순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2804583,18-2804714,19-2803929,20-2804691,21-2804689,22-2804693,23-2804695,24-2806387,25-2804699,26-2800282,27-2806302,28-2804028,29-2804703,30-2804706,31-2804769,32-2804026,33-2804024,34-2804710,35-2807415,36-2804022
15-2803852,,,,,,,,,,,,,,,0,0.160127,0.994308,1.304831,1.754334,2.067891,2.286418,2.997296,3.161016,3.536185,4.189408,4.5874310000000005,4.964262000000001,5.41152,5.6230530000000005,6.019552000000001,6.328902000000001,6.853881000000001,7.520485000000001,8.042357,8.328489000000001,10.034181
16-2803854,,,,,,,,,,,,,,,,0,0.834181,1.144704,1.594207,1.907764,2.126291,2.8371690000000003,3.0008890000000004,3.3760580000000004,4.029281,4.427304,4.8041350000000005,5.251393,5.462926,5.859425000000001,6.168775000000001,6.693754000000001,7.3603580000000015,7.882230000000002,8.168362000000002,9.874054000000001
17-2804583,,,,,,,,,,,,,,,,,0,0.310523,0.760026,1.073583,1.2921099999999999,2.0029879999999998,2.166708,2.541877,3.1951,3.5931230000000003,3.9699540000000004,4.417212,4.628745,5.025244000000001,5.334594000000001,5.859573000000001,6.526177000000001,7.048049000000001,7.334181000000001,9.039873
18-2804714,,,,,,,,,,,,,,,,,,0,0.449503,0.7630600000000001,0.9815870000000001,1.692465,1.8561850000000002,2.231354,2.884577,3.2826000000000004,3.6594310000000005,4.106689,4.3182220000000004,4.714721000000001,5.024071000000001,5.549050000000001,6.215654000000001,6.737526000000001,7.023658000000001,8.72935
19-2803929,,,,,,,,,,,,,,,,,,,0,0.31355700000000003,0.532084,1.242962,1.406682,1.781851,2.435074,2.8330970000000004,3.2099280000000006,3.6571860000000007,3.868719000000001,4.265218000000001,4.574568000000001,5.099547000000001,5.766151000000001,6.288023000000001,6.574155000000001,8.279847
20-2804691,,,,,,,,,,,,,,,,,,,,0,0.218527,0.929405,1.0931250000000001,1.4682940000000002,2.1215170000000003,2.51954,2.8963710000000003,3.3436290000000004,3.5551620000000006,3.9516610000000005,4.261011000000001,4.785990000000001,5.452594000000001,5.974466000000001,6.260598000000002,7.966290000000002
21-2804689,,,,,,,,,,,,,,,,,,,,,0,0.710878,0.874598,1.249767,1.90299,2.301013,2.6778440000000003,3.1251020000000005,3.3366350000000007,3.7331340000000006,4.042484000000001,4.567463000000001,5.234067000000001,5.7559390000000015,6.042071000000002,7.747763000000002
22-2804693,,,,,,,,,,,,,,,,,,,,,,0,0.16372,0.5388890000000001,1.192112,1.590135,1.966966,2.414224,2.625757,3.022256,3.331606,3.856585,4.523189,5.0450610000000005,5.331193000000001,7.036885000000001
23-2804695,,,,,,,,,,,,,,,,,,,,,,,0,0.37516900000000003,1.028392,1.426415,1.803246,2.250504,2.462037,2.858536,3.167886,3.6928650000000003,4.359469000000001,4.881341000000001,5.167473000000001,6.873165000000001
24-2806387,,,,,,,,,,,,,,,,,,,,,,,,0,0.653223,1.051246,1.4280769999999998,1.8753349999999998,2.086868,2.483367,2.7927169999999997,3.3176959999999998,3.9842999999999997,4.506171999999999,4.792304,6.497996
25-2804699,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398023,0.7748539999999999,1.2221119999999999,1.4336449999999998,1.8301439999999998,2.139494,2.664473,3.331077,3.852949,4.139081,5.844773
26-2800282,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37683099999999997,0.824089,1.035622,1.432121,1.741471,2.26645,2.933054,3.454926,3.7410579999999998,5.44675
27-2806302,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.447258,0.658791,1.05529,1.36464,1.8896190000000002,2.556223,3.0780950000000002,3.364227,5.069919
28-2804028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211533,0.608032,0.917382,1.442361,2.108965,2.630837,2.916969,4.622661
29-2804703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396499,0.705849,1.2308279999999998,1.8974319999999998,2.419304,2.7054359999999997,4.411128
30-2804706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30935,0.834329,1.5009329999999999,2.022805,2.308937,4.014628999999999
31-2804769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.524979,1.191583,1.7134550000000002,1.9995870000000002,3.705279
32-2804026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.666604,1.188476,1.4746080000000001,3.1803
33-2804024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521872,0.808004,2.5136959999999995
34-2804710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286132,1.9918239999999998
35-2807415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7056919999999998
36-2804022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
