순번_정류장ID,1-2804988,2-2804989,3-2801261,4-2801267,5-2801193,6-2801278,7-2801295,8-2801309,9-2801329,10-2801343,11-2801171,12-2801366,13-2801380,14-2801199,15-2801410,16-2801427,17-2801443,18-2801473,19-2801486,20-2801519,21-2801571,22-2801641,23-2801664,24-2801678,25-2801183,26-2801685,27-2805307,28-2801700,29-2801706,30-2801713,31-2801720,32-2801737,33-2801748,34-2801751,35-2801746,36-2801725,37-2801708,38-2801694,39-2801196,40-2801657,41-2801618,42-2801596,43-2801188,44-2801469,45-2801430,46-2801376,47-2801364,48-2801352,49-2807081,50-2801326,51-2801319,52-2801291,53-2801272,54-2801263,55-2801257,56-2801255,57-2801250,58-2801248,59-2801246,60-2801245,61-2801244,62-2805070,1-2805045,2-2805996,3-2803524,4-2803525,5-2803769,6-2804876,7-2803770,8-2803820,9-2806041,10-2805551,11-2806624,12-2805009,13-2805006,14-2806093,15-2806094,16-2805553,17-2806833,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802540,32-2802363,33-2802488,34-2802481,35-2802475,36-2805714,37-2806693,38-2802468,39-2802433,40-2802425,41-2802432,42-2802437,43-2802441,44-2802941,45-2802901,46-2802885,47-2802851,48-2802823,49-2802783,50-2802757,51-2802733,52-2802706,53-2807110,54-2802628
11-2801171,,,,,,,,,,,0,0.26971799999999996,0.638746,0.8407830000000001,0.982348,1.179478,1.53653,1.86837,2.150605,2.312566,2.9111409999999998,3.168125,3.42886,3.6020809999999996,3.855577,4.25673,4.380203,4.602912,4.788279,4.996625,5.349475,5.798358,6.057412,6.399689,6.9249920000000005,7.174607000000001,7.418266000000001,7.806097000000001,8.194218000000001,8.404969000000001,8.610236,8.981176,9.418144999999999,9.792888,10.315069999999999,10.577542,10.953285999999999,11.28113,11.760027999999998,11.976270999999999,12.453978999999999,12.792558999999999,12.953320999999999,13.182597,13.493112,13.805656,14.079763000000002,14.180432000000001,14.313124000000002,14.575165000000002,14.801561000000001,15.028176000000002,15.406731000000002,15.679239000000003,15.964773000000003,16.570436000000004,17.124772000000004,17.631173000000004,17.943490000000004,18.183446000000004,18.391693000000004,18.763734000000003,19.146122000000002,19.454285000000002,20.130916000000003,20.328430000000004,20.505146000000003,20.595827000000003,20.694283000000002,21.109595000000002,21.443818000000004,21.831098000000004,22.184736000000004,22.470529000000006,22.707393000000007,23.054507000000008,24.43377300000001,24.93582700000001,25.397960000000012,25.725841000000013,25.924775000000015,26.226954000000013,26.540146000000014,26.957425000000015,27.072966000000015,27.551088000000014,27.762982000000015,27.850748000000014,28.012455000000013,28.327659000000015,28.661045000000016,29.105434000000017,29.406056000000017,29.818280000000016,31.677608000000017,32.00277100000002,32.17442300000002,32.46647600000002,32.64887400000002,33.072895000000024,33.54821400000002,33.78651300000002,34.20910900000002,34.31471500000002,34.46824700000002,34.61731100000002
12-2801366,,,,,,,,,,,,0,0.369028,0.571065,0.7126300000000001,0.9097600000000001,1.266812,1.598652,1.880887,2.0428479999999998,2.6414229999999996,2.8984069999999997,3.1591419999999997,3.3323629999999995,3.5858589999999997,3.9870119999999996,4.110485,4.333194,4.518561,4.726907,5.079757,5.52864,5.787694,6.129971,6.655274,6.904889000000001,7.148548000000001,7.536379000000001,7.924500000000001,8.135251,8.340518,8.711457999999999,9.148426999999998,9.523169999999999,10.045351999999998,10.307823999999998,10.683567999999998,11.011411999999998,11.490309999999997,11.706552999999998,12.184260999999998,12.522840999999998,12.683602999999998,12.912878999999998,13.223393999999999,13.535938,13.810045,13.910714,14.043406000000001,14.305447000000001,14.531843,14.758458000000001,15.137013000000001,15.409521000000002,15.695055000000002,16.300718000000003,16.855054000000003,17.361455000000003,17.673772000000003,17.913728000000003,18.121975000000003,18.494016000000002,18.876404,19.184567,19.861198,20.058712000000003,20.235428000000002,20.326109000000002,20.424565,20.839877,21.174100000000003,21.561380000000003,21.915018000000003,22.200811,22.437675000000002,22.784789000000004,24.164055000000005,24.666109000000006,25.128242000000007,25.45612300000001,25.65505700000001,25.95723600000001,26.27042800000001,26.68770700000001,26.80324800000001,27.28137000000001,27.49326400000001,27.58103000000001,27.74273700000001,28.05794100000001,28.39132700000001,28.835716000000012,29.136338000000013,29.54856200000001,31.407890000000013,31.733053000000012,31.904705000000014,32.19675800000002,32.379156000000016,32.80317700000002,33.27849600000002,33.516795000000016,33.939391000000015,34.044997000000016,34.198529000000015,34.34759300000002
13-2801380,,,,,,,,,,,,,0,0.202037,0.34360199999999996,0.540732,0.8977839999999999,1.2296239999999998,1.5118589999999998,1.6738199999999999,2.272395,2.529379,2.790114,2.963335,3.216831,3.617984,3.741457,3.964166,4.149533,4.357879,4.710729,5.159612,5.418666,5.760943,6.286246,6.535861000000001,6.779520000000001,7.167351000000001,7.555472000000001,7.766223000000001,7.971490000000001,8.34243,8.779399,9.154142,9.676324000000001,9.938796000000002,10.314540000000001,10.642384000000002,11.121282,11.337525000000001,11.815233000000001,12.153813000000001,12.314575000000001,12.543851000000002,12.854366000000002,13.166910000000003,13.441017000000004,13.541686000000004,13.674378000000004,13.936419000000004,14.162815000000004,14.389430000000004,14.767985000000005,15.040493000000005,15.326027000000005,15.931690000000005,16.486026000000006,16.992427000000006,17.304744000000007,17.544700000000006,17.752947000000006,18.124988000000005,18.507376000000004,18.815539000000005,19.492170000000005,19.689684000000007,19.866400000000006,19.957081000000006,20.055537000000005,20.470849000000005,20.805072000000006,21.192352000000007,21.545990000000007,21.83178300000001,22.06864700000001,22.41576100000001,23.79502700000001,24.297081000000013,24.759214000000014,25.087095000000016,25.286029000000017,25.588208000000016,25.901400000000017,26.318679000000017,26.434220000000018,26.912342000000017,27.124236000000018,27.212002000000016,27.373709000000016,27.688913000000017,28.022299000000018,28.46668800000002,28.76731000000002,29.179534000000018,31.03886200000002,31.36402500000002,31.53567700000002,31.82773000000002,32.01012800000002,32.434149000000026,32.909468000000025,33.14776700000002,33.57036300000002,33.67596900000002,33.82950100000002,33.978565000000025
14-2801199,,,,,,,,,,,,,,0,0.141565,0.33869499999999997,0.6957469999999999,1.027587,1.309822,1.471783,2.070358,2.3273420000000002,2.588077,2.761298,3.014794,3.415947,3.5394200000000002,3.7621290000000003,3.947496,4.155842,4.508692,4.957575,5.216629,5.558906,6.084209,6.333824000000001,6.577483000000001,6.965314000000001,7.353435000000001,7.564186000000001,7.769453000000001,8.140393000000001,8.577362,8.952105000000001,9.474287,9.736759000000001,10.112503,10.440347000000001,10.919245,11.135488,11.613196,11.951776,12.112538,12.341814000000001,12.652329000000002,12.964873000000003,13.238980000000003,13.339649000000003,13.472341000000004,13.734382000000004,13.960778000000003,14.187393000000004,14.565948000000004,14.838456000000004,15.123990000000004,15.729653000000004,16.283989000000005,16.790390000000006,17.102707000000006,17.342663000000005,17.550910000000005,17.922951000000005,18.305339000000004,18.613502000000004,19.290133000000004,19.487647000000006,19.664363000000005,19.755044000000005,19.853500000000004,20.268812000000004,20.603035000000006,20.990315000000006,21.343953000000006,21.629746000000004,21.866610000000005,22.213724000000006,23.592990000000007,24.09504400000001,24.55717700000001,24.88505800000001,25.083992000000013,25.38617100000001,25.699363000000012,26.116642000000013,26.232183000000013,26.710305000000012,26.922199000000013,27.00996500000001,27.17167200000001,27.486876000000013,27.820262000000014,28.264651000000015,28.565273000000015,28.977497000000014,30.836825000000015,31.161988000000015,31.333640000000017,31.625693000000016,31.808091000000015,32.232112000000015,32.707431000000014,32.94573000000001,33.36832600000001,33.47393200000001,33.62746400000001,33.77652800000001
15-2801410,,,,,,,,,,,,,,,0,0.19713,0.554182,0.886022,1.168257,1.3302180000000001,1.9287930000000002,2.1857770000000003,2.4465120000000002,2.619733,2.8732290000000003,3.274382,3.3978550000000003,3.6205640000000003,3.805931,4.014277,4.367127,4.81601,5.075064,5.417341,5.9426440000000005,6.192259000000001,6.435918000000001,6.823749000000001,7.211870000000001,7.422621000000001,7.627888000000001,7.998828000000001,8.435797,8.810540000000001,9.332722,9.595194000000001,9.970938,10.298782000000001,10.77768,10.993923,11.471631,11.810211,11.970973,12.200249000000001,12.510764000000002,12.823308000000003,13.097415000000003,13.198084000000003,13.330776000000004,13.592817000000004,13.819213000000003,14.045828000000004,14.424383000000004,14.696891000000004,14.982425000000005,15.588088000000004,16.142424000000005,16.648825000000006,16.961142000000006,17.201098000000005,17.409345000000005,17.781386000000005,18.163774000000004,18.471937000000004,19.148568000000004,19.346082000000006,19.522798000000005,19.613479000000005,19.711935000000004,20.127247000000004,20.461470000000006,20.848750000000006,21.202388000000006,21.488181000000004,21.725045000000005,22.072159000000006,23.451425000000008,23.95347900000001,24.41561200000001,24.74349300000001,24.942427000000013,25.24460600000001,25.557798000000012,25.975077000000013,26.090618000000013,26.568740000000012,26.780634000000013,26.868400000000012,27.03010700000001,27.345311000000013,27.678697000000014,28.123086000000015,28.423708000000016,28.835932000000014,30.695260000000015,31.020423000000015,31.192075000000017,31.484128000000016,31.666526000000015,32.090547000000015,32.565866000000014,32.80416500000001,33.22676100000001,33.33236700000001,33.48589900000001,33.63496300000001
16-2801427,,,,,,,,,,,,,,,,0,0.357052,0.6888920000000001,0.9711270000000001,1.133088,1.7316630000000002,1.9886470000000003,2.249382,2.422603,2.6760990000000002,3.077252,3.2007250000000003,3.4234340000000003,3.608801,3.8171470000000003,4.169997,4.618880000000001,4.877934000000001,5.220211000000001,5.745514000000001,5.995129000000001,6.238788000000001,6.626619000000002,7.0147400000000015,7.225491000000002,7.430758000000002,7.801698000000002,8.238667000000001,8.613410000000002,9.135592000000003,9.398064000000003,9.773808000000002,10.101652000000003,10.580550000000002,10.796793000000003,11.274501000000003,11.613081000000003,11.773843000000003,12.003119000000003,12.313634000000004,12.626178000000005,12.900285000000006,13.000954000000005,13.133646000000006,13.395687000000006,13.622083000000005,13.848698000000006,14.227253000000006,14.499761000000007,14.785295000000007,15.390958000000007,15.945294000000006,16.451695000000004,16.764012000000005,17.003968000000004,17.212215000000004,17.584256000000003,17.966644000000002,18.274807000000003,18.951438000000003,19.148952000000005,19.325668000000004,19.416349000000004,19.514805000000003,19.930117000000003,20.264340000000004,20.651620000000005,21.005258000000005,21.291051000000003,21.527915000000004,21.875029000000005,23.254295000000006,23.756349000000007,24.21848200000001,24.54636300000001,24.74529700000001,25.04747600000001,25.36066800000001,25.77794700000001,25.893488000000012,26.37161000000001,26.583504000000012,26.67127000000001,26.83297700000001,27.14818100000001,27.481567000000013,27.925956000000014,28.226578000000014,28.638802000000013,30.498130000000014,30.823293000000014,30.994945000000016,31.286998000000015,31.469396000000014,31.893417000000014,32.36873600000001,32.60703500000001,33.02963100000001,33.13523700000001,33.28876900000001,33.43783300000001
17-2801443,,,,,,,,,,,,,,,,,0,0.33184,0.614075,0.7760360000000001,1.374611,1.631595,1.8923299999999998,2.0655509999999997,2.319047,2.7201999999999997,2.843673,3.066382,3.251749,3.460095,3.812945,4.261828,4.520882,4.8631590000000005,5.3884620000000005,5.638077000000001,5.881736000000001,6.269567000000001,6.657688000000001,6.868439000000001,7.073706000000001,7.444646000000001,7.881615000000002,8.256358000000002,8.778540000000003,9.041012000000004,9.416756000000003,9.744600000000004,10.223498000000003,10.439741000000003,10.917449000000003,11.256029000000003,11.416791000000003,11.646067000000004,11.956582000000004,12.269126000000005,12.543233000000006,12.643902000000006,12.776594000000006,13.038635000000006,13.265031000000006,13.491646000000006,13.870201000000007,14.142709000000007,14.428243000000007,15.033906000000007,15.588242000000006,16.094643000000005,16.406960000000005,16.646916000000004,16.855163000000005,17.227204000000004,17.609592000000003,17.917755000000003,18.594386000000004,18.791900000000005,18.968616000000004,19.059297000000004,19.157753000000003,19.573065000000003,19.907288000000005,20.294568000000005,20.648206000000005,20.933999000000007,21.170863000000008,21.51797700000001,22.89724300000001,23.39929700000001,23.861430000000013,24.189311000000014,24.388245000000015,24.690424000000014,25.003616000000015,25.420895000000016,25.536436000000016,26.014558000000015,26.226452000000016,26.314218000000015,26.475925000000014,26.791129000000016,27.124515000000017,27.568904000000018,27.86952600000002,28.281750000000017,30.141078000000018,30.466241000000018,30.63789300000002,30.92994600000002,31.112344000000018,31.536365000000018,32.01168400000002,32.249983000000014,32.67257900000001,32.778185000000015,32.93171700000001,33.080781000000016
18-2801473,,,,,,,,,,,,,,,,,,0,0.282235,0.44419600000000004,1.0427710000000001,1.2997550000000002,1.5604900000000002,1.7337110000000002,1.9872070000000002,2.38836,2.511833,2.7345420000000003,2.919909,3.1282550000000002,3.4811050000000003,3.9299880000000003,4.189042000000001,4.531319000000001,5.056622000000001,5.306237000000001,5.549896000000001,5.9377270000000015,6.3258480000000015,6.536599000000002,6.741866000000002,7.112806000000002,7.549775000000002,7.924518000000002,8.446700000000002,8.709172000000002,9.084916000000002,9.412760000000002,9.891658000000001,10.107901000000002,10.585609000000002,10.924189000000002,11.084951000000002,11.314227000000002,11.624742000000003,11.937286000000004,12.211393000000005,12.312062000000005,12.444754000000005,12.706795000000005,12.933191000000004,13.159806000000005,13.538361000000005,13.810869000000006,14.096403000000006,14.702066000000006,15.256402000000005,15.762803000000005,16.075120000000005,16.315076000000005,16.523323000000005,16.895364000000004,17.277752000000003,17.585915000000004,18.262546000000004,18.460060000000006,18.636776000000005,18.727457000000005,18.825913000000003,19.241225000000004,19.575448000000005,19.962728000000006,20.316366000000006,20.602159000000007,20.839023000000008,21.18613700000001,22.56540300000001,23.06745700000001,23.529590000000013,23.857471000000015,24.056405000000016,24.358584000000015,24.671776000000015,25.089055000000016,25.204596000000016,25.682718000000015,25.894612000000016,25.982378000000015,26.144085000000015,26.459289000000016,26.792675000000017,27.237064000000018,27.53768600000002,27.949910000000017,29.80923800000002,30.134401000000018,30.30605300000002,30.59810600000002,30.78050400000002,31.204525000000018,31.679844000000017,31.91814300000002,32.34073900000002,32.44634500000002,32.59987700000002,32.74894100000002
19-2801486,,,,,,,,,,,,,,,,,,,0,0.161961,0.760536,1.01752,1.278255,1.451476,1.704972,2.106125,2.229598,2.4523070000000002,2.637674,2.84602,3.1988700000000003,3.6477530000000002,3.906807,4.249084,4.774387,5.024002,5.267661,5.655492000000001,6.043613000000001,6.254364000000001,6.459631000000001,6.830571000000001,7.26754,7.642283,8.164465,8.426937,8.802681,9.130525,9.609423,9.825666,10.303374,10.641954,10.802716,11.031992,11.342507000000001,11.655051000000002,11.929158000000003,12.029827000000003,12.162519000000003,12.424560000000003,12.650956000000003,12.877571000000003,13.256126000000004,13.528634000000004,13.814168000000004,14.419831000000004,14.974167000000003,15.480568000000003,15.792885000000004,16.032841000000005,16.241088000000005,16.613129000000004,16.995517000000003,17.303680000000004,17.980311000000004,18.177825000000006,18.354541000000005,18.445222000000005,18.543678000000003,18.958990000000004,19.293213000000005,19.680493000000006,20.034131000000006,20.319924000000007,20.556788000000008,20.90390200000001,22.28316800000001,22.78522200000001,23.247355000000013,23.575236000000015,23.774170000000016,24.076349000000015,24.389541000000015,24.806820000000016,24.922361000000016,25.400483000000015,25.612377000000016,25.700143000000015,25.861850000000015,26.177054000000016,26.510440000000017,26.954829000000018,27.25545100000002,27.667675000000017,29.52700300000002,29.852166000000018,30.02381800000002,30.31587100000002,30.49826900000002,30.922290000000018,31.397609000000017,31.63590800000002,32.05850400000002,32.16411000000002,32.31764200000002,32.46670600000002
20-2801519,,,,,,,,,,,,,,,,,,,,0,0.598575,0.855559,1.116294,1.289515,1.543011,1.944164,2.067637,2.290346,2.475713,2.684059,3.036909,3.485792,3.744846,4.087123,4.612426,4.8620410000000005,5.105700000000001,5.493531000000001,5.881652000000001,6.092403000000001,6.297670000000001,6.668610000000001,7.1055790000000005,7.480322,8.002504,8.264976,8.64072,8.968564,9.447462,9.663705,10.141413,10.479993,10.640755,10.870031,11.180546000000001,11.493090000000002,11.767197000000003,11.867866000000003,12.000558000000003,12.262599000000003,12.488995000000003,12.715610000000003,13.094165000000004,13.366673000000004,13.652207000000004,14.257870000000004,14.812206000000003,15.318607000000004,15.630924000000004,15.870880000000003,16.079127000000003,16.451168000000003,16.833556,17.141719000000002,17.818350000000002,18.015864000000004,18.192580000000003,18.283261000000003,18.381717000000002,18.797029000000002,19.131252000000003,19.518532000000004,19.872170000000004,20.157963000000002,20.394827000000003,20.741941000000004,22.121207000000005,22.623261000000007,23.085394000000008,23.41327500000001,23.61220900000001,23.91438800000001,24.22758000000001,24.64485900000001,24.76040000000001,25.23852200000001,25.45041600000001,25.53818200000001,25.69988900000001,26.01509300000001,26.34847900000001,26.792868000000013,27.093490000000013,27.50571400000001,29.365042000000013,29.690205000000013,29.861857000000015,30.153910000000014,30.336308000000013,30.760329000000013,31.235648000000012,31.473947000000013,31.896543000000012,32.00214900000001,32.15568100000001,32.30474500000001
21-2801571,,,,,,,,,,,,,,,,,,,,,0,0.256984,0.517719,0.6909400000000001,0.944436,1.3455890000000001,1.469062,1.6917710000000001,1.8771380000000002,2.085484,2.4383340000000002,2.887217,3.146271,3.488548,4.013851,4.263466,4.507125,4.8949560000000005,5.2830770000000005,5.493828000000001,5.699095000000001,6.070035000000001,6.507004,6.881747,7.403929,7.666401,8.042145,8.369989,8.848887,9.06513,9.542838,9.881418,10.04218,10.271456,10.581971000000001,10.894515000000002,11.168622000000003,11.269291000000003,11.401983000000003,11.664024000000003,11.890420000000002,12.117035000000003,12.495590000000004,12.768098000000004,13.053632000000004,13.659295000000004,14.213631000000003,14.720032000000003,15.032349000000004,15.272305000000003,15.480552000000003,15.852593000000002,16.234981,16.543144,17.219775000000002,17.417289000000004,17.594005000000003,17.684686000000003,17.783142,18.198454,18.532677000000003,18.919957000000004,19.273595000000004,19.559388000000006,19.796252000000006,20.143366000000007,21.52263200000001,22.02468600000001,22.48681900000001,22.814700000000013,23.013634000000014,23.315813000000013,23.629005000000014,24.046284000000014,24.161825000000015,24.639947000000014,24.851841000000015,24.939607000000013,25.101314000000013,25.416518000000014,25.749904000000015,26.194293000000016,26.494915000000017,26.907139000000015,28.766467000000016,29.091630000000016,29.263282000000018,29.555335000000017,29.737733000000016,30.161754000000016,30.637073000000015,30.875372000000016,31.297968000000015,31.403574000000017,31.557106000000015,31.706170000000014
22-2801641,,,,,,,,,,,,,,,,,,,,,,0,0.260735,0.433956,0.687452,1.088605,1.212078,1.434787,1.620154,1.8285,2.18135,2.630233,2.889287,3.231564,3.756867,4.006482,4.250141,4.637972,5.026093,5.2368440000000005,5.442111000000001,5.813051000000001,6.250020000000001,6.624763000000001,7.1469450000000005,7.409417,7.785161,8.113005000000001,8.591903,8.808146,9.285854,9.624434,9.785196000000001,10.014472000000001,10.324987000000002,10.637531000000003,10.911638000000004,11.012307000000003,11.144999000000004,11.407040000000004,11.633436000000003,11.860051000000004,12.238606000000004,12.511114000000005,12.796648000000005,13.402311000000005,13.956647000000004,14.463048000000004,14.775365000000004,15.015321000000004,15.223568000000004,15.595609000000003,15.977997000000004,16.286160000000002,16.962791000000003,17.160305000000005,17.337021000000004,17.427702000000004,17.526158000000002,17.941470000000002,18.275693000000004,18.662973000000004,19.016611000000005,19.302404000000003,19.539268000000003,19.886382000000005,21.265648000000006,21.767702000000007,22.22983500000001,22.55771600000001,22.75665000000001,23.05882900000001,23.37202100000001,23.78930000000001,23.90484100000001,24.38296300000001,24.59485700000001,24.68262300000001,24.84433000000001,25.15953400000001,25.492920000000012,25.937309000000013,26.237931000000014,26.650155000000012,28.509483000000014,28.834646000000014,29.006298000000015,29.298351000000014,29.480749000000014,29.904770000000013,30.380089000000012,30.618388000000014,31.040984000000012,31.146590000000014,31.300122000000012,31.44918600000001
23-2801664,,,,,,,,,,,,,,,,,,,,,,,0,0.173221,0.426717,0.8278700000000001,0.951343,1.174052,1.3594190000000002,1.567765,1.9206150000000002,2.369498,2.628552,2.970829,3.4961320000000002,3.745747,3.9894060000000002,4.377237,4.765358,4.976109,5.181376,5.552316,5.989285000000001,6.364028,6.88621,7.148682,7.524426,7.85227,8.331168,8.547411,9.025119,9.363699,9.524461,9.753737000000001,10.064252000000002,10.376796000000002,10.650903000000003,10.751572000000003,10.884264000000003,11.146305000000003,11.372701000000003,11.599316000000004,11.977871000000004,12.250379000000004,12.535913000000004,13.141576000000004,13.695912000000003,14.202313000000004,14.514630000000004,14.754586000000003,14.962833000000003,15.334874000000003,15.717262000000003,16.025425000000002,16.702056000000002,16.899570000000004,17.076286000000003,17.166967000000003,17.265423000000002,17.680735000000002,18.014958000000004,18.402238000000004,18.755876000000004,19.041669000000006,19.278533000000007,19.625647000000008,21.00491300000001,21.50696700000001,21.96910000000001,22.296981000000013,22.495915000000014,22.798094000000013,23.111286000000014,23.528565000000015,23.644106000000015,24.122228000000014,24.334122000000015,24.421888000000013,24.583595000000013,24.898799000000015,25.232185000000015,25.676574000000016,25.977196000000017,26.389420000000015,28.248748000000017,28.573911000000017,28.74556300000002,29.037616000000018,29.220014000000017,29.644035000000017,30.119354000000016,30.357653000000017,30.780249000000016,30.885855000000017,31.039387000000016,31.188451000000015
24-2801678,,,,,,,,,,,,,,,,,,,,,,,,0,0.253496,0.654649,0.778122,1.000831,1.186198,1.394544,1.747394,2.196277,2.4553309999999997,2.797608,3.322911,3.572526,3.816185,4.204016,4.592137,4.802888,5.008155,5.379095,5.816064000000001,6.190807,6.712989,6.975461,7.351205,7.679049,8.157947,8.37419,8.851898,9.190478,9.35124,9.580516000000001,9.891031000000002,10.203575000000003,10.477682000000003,10.578351000000003,10.711043000000004,10.973084000000004,11.199480000000003,11.426095000000004,11.804650000000004,12.077158000000004,12.362692000000004,12.968355000000004,13.522691000000004,14.029092000000004,14.341409000000004,14.581365000000003,14.789612000000004,15.161653000000003,15.544041000000004,15.852204000000004,16.528835000000004,16.726349000000006,16.903065000000005,16.993746000000005,17.092202000000004,17.507514000000004,17.841737000000006,18.229017000000006,18.582655000000006,18.868448000000008,19.10531200000001,19.45242600000001,20.83169200000001,21.333746000000012,21.795879000000014,22.123760000000015,22.322694000000016,22.624873000000015,22.938065000000016,23.355344000000017,23.470885000000017,23.949007000000016,24.160901000000017,24.248667000000015,24.410374000000015,24.725578000000016,25.058964000000017,25.50335300000002,25.80397500000002,26.216199000000017,28.07552700000002,28.40069000000002,28.57234200000002,28.86439500000002,29.04679300000002,29.47081400000002,29.946133000000017,30.18443200000002,30.607028000000017,30.71263400000002,30.866166000000018,31.015230000000017
25-2801183,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40115300000000004,0.524626,0.7473350000000001,0.9327020000000001,1.141048,1.4938980000000002,1.942781,2.201835,2.544112,3.0694150000000002,3.31903,3.562689,3.95052,4.338641,4.549392,4.754659,5.125599,5.562568000000001,5.937311,6.459493,6.721965,7.097709,7.425553,7.904451,8.120694,8.598402,8.936982,9.097744,9.327020000000001,9.637535000000002,9.950079000000002,10.224186000000003,10.324855000000003,10.457547000000003,10.719588000000003,10.945984000000003,11.172599000000003,11.551154000000004,11.823662000000004,12.109196000000004,12.714859000000004,13.269195000000003,13.775596000000004,14.087913000000004,14.327869000000003,14.536116000000003,14.908157000000003,15.290545000000003,15.598708000000004,16.275339000000002,16.472853000000004,16.649569000000003,16.740250000000003,16.838706000000002,17.254018000000002,17.588241000000004,17.975521000000004,18.329159000000004,18.614952000000002,18.851816000000003,19.198930000000004,20.578196000000005,21.080250000000007,21.542383000000008,21.87026400000001,22.06919800000001,22.37137700000001,22.68456900000001,23.10184800000001,23.21738900000001,23.69551100000001,23.90740500000001,23.99517100000001,24.15687800000001,24.47208200000001,24.805468000000012,25.249857000000013,25.550479000000013,25.962703000000012,27.822031000000013,28.147194000000013,28.318846000000015,28.610899000000014,28.793297000000013,29.217318000000013,29.692637000000012,29.930936000000013,30.353532000000012,30.459138000000014,30.612670000000012,30.76173400000001
26-2801685,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123473,0.346182,0.531549,0.7398950000000001,1.092745,1.541628,1.8006820000000001,2.1429590000000003,2.6682620000000004,2.9178770000000003,3.1615360000000003,3.549367,3.937488,4.148239,4.353506,4.724446,5.161415,5.5361579999999995,6.058339999999999,6.320811999999999,6.696555999999999,7.024399999999999,7.503297999999999,7.7195409999999995,8.197249,8.535829,8.696591,8.925867,9.236382,9.548926000000002,9.823033000000002,9.923702000000002,10.056394000000003,10.318435000000003,10.544831000000002,10.771446000000003,11.150001000000003,11.422509000000003,11.708043000000004,12.313706000000003,12.868042000000003,13.374443000000003,13.686760000000003,13.926716000000003,14.134963000000003,14.507004000000002,14.889392000000003,15.197555000000003,15.874186000000003,16.071700000000003,16.248416000000002,16.339097000000002,16.437553,16.852865,17.187088000000003,17.574368000000003,17.928006000000003,18.213799,18.450663000000002,18.797777000000004,20.177043000000005,20.679097000000006,21.141230000000007,21.46911100000001,21.66804500000001,21.97022400000001,22.28341600000001,22.70069500000001,22.81623600000001,23.29435800000001,23.50625200000001,23.59401800000001,23.75572500000001,24.07092900000001,24.40431500000001,24.848704000000012,25.149326000000013,25.56155000000001,27.420878000000013,27.746041000000012,27.917693000000014,28.209746000000013,28.392144000000012,28.816165000000012,29.29148400000001,29.529783000000013,29.95237900000001,30.057985000000013,30.21151700000001,30.36058100000001
27-2805307,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22270900000000002,0.408076,0.616422,0.969272,1.418155,1.677209,2.019486,2.544789,2.794404,3.038063,3.425894,3.814015,4.024766,4.230033,4.600973,5.037941999999999,5.412684999999999,5.934866999999999,6.197338999999999,6.573082999999999,6.9009269999999985,7.3798249999999985,7.596067999999999,8.073775999999999,8.412355999999999,8.573118,8.802394,9.112909,9.425453000000001,9.699560000000002,9.800229000000002,9.932921000000002,10.194962000000002,10.421358000000001,10.647973000000002,11.026528000000003,11.299036000000003,11.584570000000003,12.190233000000003,12.744569000000002,13.250970000000002,13.563287000000003,13.803243000000002,14.011490000000002,14.383531000000001,14.765919000000002,15.074082000000002,15.750713000000003,15.948227000000003,16.124943000000002,16.215624000000002,16.31408,16.729392,17.063615000000002,17.450895000000003,17.804533000000003,18.090326000000005,18.327190000000005,18.674304000000006,20.053570000000008,20.55562400000001,21.01775700000001,21.34563800000001,21.544572000000013,21.846751000000012,22.159943000000013,22.577222000000013,22.692763000000014,23.170885000000013,23.382779000000014,23.470545000000012,23.632252000000012,23.947456000000013,24.280842000000014,24.725231000000015,25.025853000000016,25.438077000000014,27.297405000000015,27.622568000000015,27.794220000000017,28.086273000000016,28.268671000000015,28.692692000000015,29.168011000000014,29.406310000000015,29.828906000000014,29.934512000000016,30.088044000000014,30.237108000000013
