순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2803751,36-2804639,37-2803750,38-2803752,39-2803723,40-2803721,41-2803718,42-2803720,43-2803719,44-2803711,45-2806217,46-2803708,47-2803706,48-2804634,49-2803705,50-2803703
1-2800270,0,0.789313,1.060607,1.372924,1.512173,1.762855,2.05268,2.6922,3.0206440000000003,3.155848,3.582986,3.995159,4.733763,5.203373999999999,5.847453999999999,6.207977999999999,6.749029999999999,6.973820999999999,8.034306999999998,8.832025999999999,9.052921999999999,9.341835,9.793033,10.135238,10.447901,10.650507,10.897744999999999,11.188854999999998,11.488398999999998,11.775226999999997,12.214340999999997,12.589433999999997,12.919002999999996,13.279705999999997,14.960645999999997,15.312247999999997,15.517648999999997,15.722851999999996,16.226295999999998,16.658406,17.000771,17.780974,18.450328,18.681569,18.800627,19.153195,19.504491,19.933147,20.485088,21.374183000000002
2-2800268,,0,0.271294,0.583611,0.7228600000000001,0.9735420000000001,1.2633670000000001,1.9028870000000002,2.2313310000000004,2.3665350000000003,2.793673,3.205846,3.9444500000000002,4.414061,5.058141,5.418665,5.9597169999999995,6.184507999999999,7.244993999999999,8.042713,8.263608999999999,8.552522,9.00372,9.345925,9.658588,9.861194,10.108431999999999,10.399541999999999,10.699085999999998,10.985913999999998,11.425027999999998,11.800120999999997,12.129689999999997,12.490392999999997,14.171332999999997,14.522934999999997,14.728335999999997,14.933538999999996,15.436982999999996,15.869092999999996,16.211457999999997,16.991660999999997,17.661014999999995,17.892255999999996,18.011313999999995,18.363881999999997,18.715177999999998,19.143834,19.695774999999998,20.58487
3-2800264,,,0,0.312317,0.451566,0.702248,0.992073,1.631593,1.960037,2.095241,2.522379,2.934552,3.673156,4.142767,4.786847,5.147371,5.688423,5.913214,6.9737,7.771419,7.992315,8.281228,8.732426,9.074631,9.387294,9.5899,9.837138,10.128248,10.427792,10.71462,11.153734,11.528827,11.858395999999999,12.219099,13.900039,14.251641,14.457042,14.662244999999999,15.165688999999999,15.597798999999998,15.940164,16.720367,17.389720999999998,17.620962,17.740019999999998,18.092588,18.443884,18.87254,19.424481,20.313576
4-2807245,,,,0,0.139249,0.389931,0.679756,1.319276,1.6477199999999999,1.782924,2.2100619999999997,2.622235,3.360839,3.83045,4.47453,4.8350539999999995,5.376106,5.600897,6.661383,7.459102,7.679997999999999,7.968910999999999,8.420109,8.762314,9.074977,9.277583,9.524821,9.815930999999999,10.115475,10.402303,10.841417,11.21651,11.546078999999999,11.906782,13.587722,13.939324,14.144725,14.349927999999998,14.853371999999998,15.285481999999998,15.627847,16.40805,17.077403999999998,17.308645,17.427702999999998,17.780271,18.131567,18.560223,19.112164,20.001259
5-2800262,,,,,0,0.250682,0.5405070000000001,1.180027,1.508471,1.643675,2.0708130000000002,2.4829860000000004,3.2215900000000004,3.6912010000000004,4.335281,4.695805,5.2368570000000005,5.461648,6.522134,7.319853,7.540749,7.829662,8.28086,8.623065,8.935728000000001,9.138334,9.385572,9.676682,9.976226,10.263054,10.702168,11.077261,11.40683,11.767533,13.448473,13.800075,14.005476,14.210678999999999,14.714122999999999,15.146232999999999,15.488598,16.268801,16.938155,17.169396,17.288453999999998,17.641022,17.992318,18.420974,18.972915,19.86201
6-2807367,,,,,,0,0.289825,0.929345,1.257789,1.3929930000000001,1.8201310000000002,2.232304,2.970908,3.440519,4.084599,4.445123,4.986174999999999,5.210965999999999,6.271451999999999,7.069170999999999,7.290066999999999,7.578979999999999,8.030178,8.372383,8.685046,8.887652,9.134889999999999,9.425999999999998,9.725544,10.012372,10.451486,10.826578999999999,11.156147999999998,11.516850999999999,13.197790999999999,13.549392999999998,13.754793999999999,13.959996999999998,14.463440999999998,14.895550999999998,15.237915999999998,16.018119,16.687472999999997,16.918713999999998,17.037771999999997,17.39034,17.741636,18.170292,18.722233,19.611328
7-2800265,,,,,,,0,0.63952,0.967964,1.1031680000000001,1.5303060000000002,1.942479,2.681083,3.150694,3.7947740000000003,4.155298,4.696350000000001,4.921141,5.9816270000000005,6.779346,7.000242,7.289155,7.740353,8.082558,8.395221000000001,8.597827,8.845065,9.136175,9.435718999999999,9.722546999999999,10.161660999999999,10.536753999999998,10.866322999999998,11.227025999999999,12.907965999999998,13.259567999999998,13.464968999999998,13.670171999999997,14.173615999999997,14.605725999999997,14.948090999999998,15.728293999999998,16.397647999999997,16.628888999999997,16.747946999999996,17.100514999999998,17.451811,17.880467,18.432408,19.321503
8-2803682,,,,,,,,0,0.328444,0.463648,0.8907860000000001,1.302959,2.041563,2.511174,3.1552540000000002,3.515778,4.05683,4.2816209999999995,5.3421069999999995,6.139825999999999,6.360721999999999,6.649634999999999,7.100832999999999,7.443037999999999,7.755700999999998,7.958306999999999,8.205544999999999,8.496654999999999,8.796198999999998,9.083026999999998,9.522140999999998,9.897233999999997,10.226802999999997,10.587505999999998,12.268445999999997,12.620047999999997,12.825448999999997,13.030651999999996,13.534095999999996,13.966205999999996,14.308570999999997,15.088773999999997,15.758127999999997,15.989368999999998,16.108427,16.460995,16.812291000000002,17.240947000000002,17.792888,18.681983000000002
9-2807369,,,,,,,,,0,0.135204,0.562342,0.974515,1.713119,2.18273,2.82681,3.187334,3.728386,3.953177,5.013663,5.811382,6.032278,6.321191,6.7723889999999995,7.114593999999999,7.427256999999999,7.629862999999999,7.877101,8.168211,8.467755,8.754583,9.193697,9.56879,9.898359,10.259062,11.940002,12.291604,12.497005,12.702207999999999,13.205651999999999,13.637761999999999,13.980127,14.76033,15.429684,15.660925,15.779983000000001,16.132551000000003,16.483847000000004,16.912503000000005,17.464444000000004,18.353539000000005
10-2804135,,,,,,,,,,0,0.427138,0.8393109999999999,1.577915,2.047526,2.691606,3.05213,3.593182,3.8179730000000003,4.878459,5.676178,5.897074,6.185987,6.637185,6.9793899999999995,7.292052999999999,7.4946589999999995,7.741897,8.033007,8.332550999999999,8.619378999999999,9.058492999999999,9.433585999999998,9.763154999999998,10.123857999999998,11.804797999999998,12.156399999999998,12.361800999999998,12.567003999999997,13.070447999999997,13.502557999999997,13.844922999999998,14.625125999999998,15.294479999999998,15.525720999999999,15.644779,15.997347,16.348643,16.777299,17.32924,18.218335
