순번_정류장ID,15-2803232,16-2803181,17-2803254,18-2803262,19-2803273,20-2803279,21-2803289,22-2802877,23-2802883,24-2802889,25-2802928,26-2802944,27-2802622,28-2802979,29-2802988,30-2803014,31-2803030,32-2802644,33-2802965,34-2802939,35-2802634,36-2802843,37-2807106,38-2802606,39-2802764,40-2802743,41-2802750,42-2802766,43-2802777,44-2802786,45-2802779,46-2802765,47-2802746,48-2802633,49-2802770,50-2806099,51-2802840,52-2802886,53-2802934,54-2802984,55-2803578,56-2803032
15-2803232,0,0.331296,0.9618260000000001,1.205721,1.560944,2.2203160000000004,2.5892230000000005,2.8951400000000005,3.0430790000000005,3.400486000000001,3.5480300000000007,3.6775770000000008,3.890276000000001,4.096694000000001,4.321405000000001,4.724535000000001,4.936486000000001,5.976149000000001,6.214797000000002,6.792213000000002,7.138762000000002,7.729036000000002,8.089661000000001,8.312895000000001,8.738271000000001,8.947801000000002,9.220594000000002,9.558516000000003,10.034823000000003,10.400623000000003,10.788238000000003,11.089255000000003,11.252976000000004,11.856462000000004,12.272232000000004,12.843334000000004,13.245232000000003,13.739076000000003,14.008938000000002,14.403690000000003,15.094164000000003,15.359104000000002
16-2803181,,0,0.63053,0.874425,1.229648,1.8890200000000001,2.257927,2.563844,2.711783,3.06919,3.2167339999999998,3.346281,3.55898,3.7653980000000002,3.9901090000000003,4.393239,4.60519,5.644853,5.883501000000001,6.460917000000001,6.807466000000002,7.3977400000000015,7.758365000000001,7.981599000000001,8.406975000000001,8.616505000000002,8.889298000000002,9.227220000000003,9.703527000000003,10.069327000000003,10.456942000000003,10.757959000000003,10.921680000000004,11.525166000000004,11.940936000000004,12.512038000000004,12.913936000000003,13.407780000000002,13.677642000000002,14.072394000000003,14.762868000000003,15.027808000000002
17-2803254,,,0,0.24389499999999997,0.599118,1.25849,1.6273970000000002,1.9333140000000002,2.0812530000000002,2.4386600000000005,2.5862040000000004,2.7157510000000005,2.9284500000000007,3.134868000000001,3.359579000000001,3.762709000000001,3.974660000000001,5.014323000000001,5.252971000000001,5.830387000000002,6.176936000000001,6.767210000000001,7.127835000000001,7.351069000000001,7.776445000000001,7.985975000000001,8.258768,8.59669,9.072997,9.438797000000001,9.826412000000001,10.127429000000001,10.291150000000002,10.894636000000002,11.310406000000002,11.881508000000002,12.283406000000001,12.77725,13.047112,13.441864,14.132338,14.397278
18-2803262,,,,0,0.355223,1.0145950000000001,1.3835020000000002,1.6894190000000002,1.8373580000000003,2.1947650000000003,2.342309,2.4718560000000003,2.6845550000000005,2.8909730000000007,3.115684000000001,3.5188140000000008,3.7307650000000008,4.770428000000001,5.009076000000001,5.586492000000002,5.933041000000001,6.523315000000001,6.883940000000001,7.1071740000000005,7.5325500000000005,7.7420800000000005,8.014873,8.352795,8.829102,9.194902,9.582517000000001,9.883534000000001,10.047255000000002,10.650741000000002,11.066511000000002,11.637613000000002,12.039511000000001,12.533355,12.803217,13.197969,13.888443,14.153383
19-2803273,,,,,0,0.6593720000000001,1.0282790000000002,1.3341960000000002,1.4821350000000002,1.8395420000000002,1.9870860000000001,2.116633,2.329332,2.53575,2.7604610000000003,3.1635910000000003,3.3755420000000003,4.415205,4.653853000000001,5.231269000000001,5.577818000000001,6.168092000000001,6.528717,6.751951,7.177327,7.386857,7.65965,7.997572,8.473879,8.839679,9.227294,9.528311,9.692032000000001,10.295518000000001,10.711288000000001,11.282390000000001,11.684288,12.178132,12.447994,12.842746,13.53322,13.79816
20-2803279,,,,,,0,0.36890700000000004,0.6748240000000001,0.8227630000000001,1.1801700000000002,1.3277140000000003,1.4572610000000004,1.6699600000000003,1.8763780000000003,2.1010890000000004,2.5042190000000004,2.7161700000000004,3.7558330000000004,3.9944810000000004,4.571897000000001,4.918446000000001,5.508720000000001,5.869345000000001,6.092579000000001,6.517955000000001,6.727485000000001,7.000278000000001,7.3382000000000005,7.814507000000001,8.180307,8.567922000000001,8.868939000000001,9.032660000000002,9.636146000000002,10.051916000000002,10.623018000000002,11.024916000000001,11.51876,11.788622,12.183374,12.873848,13.138788
21-2803289,,,,,,,0,0.305917,0.45385600000000004,0.8112630000000001,0.9588070000000001,1.088354,1.301053,1.507471,1.732182,2.1353120000000003,2.3472630000000003,3.3869260000000003,3.6255740000000003,4.202990000000001,4.549539000000001,5.139813000000001,5.500438000000001,5.7236720000000005,6.1490480000000005,6.3585780000000005,6.631371000000001,6.969293,7.445600000000001,7.811400000000001,8.199015000000001,8.500032000000001,8.663753000000002,9.267239000000002,9.683009000000002,10.254111000000002,10.656009000000001,11.149853,11.419715,11.814467,12.504941,12.769881
22-2802877,,,,,,,,0,0.14793900000000001,0.5053460000000001,0.6528900000000001,0.782437,0.995136,1.201554,1.4262650000000001,1.829395,2.0413460000000003,3.0810090000000003,3.3196570000000003,3.8970730000000002,4.243622,4.833896,5.194521,5.417755,5.843131,6.052661,6.325454,6.6633759999999995,7.139683,7.505483,7.893098,8.194115,8.357836,8.961322000000001,9.377092000000001,9.948194,10.350092,10.843936,11.113798,11.50855,12.199024,12.463963999999999
23-2802883,,,,,,,,,0,0.35740700000000003,0.504951,0.634498,0.847197,1.053615,1.278326,1.681456,1.893407,2.93307,3.171718,3.7491339999999997,4.095682999999999,4.685956999999999,5.046581999999999,5.269815999999999,5.695191999999999,5.904721999999999,6.177514999999999,6.515436999999999,6.991743999999999,7.357543999999999,7.745158999999999,8.046175999999999,8.209897,8.813383,9.229153,9.800255,10.202153,10.695996999999998,10.965858999999998,11.360610999999999,12.051084999999999,12.316024999999998
24-2802889,,,,,,,,,,0,0.147544,0.277091,0.48978999999999995,0.6962079999999999,0.9209189999999999,1.324049,1.536,2.575663,2.814311,3.391727,3.738276,4.32855,4.689175,4.912408999999999,5.337784999999999,5.547314999999999,5.820107999999999,6.158029999999999,6.6343369999999995,7.000137,7.387752,7.688769,7.8524899999999995,8.455976,8.871746,9.442848,9.844745999999999,10.338589999999998,10.608451999999998,11.003203999999998,11.693677999999998,11.958617999999998
