순번_정류장ID,1-2807209,2-2807287,3-2803338,4-2803336,5-2803326,6-2803324,7-2803329,8-2803204,9-2803316,10-2803319,11-2803305,12-2802994,13-2803011,14-2803018,15-2803022,16-2803021,17-2802976,18-2802957,19-2802933,20-2802911,21-2802891,22-2802879,23-2802621,24-2802809,25-2802773,26-2802745,27-2802737,28-2805441,29-2802629,30-2802719,31-2802709,32-2802678,33-2802656,34-2803050,35-2800814,36-2800793,37-2800785,38-2800766,39-2800748,40-2800721,41-2800703,42-2800699,43-2800693,44-2800683,45-2800675,46-2800662,47-2800650,48-2800641,49-2800632,50-2800334,51-2800617,52-2806242,53-2806244,54-2801157,55-2801153,56-2801147,57-2801135,58-2801131,59-2801122,60-2801119,61-2801111,62-2800833,63-2801087,64-2801055,65-2801043,66-2801024,67-2801003,68-2806687,69-2800966
11-2803305,,,,,,,,,,,0,0.46067700000000006,0.6735140000000001,0.8292550000000001,1.0137960000000001,1.521832,1.781384,1.9663430000000002,2.135831,2.332693,2.5377859999999997,2.911466,3.644297,4.0961929999999995,4.493056999999999,4.735727999999999,4.951892999999999,5.3619699999999995,5.623048999999999,5.920986999999999,6.592345999999999,6.991485999999999,7.3136589999999995,7.632662999999999,8.335374999999999,8.527083999999999,8.989937999999999,9.241772,9.660342,9.905269,10.310392,10.535515,10.914603,11.266225,11.592499,11.836832,11.977402999999999,12.249600999999998,12.528878999999998,12.882149999999998,14.086722999999997,14.396340999999998,15.191965999999997,15.623689999999996,15.858690999999997,16.430835999999996,16.642245999999997,17.086342999999996,17.285858999999995,17.493442999999996,18.038648999999996,18.204165999999997,18.933336999999998,19.464271999999998,19.853164999999997,20.215524999999996,20.928383999999998,21.209186999999996,21.653531999999995
12-2802994,,,,,,,,,,,,0,0.212837,0.368578,0.553119,1.0611549999999998,1.3207069999999999,1.5056659999999997,1.6751539999999998,1.872016,2.077109,2.4507890000000003,3.1836200000000003,3.6355160000000004,4.032380000000001,4.275051,4.4912160000000005,4.901293000000001,5.162372,5.460310000000001,6.1316690000000005,6.5308090000000005,6.852982000000001,7.171986,7.874698,8.066407,8.529261,8.781095,9.199665000000001,9.444592000000002,9.849715000000002,10.074838000000002,10.453926000000001,10.805548000000002,11.131822000000001,11.376155,11.516726,11.788924,12.068202,12.421472999999999,13.626045999999999,13.935664,14.731288999999999,15.163013,15.398014,15.970159,16.181569,16.625666,16.825181999999998,17.032766,17.577972,17.743489,18.47266,19.003595,19.392488,19.754848,20.467707,20.74851,21.192854999999998
13-2803011,,,,,,,,,,,,,0,0.15574100000000002,0.34028200000000003,0.8483179999999999,1.10787,1.2928289999999998,1.4623169999999999,1.659179,1.864272,2.237952,2.970783,3.422679,3.819543,4.062214,4.278379,4.688456,4.949535,5.247473,5.918832,6.317972,6.640145,6.959149,7.661861,7.85357,8.316424,8.568258,8.986828000000001,9.231755000000001,9.636878000000001,9.862001000000001,10.241089,10.592711000000001,10.918985000000001,11.163318,11.303889,11.576087,11.855364999999999,12.208635999999998,13.413208999999998,13.722826999999999,14.518451999999998,14.950175999999999,15.185177,15.757322,15.968732000000001,16.412829000000002,16.612345,16.819929000000002,17.365135000000002,17.530652000000003,18.259823000000004,18.790758000000004,19.179651000000003,19.542011000000002,20.254870000000004,20.535673000000003,20.980018
14-2803018,,,,,,,,,,,,,,0,0.184541,0.692577,0.952129,1.1370879999999999,1.306576,1.503438,1.708531,2.082211,2.815042,3.266938,3.663802,3.906473,4.122638,4.5327150000000005,4.793794,5.091732,5.763091,6.162231,6.4844040000000005,6.803408,7.50612,7.6978290000000005,8.160683,8.412517000000001,8.831087000000002,9.076014000000002,9.481137000000002,9.706260000000002,10.085348000000002,10.436970000000002,10.763244000000002,11.007577000000001,11.148148,11.420346,11.699624,12.052895,13.257468,13.567086,14.362711,14.794435,15.029436,15.601581000000001,15.812991000000002,16.257088000000003,16.456604000000002,16.664188000000003,17.209394000000003,17.374911000000004,18.104082000000005,18.635017000000005,19.023910000000004,19.386270000000003,20.099129000000005,20.379932000000004,20.824277000000002
15-2803022,,,,,,,,,,,,,,,0,0.5080359999999999,0.7675879999999999,0.9525469999999999,1.122035,1.3188969999999998,1.5239899999999997,1.8976699999999997,2.6305009999999998,3.082397,3.4792609999999997,3.721932,3.938097,4.348174,4.609253,4.907191,5.57855,5.97769,6.299863,6.618867,7.321579,7.513288,7.976142,8.227976,8.646546,8.891473000000001,9.296596000000001,9.521719000000001,9.900807,10.252429000000001,10.578703,10.823036,10.963607,11.235805,11.515082999999999,11.868353999999998,13.072926999999998,13.382544999999999,14.178169999999998,14.609893999999997,14.844894999999998,15.417039999999998,15.628449999999999,16.072547,16.272063,16.479647,17.024853,17.19037,17.919541000000002,18.450476000000002,18.839369,19.201729,19.914588000000002,20.195391,20.639736
16-2803021,,,,,,,,,,,,,,,,0,0.259552,0.444511,0.613999,0.8108609999999999,1.0159539999999998,1.3896339999999998,2.122465,2.574361,2.971225,3.213896,3.4300610000000002,3.8401380000000005,4.101217,4.399155,5.070514,5.469654,5.7918270000000005,6.110831,6.813543,7.0052520000000005,7.468106000000001,7.71994,8.13851,8.383437,8.78856,9.013683,9.392771,9.744393,10.070667,10.315,10.455570999999999,10.727768999999999,11.007046999999998,11.360317999999998,12.564890999999998,12.874508999999998,13.670133999999997,14.101857999999996,14.336858999999997,14.909003999999998,15.120413999999998,15.564510999999998,15.764026999999997,15.971610999999998,16.516816999999996,16.682333999999997,17.411505,17.942439999999998,18.331332999999997,18.693692999999996,19.406551999999998,19.687354999999997,20.131699999999995
17-2802976,,,,,,,,,,,,,,,,,0,0.18495899999999998,0.35444699999999996,0.5513089999999999,0.7564019999999999,1.1300819999999998,1.8629129999999998,2.314809,2.711673,2.954344,3.170509,3.5805860000000003,3.8416650000000003,4.139603,4.810962,5.210102,5.532275,5.851279,6.553991,6.7457,7.208554,7.460388,7.878958,8.123885,8.529008,8.754131,9.133218999999999,9.484841,9.811115,10.055447999999998,10.196018999999998,10.468216999999997,10.747494999999997,11.100765999999997,12.305338999999996,12.614956999999997,13.410581999999996,13.842305999999997,14.077306999999998,14.649451999999998,14.860862,15.304958999999998,15.504474999999998,15.712058999999998,16.257264999999997,16.422781999999998,17.151953,17.682888,18.071780999999998,18.434140999999997,19.147,19.427802999999997,19.872147999999996
18-2802957,,,,,,,,,,,,,,,,,,0,0.169488,0.36634999999999995,0.5714429999999999,0.9451229999999999,1.677954,2.12985,2.5267139999999997,2.7693849999999998,2.98555,3.395627,3.6567060000000002,3.954644,4.626003,5.025143,5.347316,5.66632,6.369032,6.560741,7.023595,7.275429,7.693999,7.9389259999999995,8.344049,8.569172,8.94826,9.299882,9.626156,9.870489,10.011059999999999,10.283257999999998,10.562535999999998,10.915806999999997,12.120379999999997,12.429997999999998,13.225622999999997,13.657346999999998,13.892347999999998,14.464493,14.675903,15.12,15.319515999999998,15.527099999999999,16.072305999999998,16.237823,16.966994,17.497929,17.886822,18.249181999999998,18.962041,19.242843999999998,19.687188999999996
19-2802933,,,,,,,,,,,,,,,,,,,0,0.19686199999999998,0.40195499999999995,0.775635,1.5084659999999999,1.960362,2.357226,2.599897,2.816062,3.226139,3.487218,3.7851559999999997,4.456515,4.855655,5.177828,5.4968319999999995,6.1995439999999995,6.391253,6.854107,7.105941,7.5245109999999995,7.769437999999999,8.174560999999999,8.399683999999999,8.778771999999998,9.130393999999999,9.456667999999999,9.701000999999998,9.841571999999998,10.113769999999997,10.393047999999997,10.746318999999996,11.950891999999996,12.260509999999996,13.056134999999996,13.487858999999997,13.722859999999997,14.295004999999998,14.506414999999999,14.950511999999998,15.150027999999997,15.357611999999998,15.902817999999998,16.068334999999998,16.797506,17.328440999999998,17.717333999999997,18.079693999999996,18.792552999999998,19.073355999999997,19.517700999999995
20-2802911,,,,,,,,,,,,,,,,,,,,0,0.20509299999999997,0.578773,1.311604,1.7635,2.160364,2.403035,2.6192,3.0292770000000004,3.2903560000000005,3.5882940000000003,4.259653,4.658793,4.9809660000000004,5.29997,6.002682,6.194391,6.6572450000000005,6.909079,7.327649,7.572576,7.977698999999999,8.202822,8.581909999999999,8.933532,9.259806,9.504138999999999,9.644709999999998,9.916907999999998,10.196185999999997,10.549456999999997,11.754029999999997,12.063647999999997,12.859272999999996,13.290996999999997,13.525997999999998,14.098142999999999,14.309553,14.753649999999999,14.953165999999998,15.160749999999998,15.705955999999999,15.871472999999998,16.600644,17.131579,17.520471999999998,17.882831999999997,18.595691,18.876493999999997,19.320838999999996
