순번_정류장ID,64-2807131,65-2807129,66-2807127,67-2806963,68-2807124,69-2807294,70-2807295,71-2807411,72-2807002,73-2806989,74-2807000,75-2806992,76-2806993,77-2806995,78-2806997,79-2806998,80-2806999,81-2807296,82-2807412,83-2807297,84-2807298,85-2806987,86-2806965,87-2806966,88-2806967,89-2806968,90-2806969,91-2806970,92-2807408,93-2806971,94-2807122,95-2806891,96-2806890,97-2806888,98-2807293,99-2806886,100-2804580,101-2804213,102-2804211,103-2804209,104-2804207,105-2804205,106-2804204,107-2806290,108-2804202,109-2806292,110-2803609,111-2806232,112-2803608,113-2803607,114-2803606,115-2806297,116-2803616,117-2803853,118-2803850,119-2803617,120-2806299,121-2803618,122-2806300,123-2803600,124-2800273,125-2803601,126-2804331,127-2803581,128-2800271,129-2807150,130-2804581,131-2804582,132-2800267,133-2804032
64-2807131,0,0.802024,1.513896,2.1227489999999998,3.1030209999999996,3.686692,4.097347,6.246736,6.709024,7.656264,9.568889,10.076577,10.462035,11.881086,13.301967,13.694714,14.206482999999999,15.115254999999998,15.570040999999998,17.673997,18.086927,18.964697,19.648866,19.871603,20.421444,20.671203000000002,21.020421000000002,21.336050000000004,21.944764000000003,22.69046,23.276455000000002,25.071751000000003,25.591464000000002,26.172164000000002,26.515543,27.094296,27.464897,27.969692000000002,28.333811,28.824722,29.213219000000002,29.931888,30.167795,30.515439,30.936559,31.188864,31.686159,32.062411,32.383258,32.895182,33.188463999999996,33.731432999999996,34.056172,34.255063,34.656952,35.244941999999995,35.775130999999995,36.045669,36.363037999999996,37.06379999999999,37.50672899999999,37.709337999999995,37.890953999999994,38.14527399999999,38.626605999999995,39.49778499999999,39.838719999999995,40.139973,40.500161,41.138886
65-2807129,,0,0.7118720000000001,1.320725,2.3009969999999997,2.8846679999999996,3.295323,5.444711999999999,5.906999999999999,6.854239999999999,8.766865,9.274553,9.660010999999999,11.079061999999999,12.499942999999998,12.892689999999998,13.404458999999997,14.313230999999998,14.768016999999999,16.871972999999997,17.284902999999996,18.162672999999998,18.846842,19.069578999999997,19.619419999999998,19.869179,20.218397,20.534026,21.14274,21.888436,22.474431,24.269727,24.78944,25.37014,25.713518999999998,26.292271999999997,26.662872999999998,27.167668,27.531786999999998,28.022698,28.411195,29.129863999999998,29.365771,29.713414999999998,30.134534999999996,30.386839999999996,30.884134999999997,31.260386999999998,31.581234,32.093157999999995,32.38643999999999,32.92940899999999,33.254147999999994,33.453039,33.854927999999994,34.44291799999999,34.97310699999999,35.243644999999994,35.56101399999999,36.26177599999999,36.70470499999999,36.90731399999999,37.08892999999999,37.34324999999999,37.82458199999999,38.69576099999999,39.03669599999999,39.337948999999995,39.698136999999996,40.336861999999996
66-2807127,,,0,0.608853,1.589125,2.172796,2.583451,4.7328399999999995,5.1951279999999995,6.142367999999999,8.054993,8.562681,8.948139,10.367189999999999,11.788070999999999,12.180817999999999,12.692586999999998,13.601358999999999,14.056144999999999,16.160100999999997,16.573030999999997,17.450801,18.13497,18.357706999999998,18.907548,19.157307,19.506525,19.822154,20.430868,21.176564,21.762559,23.557855,24.077568,24.658268,25.001647,25.580399999999997,25.951000999999998,26.455796,26.819914999999998,27.310826,27.699323,28.417991999999998,28.653899,29.001542999999998,29.422662999999996,29.674967999999996,30.172262999999997,30.548515,30.869362,31.381286,31.674568,32.217537,32.542276,32.741167000000004,33.143056,33.731046,34.261235,34.531773,34.849142,35.549904,35.992833,36.195442,36.377058,36.631378,37.11271,37.983889,38.324824,38.626077,38.986265,39.624990000000004
67-2806963,,,,0,0.9802719999999999,1.563943,1.974598,4.123987,4.586275,5.5335149999999995,7.44614,7.953828,8.339286,9.758337,11.179217999999999,11.571964999999999,12.083733999999998,12.992505999999999,13.447292,15.551248,15.964177999999999,16.841948,17.526117,17.748853999999998,18.298695,18.548454,18.897672,19.213301,19.822015,20.567711,21.153706,22.949002,23.468715,24.049415,24.392794,24.971546999999997,25.342147999999998,25.846943,26.211062,26.701973,27.09047,27.809139,28.045046,28.392689999999998,28.813809999999997,29.066114999999996,29.563409999999998,29.939662,30.260509,30.772433,31.065715,31.608684,31.933423,32.132314,32.534203,33.122192999999996,33.652381999999996,33.92292,34.240289,34.941050999999995,35.383979999999994,35.586589,35.768204999999995,36.022524999999995,36.503856999999996,37.375035999999994,37.715970999999996,38.017224,38.377412,39.016137
68-2807124,,,,,0,0.583671,0.994326,3.143715,3.606003,4.553243,6.465868,6.973556,7.359014,8.778065,10.198946,10.591693,11.103461999999999,12.012234,12.46702,14.570976,14.983906,15.861676,16.545845,16.768582,17.318423,17.568182,17.9174,18.233029000000002,18.841743,19.587439,20.173434,21.96873,22.488443,23.069143,23.412522,23.991274999999998,24.361876,24.866671,25.23079,25.721701,26.110198,26.828867,27.064774,27.412418,27.833537999999997,28.085842999999997,28.583137999999998,28.95939,29.280237,29.792161,30.085443,30.628412,30.953151000000002,31.152042,31.553931000000002,32.141921,32.67211,32.942648000000005,33.260017000000005,33.960779,34.403708,34.606317000000004,34.787933,35.042253,35.523585000000004,36.394764,36.735699000000004,37.03695200000001,37.39714000000001,38.03586500000001
69-2807294,,,,,,0,0.410655,2.5600439999999995,3.0223319999999996,3.9695719999999994,5.882197,6.389885,6.7753429999999994,8.194393999999999,9.615274999999999,10.008021999999999,10.519790999999998,11.428562999999997,11.883348999999997,13.987304999999997,14.400234999999997,15.278004999999997,15.962173999999997,16.184910999999996,16.734751999999997,16.984510999999998,17.333728999999998,17.649358,18.258072,19.003767999999997,19.589762999999998,21.385059,21.904771999999998,22.485471999999998,22.828850999999997,23.407603999999996,23.778204999999996,24.282999999999998,24.647118999999996,25.138029999999997,25.526526999999998,26.245195999999996,26.481102999999997,26.828746999999996,27.249866999999995,27.502171999999995,27.999466999999996,28.375718999999997,28.696565999999997,29.208489999999998,29.501772,30.044741,30.36948,30.568371,30.97026,31.55825,32.088439,32.358977,32.676346,33.377108,33.820037,34.022646,34.204262,34.458582,34.939914,35.811093,36.152028,36.453281000000004,36.813469000000005,37.452194000000006
70-2807295,,,,,,,0,2.1493889999999998,2.611677,3.5589169999999997,5.4715419999999995,5.979229999999999,6.364687999999999,7.783738999999999,9.204619999999998,9.597366999999998,10.109135999999998,11.017907999999998,11.472693999999999,13.576649999999999,13.989579999999998,14.867349999999998,15.551518999999999,15.774256,16.324097,16.573856,16.923074,17.238703,17.847417,18.593113,19.179108,20.974404,21.494117,22.074817,22.418196,22.996948999999997,23.367549999999998,23.872345,24.236463999999998,24.727375,25.115872,25.834540999999998,26.070448,26.418091999999998,26.839211999999996,27.091516999999996,27.588811999999997,27.965063999999998,28.285911,28.797835,29.091117,29.634086,29.958825,30.157716,30.559605,31.147595000000003,31.677784000000003,31.948322,32.265691000000004,32.966453,33.409382,33.611991,33.793607,34.047927,34.529259,35.400438,35.741373,36.042626000000006,36.402814000000006,37.04153900000001
71-2807411,,,,,,,,0,0.46228800000000003,1.409528,3.322153,3.829841,4.215299,5.6343499999999995,7.055230999999999,7.447977999999999,7.959746999999999,8.868519,9.323305,11.427261,11.840190999999999,12.717960999999999,13.40213,13.624867,14.174708,14.424467,14.773685,15.089314,15.698028,16.443724,17.029719,18.825015,19.344728,19.925428,20.268807,20.847559999999998,21.218161,21.722956,22.087075,22.577986,22.966483,23.685152,23.921059,24.268703,24.689822999999997,24.942127999999997,25.439422999999998,25.815675,26.136522,26.648446,26.941728,27.484697,27.809436,28.008327,28.410216000000002,28.998206000000003,29.528395000000003,29.798933,30.116302,30.817064000000002,31.259993,31.462602,31.644218000000002,31.898538000000002,32.379870000000004,33.251049,33.591984000000004,33.893237000000006,34.25342500000001,34.89215000000001
72-2807002,,,,,,,,,0,0.94724,2.859865,3.367553,3.753011,5.172062,6.592943,6.98569,7.497459,8.406231,8.861017,10.964973,11.377903,12.255673,12.939842,13.162579000000001,13.712420000000002,13.962179,14.311397000000001,14.627026,15.23574,15.981436,16.567431,18.362727,18.88244,19.46314,19.806518999999998,20.385271999999997,20.755872999999998,21.260668,21.624786999999998,22.115698,22.504195,23.222863999999998,23.458771,23.806414999999998,24.227534999999996,24.479839999999996,24.977134999999997,25.353386999999998,25.674234,26.186158,26.47944,27.022409,27.347148,27.546039,27.947928,28.535918000000002,29.066107000000002,29.336645,29.654014,30.354776,30.797705,31.000314,31.18193,31.43625,31.917582,32.788761,33.129696,33.430949000000005,33.791137000000006,34.42986200000001
73-2806989,,,,,,,,,,0,1.912625,2.420313,2.805771,4.224822,5.645702999999999,6.038449999999999,6.550218999999999,7.458990999999999,7.913777,10.017733,10.430663,11.308432999999999,11.992602,12.215339,12.76518,13.014939,13.364157,13.679786,14.288499999999999,15.034196,15.620191,17.415487,17.9352,18.5159,18.859278999999997,19.438031999999996,19.808632999999997,20.313428,20.677546999999997,21.168457999999998,21.556955,22.275623999999997,22.511530999999998,22.859174999999997,23.280294999999995,23.532599999999995,24.029894999999996,24.406146999999997,24.726993999999998,25.238917999999998,25.5322,26.075169,26.399908,26.598799,27.000688,27.588678,28.118867,28.389405,28.706774,29.407536,29.850465,30.053074,30.23469,30.48901,30.970342,31.841521,32.182456,32.483709000000005,32.843897000000005,33.482622000000006
