순번_정류장ID,80-2802587,81-2802580,82-2802572,83-2802561,84-2802550,85-2802363,86-2802488,87-2802472,88-2802448,89-2802421,90-2802409,91-2802413,92-2802417,93-2802391,94-2802425,95-2802432,96-2802437,97-2802449,98-2802370,99-2802459,100-2802461,101-2805716,102-2802464,103-2802462,104-2802428,105-2803019,106-2802965,107-2802939,108-2802634,109-2802843,110-2802804,111-2802799,112-2803264,113-2803257,114-2803253,115-2803249,116-2803226,117-2803127,118-2805712,119-2803122,120-2803104,121-2803094,122-2803080,123-2803075,124-2803041,125-2803066,126-2803064,127-2802652,128-2803058,129-2800805,130-2800798,131-2807057,132-2807074,133-2800730,134-2800716,135-2805583,136-2800690,137-2800345,138-2803643,139-2803791,140-2801474,141-2801464,142-2801178,143-2801179,144-2801439,145-2801492,146-2801524,147-2801602,148-2801658,149-2801672,150-2801684,151-2801718,152-2801741,153-2801750,154-2801755,155-2801765,156-2801775,157-2801789
90-2802409,,,,,,,,,,,0,0.332906,0.5660989999999999,0.8358019999999999,1.2801909999999999,1.5808129999999998,2.144234,2.345846,2.712496,2.995748,3.284899,3.5187049999999997,4.052575,4.599247,5.600254,6.044306,6.282954,6.8603700000000005,7.206919000000001,7.8344190000000005,8.307587,8.838431,9.108666,9.545675,9.852459,10.492471,10.70137,11.144412,11.392415000000002,11.61292,11.84505,12.344005000000001,12.520261000000001,12.916396,13.080066,13.422954,13.933013,14.287814000000001,14.786073000000002,15.027210000000002,15.456838000000001,15.965455,16.459719,16.791825,16.976852,17.173041,17.891599000000003,18.460003000000004,20.391417000000004,20.749603000000004,20.989494000000004,21.409713000000004,21.991545000000002,22.28084,22.798942,23.099516,23.573014,24.16322,24.525356,24.964851,25.447233,25.881807000000002,26.281216,26.663812,27.03657,27.372944,27.611592,27.95651
91-2802413,,,,,,,,,,,,0,0.23319299999999998,0.502896,0.947285,1.247907,1.811328,2.01294,2.37959,2.662842,2.951993,3.185799,3.7196689999999997,4.266341,5.267348,5.7114,5.950048000000001,6.527464000000001,6.8740130000000015,7.501513000000001,7.974681000000001,8.505525,8.77576,9.212769,9.519553,10.159565,10.368464000000001,10.811506000000001,11.059509000000002,11.280014000000001,11.512144000000001,12.011099000000002,12.187355000000002,12.583490000000001,12.747160000000001,13.090048000000001,13.600107000000001,13.954908000000001,14.453167,14.694304,15.123932,15.632549,16.126813,16.458918999999998,16.643946,16.840135,17.558693,18.127097000000003,20.058511000000003,20.416697000000003,20.656588000000003,21.076807000000002,21.658639,21.947934,22.466036,22.76661,23.240108,23.830313999999998,24.192449999999997,24.631944999999998,25.114327,25.548901,25.94831,26.330906,26.703664,27.040038,27.278686,27.623604
92-2802417,,,,,,,,,,,,,0,0.269703,0.7140920000000001,1.0147140000000001,1.578135,1.779747,2.146397,2.429649,2.7188,2.952606,3.4864759999999997,4.033148,5.034155,5.478207,5.716855000000001,6.294271000000001,6.6408200000000015,7.268320000000001,7.741488000000001,8.272332,8.542567,8.979576,9.28636,9.926372,10.135271000000001,10.578313000000001,10.826316000000002,11.046821000000001,11.278951000000001,11.777906000000002,11.954162000000002,12.350297000000001,12.513967000000001,12.856855000000001,13.366914000000001,13.721715000000001,14.219974,14.461111,14.890739,15.399356,15.893619999999999,16.225725999999998,16.410753,16.606942,17.3255,17.893904000000003,19.825318000000003,20.183504000000003,20.423395000000003,20.843614000000002,21.425446,21.714741,22.232843,22.533417,23.006915,23.597120999999998,23.959256999999997,24.398751999999998,24.881134,25.315708,25.715117,26.097713,26.470471,26.806845,27.045493,27.390411
93-2802391,,,,,,,,,,,,,,0,0.44438900000000003,0.7450110000000001,1.308432,1.510044,1.8766939999999999,2.1599459999999997,2.4490969999999996,2.6829029999999996,3.2167729999999994,3.7634449999999995,4.7644519999999995,5.208504,5.447152,6.024568,6.371117,6.998616999999999,7.471785,8.002628999999999,8.272863999999998,8.709872999999998,9.016656999999999,9.656668999999999,9.865568,10.30861,10.556613,10.777118,11.009248,11.508203,11.684459,12.080594,12.244264,12.587152,13.097211,13.452012,13.950271,14.191408000000001,14.621036,15.129653,15.623916999999999,15.956022999999998,16.14105,16.337239,17.055797000000002,17.624201000000003,19.555615000000003,19.913801000000003,20.153692000000003,20.573911000000003,21.155743,21.445038,21.96314,22.263714,22.737212,23.327417999999998,23.689553999999998,24.129049,24.611431,25.046005,25.445414,25.82801,26.200768,26.537142,26.77579,27.120708
94-2802425,,,,,,,,,,,,,,,0,0.300622,0.8640429999999999,1.0656549999999998,1.4323049999999997,1.7155569999999998,2.004708,2.238514,2.7723839999999997,3.319056,4.320062999999999,4.764114999999999,5.002763,5.580179,5.926728000000001,6.554228,7.027396,7.5582400000000005,7.828475000000001,8.265484,8.572268000000001,9.212280000000002,9.421179000000002,9.864221000000002,10.112224000000003,10.332729000000002,10.564859000000002,11.063814000000002,11.240070000000003,11.636205000000002,11.799875000000002,12.142763000000002,12.652822000000002,13.007623000000002,13.505882000000003,13.747019000000003,14.176647000000003,14.685264000000002,15.179528000000001,15.511634,15.696661,15.892850000000001,16.611408,17.179812000000002,19.111226000000002,19.469412000000002,19.709303000000002,20.129522,20.711354,21.000649,21.518750999999998,21.819325,22.292823,22.883028999999997,23.245164999999997,23.684659999999997,24.167042,24.601616,25.001025,25.383620999999998,25.756379,26.092753,26.331401,26.676319
95-2802432,,,,,,,,,,,,,,,,0,0.563421,0.765033,1.131683,1.414935,1.7040860000000002,1.9378920000000002,2.471762,3.018434,4.0194410000000005,4.463493000000001,4.702141000000001,5.279557000000001,5.626106000000002,6.253606000000001,6.726774000000002,7.257618000000002,7.527853000000002,7.964862000000002,8.271646000000002,8.911658000000003,9.120557000000003,9.563599000000004,9.811602000000004,10.032107000000003,10.264237000000003,10.763192000000004,10.939448000000004,11.335583000000003,11.499253000000003,11.842141000000003,12.352200000000003,12.707001000000004,13.205260000000003,13.446397000000003,13.876025000000002,14.384642000000001,14.878906,15.211012,15.396039,15.592228,16.310786,16.87919,18.810604,19.16879,19.408681,19.8289,20.410732,20.700027,21.218128999999998,21.518703,21.992200999999998,22.582406999999996,22.944542999999996,23.384037999999997,23.866419999999998,24.300994,24.700402999999998,25.082998999999997,25.455757,25.792130999999998,26.030779,26.375697
96-2802437,,,,,,,,,,,,,,,,,0,0.20161199999999999,0.5682619999999999,0.8515139999999999,1.1406649999999998,1.3744709999999998,1.9083409999999996,2.4550129999999997,3.4560199999999996,3.9000719999999998,4.13872,4.7161360000000005,5.062685,5.690185,6.163353,6.694197,6.964432,7.401441,7.7082250000000005,8.348237000000001,8.557136000000002,9.000178000000002,9.248181000000002,9.468686000000002,9.700816000000001,10.199771000000002,10.376027000000002,10.772162000000002,10.935832000000001,11.278720000000002,11.788779000000002,12.143580000000002,12.641839000000001,12.882976000000001,13.312604,13.821221,14.315484999999999,14.647590999999998,14.832617999999998,15.028806999999999,15.747364999999999,16.315769,18.247183,18.605369,18.84526,19.265479,19.847310999999998,20.136605999999997,20.654707999999996,20.955281999999997,21.428779999999996,22.018985999999995,22.381121999999994,22.820616999999995,23.302998999999996,23.737572999999998,24.136981999999996,24.519577999999996,24.892335999999997,25.228709999999996,25.467357999999997,25.812275999999997
97-2802449,,,,,,,,,,,,,,,,,,0,0.36665,0.649902,0.939053,1.172859,1.7067290000000002,2.253401,3.254408,3.6984600000000003,3.9371080000000003,4.514524000000001,4.861073000000001,5.488573000000001,5.961741000000001,6.492585000000001,6.762820000000001,7.199829000000001,7.5066130000000015,8.146625000000002,8.355524000000003,8.798566000000003,9.046569000000003,9.267074000000003,9.499204000000002,9.998159000000003,10.174415000000003,10.570550000000003,10.734220000000002,11.077108000000003,11.587167000000003,11.941968000000003,12.440227000000004,12.681364000000004,13.110992000000003,13.619609000000002,14.113873000000002,14.445979000000001,14.631006000000001,14.827195000000001,15.545753000000001,16.114157000000002,18.045571000000002,18.403757000000002,18.643648000000002,19.063867000000002,19.645699,19.934994,20.453096,20.75367,21.227168,21.817373999999997,22.179509999999997,22.619004999999998,23.101387,23.535961,23.93537,24.317966,24.690724,25.027098,25.265746,25.610664
98-2802370,,,,,,,,,,,,,,,,,,,0,0.283252,0.572403,0.806209,1.3400789999999998,1.8867509999999998,2.887758,3.33181,3.570458,4.147874,4.494422999999999,5.121922999999999,5.595090999999999,6.125934999999999,6.39617,6.8331789999999994,7.139963,7.779975,7.988874,8.431916,8.679919,8.900424,9.132553999999999,9.631509,9.807765,10.203899999999999,10.367569999999999,10.710458,11.220517,11.575318,12.073577,12.314714,12.744342,13.252958999999999,13.747222999999998,14.079328999999998,14.264355999999998,14.460544999999998,15.179102999999998,15.747506999999997,17.678920999999995,18.037106999999995,18.276997999999995,18.697216999999995,19.279048999999993,19.568343999999993,20.08644599999999,20.387019999999993,20.860517999999992,21.45072399999999,21.81285999999999,22.25235499999999,22.734736999999992,23.169310999999993,23.568719999999992,23.95131599999999,24.324073999999992,24.66044799999999,24.899095999999993,25.244013999999993
99-2802459,,,,,,,,,,,,,,,,,,,,0,0.28915100000000005,0.522957,1.056827,1.603499,2.6045059999999998,3.048558,3.287206,3.864622,4.211171,4.838671,5.311839,5.842683,6.1129180000000005,6.549927,6.856711000000001,7.496723000000001,7.705622000000001,8.148664,8.396667,8.617172,8.849302,9.348257,9.524513,9.920648,10.084318,10.427206,10.937265,11.292066,11.790325,12.031462,12.461089999999999,12.969706999999998,13.463970999999997,13.796076999999997,13.981103999999997,14.177292999999997,14.895850999999997,15.464254999999996,17.395668999999994,17.753854999999994,17.993745999999994,18.413964999999994,18.995796999999992,19.28509199999999,19.80319399999999,20.10376799999999,20.57726599999999,21.16747199999999,21.52960799999999,21.96910299999999,22.45148499999999,22.886058999999992,23.28546799999999,23.66806399999999,24.04082199999999,24.37719599999999,24.615843999999992,24.960761999999992
100-2802461,,,,,,,,,,,,,,,,,,,,,0,0.23380599999999999,0.7676759999999999,1.3143479999999998,2.315355,2.759407,2.998055,3.575471,3.92202,4.549519999999999,5.022688,5.553532,5.823767,6.260776,6.56756,7.207572000000001,7.4164710000000005,7.859513000000001,8.107516,8.328021,8.560151,9.059106,9.235362,9.631497,9.795167,10.138055,10.648114,11.002915,11.501173999999999,11.742310999999999,12.171938999999998,12.680555999999997,13.174819999999997,13.506925999999996,13.691952999999996,13.888141999999997,14.606699999999996,15.175103999999996,17.106517999999994,17.464703999999994,17.704594999999994,18.124813999999994,18.706645999999992,18.99594099999999,19.51404299999999,19.81461699999999,20.28811499999999,20.87832099999999,21.24045699999999,21.67995199999999,22.16233399999999,22.596907999999992,22.99631699999999,23.37891299999999,23.75167099999999,24.08804499999999,24.32669299999999,24.67161099999999
101-2805716,,,,,,,,,,,,,,,,,,,,,,0,0.53387,1.080542,2.081549,2.525601,2.764249,3.341665,3.688214,4.315714,4.788882,5.319726,5.589961000000001,6.02697,6.333754000000001,6.973766000000001,7.182665000000001,7.625707000000001,7.873710000000001,8.094215,8.326345,8.8253,9.001556,9.397691,9.561361,9.904249,10.414308,10.769109,11.267368000000001,11.508505000000001,11.938133,12.44675,12.941014,13.273119999999999,13.458146999999999,13.654335999999999,14.372893999999999,14.941297999999998,16.872711999999996,17.230897999999996,17.470788999999996,17.891007999999996,18.472839999999994,18.762134999999994,19.280236999999993,19.580810999999994,20.054308999999993,20.64451499999999,21.00665099999999,21.44614599999999,21.928527999999993,22.363101999999994,22.762510999999993,23.145106999999992,23.517864999999993,23.854238999999993,24.092886999999994,24.437804999999994
102-2802464,,,,,,,,,,,,,,,,,,,,,,,0,0.546672,1.547679,1.9917310000000001,2.230379,2.807795,3.154344,3.781844,4.255012,4.785856,5.056091,5.4931,5.7998840000000005,6.439896000000001,6.648795000000001,7.091837000000001,7.339840000000001,7.560345000000001,7.7924750000000005,8.29143,8.467686,8.863821,9.027491,9.370379,9.880438,10.235239,10.733498,10.974635000000001,11.404263,11.91288,12.407143999999999,12.739249999999998,12.924276999999998,13.120465999999999,13.839023999999998,14.407427999999998,16.338841999999996,16.697027999999996,16.936918999999996,17.357137999999996,17.938969999999994,18.228264999999993,18.746366999999992,19.046940999999993,19.520438999999993,20.11064499999999,20.47278099999999,20.91227599999999,21.394657999999993,21.829231999999994,22.228640999999993,22.611236999999992,22.983994999999993,23.320368999999992,23.559016999999994,23.903934999999993
103-2802462,,,,,,,,,,,,,,,,,,,,,,,,0,1.001007,1.445059,1.683707,2.261123,2.607672,3.235172,3.7083399999999997,4.239184,4.509418999999999,4.946427999999999,5.2532119999999995,5.893224,6.102123,6.545165,6.793168,7.013673,7.2458029999999995,7.744757999999999,7.9210139999999996,8.317148999999999,8.480818999999999,8.823706999999999,9.333765999999999,9.688566999999999,10.186826,10.427963,10.857591,11.366207999999999,11.860471999999998,12.192577999999997,12.377604999999997,12.573793999999998,13.292351999999998,13.860755999999997,15.792169999999997,16.150356,16.390247,16.810465999999998,17.392297999999997,17.681592999999996,18.199694999999995,18.500268999999996,18.973766999999995,19.563972999999994,19.926108999999993,20.365603999999994,20.847985999999995,21.282559999999997,21.681968999999995,22.064564999999995,22.437322999999996,22.773696999999995,23.012344999999996,23.357262999999996
104-2802428,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44405200000000006,0.6827000000000001,1.260116,1.606665,2.234165,2.707333,3.2381770000000003,3.5084120000000003,3.9454210000000005,4.252205000000001,4.8922170000000005,5.101116,5.544158,5.792161,6.012666,6.244796,6.743751,6.920007,7.316142,7.479812,7.8227,8.332759,8.68756,9.185818999999999,9.426955999999999,9.856583999999998,10.365200999999997,10.859464999999997,11.191570999999996,11.376597999999996,11.572786999999996,12.291344999999996,12.859748999999995,14.791162999999996,15.149348999999996,15.389239999999996,15.809458999999995,16.391290999999995,16.680585999999995,17.198687999999994,17.499261999999995,17.972759999999994,18.562965999999992,18.925101999999992,19.364596999999993,19.846978999999994,20.281552999999995,20.680961999999994,21.063557999999993,21.436315999999994,21.772689999999994,22.011337999999995,22.356255999999995
105-2803019,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238648,0.816064,1.162613,1.7901129999999998,2.263281,2.794125,3.06436,3.5013690000000004,3.8081530000000003,4.448165,4.657064,5.100106,5.348109,5.568614,5.800744,6.299699,6.475955000000001,6.872090000000001,7.035760000000001,7.378648000000001,7.888707000000001,8.243508,8.741767,8.982904,9.412531999999999,9.921148999999998,10.415412999999997,10.747518999999997,10.932545999999997,11.128734999999997,11.847292999999997,12.415696999999996,14.347110999999996,14.705296999999996,14.945187999999996,15.365406999999996,15.947238999999996,16.236533999999995,16.754635999999994,17.055209999999995,17.528707999999995,18.118913999999993,18.481049999999993,18.920544999999994,19.402926999999995,19.837500999999996,20.236909999999995,20.619505999999994,20.992263999999995,21.328637999999994,21.567285999999996,21.912203999999996
106-2802965,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.577416,0.923965,1.5514649999999999,2.0246329999999997,2.5554769999999998,2.825712,3.262721,3.569505,4.209517,4.418416,4.861458,5.109461,5.329966,5.5620959999999995,6.061050999999999,6.2373069999999995,6.633442,6.797111999999999,7.14,7.650059,8.004859999999999,8.503118999999998,8.744255999999998,9.173883999999997,9.682500999999997,10.176764999999996,10.508870999999996,10.693897999999995,10.890086999999996,11.608644999999996,12.177048999999995,14.108462999999995,14.466648999999995,14.706539999999995,15.126758999999995,15.708590999999995,15.997885999999994,16.515987999999993,16.816561999999994,17.290059999999993,17.880265999999992,18.24240199999999,18.681896999999992,19.164278999999993,19.598852999999995,19.998261999999993,20.380857999999993,20.753615999999994,21.089989999999993,21.328637999999994,21.673555999999994
107-2802939,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346549,0.9740489999999999,1.447217,1.9780609999999998,2.248296,2.685305,2.992089,3.632101,3.841,4.284042,4.532045,4.75255,4.98468,5.483635,5.659891,6.056026,6.219696,6.562584,7.072643,7.427444,7.925703,8.16684,8.596468,9.105084999999999,9.599348999999998,9.931454999999998,10.116481999999998,10.312670999999998,11.031228999999998,11.599632999999997,13.531046999999997,13.889232999999997,14.129123999999997,14.549342999999997,15.131174999999997,15.420469999999996,15.938571999999997,16.239145999999998,16.712643999999997,17.302849999999996,17.664985999999995,18.104480999999996,18.586862999999997,19.021437,19.420845999999997,19.803441999999997,20.176199999999998,20.512573999999997,20.751222,21.09614
