순번_정류장ID,51-2806492,52-2805689,53-2802832,54-2802807,55-2802780,56-2802769,57-2802761,58-2802762,59-2805451,60-2803139,61-2805452,62-2803138,63-2803133,64-2805713,65-2803122,66-2805890,67-2803091,68-2805891,69-2803081,70-2803052,71-2806035,72-2803069,73-2803073,74-2803072,75-2803088,76-2803090,77-2803089,78-2803076,79-2803083,80-2805887,81-2803092,82-2803098,83-2803107,84-2803116,85-2805712,86-2805896,87-2803135,88-2803124,89-2803099,90-2803044,91-2803041,92-2803066,93-2805889,94-2803057,95-2803054,96-2800372,97-2805752,98-2800679,99-2805936,100-2805934
61-2805452,,,,,,,,,,,0,0.654165,1.03812,1.233484,1.695899,1.821637,2.066952,2.282137,2.413696,2.7124889999999997,2.9763399999999995,3.3861899999999996,3.7006529999999995,3.9743149999999994,4.354207999999999,4.474965999999999,4.847277999999999,5.031441999999999,5.202929999999999,5.4466339999999995,5.6353539999999995,5.846978999999999,5.976461,6.223478999999999,6.706733999999999,7.011396999999999,7.350979999999999,7.793691999999999,8.252707,8.472461999999998,8.636131999999998,8.949909999999997,9.277006999999998,9.523742999999998,10.741100999999997,12.643399999999996,12.947197999999997,13.612794999999997,13.853215999999996,14.024038999999997
62-2803138,,,,,,,,,,,,0,0.383955,0.579319,1.041734,1.167472,1.412787,1.627972,1.759531,2.058324,2.3221749999999997,2.7320249999999997,3.0464879999999996,3.3201499999999995,3.7000429999999995,3.8208009999999994,4.193112999999999,4.377276999999999,4.5487649999999995,4.792469,4.981189,5.192813999999999,5.322296,5.569313999999999,6.052568999999999,6.357231999999999,6.696814999999999,7.139526999999999,7.598541999999999,7.818296999999999,7.981966999999999,8.295744999999998,8.622841999999999,8.869577999999999,10.086935999999998,11.989234999999997,12.293032999999998,12.958629999999998,13.199050999999997,13.369873999999998
63-2803133,,,,,,,,,,,,,0,0.195364,0.657779,0.783517,1.028832,1.244017,1.375576,1.674369,1.93822,2.34807,2.662533,2.9361949999999997,3.3160879999999997,3.4368459999999996,3.8091579999999996,3.9933219999999996,4.164809999999999,4.408513999999999,4.597233999999999,4.808858999999999,4.938340999999999,5.185358999999999,5.668613999999999,5.973276999999999,6.312859999999999,6.755571999999999,7.214586999999999,7.434341999999999,7.598011999999999,7.911789999999999,8.238886999999998,8.485622999999999,9.702980999999998,11.605279999999997,11.909077999999997,12.574674999999997,12.815095999999997,12.985918999999997
64-2805713,,,,,,,,,,,,,,0,0.46241499999999996,0.5881529999999999,0.8334679999999999,1.0486529999999998,1.1802119999999998,1.479005,1.742856,2.152706,2.4671689999999997,2.7408309999999996,3.1207239999999996,3.2414819999999995,3.6137939999999995,3.7979579999999995,3.9694459999999996,4.21315,4.40187,4.6134949999999995,4.742977,4.9899949999999995,5.473249999999999,5.777912999999999,6.117495999999999,6.560207999999999,7.019222999999999,7.2389779999999995,7.402647999999999,7.716425999999999,8.043522999999999,8.290258999999999,9.507617,11.409915999999999,11.713714,12.379311,12.619731999999999,12.790555
65-2803122,,,,,,,,,,,,,,,0,0.12573800000000002,0.371053,0.586238,0.717797,1.0165899999999999,1.280441,1.690291,2.004754,2.278416,2.658309,2.779067,3.151379,3.335543,3.507031,3.750735,3.939455,4.15108,4.280562000000001,4.52758,5.010835,5.315498,5.655081,6.097793,6.556808,6.776563,6.940233,7.254011,7.581108,7.827844000000001,9.045202,10.947500999999999,11.251299,11.916896,12.157316999999999,12.32814
66-2805890,,,,,,,,,,,,,,,,0,0.245315,0.4605,0.592059,0.890852,1.154703,1.564553,1.879016,2.152678,2.532571,2.653329,3.025641,3.209805,3.381293,3.624997,3.813717,4.025342,4.1548240000000005,4.401842,4.885097,5.18976,5.529343,5.972055,6.43107,6.650825,6.814495,7.128273,7.45537,7.702106000000001,8.919464000000001,10.821763,11.125561000000001,11.791158000000001,12.031579,12.202402000000001
67-2803091,,,,,,,,,,,,,,,,,0,0.215185,0.34674399999999994,0.6455369999999999,0.9093879999999999,1.319238,1.6337009999999998,1.907363,2.2872559999999997,2.4080139999999997,2.7803259999999996,2.9644899999999996,3.1359779999999997,3.379682,3.568402,3.780027,3.909509,4.156527,4.639781999999999,4.944444999999999,5.284027999999999,5.7267399999999995,6.1857549999999994,6.40551,6.569179999999999,6.8829579999999995,7.210055,7.456791,8.674149,10.576448,10.880246,11.545843,11.786264,11.957087
68-2805891,,,,,,,,,,,,,,,,,,0,0.13155899999999998,0.43035199999999996,0.6942029999999999,1.104053,1.4185159999999999,1.692178,2.0720709999999998,2.1928289999999997,2.5651409999999997,2.7493049999999997,2.9207929999999998,3.164497,3.353217,3.564842,3.694324,3.941342,4.424597,4.72926,5.068843,5.511555,5.97057,6.1903250000000005,6.353995,6.667773,6.994870000000001,7.241606000000001,8.458964000000002,10.361263000000001,10.665061000000001,11.330658000000001,11.571079000000001,11.741902000000001
69-2803081,,,,,,,,,,,,,,,,,,,0,0.298793,0.5626439999999999,0.972494,1.286957,1.560619,1.940512,2.06127,2.433582,2.617746,2.789234,3.032938,3.221658,3.4332830000000003,3.562765,3.8097830000000004,4.293038,4.597701,4.937284,5.379996,5.839011,6.058766,6.222436,6.536214,6.863311,7.110047000000001,8.327405,10.229704000000002,10.533502000000002,11.199099000000002,11.439520000000002,11.610343000000002
70-2803052,,,,,,,,,,,,,,,,,,,,0,0.263851,0.673701,0.988164,1.2618260000000001,1.6417190000000002,1.762477,2.134789,2.318953,2.490441,2.7341450000000003,2.9228650000000003,3.1344900000000004,3.2639720000000003,3.5109900000000005,3.9942450000000007,4.298908000000001,4.638491000000001,5.081203000000001,5.540218000000001,5.759973000000001,5.923643000000001,6.237421000000001,6.564518000000001,6.811254000000002,8.028612000000003,9.930911000000002,10.234709000000002,10.900306000000002,11.140727000000002,11.311550000000002
71-2806035,,,,,,,,,,,,,,,,,,,,,0,0.40985,0.724313,0.9979750000000001,1.377868,1.498626,1.870938,2.055102,2.2265900000000003,2.4702940000000004,2.6590140000000004,2.8706390000000006,3.0001210000000005,3.2471390000000007,3.730394000000001,4.035057000000001,4.374640000000001,4.817352000000001,5.276367000000001,5.4961220000000015,5.659792000000001,5.973570000000001,6.300667000000002,6.547403000000002,7.764761000000002,9.667060000000003,9.970858000000003,10.636455000000003,10.876876000000003,11.047699000000003
72-2803069,,,,,,,,,,,,,,,,,,,,,,0,0.314463,0.588125,0.968018,1.088776,1.461088,1.645252,1.81674,2.060444,2.249164,2.460789,2.590271,2.837289,3.3205440000000004,3.6252070000000005,3.9647900000000007,4.407502000000001,4.866517000000001,5.086272000000001,5.249942000000001,5.563720000000001,5.890817000000001,6.137553000000001,7.354911000000001,9.25721,9.561008000000001,10.226605000000001,10.467026,10.637849000000001
73-2803073,,,,,,,,,,,,,,,,,,,,,,,0,0.273662,0.653555,0.774313,1.146625,1.330789,1.502277,1.745981,1.934701,2.146326,2.275808,2.5228260000000002,3.0060810000000004,3.3107440000000006,3.6503270000000008,4.093039000000001,4.552054000000001,4.771809000000001,4.935479000000001,5.249257000000001,5.576354000000001,5.823090000000001,7.040448000000001,8.942747,9.246545000000001,9.912142000000001,10.152563,10.323386000000001
74-2803072,,,,,,,,,,,,,,,,,,,,,,,,0,0.379893,0.500651,0.8729629999999999,1.057127,1.228615,1.472319,1.661039,1.8726639999999999,2.0021459999999998,2.249164,2.732419,3.0370820000000003,3.376665,3.8193770000000002,4.278392,4.498147,4.661817,4.975595,5.302692,5.549428000000001,6.766786000000001,8.669085,8.972883000000001,9.638480000000001,9.878901,10.049724000000001
75-2803088,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12075799999999999,0.49306999999999995,0.677234,0.848722,1.092426,1.281146,1.4927709999999998,1.6222529999999997,1.8692709999999997,2.3525259999999997,2.657189,2.996772,3.439484,3.898499,4.118254,4.281924,4.595702,4.922799,5.169535000000001,6.386893000000001,8.289192,8.59299,9.258587,9.499008,9.669831
76-2803090,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372312,0.556476,0.7279639999999999,0.971668,1.160388,1.372013,1.5014949999999998,1.7485129999999998,2.2317679999999998,2.536431,2.8760139999999996,3.318726,3.777741,3.997496,4.161166,4.474944,4.802041,5.048777,6.266135,8.168434000000001,8.472232000000002,9.137829000000002,9.378250000000001,9.549073000000002
77-2803089,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18416400000000002,0.355652,0.599356,0.788076,0.999701,1.1291829999999998,1.3762009999999998,1.8594559999999998,2.164119,2.5037019999999997,2.946414,3.405429,3.625184,3.788854,4.102632,4.429729,4.676465,5.893823,7.796122,8.099920000000001,8.765517000000001,9.005938,9.176761
78-2803076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171488,0.415192,0.603912,0.815537,0.9450189999999999,1.192037,1.675292,1.979955,2.3195379999999997,2.76225,3.221265,3.44102,3.60469,3.9184680000000003,4.245565,4.492301,5.709659,7.6119580000000004,7.915756,8.581353,8.821774,8.992597
79-2803083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243704,0.43242400000000003,0.6440490000000001,0.7735310000000001,1.0205490000000002,1.5038040000000001,1.8084670000000003,2.1480500000000005,2.5907620000000007,3.0497770000000006,3.2695320000000008,3.433202000000001,3.746980000000001,4.074077000000001,4.320813000000001,5.538171000000001,7.440470000000001,7.744268000000002,8.409865000000002,8.650286000000001,8.821109000000002
80-2805887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18872,0.400345,0.529827,0.776845,1.2601,1.5647630000000001,1.904346,2.347058,2.806073,3.025828,3.1894980000000004,3.5032760000000005,3.8303730000000007,4.077109000000001,5.294467000000001,7.196766000000001,7.500564000000001,8.166161,8.406582,8.577405
81-2803092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211625,0.341107,0.588125,1.07138,1.3760430000000001,1.715626,2.158338,2.617353,2.837108,3.0007780000000004,3.3145560000000005,3.6416530000000007,3.8883890000000005,5.105747000000001,7.008046000000001,7.311844000000001,7.977441000000001,8.217862,8.388685
82-2803098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12948199999999999,0.37649999999999995,0.859755,1.164418,1.504001,1.946713,2.405728,2.625483,2.789153,3.1029310000000003,3.430028,3.676764,4.894121999999999,6.796421,7.100218999999999,7.765815999999999,8.006236999999999,8.177059999999999
83-2803107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247018,0.7302730000000001,1.034936,1.374519,1.817231,2.276246,2.496001,2.6596710000000003,2.9734490000000005,3.3005460000000006,3.5472820000000005,4.76464,6.666939,6.970737,7.636334,7.876754999999999,8.047578
84-2803116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48325500000000005,0.7879180000000001,1.127501,1.570213,2.029228,2.248983,2.412653,2.7264310000000003,3.053528,3.300264,4.517621999999999,6.4199209999999995,6.723718999999999,7.389315999999999,7.629736999999999,7.800559999999999
85-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304663,0.644246,1.086958,1.545973,1.765728,1.929398,2.243176,2.5702730000000003,2.817009,4.034367,5.936666,6.240463999999999,6.906060999999999,7.146481999999999,7.317304999999999
86-2805896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33958299999999997,0.782295,1.24131,1.4610649999999998,1.6247349999999998,1.938513,2.2656099999999997,2.5123459999999995,3.7297039999999995,5.632002999999999,5.935801,6.601398,6.841818999999999,7.012642
87-2803135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442712,0.901727,1.1214819999999999,1.2851519999999999,1.5989299999999997,1.9260269999999997,2.1727629999999998,3.3901209999999997,5.29242,5.596218,6.261815,6.502236,6.673059
88-2803124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45901499999999995,0.67877,0.84244,1.156218,1.483315,1.730051,2.947409,4.849708,5.153506,5.819103,6.059524,6.230347
89-2803099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219755,0.383425,0.697203,1.0243,1.271036,2.488394,4.390693000000001,4.694491000000001,5.360088000000001,5.600509000000001,5.771332000000001
90-2803044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16367,0.477448,0.804545,1.051281,2.268639,4.170938,4.474736,5.140333,5.380754,5.551577
91-2803041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313778,0.640875,0.8876109999999999,2.1049689999999996,4.007268,4.311066,4.976663,5.217084,5.387907
92-2803066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32709699999999997,0.573833,1.791191,3.69349,3.997288,4.662885,4.903306000000001,5.074129000000001
93-2805889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.246736,1.464094,3.3663930000000004,3.6701910000000004,4.335788000000001,4.576209,4.747032000000001
94-2803057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.217358,3.119657,3.423455,4.089052000000001,4.329473,4.5002960000000005
95-2803054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9022990000000002,2.206097,2.871694,3.112115,3.282938
96-2800372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303798,0.969395,1.209816,1.380639
97-2805752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.665597,0.906018,1.076841
98-2800679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.240421,0.411244
99-2805936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.170823
100-2805934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
