순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2804299,36-2804297,37-2804295,38-2804293,39-2804291,40-2804289,41-2804285,42-2804283
11-2803684,,,,,,,,,,,0,0.738604,1.208215,1.852295,2.212819,2.753871,2.9786620000000004,4.039148000000001,4.836867000000001,5.0577630000000005,5.346676,5.797874,6.140079,6.452742,6.655348,6.902586,7.193696,7.49324,7.780068,8.219182,8.594275,8.923843999999999,9.284547,9.711402,10.149803,10.379024000000001,10.972700000000001,11.189210000000001,11.572706,12.141203,12.491729000000001,12.80742
12-2803685,,,,,,,,,,,,0,0.46961099999999995,1.113691,1.474215,2.015267,2.2400580000000003,3.3005440000000004,4.098263,4.319159,4.608072,5.05927,5.401475,5.714137999999999,5.916744,6.163982,6.455092,6.754636,7.0414639999999995,7.4805779999999995,7.855670999999999,8.185239999999999,8.545942999999998,8.972797999999997,9.411198999999998,9.640419999999999,10.234096,10.450605999999999,10.834101999999998,11.402598999999999,11.753124999999999,12.068815999999998
13-2803686,,,,,,,,,,,,,0,0.64408,1.004604,1.5456560000000001,1.770447,2.830933,3.6286519999999998,3.849548,4.138461,4.589659,4.931864,5.244527,5.447133,5.694371,5.985481,6.285025,6.571853,7.010967,7.38606,7.715629,8.076332,8.503187,8.941588000000001,9.170809000000002,9.764485000000002,9.980995000000002,10.364491000000001,10.932988000000002,11.283514000000002,11.599205000000001
14-2803687,,,,,,,,,,,,,,0,0.36052399999999996,0.901576,1.1263670000000001,2.186853,2.984572,3.205468,3.494381,3.945579,4.287784,4.600447,4.803053,5.0502910000000005,5.341401,5.640945,5.927773,6.366887,6.74198,7.071549,7.432252,7.859107,8.297508,8.526729000000001,9.120405000000002,9.336915000000001,9.720411,10.288908000000001,10.639434000000001,10.955125
15-2804667,,,,,,,,,,,,,,,0,0.5410520000000001,0.765843,1.826329,2.624048,2.8449440000000004,3.1338570000000003,3.585055,3.92726,4.239923,4.442529,4.689767000000001,4.980877,5.2804210000000005,5.567249,6.006363,6.381456,6.711025,7.071728,7.498583,7.936984,8.166205,8.759881,8.976391,9.359886999999999,9.928384,10.27891,10.594600999999999
16-2803688,,,,,,,,,,,,,,,,0,0.224791,1.285277,2.082996,2.3038920000000003,2.5928050000000002,3.044003,3.386208,3.698871,3.901477,4.148715,4.439825,4.739369,5.026197,5.465311,5.8404039999999995,6.169973,6.530676,6.9575309999999995,7.395931999999999,7.625152999999999,8.218829,8.435338999999999,8.818834999999998,9.387331999999999,9.737858,10.053548999999999
17-2803689,,,,,,,,,,,,,,,,,0,1.060486,1.8582049999999999,2.079101,2.368014,2.819212,3.1614169999999997,3.47408,3.6766859999999997,3.9239239999999995,4.215033999999999,4.514577999999999,4.801405999999999,5.240519999999999,5.615612999999999,5.945181999999999,6.305884999999999,6.732739999999999,7.171140999999999,7.4003619999999986,7.994037999999999,8.210548,8.594043999999998,9.162541,9.513067,9.828757999999999
18-2803690,,,,,,,,,,,,,,,,,,0,0.797719,1.018615,1.307528,1.758726,2.100931,2.4135940000000002,2.6162,2.863438,3.154548,3.454092,3.74092,4.180034,4.555127,4.884696,5.245399,5.672254,6.1106549999999995,6.339875999999999,6.933552,7.150062,7.533558,8.102055,8.452581,8.768272
19-2803691,,,,,,,,,,,,,,,,,,,0,0.220896,0.5098090000000001,0.961007,1.303212,1.615875,1.818481,2.065719,2.3568290000000003,2.6563730000000003,2.943201,3.382315,3.7574080000000003,4.086977,4.44768,4.874535,5.312936,5.542157,6.135833,6.352342999999999,6.7358389999999995,7.304335999999999,7.654862,7.970553
20-2803740,,,,,,,,,,,,,,,,,,,,0,0.28891300000000003,0.740111,1.082316,1.3949790000000002,1.5975850000000003,1.8448230000000003,2.1359330000000005,2.4354770000000006,2.7223050000000004,3.1614190000000004,3.5365120000000005,3.8660810000000003,4.226784,4.653639,5.09204,5.321261,5.914937,6.131447,6.514943,7.0834399999999995,7.433966,7.749657
21-2803692,,,,,,,,,,,,,,,,,,,,,0,0.45119799999999993,0.793403,1.106066,1.308672,1.5559100000000001,1.84702,2.146564,2.433392,2.872506,3.247599,3.5771680000000003,3.9378710000000003,4.364726,4.803127,5.032348,5.626024,5.842534000000001,6.226030000000001,6.794527,7.145053000000001,7.460744000000001
22-2803694,,,,,,,,,,,,,,,,,,,,,,0,0.34220500000000004,0.654868,0.8574740000000001,1.1047120000000001,1.3958220000000001,1.6953660000000002,1.9821940000000002,2.4213080000000002,2.7964010000000004,3.1259700000000006,3.4866730000000006,3.913528000000001,4.351929000000001,4.581150000000001,5.174826000000001,5.391336000000001,5.774832000000001,6.343329000000001,6.693855000000001,7.009546000000001
23-2803696,,,,,,,,,,,,,,,,,,,,,,,0,0.312663,0.515269,0.762507,1.053617,1.353161,1.6399890000000001,2.0791030000000004,2.4541960000000005,2.7837650000000007,3.1444680000000007,3.571323000000001,4.009724000000001,4.238945000000001,4.832621000000001,5.049131000000001,5.432627000000001,6.001124000000001,6.351650000000001,6.667341000000001
24-2803698,,,,,,,,,,,,,,,,,,,,,,,,0,0.202606,0.449844,0.740954,1.040498,1.327326,1.76644,2.141533,2.471102,2.831805,3.2586600000000003,3.6970610000000006,3.9262820000000005,4.519958000000001,4.736468,5.119964,5.688461,6.0389870000000005,6.354678000000001
25-2804776,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247238,0.538348,0.8378920000000001,1.1247200000000002,1.5638340000000002,1.938927,2.268496,2.629199,3.056054,3.4944550000000003,3.723676,4.3173520000000005,4.533862000000001,4.917358000000001,5.485855000000001,5.836381000000001,6.152072000000001
26-2803701,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29111,0.590654,0.8774820000000001,1.316596,1.6916890000000002,2.0212580000000004,2.3819610000000004,2.8088160000000006,3.247217000000001,3.476438000000001,4.070114000000001,4.2866240000000015,4.670120000000002,5.238617000000001,5.589143000000002,5.904834000000002
27-2803702,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29954400000000003,0.5863720000000001,1.0254860000000001,1.400579,1.730148,2.090851,2.517706,2.9561070000000003,3.185328,3.779004,3.995514,4.37901,4.947507,5.298033,5.613724
28-2807371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286828,0.7259420000000001,1.101035,1.430604,1.791307,2.218162,2.6565630000000002,2.885784,3.47946,3.69597,4.079466,4.647963,4.998489,5.31418
29-2803737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43911400000000006,0.8142070000000001,1.1437760000000001,1.5044790000000001,1.931334,2.3697350000000004,2.5989560000000003,3.192632,3.409142,3.792638,4.361135,4.711661,5.0273520000000005
30-2803735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375093,0.704662,1.065365,1.4922199999999999,1.930621,2.159842,2.7535179999999997,2.9700279999999997,3.3535239999999997,3.922021,4.272547,4.5882380000000005
31-2803734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329569,0.690272,1.117127,1.555528,1.7847490000000001,2.378425,2.594935,2.978431,3.5469280000000003,3.897454,4.213145
32-2803732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360703,0.787558,1.225959,1.45518,2.048856,2.2653659999999998,2.648862,3.217359,3.567885,3.883576
33-2803730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42685500000000004,0.865256,1.094477,1.6881529999999998,1.9046629999999998,2.288159,2.856656,3.207182,3.522873
34-2803728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43840100000000004,0.667622,1.261298,1.477808,1.861304,2.4298010000000003,2.780327,3.0960180000000004
35-2804299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229221,0.822897,1.039407,1.422903,1.9914,2.341926,2.657617
36-2804297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.593676,0.810186,1.193682,1.762179,2.112705,2.428396
37-2804295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21650999999999998,0.600006,1.168503,1.5190290000000002,1.8347200000000001
38-2804293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383496,0.9519930000000001,1.3025190000000002,1.6182100000000001
39-2804291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.568497,0.919023,1.234714
40-2804289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350526,0.6662170000000001
41-2804285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315691
42-2804283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
