순번_정류장ID,72-2805726,73-2805739,74-2800372,75-2800317,76-2804990,77-2807301,78-2806057,79-2805448,80-2803067,81-2803040,82-2803077,83-2803101,84-2803115,85-2803134,86-2803231,87-2803232,88-2803181,89-2803254,90-2803258,91-2803263,92-2803276,93-2802859,94-2802877,95-2802883,96-2802900,97-2802928,98-2802622,99-2802996,100-2803018,101-2803022,102-2803030,103-2802644,104-2802645,105-2803577,106-2803020,107-2802390,108-2802452,109-2802470,110-2802465,111-2802473,112-2802495,113-2802517,114-2802357,115-2802379,116-2802558,117-2802569,118-2805553,119-2805205,120-2805308,121-2805204,122-2803623,123-2804872,124-2805550,125-2803821,126-2803767,127-2804877,128-2803768,129-2805055,130-2802388,131-2806726,132-2805771,133-2807230,134-2806723,135-2806721,136-2805032,137-2805030,138-2806669,139-2803663,140-2802587,141-2802580,142-2802578,143-2802585
82-2803077,,,,,,,,,,,0,0.369564,0.683342,1.133341,1.5420669999999999,2.0108409999999997,2.416041,2.747337,3.11006,3.4240559999999998,3.8859719999999998,4.130058,4.429264,4.735181,5.000023,5.240527999999999,5.517619,5.75336,5.996525999999999,6.152266999999999,6.532576999999999,6.744527999999999,6.962502999999999,7.442806999999999,7.727821,8.845195,9.231888,9.606062,9.896161,10.206468,10.469947,10.663438,11.036427999999999,11.381837999999998,12.036285999999999,12.707885,14.490789,14.679924999999999,15.095237,15.429459999999999,15.785561999999999,16.126367,16.488919,16.941167999999998,17.212792999999998,17.815738999999997,18.347219999999997,18.962212999999995,19.450109999999995,19.815465999999994,19.992894999999994,20.559227999999994,21.028560999999993,21.518105999999992,22.20191399999999,22.658682999999993,23.040415999999993,23.816429999999993,25.579417999999993,26.081471999999994,26.345134999999996,26.630808999999996
83-2803101,,,,,,,,,,,,0,0.313778,0.7637769999999999,1.1725029999999999,1.6412769999999999,2.046477,2.377773,2.740496,3.0544919999999998,3.5164079999999998,3.7604939999999996,4.059699999999999,4.365616999999999,4.630458999999999,4.870963999999999,5.148054999999999,5.383795999999999,5.626961999999999,5.782702999999999,6.1630129999999985,6.3749639999999985,6.5929389999999986,7.073242999999999,7.358256999999999,8.475631,8.862324,9.236498,9.526596999999999,9.836903999999999,10.100382999999999,10.293873999999999,10.666863999999999,11.012273999999998,11.666721999999998,12.338320999999999,14.121224999999999,14.310360999999999,14.725672999999999,15.059895999999998,15.415997999999998,15.756802999999998,16.119355,16.571603999999997,16.843228999999997,17.446174999999997,17.977655999999996,18.592648999999994,19.080545999999995,19.445901999999993,19.623330999999993,20.189663999999993,20.658996999999992,21.148541999999992,21.83234999999999,22.289118999999992,22.670851999999993,23.446865999999993,25.209853999999993,25.711907999999994,25.975570999999995,26.261244999999995
84-2803115,,,,,,,,,,,,,0,0.449999,0.858725,1.327499,1.732699,2.063995,2.4267179999999997,2.7407139999999997,3.2026299999999996,3.4467159999999994,3.7459219999999993,4.051838999999999,4.316680999999999,4.557185999999999,4.834276999999998,5.070017999999998,5.313183999999998,5.468924999999998,5.8492349999999975,6.0611859999999975,6.2791609999999975,6.759464999999998,7.044478999999998,8.161852999999997,8.548545999999996,8.922719999999996,9.212818999999996,9.523125999999996,9.786604999999996,9.980095999999996,10.353085999999996,10.698495999999995,11.352943999999995,12.024542999999996,13.807446999999996,13.996582999999996,14.411894999999996,14.746117999999996,15.102219999999996,15.443024999999995,15.805576999999996,16.257825999999994,16.529450999999995,17.132396999999994,17.663877999999993,18.27887099999999,18.766767999999992,19.13212399999999,19.30955299999999,19.87588599999999,20.34521899999999,20.83476399999999,21.51857199999999,21.97534099999999,22.35707399999999,23.13308799999999,24.89607599999999,25.39812999999999,25.661792999999992,25.947466999999993
85-2803134,,,,,,,,,,,,,,0,0.40872600000000003,0.8775,1.2827,1.613996,1.9767190000000001,2.290715,2.752631,2.9967170000000003,3.295923,3.60184,3.866682,4.107187,4.384278,4.620019,4.863185,5.0189259999999996,5.399235999999999,5.611186999999999,5.829161999999999,6.309466,6.59448,7.711854,8.098547,8.472721,8.76282,9.073127,9.336606,9.530097,9.903087,10.248496999999999,10.902944999999999,11.574544,13.357448,13.546584,13.961896,14.296119,14.652220999999999,14.993025999999999,15.355577999999998,15.807826999999998,16.079451999999996,16.682397999999996,17.213878999999995,17.828871999999993,18.316768999999994,18.682124999999992,18.859553999999992,19.425886999999992,19.89521999999999,20.38476499999999,21.06857299999999,21.52534199999999,21.907074999999992,22.683088999999992,24.446076999999992,24.948130999999993,25.211793999999994,25.497467999999994
86-2803231,,,,,,,,,,,,,,,0,0.46877399999999997,0.873974,1.20527,1.567993,1.881989,2.343905,2.5879909999999997,2.8871969999999996,3.1931139999999996,3.4579559999999994,3.6984609999999996,3.9755519999999995,4.2112929999999995,4.454459,4.6102,4.99051,5.202461,5.420436,5.90074,6.185754,7.303128,7.689821,8.063995,8.354094,8.664401,8.92788,9.121371,9.494361,9.839770999999999,10.494219,11.165818,12.948722,13.137858,13.55317,13.887393,14.243495,14.584299999999999,14.946852,15.399101,15.670726,16.273672,16.805153,17.420146,17.908043,18.273398999999998,18.450827999999998,19.017160999999998,19.486493999999997,19.976038999999997,20.659846999999996,21.116615999999997,21.498348999999997,22.274362999999997,24.037350999999997,24.539405,24.803068,25.088742
87-2803232,,,,,,,,,,,,,,,,0,0.4052,0.736496,1.0992190000000002,1.413215,1.875131,2.119217,2.4184229999999998,2.7243399999999998,2.9891819999999996,3.2296869999999998,3.5067779999999997,3.7425189999999997,3.9856849999999997,4.141426,4.521736,4.733687,4.951662,5.431966,5.71698,6.834354,7.221047,7.5952210000000004,7.88532,8.195627,8.459106,8.652597,9.025587,9.370997,10.025445,10.697044,12.479948,12.669084,13.084396,13.418619,13.774721,14.115526,14.478078,14.930327,15.201952,15.804898,16.336379,16.951372,17.439269,17.804624999999998,17.982053999999998,18.548386999999998,19.017719999999997,19.507264999999997,20.191072999999996,20.647841999999997,21.029574999999998,21.805588999999998,23.568576999999998,24.070631,24.334294,24.619968
88-2803181,,,,,,,,,,,,,,,,,0,0.331296,0.6940189999999999,1.0080149999999999,1.4699309999999999,1.714017,2.013223,2.31914,2.583982,2.824487,3.101578,3.337319,3.580485,3.736226,4.116536,4.328487,4.546462,5.026766,5.311780000000001,6.4291540000000005,6.815847000000001,7.190021000000001,7.48012,7.790427,8.053906,8.247397,8.620387,8.965796999999998,9.620244999999999,10.291844,12.074748,12.263884,12.679196,13.013418999999999,13.369520999999999,13.710325999999998,14.072878,14.525127,14.796752,15.399697999999999,15.931178999999998,16.546172,17.034069,17.399424999999997,17.576853999999997,18.143186999999998,18.612519999999996,19.102064999999996,19.785872999999995,20.242641999999996,20.624374999999997,21.400388999999997,23.163376999999997,23.665430999999998,23.929094,24.214768
89-2803254,,,,,,,,,,,,,,,,,,0,0.362723,0.6767190000000001,1.138635,1.382721,1.681927,1.987844,2.2526859999999997,2.493191,2.770282,3.006023,3.249189,3.40493,3.78524,3.997191,4.215166,4.69547,4.980484000000001,6.0978580000000004,6.484551000000001,6.858725000000001,7.148824,7.459131,7.72261,7.916101,8.289091,8.634501,9.288949,9.960548000000001,11.743452000000001,11.932588,12.347900000000001,12.682123,13.038225,13.37903,13.741582000000001,14.193831000000001,14.465456000000001,15.068402,15.599883,16.214876,16.702773,17.068129,17.245558,17.811891,18.281223999999998,18.770768999999998,19.454576999999997,19.911345999999998,20.293079,21.069093,22.832081,23.334135,23.597798,23.883472
90-2803258,,,,,,,,,,,,,,,,,,,0,0.313996,0.7759119999999999,1.019998,1.319204,1.625121,1.889963,2.130468,2.407559,2.6433,2.886466,3.042207,3.422517,3.634468,3.852443,4.332747,4.617761000000001,5.7351350000000005,6.121828000000001,6.496002000000001,6.786101,7.096408,7.3598870000000005,7.553378,7.926368,8.271778,8.926226,9.597825,11.380729,11.569865,11.985177,12.3194,12.675502,13.016307,13.378858999999999,13.831107999999999,14.102732999999999,14.705678999999998,15.237159999999998,15.852152999999998,16.340049999999998,16.705405999999996,16.882834999999996,17.449167999999997,17.918500999999996,18.408045999999995,19.091853999999994,19.548622999999996,19.930355999999996,20.706369999999996,22.469357999999996,22.971411999999997,23.235075,23.520749
91-2803263,,,,,,,,,,,,,,,,,,,,0,0.461916,0.706002,1.005208,1.311125,1.5759670000000001,1.816472,2.093563,2.329304,2.57247,2.728211,3.108521,3.320472,3.538447,4.018751,4.303765,5.421139,5.807832,6.182006,6.472105,6.782412,7.045891,7.239382,7.612372,7.957782,8.61223,9.283829,11.066733000000001,11.255869,11.671181,12.005404,12.361506,12.702311,13.064862999999999,13.517112,13.788737,14.391682999999999,14.923163999999998,15.538156999999998,16.026054,16.391409999999997,16.568838999999997,17.135171999999997,17.604504999999996,18.094049999999996,18.777857999999995,19.234626999999996,19.616359999999997,20.392373999999997,22.155361999999997,22.657415999999998,22.921079,23.206753
92-2803276,,,,,,,,,,,,,,,,,,,,,0,0.24408600000000003,0.543292,0.849209,1.114051,1.3545559999999999,1.6316469999999998,1.8673879999999998,2.1105539999999996,2.2662949999999995,2.6466049999999997,2.8585559999999997,3.0765309999999997,3.5568349999999995,3.8418489999999994,4.959223,5.345916,5.72009,6.010189,6.3204959999999994,6.583975,6.7774659999999995,7.150455999999999,7.4958659999999995,8.150314,8.821913,10.604817,10.793953,11.209265,11.543488,11.89959,12.240395,12.602947,13.055196,13.326821,13.929767,14.461248,15.076241,15.564138,15.929494,16.106923,16.673256,17.142588999999997,17.632133999999997,18.315941999999996,18.772710999999997,19.154443999999998,19.930457999999998,21.693445999999998,22.1955,22.459163,22.744837
93-2802859,,,,,,,,,,,,,,,,,,,,,,0,0.29920599999999997,0.605123,0.869965,1.11047,1.387561,1.623302,1.866468,2.022209,2.4025190000000003,2.6144700000000003,2.8324450000000003,3.312749,3.597763,4.715137,5.1018300000000005,5.4760040000000005,5.766103,6.07641,6.339889,6.53338,6.90637,7.25178,7.9062280000000005,8.577827000000001,10.360731000000001,10.549867,10.965179000000001,11.299402,11.655504,11.996309,12.358861000000001,12.811110000000001,13.082735000000001,13.685681,14.217162,14.832155,15.320052,15.685408,15.862837,16.42917,16.898502999999998,17.388047999999998,18.071855999999997,18.528624999999998,18.910358,19.686372,21.44936,21.951414,22.215077,22.500751
94-2802877,,,,,,,,,,,,,,,,,,,,,,,0,0.305917,0.570759,0.811264,1.088355,1.324096,1.567262,1.7230029999999998,2.103313,2.315264,2.533239,3.013543,3.2985569999999997,4.415931,4.802624,5.176798,5.4668969999999995,5.777203999999999,6.040683,6.234173999999999,6.607163999999999,6.952573999999999,7.607021999999999,8.278621,10.061525,10.250661,10.665973,11.000195999999999,11.356297999999999,11.697102999999998,12.059655,12.511904,12.783529,13.386474999999999,13.917955999999998,14.532948999999999,15.020845999999999,15.386201999999999,15.563630999999999,16.129963999999998,16.599296999999996,17.088841999999996,17.772649999999995,18.229418999999996,18.611151999999997,19.387165999999997,21.150153999999997,21.652207999999998,21.915871,22.201545
95-2802883,,,,,,,,,,,,,,,,,,,,,,,,0,0.264842,0.505347,0.782438,1.018179,1.261345,1.4170859999999998,1.7973959999999998,2.009347,2.227322,2.707626,2.9926399999999997,4.110014,4.496707,4.870881,5.1609799999999995,5.471286999999999,5.734766,5.928256999999999,6.301246999999999,6.646656999999999,7.301105,7.972703999999999,9.755607999999999,9.944743999999998,10.360055999999998,10.694278999999998,11.050380999999998,11.391185999999998,11.753737999999998,12.205986999999999,12.477611999999999,13.080557999999998,13.612038999999998,14.227031999999998,14.714928999999998,15.080284999999998,15.257713999999998,15.824046999999998,16.29338,16.782925,17.466732999999998,17.923502,18.305235,19.081249,20.844237,21.346291,21.609954000000002,21.895628000000002
96-2802900,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24050500000000002,0.517596,0.7533369999999999,0.9965029999999999,1.152244,1.532554,1.744505,1.96248,2.442784,2.727798,3.845172,4.231865,4.606039,4.896138,5.2064449999999995,5.469924,5.663415,6.036404999999999,6.381815,7.036263,7.7078619999999995,9.490765999999999,9.679901999999998,10.095213999999999,10.429436999999998,10.785538999999998,11.126343999999998,11.488895999999997,11.941144999999997,12.212769999999997,12.815715999999997,13.347196999999996,13.962189999999996,14.450086999999996,14.815442999999997,14.992871999999997,15.559204999999997,16.028537999999998,16.518082999999997,17.201890999999996,17.658659999999998,18.040392999999998,18.816406999999998,20.579394999999998,21.081449,21.345112,21.630786
97-2802928,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.277091,0.512832,0.755998,0.911739,1.292049,1.504,1.721975,2.202279,2.4872929999999998,3.6046669999999996,3.99136,4.365533999999999,4.655632999999999,4.965939999999999,5.229418999999999,5.422909999999999,5.795899999999999,6.141309999999999,6.795757999999999,7.467356999999999,9.250260999999998,9.439396999999998,9.854708999999998,10.188931999999998,10.545033999999998,10.885838999999997,11.248390999999998,11.700639999999998,11.972264999999998,12.575210999999998,13.106691999999997,13.721684999999997,14.209581999999997,14.574937999999998,14.752366999999998,15.318699999999998,15.788032999999999,16.277578,16.961385999999997,17.418155,17.799888,18.575902,20.33889,20.840944,21.104607,21.390281
98-2802622,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23574099999999998,0.47890699999999997,0.634648,1.014958,1.226909,1.444884,1.9251880000000001,2.210202,3.327576,3.7142690000000003,4.088443,4.3785419999999995,4.688848999999999,4.952328,5.1458189999999995,5.518808999999999,5.864218999999999,6.518666999999999,7.1902659999999985,8.973169999999998,9.162305999999997,9.577617999999998,9.911840999999997,10.267942999999997,10.608747999999997,10.971299999999996,11.423548999999996,11.695173999999996,12.298119999999995,12.829600999999995,13.444593999999995,13.932490999999995,14.297846999999996,14.475275999999996,15.041608999999996,15.510941999999996,16.000486999999996,16.684294999999995,17.141063999999997,17.522796999999997,18.298810999999997,20.061798999999997,20.563852999999998,20.827516,21.11319
99-2802996,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243166,0.398907,0.779217,0.991168,1.209143,1.6894470000000001,1.9744610000000002,3.091835,3.4785280000000003,3.8527020000000003,4.142801,4.453108,4.7165870000000005,4.910078,5.283068,5.628478,6.282926,6.954524999999999,8.737428999999999,8.926564999999998,9.341876999999998,9.676099999999998,10.032201999999998,10.373006999999998,10.735558999999999,11.187807999999999,11.459432999999999,12.062378999999998,12.593859999999998,13.208852999999998,13.696749999999998,14.062105999999998,14.239534999999998,14.805867999999998,15.275201,15.764745999999999,16.448553999999998,16.905323,17.287056,18.06307,19.826058,20.328112,20.591775000000002,20.877449000000002
100-2803018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15574100000000002,0.536051,0.7480020000000001,0.9659770000000001,1.4462810000000001,1.7312950000000003,2.848669,3.2353620000000003,3.6095360000000003,3.8996350000000004,4.209942000000001,4.473421000000001,4.666912000000001,5.0399020000000005,5.385312000000001,6.039760000000001,6.711359000000001,8.494263,8.683399,9.098711,9.432934,9.789036,10.129840999999999,10.492393,10.944642,11.216267,11.819213,12.350693999999999,12.965686999999999,13.453584,13.81894,13.996369,14.562702,15.032035,15.52158,16.205388,16.662157,17.04389,17.819904,19.582892,20.084946000000002,20.348609000000003,20.634283000000003
101-2803022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38031,0.592261,0.8102360000000001,1.29054,1.575554,2.6929279999999998,3.079621,3.453795,3.743894,4.054201,4.31768,4.511171,4.884161,5.229571,5.884019,6.555618,8.338522,8.527657999999999,8.942969999999999,9.277192999999999,9.633294999999999,9.974099999999998,10.336651999999997,10.788900999999997,11.060525999999998,11.663471999999997,12.194952999999996,12.809945999999997,13.297842999999997,13.663198999999997,13.840627999999997,14.406960999999997,14.876293999999998,15.365838999999998,16.049646999999997,16.506415999999998,16.888149,17.664163,19.427151,19.929205,20.192868,20.478542
102-2803030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21195100000000003,0.42992600000000003,0.9102300000000001,1.1952440000000002,2.312618,2.6993110000000002,3.0734850000000002,3.3635840000000004,3.6738910000000002,3.9373700000000005,4.130861,4.503851,4.849261,5.503709000000001,6.175308,7.9582120000000005,8.147348000000001,8.562660000000001,8.896883,9.252985,9.59379,9.956342,10.408591,10.680216,11.283161999999999,11.814642999999998,12.429635999999999,12.917532999999999,13.282888999999999,13.460318,14.026651,14.495984,14.985529,15.669336999999999,16.126106,16.507839,17.283853,19.046841,19.548895,19.812558000000003,20.098232000000003
103-2802644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.217975,0.698279,0.983293,2.1006669999999996,2.48736,2.861534,3.151633,3.46194,3.7254189999999996,3.9189099999999994,4.291899999999999,4.637309999999999,5.291758,5.963356999999999,7.746261,7.935397,8.350709,8.684932,9.041034,9.381839,9.744391,10.19664,10.468265,11.071211,11.602692,12.217685,12.705582,13.070938,13.248367,13.8147,14.284033,14.773578,15.457386,15.914155,16.295887999999998,17.071901999999998,18.834889999999998,19.336944,19.600607,19.886281
104-2802645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.480304,0.7653179999999999,1.8826919999999998,2.2693849999999998,2.6435589999999998,2.933658,3.2439649999999998,3.5074439999999996,3.7009349999999994,4.073924999999999,4.419334999999999,5.073782999999999,5.745381999999998,7.528285999999999,7.717421999999999,8.132734,8.466956999999999,8.823058999999999,9.163863999999998,9.526415999999998,9.978664999999998,10.250289999999998,10.853235999999997,11.384716999999997,11.999709999999997,12.487606999999997,12.852962999999997,13.030391999999997,13.596724999999998,14.066057999999998,14.555602999999998,15.239410999999997,15.696179999999996,16.077912999999995,16.853926999999995,18.616914999999995,19.118968999999996,19.382631999999997,19.668305999999998
