순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802581,6-2804851,7-2803664,8-2806670,9-2805778,10-2805779,11-2805960,12-2806042,13-2802344,14-2802340,15-2802323,16-2803539,17-2803540,18-2802310,19-2802302,20-2802295,21-2802296,22-2802293,23-2802281,24-2802270,25-2802262,26-2802238,27-2802226,28-2802222,29-2802192,30-2802185,31-2801848,32-2802181,33-2802178,34-2802797,35-2802795,36-2802787,37-2802771,38-2802758,39-2802714,40-2802696,41-2802012,42-2806038,43-2801801,44-2801793,45-2801779,46-2801766,47-2801756,48-2801749,49-2801743,50-2801185,51-2801687,52-2801184,53-2801659,54-2801612,55-2801582,56-2801516,57-2801189,58-2801440,59-2801421,60-2801400,61-2801406,62-2801422,63-2801438,64-2805321,65-2801461,66-2801429,67-2807004,68-2801417,69-2801376,70-2801364,71-2801163
11-2805960,,,,,,,,,,,0,0.241479,3.164214,3.9450089999999998,4.856978,5.2205639999999995,5.722632999999999,6.127324999999999,6.456820999999999,7.0976599999999985,7.4594619999999985,7.9565139999999985,8.521607,8.978392999999999,9.188712999999998,9.598664999999999,9.881574999999998,10.335238999999998,11.965631999999998,13.075278999999998,13.311461999999999,13.641929,14.051573,14.277719999999999,14.476403999999999,14.684686,14.973379,15.216479,15.760093,16.103614999999998,16.702330999999997,16.903582999999998,17.265258,17.516165,17.750058,18.117378,18.488649,18.893107,19.223696,19.768388,20.160268000000002,20.631632000000003,21.006560000000004,21.481900000000003,21.736771000000005,22.090189000000006,22.291514000000006,22.722387000000005,22.953076000000006,23.311837000000008,23.508024000000006,23.867387000000004,24.297309000000006,24.895925000000005,25.044455000000006,25.459905000000006,25.757606000000006,26.193955000000006,26.603243000000006,26.865715000000005,27.396742000000007
12-2806042,,,,,,,,,,,,0,2.922735,3.7035299999999998,4.615499,4.9790849999999995,5.481153999999999,5.885845999999999,6.215341999999999,6.8561809999999985,7.2179829999999985,7.7150349999999985,8.280127999999998,8.736913999999997,8.947233999999996,9.357185999999997,9.640095999999996,10.093759999999996,11.724152999999996,12.833799999999997,13.069982999999997,13.400449999999998,13.810093999999998,14.036240999999997,14.234924999999997,14.443206999999997,14.731899999999998,14.974999999999998,15.518613999999998,15.862135999999998,16.460852,16.662104,17.023779,17.274686000000003,17.508579,17.875899,18.24717,18.651628000000002,18.982217000000002,19.526909000000003,19.918789000000004,20.390153000000005,20.765081000000006,21.240421000000005,21.495292000000006,21.848710000000008,22.05003500000001,22.480908000000007,22.71159700000001,23.07035800000001,23.266545000000008,23.625908000000006,24.055830000000007,24.654446000000007,24.802976000000008,25.218426000000008,25.516127000000008,25.952476000000008,26.361764000000008,26.624236000000007,27.15526300000001
13-2802344,,,,,,,,,,,,,0,0.780795,1.692764,2.05635,2.558419,2.963111,3.2926070000000003,3.9334460000000004,4.295248000000001,4.792300000000001,5.357393000000001,5.814179000000001,6.024499000000001,6.434451000000001,6.717361000000001,7.171025000000001,8.801418000000002,9.911065,10.147248000000001,10.477715000000002,10.887359000000002,11.113506000000001,11.312190000000001,11.520472000000002,11.809165000000002,12.052265000000002,12.595879000000002,12.939401000000002,13.538117000000002,13.739369000000002,14.101044000000002,14.351951000000001,14.585844000000002,14.953164000000001,15.324435000000001,15.728893000000001,16.059482000000003,16.604174000000004,16.996054000000004,17.467418000000006,17.842346000000006,18.317686000000005,18.572557000000007,18.925975000000008,19.12730000000001,19.558173000000007,19.78886200000001,20.14762300000001,20.34381000000001,20.703173000000007,21.133095000000008,21.731711000000008,21.88024100000001,22.29569100000001,22.59339200000001,23.02974100000001,23.43902900000001,23.701501000000007,24.23252800000001
14-2802340,,,,,,,,,,,,,,0,0.911969,1.275555,1.7776239999999999,2.1823159999999997,2.511812,3.152651,3.514453,4.011505,4.576598,5.033384,5.243704,5.653656,5.936566,6.39023,8.020623,9.13027,9.366453,9.69692,10.106564,10.332711,10.531395,10.739677,11.02837,11.27147,11.815084,12.158606,12.757322,12.958574,13.320249,13.571156,13.805049,14.172369,14.54364,14.948098,15.278687,15.823379,16.215259,16.686623,17.061551,17.536891,17.791762000000002,18.145180000000003,18.346505000000004,18.777378000000002,19.008067000000004,19.366828000000005,19.563015000000004,19.922378000000002,20.352300000000003,20.950916000000003,21.099446000000004,21.514896000000004,21.812597000000004,22.248946000000004,22.658234000000004,22.920706000000003,23.451733000000004
15-2802323,,,,,,,,,,,,,,,0,0.363586,0.8656550000000001,1.2703470000000001,1.5998430000000001,2.240682,2.602484,3.099536,3.664629,4.121415,4.331735,4.741687,5.024597,5.478261,7.108654,8.218301,8.454484,8.784951000000001,9.194595000000001,9.420742,9.619426,9.827708000000001,10.116401000000002,10.359501000000002,10.903115000000001,11.246637000000002,11.845353000000001,12.046605000000001,12.408280000000001,12.659187000000001,12.893080000000001,13.2604,13.631671,14.036129,14.366718,14.91141,15.30329,15.774654,16.149582,16.624921999999998,16.879793,17.233211,17.434536,17.865409,18.096098,18.454859000000003,18.651046,19.010409,19.440331,20.038947,20.187477,20.602927,20.900628,21.336977,21.746265,22.008737,22.539764
16-2803539,,,,,,,,,,,,,,,,0,0.502069,0.9067609999999999,1.236257,1.8770959999999999,2.238898,2.73595,3.301043,3.757829,3.968149,4.378101,4.661011,5.114675,6.745068,7.854715,8.090898,8.421365,8.831009,9.057155999999999,9.25584,9.464122,9.752815,9.995915,10.539529,10.883051,11.481767,11.683019,12.044694,12.295601,12.529494,12.896814,13.268085,13.672543,14.003131999999999,14.547823999999999,14.939703999999999,15.411067999999998,15.785995999999999,16.261336,16.516207,16.869625000000003,17.070950000000003,17.501823,17.732512000000003,18.091273000000005,18.287460000000003,18.646823,19.076745000000003,19.675361000000002,19.823891000000003,20.239341000000003,20.537042000000003,20.973391000000003,21.382679000000003,21.645151000000002,22.176178000000004
17-2803540,,,,,,,,,,,,,,,,,0,0.404692,0.7341880000000001,1.3750270000000002,1.7368290000000002,2.2338810000000002,2.7989740000000003,3.2557600000000004,3.4660800000000003,3.8760320000000004,4.158942000000001,4.612606,6.242999,7.352646,7.588829,7.919295999999999,8.32894,8.555086999999999,8.753770999999999,8.962053,9.250746,9.493846,10.03746,10.380982,10.979697999999999,11.18095,11.542625,11.793531999999999,12.027425,12.394744999999999,12.766015999999999,13.170473999999999,13.501062999999998,14.045754999999998,14.437634999999998,14.908998999999998,15.283926999999998,15.759266999999998,16.014138,16.367556,16.568881,16.999754,17.230443,17.589204000000002,17.785391,18.144754,18.574676,19.173292,19.321822,19.737272,20.034973,20.471322,20.88061,21.143082,21.674109
18-2802310,,,,,,,,,,,,,,,,,,0,0.329496,0.9703350000000001,1.3321370000000001,1.8291890000000002,2.3942820000000005,2.8510680000000006,3.0613880000000004,3.4713400000000005,3.7542500000000008,4.207914000000001,5.838307,6.947954,7.184137,7.514603999999999,7.9242479999999995,8.150395,8.349079,8.557361,8.846054,9.089154,9.632768,9.97629,10.575006,10.776258,11.137933,11.38884,11.622733,11.990053,12.361324,12.765782,13.096371,13.641062999999999,14.032943,14.504306999999999,14.879235,15.354574999999999,15.609445999999998,15.962863999999998,16.164188999999997,16.595061999999995,16.825750999999997,17.184511999999998,17.380698999999996,17.740061999999995,18.169983999999996,18.768599999999996,18.917129999999997,19.332579999999997,19.630280999999997,20.066629999999996,20.475917999999997,20.738389999999995,21.269416999999997
19-2802302,,,,,,,,,,,,,,,,,,,0,0.640839,1.0026410000000001,1.4996930000000002,2.0647860000000002,2.5215720000000004,2.731892,3.1418440000000003,3.424754,3.878418,5.508811,6.6184579999999995,6.854640999999999,7.185107999999999,7.594751999999999,7.820898999999999,8.019582999999999,8.227865,8.516558,8.759658,9.303272,9.646794,10.24551,10.446762,10.808437,11.059344,11.293237,11.660556999999999,12.031827999999999,12.436285999999999,12.766874999999999,13.311566999999998,13.703446999999999,14.174810999999998,14.549738999999999,15.025078999999998,15.279949999999998,15.633367999999997,15.834692999999998,16.265565999999996,16.496254999999998,16.855016,17.051202999999997,17.410565999999996,17.840487999999997,18.439103999999997,18.587633999999998,19.003083999999998,19.300784999999998,19.737133999999998,20.146421999999998,20.408893999999997,20.939921
20-2802295,,,,,,,,,,,,,,,,,,,,0,0.361802,0.858854,1.423947,1.880733,2.091053,2.501005,2.7839150000000004,3.237579,4.867972,5.977619,6.213801999999999,6.544268999999999,6.953912999999999,7.180059999999999,7.378743999999999,7.587025999999999,7.875718999999999,8.118818999999998,8.662432999999998,9.005954999999998,9.604670999999998,9.805922999999998,10.167597999999998,10.418504999999998,10.652397999999998,11.019717999999997,11.390988999999998,11.795446999999998,12.126035999999997,12.670727999999997,13.062607999999997,13.533971999999997,13.908899999999997,14.384239999999997,14.639110999999996,14.992528999999996,15.193853999999996,15.624726999999996,15.855415999999996,16.214176999999996,16.410363999999994,16.769726999999993,17.199648999999994,17.798264999999994,17.946794999999995,18.362244999999994,18.659945999999994,19.096294999999994,19.505582999999994,19.768054999999993,20.299081999999995
21-2802296,,,,,,,,,,,,,,,,,,,,,0,0.49705200000000005,1.0621450000000001,1.518931,1.729251,2.139203,2.4221130000000004,2.8757770000000002,4.50617,5.615817,5.851999999999999,6.182466999999999,6.592110999999999,6.818257999999999,7.016941999999999,7.225223999999999,7.513916999999999,7.757016999999999,8.300631,8.644153,9.242868999999999,9.444120999999999,9.805795999999999,10.056702999999999,10.290595999999999,10.657915999999998,11.029186999999999,11.433644999999999,11.764233999999998,12.308925999999998,12.700805999999998,13.172169999999998,13.547097999999998,14.022437999999998,14.277308999999997,14.630726999999997,14.832051999999997,15.262924999999997,15.493613999999997,15.852374999999997,16.048561999999997,16.407924999999995,16.837846999999996,17.436462999999996,17.584992999999997,18.000442999999997,18.298143999999997,18.734492999999997,19.143780999999997,19.406252999999996,19.937279999999998
22-2802293,,,,,,,,,,,,,,,,,,,,,,0,0.5650930000000001,1.021879,1.232199,1.6421510000000001,1.9250610000000001,2.378725,4.009118,5.118765,5.354947999999999,5.685414999999999,6.095058999999999,6.321205999999999,6.519889999999999,6.728171999999999,7.016864999999999,7.259964999999999,7.803578999999999,8.147101,8.745816999999999,8.947068999999999,9.308743999999999,9.559650999999999,9.793543999999999,10.160863999999998,10.532134999999998,10.936592999999998,11.267181999999998,11.811873999999998,12.203753999999998,12.675117999999998,13.050045999999998,13.525385999999997,13.780256999999997,14.133674999999997,14.334999999999997,14.765872999999997,14.996561999999997,15.355322999999997,15.551509999999997,15.910872999999997,16.340794999999996,16.939410999999996,17.087940999999997,17.503390999999997,17.801091999999997,18.237440999999997,18.646728999999997,18.909200999999996,19.440227999999998
23-2802281,,,,,,,,,,,,,,,,,,,,,,,0,0.45678599999999997,0.667106,1.077058,1.359968,1.8136320000000001,3.444025,4.553672,4.789854999999999,5.120321999999999,5.529965999999999,5.756112999999999,5.954796999999999,6.163078999999999,6.451771999999999,6.694871999999999,7.238485999999999,7.582007999999999,8.180724,8.381976,8.743651,8.994558,9.228451,9.595771,9.967042,10.3715,10.702088999999999,11.246780999999999,11.638660999999999,12.110024999999998,12.484952999999999,12.960292999999998,13.215163999999998,13.568581999999997,13.769906999999998,14.200779999999998,14.431468999999998,14.790229999999998,14.986416999999998,15.345779999999998,15.775701999999997,16.374318,16.522848,16.938298,17.235999,17.672348,18.081636,18.344108,18.875135
24-2802270,,,,,,,,,,,,,,,,,,,,,,,,0,0.21031999999999998,0.620272,0.903182,1.356846,2.9872389999999998,4.096886,4.333068999999999,4.663535999999999,5.073179999999999,5.299326999999999,5.498010999999999,5.706292999999999,5.994985999999999,6.238085999999999,6.781699999999999,7.125221999999999,7.723937999999999,7.925189999999999,8.286864999999999,8.537771999999999,8.771664999999999,9.138984999999998,9.510255999999998,9.914713999999998,10.245302999999998,10.789994999999998,11.181874999999998,11.653238999999997,12.028166999999998,12.503506999999997,12.758377999999997,13.111795999999996,13.313120999999997,13.743993999999997,13.974682999999997,14.333443999999997,14.529630999999997,14.888993999999997,15.318915999999996,15.917531999999996,16.066061999999995,16.481511999999995,16.779212999999995,17.215561999999995,17.624849999999995,17.887321999999994,18.418348999999996
25-2802262,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40995200000000004,0.6928620000000001,1.1465260000000002,2.7769190000000004,3.886566,4.122749,4.453215999999999,4.8628599999999995,5.089007,5.287691,5.495972999999999,5.784666,6.027766,6.5713799999999996,6.914902,7.513617999999999,7.7148699999999995,8.076545,8.327452,8.561345,8.928664999999999,9.299935999999999,9.704393999999999,10.034982999999999,10.579674999999998,10.971554999999999,11.442918999999998,11.817846999999999,12.293186999999998,12.548057999999997,12.901475999999997,13.102800999999998,13.533673999999998,13.764362999999998,14.123123999999997,14.319310999999997,14.678673999999997,15.108595999999997,15.707211999999997,15.855741999999996,16.271191999999996,16.568892999999996,17.005241999999996,17.414529999999996,17.677001999999995,18.208028999999996
26-2802238,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28291,0.7365740000000001,2.366967,3.4766139999999996,3.7127969999999997,4.043264,4.452908,4.679055,4.877739,5.086021,5.374714,5.617814,6.161428,6.50495,7.1036660000000005,7.304918000000001,7.666593000000001,7.9175,8.151393,8.518713,8.889984,9.294442,9.625031,10.169723,10.561603,11.032967,11.407895,11.883234999999999,12.138105999999999,12.491523999999998,12.692848999999999,13.123721999999999,13.354410999999999,13.713171999999998,13.909358999999998,14.268721999999999,14.698643999999998,15.297259999999998,15.445789999999997,15.861239999999997,16.158941,16.59529,17.004578,17.267049999999998,17.798077
27-2802226,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453664,2.084057,3.193704,3.429887,3.760354,4.169998,4.396145,4.594829,4.8031109999999995,5.091804,5.334904,5.878518,6.22204,6.820755999999999,7.022008,7.3836829999999996,7.634589999999999,7.8684829999999994,8.235802999999999,8.607073999999999,9.011531999999999,9.342120999999999,9.886812999999998,10.278692999999999,10.750056999999998,11.124984999999999,11.600324999999998,11.855195999999998,12.208613999999997,12.409938999999998,12.840811999999998,13.071500999999998,13.430261999999997,13.626448999999997,13.985811999999997,14.415733999999997,15.014349999999997,15.162879999999996,15.578329999999996,15.876030999999996,16.312379999999997,16.721667999999998,16.984139999999996,17.515166999999998
28-2802222,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.630393,2.7400399999999996,2.9762229999999996,3.3066899999999997,3.716334,3.942481,4.141165,4.349447,4.63814,4.88124,5.424854,5.768376,6.3670919999999995,6.568344,6.930019,7.1809259999999995,7.414819,7.782139,8.15341,8.557868,8.888456999999999,9.433148999999998,9.825028999999999,10.296392999999998,10.671320999999999,11.146660999999998,11.401531999999998,11.754949999999997,11.956274999999998,12.387147999999998,12.617836999999998,12.976597999999997,13.172784999999998,13.532147999999998,13.962069999999997,14.560685999999997,14.709215999999996,15.124665999999996,15.422366999999996,15.858715999999996,16.268003999999994,16.530475999999993,17.061502999999995
29-2802192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1096469999999998,1.3458299999999999,1.676297,2.085941,2.312088,2.5107720000000002,2.7190540000000003,3.007747,3.2508470000000003,3.794461,4.137983,4.736699,4.937951,5.299626,5.550533,5.784426,6.151746,6.523017,6.927475,7.258064,7.8027560000000005,8.194636000000001,8.666,9.040928000000001,9.516268,9.771139,10.124557,10.325882,10.756755,10.987444,11.346205,11.542392,11.901755,12.331676999999999,12.930292999999999,13.078822999999998,13.494272999999998,13.791973999999998,14.228322999999998,14.637610999999998,14.900082999999999,15.431109999999999
30-2802185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236183,0.56665,0.976294,1.2024409999999999,1.401125,1.609407,1.8981,2.1412,2.6848140000000003,3.0283360000000004,3.6270520000000004,3.828304,4.189979,4.440886,4.674779,5.042099,5.4133700000000005,5.817828,6.148417,6.693109,7.084989,7.5563530000000005,7.931281,8.406621,8.661491999999999,9.014909999999999,9.216235,9.647108,9.877797,10.236557999999999,10.432744999999999,10.792107999999999,11.222029999999998,11.820645999999998,11.969175999999997,12.384625999999997,12.682326999999997,13.118675999999997,13.527963999999997,13.790435999999998,14.321462999999998
31-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330467,0.740111,0.966258,1.164942,1.373224,1.6619169999999999,1.905017,2.448631,2.792153,3.390869,3.5921209999999997,3.9537959999999996,4.204702999999999,4.4385959999999995,4.805916,5.177187,5.581645,5.912234,6.456925999999999,6.848806,7.32017,7.695098,8.170437999999999,8.425308999999999,8.778726999999998,8.980051999999999,9.410924999999999,9.641613999999999,10.000374999999998,10.196561999999998,10.555924999999998,10.985846999999998,11.584462999999998,11.732992999999997,12.148442999999997,12.446143999999997,12.882492999999997,13.291780999999997,13.554252999999997,14.085279999999997
32-2802181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40964399999999995,0.635791,0.834475,1.042757,1.3314499999999998,1.57455,2.118164,2.4616860000000003,3.0604020000000003,3.261654,3.623329,3.874236,4.108129,4.475449,4.84672,5.251178,5.581767,6.1264590000000005,6.518339000000001,6.989703000000001,7.364631000000001,7.839971000000001,8.094842000000002,8.448260000000001,8.649585000000002,9.080458000000002,9.311147000000002,9.669908000000001,9.866095000000001,10.225458000000001,10.655380000000001,11.253996,11.402526,11.817976,12.115677,12.552026,12.961314,13.223786,13.754813
