순번_정류장ID,45-2803594,46-2805989,47-2805990,48-2801012,49-2801023,50-2801031,51-2801040,52-2801052,53-2801073,54-2800857,55-2800855,56-2800853,57-2800851,58-2805991,59-2805932,60-2806000,61-2801156,62-2806243,63-2806241,64-2806215,65-2806633,66-2805743,67-2804896,68-2805037,69-2804894,70-2805053,71-2804947,72-2806520,73-2804948,74-2805414,75-2805250,76-2805842,77-2805498,78-2805576,79-2806903,80-2806682,81-2806680,82-2806602,83-2806683,84-2806160,85-2806190,86-2807032,87-2800319,88-2806684,89-2806685,90-2805529,91-2805760,92-2805761,93-2805339
64-2806215,,,,,,,,,,,,,,,,,,,,0,1.156858,1.56696,1.820438,2.127135,2.523323,2.830383,3.037089,3.32343,3.525462,4.129404,4.453107,4.907831,5.205444,5.560439,5.918952,6.193785,6.520749,6.735184,8.634207,9.94243,11.515282,11.790595,13.233569,14.357311999999999,15.070799999999998,16.433231,16.82416,17.110174999999998,17.354439
65-2806633,,,,,,,,,,,,,,,,,,,,,0,0.410102,0.6635800000000001,0.9702770000000001,1.366465,1.6735250000000002,1.8802310000000002,2.1665720000000004,2.3686040000000004,2.9725460000000004,3.2962490000000004,3.7509730000000006,4.048586,4.403581,4.762094,5.036927,5.363891000000001,5.578326000000001,7.477349,8.785572,10.358424,10.633737,12.076711,13.200453999999999,13.913941999999999,15.276373,15.667302,15.953317,16.197581
66-2805743,,,,,,,,,,,,,,,,,,,,,,0,0.25347800000000004,0.5601750000000001,0.9563630000000001,1.263423,1.470129,1.75647,1.958502,2.562444,2.8861470000000002,3.3408710000000004,3.6384840000000005,3.9934790000000007,4.351992000000001,4.626825000000001,4.953789000000001,5.168224000000001,7.067247000000001,8.37547,9.948322000000001,10.223635000000002,11.666609000000001,12.790352,13.50384,14.866271000000001,15.257200000000001,15.543215000000002,15.787479000000001
67-2804896,,,,,,,,,,,,,,,,,,,,,,,0,0.306697,0.702885,1.009945,1.2166510000000001,1.502992,1.705024,2.308966,2.632669,3.087393,3.385006,3.7400010000000004,4.098514000000001,4.373347000000001,4.700311000000001,4.914746000000001,6.813769000000001,8.121992,9.694844,9.970157,11.413131,12.536874,13.250361999999999,14.612793,15.003722,15.289737,15.534001
68-2805037,,,,,,,,,,,,,,,,,,,,,,,,0,0.396188,0.703248,0.9099539999999999,1.1962949999999999,1.3983269999999999,2.002269,2.325972,2.7806960000000003,3.0783090000000004,3.4333040000000006,3.7918170000000004,4.06665,4.393614,4.608049,6.507072,7.815295,9.388147,9.66346,11.106434,12.230177,12.943665,14.306096,14.697025,14.98304,15.227304
69-2804894,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30706,0.513766,0.8001069999999999,1.002139,1.6060809999999999,1.929784,2.384508,2.682121,3.037116,3.395629,3.670462,3.997426,4.211861,6.1108839999999995,7.4191069999999995,8.991959,9.267272,10.710246,11.833988999999999,12.547476999999999,13.909907999999998,14.300836999999998,14.586851999999999,14.831115999999998
70-2805053,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206706,0.493047,0.695079,1.299021,1.622724,2.077448,2.375061,2.7300560000000003,3.088569,3.3634020000000002,3.690366,3.904801,5.803824,7.112047,8.684899,8.960212,10.403186,11.526928999999999,12.240416999999999,13.602847999999998,13.993776999999998,14.279791999999999,14.524055999999998
71-2804947,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286341,0.488373,1.092315,1.416018,1.870742,2.168355,2.52335,2.881863,3.156696,3.48366,3.698095,5.597118,6.905341,8.478193000000001,8.753506000000002,10.196480000000001,11.320223,12.033711,13.396142000000001,13.787071000000001,14.073086000000002,14.317350000000001
72-2806520,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202032,0.805974,1.129677,1.584401,1.8820139999999999,2.237009,2.595522,2.870355,3.197319,3.4117539999999997,5.310777,6.619,8.191852,8.467165000000001,9.910139000000001,11.033882,11.74737,13.109801000000001,13.50073,13.786745000000002,14.031009000000001
73-2804948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.603942,0.927645,1.382369,1.6799819999999999,2.034977,2.39349,2.668323,2.995287,3.2097219999999997,5.108745,6.416968,7.98982,8.265133,9.708107,10.83185,11.545338,12.907768999999998,13.298697999999998,13.584712999999999,13.828976999999998
74-2805414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323703,0.778427,1.0760399999999999,1.4310349999999998,1.789548,2.064381,2.391345,2.6057799999999998,4.504803,5.813026,7.385878,7.661191,9.104165,10.227908,10.941396,12.303826999999998,12.694755999999998,12.980770999999999,13.225034999999998
75-2805250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45472399999999996,0.752337,1.107332,1.465845,1.740678,2.0676419999999998,2.2820769999999997,4.1811,5.489323,7.062175,7.337488,8.780462,9.904205,10.617693,11.980124,12.371053,12.657068,12.901332
76-2805842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297613,0.6526080000000001,1.0111210000000002,1.2859540000000003,1.6129180000000003,1.8273530000000002,3.726376,5.034599,6.607451,6.882764,8.325738,9.449480999999999,10.162968999999999,11.525399999999998,11.916328999999998,12.202343999999998,12.446607999999998
77-2805498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354995,0.713508,0.988341,1.315305,1.5297399999999999,3.428763,4.736986,6.309838,6.585151,8.028125,9.151867999999999,9.865355999999998,11.227787,11.618716,11.904731,12.148995
78-2805576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358513,0.633346,0.96031,1.174745,3.073768,4.381990999999999,5.954842999999999,6.230155999999999,7.673129999999999,8.796872999999998,9.510360999999998,10.872791999999997,11.263720999999997,11.549735999999998,11.793999999999997
79-2806903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.274833,0.6017969999999999,0.8162319999999998,2.715255,4.023478,5.59633,5.871643,7.314617,8.43836,9.151848,10.514278999999998,10.905207999999998,11.191222999999999,11.435486999999998
80-2806682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326964,0.541399,2.440422,3.748645,5.321497,5.59681,7.039783999999999,8.163526999999998,8.877014999999998,10.239445999999997,10.630374999999997,10.916389999999998,11.160653999999997
81-2806680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214435,2.113458,3.421681,4.9945330000000006,5.269846,6.712820000000001,7.836563000000001,8.550051000000002,9.912482,10.303411,10.589426000000001,10.83369
82-2806602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.899023,3.2072459999999996,4.780098,5.055410999999999,6.498384999999999,7.622127999999999,8.335616,9.698046999999999,10.088975999999999,10.374991,10.619254999999999
83-2806683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.308223,2.881075,3.156388,4.599362,5.723105,6.436593,7.799024,8.189953000000001,8.475968000000002,8.720232000000001
84-2806160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5728520000000001,1.8481650000000003,3.2911390000000003,4.414882,5.12837,6.490801,6.88173,7.167745,7.412009
85-2806190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27531300000000003,1.7182870000000001,2.8420300000000003,3.555518,4.917949,5.308878,5.594893,5.839157
86-2807032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.442974,2.5667169999999997,3.2802049999999996,4.6426359999999995,5.033564999999999,5.319579999999999,5.563844
87-2800319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.123743,1.837231,3.199662,3.590591,3.8766059999999998,4.12087
88-2806684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.713488,2.075919,2.4668479999999997,2.7528629999999996,2.9971269999999994
89-2806685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.362431,1.7533599999999998,2.0393749999999997,2.2836389999999995
90-2805529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39092899999999997,0.676944,0.921208
91-2805760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286015,0.530279
92-2805761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24426399999999998
93-2805339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
