순번_정류장ID,30-2807234,31-2806248,32-2807551,33-2803211,34-2804850,35-2803212,36-2803210,37-2803361,38-2807599,39-2804421,40-2803623,41-2802601,42-2802361,43-2802598,44-2802344,45-2805735,46-2805279,47-2803800,48-2804957,49-2801820,50-2802259,51-2801827,52-2801825,53-2801858,54-2802120,55-2802007,56-2801967,57-2801974,58-2801955,59-2803543
40-2803623,,,,,,,,,,,0,0.46400699999999995,0.869022,1.815473,5.586606999999999,8.346055,8.861936,9.523674,10.153941,10.670901,11.157232,11.864901,12.091202,14.024883999999998,16.817182,17.829532,18.861926,19.592404000000002,20.391277000000002,21.925859000000003
41-2802601,,,,,,,,,,,,0,0.405015,1.351466,5.122599999999999,7.882047999999999,8.397929,9.059667,9.689934,10.206893999999998,10.693224999999998,11.400893999999997,11.627194999999997,13.560876999999996,16.353174999999997,17.365524999999998,18.397918999999998,19.128397,19.92727,21.461852
42-2802361,,,,,,,,,,,,,0,0.946451,4.717585,7.477033,7.992914,8.654652,9.284919,9.801879,10.28821,10.995878999999999,11.222179999999998,13.155861999999997,15.948159999999998,16.96051,17.992904,18.723382,19.522255,21.056837
43-2802598,,,,,,,,,,,,,,0,3.7711339999999995,6.530581999999999,7.046462999999999,7.708200999999999,8.338467999999999,8.855428,9.341759,10.049427999999999,10.275728999999998,12.209410999999998,15.001708999999998,16.014059,17.046453,17.776931,18.575804,20.110386000000002
44-2802344,,,,,,,,,,,,,,,0,2.759448,3.275329,3.9370670000000003,4.567334000000001,5.084294000000001,5.570625000000001,6.278294000000001,6.504595000000001,8.438277000000001,11.230575000000002,12.242925000000001,13.275319000000001,14.005797000000001,14.804670000000002,16.339252000000002
45-2805735,,,,,,,,,,,,,,,,0,0.515881,1.177619,1.8078859999999999,2.324846,2.811177,3.518846,3.745147,5.6788289999999995,8.471127,9.483476999999999,10.515870999999999,11.246348999999999,12.045221999999999,13.579804
46-2805279,,,,,,,,,,,,,,,,,0,0.661738,1.292005,1.8089650000000002,2.295296,3.002965,3.229266,5.162948,7.955246000000001,8.967596,9.99999,10.730468,11.529341,13.063923
47-2803800,,,,,,,,,,,,,,,,,,0,0.630267,1.147227,1.633558,2.341227,2.567528,4.5012099999999995,7.293507999999999,8.305857999999999,9.338251999999999,10.068729999999999,10.867602999999999,12.402185
48-2804957,,,,,,,,,,,,,,,,,,,0,0.5169600000000001,1.0032910000000002,1.71096,1.9372610000000001,3.870943,6.663241,7.675591000000001,8.707985,9.438463,10.237336,11.771918000000001
49-2801820,,,,,,,,,,,,,,,,,,,,0,0.486331,1.194,1.420301,3.353983,6.146281,7.158631,8.191025,8.921503,9.720376,11.254958
50-2802259,,,,,,,,,,,,,,,,,,,,,0,0.707669,0.93397,2.8676519999999996,5.65995,6.6723,7.704694,8.435172,9.234045,10.768627
51-2801827,,,,,,,,,,,,,,,,,,,,,,0,0.22630100000000003,2.159983,4.952281,5.964631000000001,6.997025000000001,7.7275030000000005,8.526376,10.060958000000001
52-2801825,,,,,,,,,,,,,,,,,,,,,,,0,1.933682,4.72598,5.7383299999999995,6.7707239999999995,7.501201999999999,8.300075,9.834657
53-2801858,,,,,,,,,,,,,,,,,,,,,,,,0,2.792298,3.8046480000000003,4.837042,5.56752,6.366393,7.900975000000001
54-2802120,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01235,2.044744,2.7752220000000003,3.5740950000000002,5.108677
55-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.032394,1.762872,2.561745,4.0963270000000005
56-2801967,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730478,1.529351,3.0639329999999996
57-2801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7988729999999999,2.333455
58-2801955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.534582
59-2803543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
