순번_정류장ID,45-2807234,46-2806248,47-2803180,48-2803295,49-2803292,50-2803649,51-2803284,52-2803290,53-2803177,54-2803178,55-2803297,56-2807299,57-2807629,58-2805973,59-2805971,60-2806608,61-2804981,62-2806036,63-2803197,64-2805706,65-2803164,66-2803680,67-2803677,68-2803183,69-2805472,70-2803186,71-2803163,72-2803653,73-2803162,74-2805974,75-2805704,76-2805691,77-2805637,78-2805693,79-2805695,80-2806025,81-2805697,82-2805699,83-2805701,84-2805638,85-2806605,86-2806538,87-2803156
45-2807234,0,0.368709,9.996771,10.222501000000001,10.404813,10.675263000000001,10.973640000000001,11.450027000000002,11.783536000000002,12.082476000000002,12.397889000000001,12.979859000000001,13.613329,13.981652,14.290668,14.793266000000001,15.18224,15.488308,16.039886,17.303226,18.159419,18.633633,18.954984,19.425211,19.856346000000002,20.139396,20.538516,20.961783,21.344172,21.542506,22.291821,22.672145999999998,22.987088999999997,23.440540999999996,24.401181999999995,24.677130999999996,24.874845999999994,25.782301999999994,25.992334999999994,26.250984999999993,26.609365999999994,27.091194999999995,28.004002999999994
46-2806248,,0,9.628062,9.853792,10.036104,10.306554,10.604931,11.081318000000001,11.414827,11.713767,12.02918,12.61115,13.244620000000001,13.612943000000001,13.921959000000001,14.424557000000002,14.813531000000001,15.119599000000001,15.671177,16.934517,17.79071,18.264924,18.586275,19.056502000000002,19.487637000000003,19.770687000000002,20.169807000000002,20.593074,20.975463,21.173797,21.923112,22.303437,22.61838,23.071831999999997,24.032472999999996,24.308421999999997,24.506136999999995,25.413592999999995,25.623625999999994,25.882275999999994,26.240656999999995,26.722485999999996,27.635293999999995
47-2803180,,,0,0.22573000000000001,0.408042,0.6784920000000001,0.9768690000000001,1.453256,1.7867650000000002,2.085705,2.401118,2.983088,3.616558,3.984881,4.293897,4.796495,5.185469,5.491537,6.043115,7.306455,8.162647999999999,8.636861999999999,8.958212999999999,9.428439999999998,9.859574999999998,10.142624999999997,10.541744999999997,10.965011999999996,11.347400999999996,11.545734999999995,12.295049999999994,12.675374999999995,12.990317999999995,13.443769999999995,14.404410999999996,14.680359999999997,14.878074999999997,15.785530999999997,15.995563999999996,16.254213999999997,16.612595,17.094424,18.007232
48-2803295,,,,0,0.182312,0.452762,0.751139,1.2275260000000001,1.5610350000000002,1.8599750000000002,2.1753880000000003,2.7573580000000004,3.3908280000000004,3.7591510000000006,4.068167000000001,4.570765000000001,4.959739000000001,5.265807000000001,5.817385000000001,7.080725000000001,7.936918000000001,8.411132000000002,8.732483000000002,9.202710000000002,9.633845,9.916895,10.316015,10.739282,11.121671,11.320004999999998,12.069319999999998,12.449644999999997,12.764587999999996,13.218039999999997,14.178680999999997,14.454629999999998,14.652344999999999,15.559800999999998,15.769833999999998,16.028484,16.386865,16.868694,17.781502
49-2803292,,,,,0,0.27045,0.568827,1.045214,1.3787230000000001,1.6776630000000001,1.993076,2.575046,3.208516,3.576839,3.8858550000000003,4.388453,4.777427,5.083495,5.635073,6.898413,7.754606,8.22882,8.550171,9.020398,9.451533,9.734582999999999,10.133702999999999,10.556969999999998,10.939358999999998,11.137692999999997,11.887007999999996,12.267332999999997,12.582275999999997,13.035727999999997,13.996368999999998,14.272317999999999,14.470032999999999,15.377488999999999,15.587521999999998,15.846171999999997,16.204552999999997,16.686382,17.599189999999997
50-2803649,,,,,,0,0.298377,0.774764,1.108273,1.407213,1.722626,2.304596,2.938066,3.3063890000000002,3.6154050000000004,4.118003000000001,4.506977000000001,4.813045000000001,5.364623000000001,6.627963000000001,7.484156000000001,7.958370000000001,8.279721000000002,8.749948000000002,9.181083000000001,9.464133,9.863253,10.28652,10.668909,10.867242999999998,11.616557999999998,11.996882999999997,12.311825999999996,12.765277999999997,13.725918999999998,14.001867999999998,14.199582999999999,15.107038999999999,15.317071999999998,15.575721999999997,15.934102999999997,16.415931999999998,17.328739999999996
51-2803284,,,,,,,0,0.476387,0.809896,1.108836,1.4242489999999999,2.0062189999999998,2.6396889999999997,3.008012,3.317028,3.819626,4.2086,4.5146679999999995,5.066246,6.329585999999999,7.185778999999999,7.659992999999999,7.981343999999999,8.451571,8.882705999999999,9.165755999999998,9.564875999999998,9.988142999999997,10.370531999999997,10.568865999999996,11.318180999999996,11.698505999999995,12.013448999999994,12.466900999999995,13.427541999999995,13.703490999999996,13.901205999999997,14.808661999999996,15.018694999999996,15.277344999999995,15.635725999999995,16.117554999999996,17.030362999999994
52-2803290,,,,,,,,0,0.333509,0.632449,0.947862,1.5298319999999999,2.163302,2.531625,2.840641,3.343239,3.7322130000000002,4.0382810000000005,4.589859000000001,5.853199,6.709392,7.183606,7.504957,7.9751840000000005,8.406319,8.689369,9.088489,9.511755999999998,9.894144999999998,10.092478999999997,10.841793999999997,11.222118999999996,11.537061999999995,11.990513999999996,12.951154999999996,13.227103999999997,13.424818999999998,14.332274999999997,14.542307999999997,14.800957999999996,15.159338999999996,15.641167999999995,16.553975999999995
53-2803177,,,,,,,,,0,0.29894,0.6143529999999999,1.196323,1.829793,2.198116,2.5071320000000004,3.0097300000000002,3.3987040000000004,3.704772,4.25635,5.519690000000001,6.375883000000001,6.850097000000001,7.171448000000001,7.641675000000001,8.07281,8.35586,8.75498,9.178246999999999,9.560635999999999,9.758969999999998,10.508284999999997,10.888609999999996,11.203552999999996,11.657004999999996,12.617645999999997,12.893594999999998,13.091309999999998,13.998765999999998,14.208798999999997,14.467448999999997,14.825829999999996,15.307658999999996,16.220466999999996
54-2803178,,,,,,,,,,0,0.315413,0.897383,1.530853,1.899176,2.208192,2.71079,3.099764,3.405832,3.9574100000000003,5.220750000000001,6.076943000000001,6.551157000000001,6.872508000000001,7.342735000000001,7.773870000000001,8.056920000000002,8.456040000000002,8.879307,9.261696,9.46003,10.209344999999999,10.589669999999998,10.904612999999998,11.358064999999998,12.318705999999999,12.594655,12.79237,13.699826,13.909858999999999,14.168508999999998,14.526889999999998,15.008718999999997,15.921526999999998
55-2803297,,,,,,,,,,,0,0.58197,1.21544,1.583763,1.892779,2.395377,2.784351,3.090419,3.641997,4.905336999999999,5.76153,6.2357439999999995,6.5570949999999995,7.027322,7.458457,7.741507,8.140627,8.563894,8.946283,9.144616999999998,9.893931999999998,10.274256999999999,10.589199999999998,11.042651999999999,12.003293,12.279242,12.476957,13.384413,13.594446,13.853095999999999,14.211476999999999,14.693305999999998,15.606113999999998
56-2807299,,,,,,,,,,,,0,0.63347,1.001793,1.310809,1.8134069999999998,2.202381,2.5084489999999997,3.060027,4.323366999999999,5.1795599999999995,5.653773999999999,5.975124999999999,6.445352,6.876487,7.159537,7.558657,7.981924,8.364313000000001,8.562647,9.311962,9.692287,10.00723,10.460682,11.421323000000001,11.697272000000002,11.894987000000002,12.802443000000002,13.012476000000001,13.271126,13.629507,14.111336,15.024144
57-2807629,,,,,,,,,,,,,0,0.368323,0.677339,1.179937,1.568911,1.874979,2.426557,3.6898969999999998,4.5460899999999995,5.020303999999999,5.341654999999999,5.811882,6.243017,6.526067,6.925187,7.348454,7.730843,7.929177,8.678492,9.058817000000001,9.37376,9.827212000000001,10.787853000000002,11.063802000000003,11.261517000000003,12.168973000000003,12.379006000000002,12.637656000000002,12.996037000000001,13.477866,14.390674
58-2805973,,,,,,,,,,,,,,0,0.309016,0.8116140000000001,1.200588,1.506656,2.058234,3.321574,4.177767,4.651981,4.973332,5.4435590000000005,5.874694000000001,6.157744000000001,6.556864000000001,6.980131000000001,7.362520000000001,7.560854000000001,8.310169,8.690494000000001,9.005437,9.458889000000001,10.419530000000002,10.695479000000002,10.893194000000003,11.800650000000003,12.010683000000002,12.269333000000001,12.627714000000001,13.109543,14.022351
59-2805971,,,,,,,,,,,,,,,0,0.502598,0.891572,1.19764,1.749218,3.012558,3.8687509999999996,4.3429649999999995,4.6643159999999995,5.134543,5.565678,5.848728,6.247848,6.671115,7.053504,7.251838,8.001153,8.381478000000001,8.696421,9.149873000000001,10.110514000000002,10.386463000000003,10.584178000000003,11.491634000000003,11.701667000000002,11.960317000000002,12.318698000000001,12.800527,13.713335
60-2806608,,,,,,,,,,,,,,,,0,0.388974,0.6950419999999999,1.24662,2.50996,3.3661529999999997,3.8403669999999996,4.161718,4.631945,5.06308,5.3461300000000005,5.74525,6.1685170000000005,6.550906,6.74924,7.4985550000000005,7.8788800000000005,8.193823,8.647275,9.607916000000001,9.883865000000002,10.081580000000002,10.989036000000002,11.199069000000001,11.457719,11.8161,12.297929,13.210737
61-2804981,,,,,,,,,,,,,,,,,0,0.306068,0.857646,2.120986,2.9771789999999996,3.4513929999999995,3.7727439999999994,4.242971,4.674106,4.957156,5.356276,5.779543,6.161932,6.360266,7.109581,7.489906,7.804849000000001,8.258301000000001,9.218942000000002,9.494891000000003,9.692606000000003,10.600062000000003,10.810095000000002,11.068745000000002,11.427126000000001,11.908955,12.821763
62-2806036,,,,,,,,,,,,,,,,,,0,0.551578,1.814918,2.671111,3.1453249999999997,3.4666759999999996,3.9369029999999996,4.368037999999999,4.651088,5.050208,5.473475,5.8558639999999995,6.0541979999999995,6.803513,7.183838,7.498780999999999,7.952233,8.912874,9.188823000000001,9.386538000000002,10.293994000000001,10.504027,10.762677,11.121058,11.602886999999999,12.515695
63-2803197,,,,,,,,,,,,,,,,,,,0,1.26334,2.1195329999999997,2.5937469999999996,2.9150979999999995,3.3853249999999995,3.8164599999999993,4.0995099999999995,4.4986299999999995,4.9218969999999995,5.304285999999999,5.502619999999999,6.251935,6.63226,6.947203,7.400655,8.361296000000001,8.637245000000002,8.834960000000002,9.742416000000002,9.952449000000001,10.211099,10.56948,11.051309,11.964117
64-2805706,,,,,,,,,,,,,,,,,,,,0,0.856193,1.3304070000000001,1.651758,2.121985,2.55312,2.83617,3.23529,3.658557,4.040946,4.23928,4.988595,5.36892,5.6838630000000006,6.137315000000001,7.097956000000001,7.373905000000001,7.57162,8.479076000000001,8.689109,8.947759,9.30614,9.787968999999999,10.700776999999999
65-2803164,,,,,,,,,,,,,,,,,,,,,0,0.474214,0.7955650000000001,1.2657920000000003,1.6969270000000003,1.9799770000000003,2.3790970000000002,2.8023640000000003,3.184753,3.383087,4.132402,4.512727,4.8276699999999995,5.281122,6.241763,6.5177119999999995,6.715426999999999,7.622882999999999,7.832915999999999,8.091565999999998,8.449946999999998,8.931775999999997,9.844583999999998
66-2803680,,,,,,,,,,,,,,,,,,,,,,0,0.321351,0.7915780000000001,1.2227130000000002,1.5057630000000002,1.904883,2.32815,2.710539,2.908873,3.658188,4.038513,4.3534559999999995,4.806908,5.767549,6.043498,6.241212999999999,7.148668999999999,7.358701999999999,7.6173519999999995,7.975732999999999,8.457562,9.37037
67-2803677,,,,,,,,,,,,,,,,,,,,,,,0,0.47022700000000006,0.9013620000000001,1.184412,1.583532,2.006799,2.389188,2.587522,3.336837,3.717162,4.032105,4.485557,5.446198,5.722147,5.919861999999999,6.827317999999999,7.037350999999999,7.2960009999999995,7.654381999999999,8.136211,9.049019
68-2803183,,,,,,,,,,,,,,,,,,,,,,,,0,0.43113500000000005,0.7141850000000001,1.113305,1.536572,1.918961,2.117295,2.8666099999999997,3.2469349999999997,3.5618779999999997,4.01533,4.9759709999999995,5.251919999999999,5.449634999999999,6.357090999999999,6.567123999999999,6.825773999999999,7.184154999999999,7.665983999999999,8.578791999999998
69-2805472,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28305,0.6821699999999999,1.105437,1.487826,1.68616,2.4354750000000003,2.8158000000000003,3.1307430000000003,3.5841950000000002,4.544836,4.820785,5.0184999999999995,5.925955999999999,6.1359889999999995,6.394639,6.753019999999999,7.234849,8.147656999999999
70-2803186,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39912,0.822387,1.2047759999999998,1.4031099999999999,2.152425,2.53275,2.847693,3.301145,4.261786,4.537735,4.735449999999999,5.642905999999999,5.852938999999999,6.1115889999999995,6.469969999999999,6.951798999999999,7.8646069999999995
71-2803163,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.423267,0.8056559999999999,1.00399,1.753305,2.13363,2.448573,2.902025,3.862666,4.138615,4.336329999999999,5.243785999999999,5.453818999999999,5.712469,6.070849999999999,6.5526789999999995,7.4654869999999995
72-2803653,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382389,0.580723,1.330038,1.710363,2.025306,2.478758,3.439399,3.7153479999999997,3.9130629999999997,4.820519,5.030552,5.289202,5.647583,6.129412,7.04222
73-2803162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19833399999999998,0.947649,1.327974,1.642917,2.096369,3.05701,3.332959,3.530674,4.43813,4.648163,4.9068130000000005,5.265194,5.747023,6.6598310000000005
74-2805974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.749315,1.12964,1.444583,1.898035,2.858676,3.1346249999999998,3.33234,4.239796,4.449829,4.7084790000000005,5.06686,5.548689,6.4614970000000005
75-2805704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.380325,0.695268,1.14872,2.109361,2.3853099999999996,2.5830249999999997,3.4904809999999995,3.7005139999999996,3.9591639999999995,4.317544999999999,4.799373999999999,5.712181999999999
76-2805691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.314943,0.7683949999999999,1.7290359999999998,2.0049849999999996,2.2026999999999997,3.1101559999999995,3.3201889999999996,3.5788389999999994,3.9372199999999995,4.419048999999999,5.331856999999999
77-2805637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453452,1.414093,1.690042,1.8877570000000001,2.795213,3.005246,3.263896,3.622277,4.104106,5.016914
78-2805693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.960641,1.23659,1.4343050000000002,2.341761,2.551794,2.810444,3.168825,3.650654,4.5634619999999995
79-2805695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275949,0.473664,1.38112,1.5911529999999998,1.8498029999999999,2.2081839999999997,2.6900129999999995,3.6028209999999996
80-2806025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197715,1.105171,1.3152039999999998,1.5738539999999999,1.932235,2.4140639999999998,3.326872
81-2805697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9074559999999999,1.117489,1.376139,1.73452,2.216349,3.129157
82-2805699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210033,0.46868299999999996,0.827064,1.308893,2.221701
83-2805701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25865,0.617031,1.09886,2.011668
84-2805638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358381,0.84021,1.753018
85-2806605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481829,1.394637
86-2806538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.912808
87-2803156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
