순번_정류장ID,23-2801383,24-2801347,25-2801319,26-2801291,27-2801272,28-2801263,29-2801257,30-2800834,31-2801059,32-2801051,33-2801032,34-2801010,35-2800977,36-2800972,37-2800963,38-2800938,39-2800932,40-2806921,41-2806896,42-2800875,43-2800826,44-2800919,45-2800914,46-2800911,47-2800904,48-2800889,49-2800888,50-2800905,51-2800910,52-2800915,53-2800918,54-2800874,55-2806571,56-2806920,57-2800928,58-2800933,59-2800939,60-2800956,61-2800966,62-2800979
23-2801383,0,0.311778,0.6581170000000001,1.135825,1.474405,1.635167,1.864443,2.48409,2.9137280000000003,3.194688,3.539658,3.8886580000000004,4.237480000000001,4.5862110000000005,4.909503000000001,5.424092000000001,5.740793000000001,6.187024000000001,6.957815000000001,7.353468000000001,7.550042000000001,8.014228000000001,8.433036000000001,8.597235000000001,9.134272000000001,9.523337000000001,9.759457000000001,10.139632,10.652995,10.84177,11.223823000000001,11.906199,12.356786000000001,13.164647000000002,13.690111000000002,13.893204000000003,14.119720000000003,14.748752000000003,14.928920000000003,15.397248000000003
24-2801347,,0,0.346339,0.824047,1.162627,1.3233890000000001,1.5526650000000002,2.1723120000000002,2.6019500000000004,2.8829100000000003,3.2278800000000003,3.57688,3.9257020000000002,4.274433,4.5977250000000005,5.1123140000000005,5.429015000000001,5.875246000000001,6.646037000000001,7.041690000000001,7.238264000000001,7.702450000000001,8.121258000000001,8.285457000000001,8.822494,9.211559000000001,9.447679,9.827854,10.341217,10.529992,10.912045,11.594421,12.045008000000001,12.852869000000002,13.378333000000001,13.581426000000002,13.807942000000002,14.436974000000003,14.617142000000003,15.085470000000003
25-2801319,,,0,0.47770799999999997,0.8162879999999999,0.9770499999999999,1.2063259999999998,1.8259729999999998,2.255611,2.536571,2.881541,3.2305409999999997,3.579363,3.9280939999999998,4.251386,4.765975,5.082676,5.528907,6.299698,6.6953510000000005,6.8919250000000005,7.356111,7.774919000000001,7.939118000000001,8.476155,8.86522,9.10134,9.481515,9.994878,10.183653,10.565706,11.248082,11.698669,12.506530000000001,13.031994000000001,13.235087000000002,13.461603000000002,14.090635000000002,14.270803000000003,14.739131000000002
26-2801291,,,,0,0.33858,0.49934199999999995,0.728618,1.348265,1.777903,2.058863,2.403833,2.752833,3.101655,3.450386,3.773678,4.288267,4.604968,5.051199,5.82199,6.217643000000001,6.414217000000001,6.8784030000000005,7.297211000000001,7.461410000000001,7.9984470000000005,8.387512000000001,8.623632,9.003807,9.51717,9.705945,10.087998,10.770374,11.220961,12.028822000000002,12.554286000000001,12.757379000000002,12.983895000000002,13.612927000000003,13.793095000000003,14.261423000000002
27-2801272,,,,,0,0.160762,0.390038,1.0096850000000002,1.4393230000000001,1.7202830000000002,2.0652530000000002,2.4142530000000004,2.7630750000000006,3.1118060000000005,3.4350980000000004,3.9496870000000004,4.266388,4.712619,5.48341,5.879063,6.075637,6.539823,6.9586310000000005,7.12283,7.659867,8.048932,8.285052,8.665227,9.17859,9.367365,9.749418,10.431794,10.882381,11.690242000000001,12.215706,12.418799000000002,12.645315000000002,13.274347000000002,13.454515000000002,13.922843000000002
28-2801263,,,,,,0,0.22927600000000004,0.8489230000000001,1.278561,1.5595210000000002,1.9044910000000002,2.2534910000000004,2.6023130000000005,2.9510440000000004,3.2743360000000004,3.7889250000000003,4.105626,4.551857,5.322648,5.718301,5.914875,6.379061,6.797869,6.962068,7.499105,7.888170000000001,8.12429,8.504465,9.017828,9.206603,9.588656,10.271032,10.721619,11.52948,12.054943999999999,12.258037,12.484553,13.113585,13.293753,13.762081
29-2801257,,,,,,,0,0.6196470000000001,1.049285,1.3302450000000001,1.6752150000000001,2.024215,2.373037,2.721768,3.04506,3.559649,3.87635,4.322581,5.093372,5.489025,5.685599,6.149785,6.568593,6.732792,7.269829,7.658894,7.895014,8.275189,8.788552,8.977326999999999,9.35938,10.041756,10.492343,11.300204,11.825668,12.028761000000001,12.255277000000001,12.884309000000002,13.064477000000002,13.532805000000002
30-2800834,,,,,,,,0,0.429638,0.7105980000000001,1.055568,1.404568,1.75339,2.102121,2.425413,2.940002,3.256703,3.702934,4.473725,4.869378,5.065952,5.530138,5.948946,6.113145,6.650182,7.039247,7.275366999999999,7.655542,8.168904999999999,8.357679999999998,8.739733,9.422108999999999,9.872696,10.680557,11.206021,11.409114,11.63563,12.264662000000001,12.444830000000001,12.913158000000001
31-2801059,,,,,,,,,0,0.28096,0.62593,0.97493,1.3237519999999998,1.6724829999999997,1.9957749999999996,2.5103639999999996,2.8270649999999997,3.2732959999999998,4.044086999999999,4.43974,4.636314,5.100499999999999,5.519308,5.683507,6.220543999999999,6.609608999999999,6.845728999999999,7.225903999999999,7.739266999999999,7.928041999999999,8.310094999999999,8.992470999999998,9.443057999999999,10.250919,10.776383,10.979476,11.205992,11.835024,12.015192,12.48352
32-2801051,,,,,,,,,,0,0.34497,0.69397,1.042792,1.3915229999999998,1.7148149999999998,2.2294039999999997,2.546105,2.992336,3.763127,4.15878,4.355354,4.81954,5.238348,5.402547,5.939584,6.328649,6.564769,6.9449440000000005,7.4583070000000005,7.647082,8.029135,8.711511,9.162098,9.969959,10.495422999999999,10.698516,10.925032,11.554064,11.734232,12.20256
