순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2807413,28-2800297,29-2803996,30-2803994,31-2803992,32-2807384,33-2806003,34-2803990,35-2803988,36-2803986,37-2803984,38-2803981,39-2806017,40-2805721,41-2805719,42-2803976,43-2803974,44-2803875
1-2800269,0,0.356205,0.924562,1.311193,1.551218,1.715384,1.9771450000000002,2.3670080000000002,2.9146650000000003,3.1204870000000002,3.393638,3.667208,4.354881,5.258456,5.418951,5.969111,6.671404,7.112706,7.947917,8.38669,9.284075,10.598697999999999,11.034025,11.454683,11.964886,12.358938,13.160909,13.309149,13.613282,14.019474,14.239107,14.474235,15.229838,17.187207,17.969535,18.307672,18.645278,19.338800000000003,20.199625,20.402721,20.724811,21.367535999999998,21.801972,21.859811
2-2805488,,0,0.568357,0.954988,1.1950129999999999,1.359179,1.62094,2.010803,2.55846,2.764282,3.037433,3.311003,3.9986759999999997,4.902251,5.062746,5.612906,6.315199,6.756501,7.591712,8.030485,8.92787,10.242493,10.67782,11.098478,11.608681,12.002733000000001,12.804704000000001,12.952944,13.257077,13.663269000000001,13.882902000000001,14.118030000000001,14.873633000000002,16.831002,17.61333,17.951467,18.289073000000002,18.982595000000003,19.843420000000002,20.046516,20.368606,21.011331,21.445767,21.503606
3-2807373,,,0,0.386631,0.626656,0.790822,1.052583,1.4424460000000001,1.990103,2.195925,2.469076,2.7426459999999997,3.430319,4.333894,4.494389,5.044549,5.746842,6.188144,7.0233550000000005,7.462128000000001,8.359513000000002,9.674136,10.109463000000002,10.530121000000001,11.040324000000002,11.434376000000002,12.236347000000002,12.384587000000002,12.688720000000002,13.094912000000003,13.314545000000003,13.549673000000002,14.305276000000003,16.262645000000003,17.044973000000002,17.383110000000002,17.720716000000003,18.414238000000005,19.275063000000003,19.478159,19.800249,20.442974,20.87741,20.935249000000002
4-2800272,,,,0,0.240025,0.40419099999999997,0.665952,1.055815,1.603472,1.809294,2.082445,2.3560149999999997,3.0436879999999995,3.9472629999999995,4.107758,4.657918,5.360211,5.801513,6.636724,7.075497,7.972882,9.287505,9.722832,10.14349,10.653693,11.047745,11.849716,11.997956,12.302089,12.708281000000001,12.927914000000001,13.163042,13.918645000000001,15.876014000000001,16.658342,16.996479,17.334085,18.027607000000003,18.888432,19.091528,19.413618,20.056343,20.490779,20.548618
5-2803582,,,,,0,0.164166,0.42592700000000006,0.81579,1.3634469999999999,1.5692689999999998,1.8424199999999997,2.1159899999999996,2.8036629999999994,3.7072379999999994,3.8677329999999994,4.417892999999999,5.1201859999999995,5.561488,6.396699,6.835472,7.732857,9.04748,9.482807000000001,9.903465,10.413668000000001,10.807720000000002,11.609691000000002,11.757931000000001,12.062064000000001,12.468256000000002,12.687889000000002,12.923017000000002,13.678620000000002,15.635989000000002,16.418317000000002,16.756454,17.094060000000002,17.787582000000004,18.648407000000002,18.851503,19.173593,19.816318,20.250754,20.308593000000002
6-2803603,,,,,,0,0.261761,0.651624,1.199281,1.405103,1.678254,1.9518239999999998,2.6394969999999995,3.5430719999999996,3.7035669999999996,4.253727,4.95602,5.397322,6.232533,6.671306,7.568691,8.883314,9.318641,9.739298999999999,10.249502,10.643554,11.445525,11.593765,11.897898,12.30409,12.523723,12.758851,13.514454,15.471823,16.254151,16.592288,16.929894,17.623416000000002,18.484241,18.687337,19.009427,19.652151999999997,20.086588,20.144427
7-2803602,,,,,,,0,0.389863,0.9375199999999999,1.1433419999999999,1.416493,1.6900629999999999,2.3777359999999996,3.2813109999999996,3.4418059999999997,3.9919659999999997,4.694259,5.135561,5.970772,6.4095450000000005,7.30693,8.621553,9.05688,9.477538,9.987741,10.381793,11.183764,11.332004,11.636137,12.042329,12.261962,12.49709,13.252693,15.210062,15.99239,16.330527,16.668133,17.361655000000003,18.22248,18.425576,18.747666,19.390390999999997,19.824827,19.882666
8-2800274,,,,,,,,0,0.547657,0.7534789999999999,1.02663,1.3001999999999998,1.9878729999999998,2.8914479999999996,3.0519429999999996,3.6021029999999996,4.304396,4.745698,5.580909,6.019682,6.917067,8.23169,8.667017000000001,9.087675,9.597878000000001,9.991930000000002,10.793901000000002,10.942141000000001,11.246274000000001,11.652466000000002,11.872099000000002,12.107227000000002,12.862830000000002,14.820199000000002,15.602527000000002,15.940664000000002,16.278270000000003,16.971792000000004,17.832617000000003,18.035713,18.357803,19.000528,19.434964,19.492803000000002
9-2803847,,,,,,,,,0,0.20582199999999998,0.478973,0.752543,1.440216,2.343791,2.504286,3.054446,3.756739,4.198041,5.033252,5.472025,6.36941,7.684033,8.11936,8.540018,9.050221,9.444273,10.246244,10.394484,10.698617,11.104809000000001,11.324442000000001,11.55957,12.315173000000001,14.272542000000001,15.054870000000001,15.393007,15.730613,16.424135,17.284959999999998,17.488055999999997,17.810145999999996,18.452870999999995,18.887306999999996,18.945145999999998
10-2803599,,,,,,,,,,0,0.27315100000000003,0.546721,1.234394,2.137969,2.298464,2.848624,3.550917,3.992219,4.82743,5.266203,6.163588,7.478211,7.913538,8.334196,8.844399000000001,9.238451000000001,10.040422000000001,10.188662,10.492795000000001,10.898987000000002,11.118620000000002,11.353748000000001,12.109351000000002,14.066720000000002,14.849048000000002,15.187185000000001,15.524791,16.218313000000002,17.079138,17.282234,17.604324,18.247048999999997,18.681485,18.739324
11-2804712,,,,,,,,,,,0,0.27357,0.961243,1.864818,2.025313,2.575473,3.277766,3.719068,4.554279,4.9930520000000005,5.890437,7.2050600000000005,7.6403870000000005,8.061045,8.571248,8.965300000000001,9.767271000000001,9.915511,10.219644,10.625836000000001,10.845469000000001,11.080597000000001,11.836200000000002,13.793569000000002,14.575897000000001,14.914034000000001,15.25164,15.945162,16.805987,17.009082999999997,17.331172999999996,17.973897999999995,18.408333999999996,18.466172999999998
12-2800276,,,,,,,,,,,,0,0.687673,1.591248,1.751743,2.3019030000000003,3.0041960000000003,3.445498,4.280709,4.719482,5.616867,6.93149,7.366817,7.787475000000001,8.297678000000001,8.691730000000002,9.493701000000001,9.641941000000001,9.946074000000001,10.352266000000002,10.571899000000002,10.807027000000001,11.562630000000002,13.519999000000002,14.302327000000002,14.640464000000001,14.97807,15.671592,16.532417,16.735512999999997,17.057602999999997,17.700327999999995,18.134763999999997,18.192603
13-2800277,,,,,,,,,,,,,0,0.903575,1.06407,1.61423,2.316523,2.757825,3.593036,4.031809,4.929194,6.243817,6.679144,7.099802,7.610005,8.004057,8.806028,8.954267999999999,9.258401,9.664593,9.884226,10.119354,10.874957,12.832326,13.614654,13.952791,14.290396999999999,14.983918999999998,15.844743999999999,16.047839999999997,16.369929999999997,17.012654999999995,17.447090999999997,17.504929999999998
14-2803597,,,,,,,,,,,,,,0,0.160495,0.710655,1.412948,1.8542500000000002,2.689461,3.128234,4.025619,5.340242,5.775569,6.196227,6.70643,7.100482,7.902453,8.050693,8.354826000000001,8.761018000000002,8.980651000000002,9.215779000000001,9.971382000000002,11.928751000000002,12.711079000000002,13.049216000000001,13.386822,14.080344,14.941169,15.144265,15.466355,16.10908,16.543516,16.601355
15-2806642,,,,,,,,,,,,,,,0,0.55016,1.252453,1.6937550000000001,2.528966,2.967739,3.865124,5.179747,5.615074,6.035731999999999,6.545934999999999,6.9399869999999995,7.7419579999999995,7.890198,8.194331,8.600523,8.820156,9.055284,9.810887000000001,11.768256000000001,12.550584,12.888721,13.226327,13.919849,14.780674,14.98377,15.30586,15.948585,16.383021,16.44086
16-2804030,,,,,,,,,,,,,,,,0,0.7022930000000001,1.1435950000000001,1.978806,2.417579,3.314964,4.629587,5.064914,5.4855719999999994,5.995774999999999,6.3898269999999995,7.1917979999999995,7.340038,7.644171,8.050363,8.269996,8.505124,9.260727000000001,11.218096000000001,12.000424,12.338561,12.676167,13.369689,14.230514,14.43361,14.7557,15.398425,15.832861,15.890699999999999
17-2800279,,,,,,,,,,,,,,,,,0,0.441302,1.276513,1.7152859999999999,2.6126709999999997,3.927294,4.362621,4.783279,5.293482,5.687534,6.489505,6.637745000000001,6.941878000000001,7.348070000000001,7.567703000000001,7.802831000000001,8.558434000000002,10.515803000000002,11.298131000000001,11.636268000000001,11.973874,12.667396,13.528221,13.731317,14.053407,14.696132,15.130568,15.188407
18-2804029,,,,,,,,,,,,,,,,,,0,0.835211,1.273984,2.171369,3.4859919999999995,3.9213189999999996,4.341977,4.85218,5.246232,6.048203,6.196443,6.500576000000001,6.9067680000000005,7.126401,7.361529000000001,8.117132000000002,10.074501000000001,10.856829000000001,11.194966,11.532572,12.226094,13.086919,13.290015,13.612105,14.25483,14.689266,14.747105
19-2800282,,,,,,,,,,,,,,,,,,,0,0.43877299999999997,1.336158,2.650781,3.086108,3.506766,4.016969,4.411021,5.212992,5.361232,5.665365,6.071557,6.29119,6.526318000000001,7.2819210000000005,9.23929,10.021618,10.359755,10.697360999999999,11.390882999999999,12.251707999999999,12.454804,12.776893999999999,13.419618999999999,13.854054999999999,13.911893999999998
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.897385,2.212008,2.647335,3.067993,3.578196,3.972248,4.774219,4.922459000000001,5.226592000000001,5.632784000000001,5.852417000000001,6.087545000000001,6.843148000000001,8.800517000000001,9.582845,9.920982,10.258588,10.95211,11.812935,12.016031,12.338121,12.980846,13.415282,13.473120999999999
21-2800285,,,,,,,,,,,,,,,,,,,,,0,1.3146229999999999,1.74995,2.1706079999999996,2.6808109999999994,3.0748629999999992,3.8768339999999992,4.025073999999999,4.329206999999999,4.735398999999999,4.955031999999999,5.19016,5.9457629999999995,7.903131999999999,8.685459999999999,9.023596999999999,9.361202999999998,10.054724999999998,10.915549999999998,11.118645999999998,11.440735999999998,12.083460999999998,12.517896999999998,12.575735999999997
