순번_정류장ID,1-2807634,2-2806815,3-2807449,4-2800722,5-2800307,6-2800758,7-2800744,8-2807056,9-2800799,10-2800804,11-2803056,12-2802651,13-2802638,14-2802667,15-2802631,16-2802668,17-2807082,18-2807083,19-2802718,20-2802712,21-2802708,22-2802731,23-2802755,24-2802776,25-2802813,26-2802853,27-2802903,28-2802942,29-2805766,30-2802438,31-2803517,32-2802427,33-2802466,34-2806692,35-2805389,36-2802541,37-2802547,38-2802552,39-2802564,40-2807041,41-2804851,42-2803664,43-2804436,44-2806047,45-2807360,46-2807168,47-2806724,48-2805770,49-2806725,50-2805822,51-2805054,52-2803769,53-2806756,54-2807087
11-2803056,,,,,,,,,,,0,0.218984,0.7832600000000001,1.191891,1.468563,1.7452480000000001,2.077255,3.542235,3.7631289999999997,4.339746,4.707836,4.963191,5.366161,5.832757,6.087646,6.576797,6.87912,8.945059,9.150188,9.463214,10.144821,10.539765000000001,10.699807000000002,11.245256000000001,11.567844000000001,11.745116000000001,11.920732000000001,12.396041,12.810092000000001,13.902264,15.479853,16.321254,17.186066,17.459965,17.832826,18.218607000000002,19.123903000000002,19.430297000000003,19.804570000000002,20.411127,20.96787,21.520848,21.996784,22.915362000000002
12-2802651,,,,,,,,,,,,0,0.564276,0.972907,1.249579,1.526264,1.858271,3.323251,3.544145,4.120762,4.488852,4.744206999999999,5.147176999999999,5.613772999999999,5.868662,6.357812999999999,6.660136,8.726075,8.931204,9.24423,9.925837,10.320781,10.480823000000001,11.026272,11.34886,11.526132,11.701748,12.177057,12.591108,13.68328,15.260869,16.10227,16.967082,17.240981,17.613842,17.999623000000003,18.904919000000003,19.211313000000004,19.585586000000003,20.192143,20.748886000000002,21.301864000000002,21.777800000000003,22.696378000000003
13-2802638,,,,,,,,,,,,,0,0.408631,0.685303,0.9619880000000001,1.293995,2.758975,2.979869,3.556486,3.924576,4.179931,4.582901,5.049497,5.304386,5.793537,6.09586,8.161799,8.366928,8.679954,9.361561,9.756505,9.916547000000001,10.461996000000001,10.784584,10.961856000000001,11.137472,11.612781,12.026832,13.119004,14.696593,15.537994,16.402805999999998,16.676705,17.049566,17.435347,18.340643,18.647037,19.02131,19.627867,20.18461,20.737588,21.213524,22.132102
14-2802667,,,,,,,,,,,,,,0,0.276672,0.553357,0.885364,2.3503439999999998,2.5712379999999997,3.147855,3.515945,3.7713,4.17427,4.640866,4.895755,5.384906,5.687229,7.7531680000000005,7.958297000000001,8.271323,8.95293,9.347874000000001,9.507916000000002,10.053365000000001,10.375953,10.553225000000001,10.728841000000001,11.20415,11.618201000000001,12.710373,14.287962,15.129363,15.994175,16.268074,16.640935,17.026716,17.932012,18.238406,18.612679,19.219236,19.775979,20.328957,20.804893,21.723471
15-2802631,,,,,,,,,,,,,,,0,0.276685,0.608692,2.073672,2.294566,2.8711830000000003,3.2392730000000003,3.4946280000000005,3.8975980000000003,4.364194,4.619083000000001,5.108234,5.410557000000001,7.476496000000001,7.681625000000001,7.994651000000001,8.676258,9.071202000000001,9.231244000000002,9.776693000000002,10.099281000000001,10.276553000000002,10.452169000000001,10.927478,11.341529000000001,12.433701000000001,14.01129,14.852691,15.717503,15.991402,16.364263,16.750044000000003,17.655340000000002,17.961734000000003,18.336007000000002,18.942564,19.499307,20.052285,20.528221000000002,21.446799000000002
16-2802668,,,,,,,,,,,,,,,,0,0.332007,1.796987,2.017881,2.594498,2.962588,3.217943,3.620913,4.087509,4.342398,4.831549,5.133872,7.199811,7.404940000000001,7.7179660000000005,8.399573,8.794517,8.954559000000001,9.500008000000001,9.822596,9.999868000000001,10.175484,10.650793,11.064844,12.157016,13.734605,14.576006,15.440818,15.714717,16.087578,16.473359000000002,17.378655000000002,17.685049000000003,18.059322,18.665879,19.222622,19.7756,20.251536,21.170114
17-2807082,,,,,,,,,,,,,,,,,0,1.46498,1.6858739999999999,2.262491,2.630581,2.885936,3.288906,3.755502,4.010391,4.499542,4.801865,6.867804,7.072933,7.385959,8.067566,8.46251,8.622552,9.168001,9.490589,9.667861,9.843477,10.318786,10.732837,11.825009,13.402598,14.243998999999999,15.108811,15.38271,15.755571,16.141352,17.046648,17.353042000000002,17.727315,18.333872,18.890615,19.443593,19.919529,20.838107
18-2807083,,,,,,,,,,,,,,,,,,0,0.220894,0.7975110000000001,1.165601,1.420956,1.8239260000000002,2.290522,2.545411,3.034562,3.336885,5.402824,5.607953,5.920979,6.602586,6.997529999999999,7.157571999999999,7.703020999999999,8.025609,8.202881,8.378497,8.853805999999999,9.267857,10.360028999999999,11.937617999999999,12.779018999999998,13.643830999999999,13.917729999999999,14.290591,14.676371999999999,15.581667999999999,15.888061999999998,16.262334999999997,16.868891999999995,17.425634999999996,17.978612999999996,18.454548999999997,19.373126999999997
19-2802718,,,,,,,,,,,,,,,,,,,0,0.576617,0.9447070000000001,1.200062,1.603032,2.069628,2.3245169999999997,2.813668,3.1159909999999997,5.1819299999999995,5.387059,5.700085,6.381691999999999,6.776635999999999,6.936677999999999,7.482126999999998,7.804714999999998,7.981986999999998,8.157602999999998,8.632911999999997,9.046962999999998,10.139134999999998,11.716723999999997,12.558124999999997,13.422936999999997,13.696835999999998,14.069696999999998,14.455477999999998,15.360773999999997,15.667167999999997,16.041440999999995,16.647997999999994,17.204740999999995,17.757718999999994,18.233654999999995,19.152232999999995
20-2802712,,,,,,,,,,,,,,,,,,,,0,0.36809000000000003,0.623445,1.026415,1.493011,1.7479,2.237051,2.539374,4.605313,4.810442,5.123468,5.8050749999999995,6.200018999999999,6.360060999999999,6.905509999999999,7.228097999999998,7.405369999999999,7.5809859999999984,8.056294999999999,8.470346,9.562517999999999,11.140106999999999,11.981507999999998,12.846319999999999,13.120218999999999,13.493079999999999,13.878860999999999,14.784156999999999,15.090550999999998,15.464823999999998,16.071381,16.628124,17.181102,17.657038,18.575616
21-2802708,,,,,,,,,,,,,,,,,,,,,0,0.255355,0.658325,1.124921,1.37981,1.868961,2.171284,4.237223,4.4423520000000005,4.755378,5.436985,5.831929,5.9919709999999995,6.537419999999999,6.860007999999999,7.037279999999999,7.212895999999999,7.688204999999999,8.102255999999999,9.194427999999998,10.772016999999998,11.613417999999998,12.478229999999998,12.752128999999998,13.124989999999999,13.510770999999998,14.416066999999998,14.722460999999997,15.096733999999998,15.703290999999998,16.260033999999997,16.813011999999997,17.288947999999998,18.207525999999998
22-2802731,,,,,,,,,,,,,,,,,,,,,,0,0.40297,0.8695660000000001,1.124455,1.6136059999999999,1.9159289999999998,3.9818679999999995,4.186997,4.500023,5.181629999999999,5.576573999999999,5.736615999999999,6.2820649999999985,6.604652999999998,6.781924999999998,6.957540999999998,7.432849999999998,7.846900999999998,8.939072999999999,10.516661999999998,11.358062999999998,12.222874999999998,12.496773999999998,12.869634999999999,13.255415999999999,14.160711999999998,14.467105999999998,14.841378999999998,15.447935999999999,16.004679,16.557657,17.033593,17.952171
23-2802755,,,,,,,,,,,,,,,,,,,,,,,0,0.466596,0.7214849999999999,1.210636,1.512959,3.5788979999999997,3.7840269999999996,4.097053,4.7786599999999995,5.173603999999999,5.333645999999999,5.879094999999999,6.201682999999998,6.378954999999999,6.554570999999998,7.029879999999999,7.443930999999998,8.536102999999999,10.113691999999999,10.955092999999998,11.819904999999999,12.093803999999999,12.466664999999999,12.852445999999999,13.757741999999999,14.064135999999998,14.438408999999998,15.044965999999999,15.601709,16.154687,16.630623,17.549201
24-2802776,,,,,,,,,,,,,,,,,,,,,,,,0,0.254889,0.74404,1.046363,3.1123019999999997,3.3174309999999996,3.630457,4.3120639999999995,4.707007999999999,4.867049999999999,5.412498999999999,5.735086999999998,5.912358999999999,6.087974999999998,6.563283999999999,6.977334999999998,8.069506999999998,9.647095999999998,10.488496999999997,11.353308999999998,11.627207999999998,12.000068999999998,12.385849999999998,13.291145999999998,13.597539999999997,13.971812999999997,14.578369999999998,15.135112999999997,15.688090999999996,16.164026999999997,17.082604999999997
25-2802813,,,,,,,,,,,,,,,,,,,,,,,,,0,0.489151,0.791474,2.8574129999999998,3.0625419999999997,3.3755679999999995,4.057174999999999,4.452118999999999,4.612160999999999,5.157609999999998,5.480197999999998,5.657469999999998,5.833085999999998,6.308394999999998,6.722445999999998,7.814617999999998,9.392206999999997,10.233607999999997,11.098419999999997,11.372318999999997,11.745179999999998,12.130960999999997,13.036256999999997,13.342650999999996,13.716923999999997,14.323480999999997,14.880223999999998,15.433201999999998,15.909137999999999,16.827716
26-2802853,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302323,2.3682619999999996,2.5733909999999995,2.886417,3.568024,3.962968,4.12301,4.6684589999999995,4.991046999999999,5.168318999999999,5.343934999999999,5.819243999999999,6.233294999999999,7.325466999999999,8.903056,9.744456999999999,10.609269,10.883168,11.256029,11.64181,12.547106,12.853499999999999,13.227773,13.83433,14.391072999999999,14.944050999999998,15.419986999999999,16.338565
27-2802903,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0659389999999997,2.2710679999999996,2.5840939999999994,3.2657009999999995,3.6606449999999997,3.8206869999999995,4.366135999999999,4.688723999999999,4.865995999999999,5.041611999999999,5.516920999999999,5.930971999999999,7.0231439999999985,8.600732999999998,9.442133999999998,10.306945999999998,10.580844999999998,10.953705999999999,11.339486999999998,12.244782999999998,12.551176999999997,12.925449999999998,13.532006999999998,14.088749999999997,14.641727999999997,15.117663999999998,16.036241999999998
28-2802942,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205129,0.518155,1.199762,1.594706,1.754748,2.300197,2.622785,2.800057,2.9756729999999996,3.4509819999999998,3.865033,4.957205,6.534794,7.376195,8.241007,8.514906,8.887767,9.273548,10.178844,10.485237999999999,10.859511,11.466068,12.022811,12.575789,13.051725000000001,13.970303000000001
29-2805766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313026,0.994633,1.389577,1.549619,2.095068,2.417656,2.594928,2.770544,3.2458530000000003,3.6599040000000005,4.752076000000001,6.329665,7.171066000000001,8.035878,8.309777,8.682638,9.068419,9.973715,10.280109,10.654382,11.260939,11.817682000000001,12.37066,12.846596000000002,13.765174000000002
30-2802438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.681607,1.076551,1.236593,1.7820420000000001,2.1046300000000002,2.281902,2.4575180000000003,2.9328270000000005,3.3468780000000007,4.439050000000001,6.0166390000000005,6.858040000000001,7.7228520000000005,7.996751000000001,8.369612,8.755393,9.660689,9.967082999999999,10.341356,10.947913,11.504656,12.057634,12.533570000000001,13.452148000000001
31-2803517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394944,0.554986,1.100435,1.4230230000000001,1.6002950000000002,1.7759110000000002,2.2512200000000004,2.6652710000000006,3.7574430000000003,5.335032,6.176433,7.041245,7.315144,7.688005,8.073786,8.979082,9.285476,9.659749,10.266306,10.823049000000001,11.376027,11.851963000000001,12.770541000000001
32-2802427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16004200000000002,0.705491,1.028079,1.205351,1.380967,1.856276,2.270327,3.3624989999999997,4.940087999999999,5.781489,6.646300999999999,6.9201999999999995,7.293061,7.6788419999999995,8.584138,8.890531999999999,9.264804999999999,9.871362,10.428104999999999,10.981082999999998,11.457018999999999,12.375596999999999
33-2802466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545449,0.868037,1.045309,1.220925,1.696234,2.110285,3.202457,4.780046,5.621447,6.4862589999999996,6.760158,7.133019,7.5188,8.424095999999999,8.730489999999998,9.104762999999998,9.711319999999999,10.268062999999998,10.821040999999997,11.296976999999998,12.215554999999998
34-2806692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322588,0.49985999999999997,0.675476,1.150785,1.564836,2.657008,4.234597,5.075998,5.94081,6.214709,6.58757,6.973351,7.878647,8.185041,8.559314,9.165871000000001,9.722614,10.275592,10.751528,11.670106
35-2805389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177272,0.352888,0.8281970000000001,1.242248,2.3344199999999997,3.9120089999999994,4.75341,5.618221999999999,5.8921209999999995,6.264982,6.6507629999999995,7.556058999999999,7.8624529999999995,8.236725999999999,8.843283,9.400026,9.953004,10.42894,11.347518
36-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175616,0.650925,1.064976,2.157148,3.734737,4.576138,5.44095,5.714849,6.08771,6.473491,7.378787,7.685181,8.059454,8.666011000000001,9.222754000000002,9.775732000000001,10.251668000000002,11.170246000000002
37-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47530900000000004,0.88936,1.981532,3.559121,4.4005220000000005,5.265334,5.539233,5.912094000000001,6.297875,7.203171,7.509565,7.883838,8.490395,9.047138,9.600116,10.076052,10.99463
38-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414051,1.5062229999999999,3.083812,3.9252130000000003,4.790025,5.063924,5.436785,5.822566,6.727862,7.034256,7.408529,8.015086,8.571829000000001,9.124807,9.600743000000001,10.519321000000001
39-2802564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.092172,2.669761,3.5111619999999997,4.375973999999999,4.6498729999999995,5.022734,5.4085149999999995,6.313810999999999,6.6202049999999995,6.994477999999999,7.6010349999999995,8.157778,8.710756,9.186692,10.10527
40-2807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.577589,2.41899,3.283802,3.5577010000000002,3.930562,4.316343,5.221639,5.528033,5.902305999999999,6.508863,7.065606,7.618584,8.094520000000001,9.013098000000001
41-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8414010000000001,1.706213,1.980112,2.352973,2.738754,3.64405,3.950444,4.324717,4.931274,5.488017,6.040995000000001,6.5169310000000005,7.435509000000001
42-2803664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.864812,1.138711,1.5115720000000001,1.897353,2.8026489999999997,3.109043,3.483316,4.089873,4.646616,5.199593999999999,5.675529999999999,6.594107999999999
43-2804436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273899,0.64676,1.032541,1.9378369999999998,2.2442309999999996,2.6185039999999997,3.2250609999999997,3.7818039999999997,4.334782,4.810718,5.729296
44-2806047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372861,0.758642,1.663938,1.970332,2.344605,2.951162,3.507905,4.0608830000000005,4.536819,5.4553970000000005
45-2807360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385781,1.2910769999999998,1.5974709999999999,1.971744,2.5783009999999997,3.1350439999999997,3.6880219999999997,4.163958,5.082536
46-2807168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9052959999999999,1.21169,1.585963,2.19252,2.749263,3.302241,3.778177,4.696755
47-2806724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306394,0.680667,1.2872240000000001,1.8439670000000001,2.396945,2.872881,3.791459
48-2805770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374273,0.9808300000000001,1.537573,2.090551,2.566487,3.485065
49-2806725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.606557,1.1633,1.716278,2.192214,3.110792
50-2805822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.556743,1.109721,1.5856569999999999,2.504235
51-2805054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.552978,1.0289139999999999,1.947492
52-2803769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47593599999999997,1.394514
53-2806756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9185780000000001
54-2807087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
