순번_정류장ID,54-2800166,55-2803661,56-2801697,57-2801724,58-2801925,59-2801906,60-2802017,61-2802049,62-2804800,63-2802084,64-2802107,65-2802126,66-2803811,67-2806098,68-2802187,69-2802189,70-2802201,71-2802210,72-2802213,73-2802220,74-2801901,75-2805900,76-2801903,77-2803532,78-2801819,79-2803807,80-2804958,81-2803816,82-2803801,83-2804901,84-2805043,85-2804852,86-2804854,87-2805422,88-2806045,89-2806046,90-2805420,91-2802339,92-2806039,93-2802343,94-2806857,95-2806769,96-2802319,97-2802316,98-2807365,99-2806086,100-2806087,101-2805780,102-2807044,103-2805781,104-2805208,105-2803663
64-2802107,,,,,,,,,,,0,0.331419,1.024374,1.494688,1.943995,2.599667,3.119317,3.543818,3.686489,3.903625,4.199668,4.905221,5.1147,5.406426,5.6408879999999995,5.926252,6.158099,6.612509,6.808999,7.504424,7.815805,8.124605,8.346536,8.492188,8.616099,8.968833,9.199434,10.143322,10.453379,10.905755,11.216821,11.620068999999999,12.359679999999999,12.896407,13.58321,16.051254999999998,16.301522999999996,16.797023999999997,17.195046999999995,17.453457999999994,17.672971999999994,18.384276999999994
65-2802126,,,,,,,,,,,,0,0.692955,1.163269,1.612576,2.268248,2.7878979999999998,3.2123989999999996,3.3550699999999996,3.5722059999999995,3.8682489999999996,4.573802,4.783281,5.075006999999999,5.309468999999999,5.5948329999999995,5.82668,6.28109,6.47758,7.173005,7.484386,7.7931859999999995,8.015117,8.160769,8.28468,8.637414,8.868015,9.811903,10.12196,10.574335999999999,10.885402,11.288649999999999,12.028260999999999,12.564988,13.251790999999999,15.719835999999999,15.970104,16.465605,16.863628,17.122038999999997,17.341552999999998,18.052857999999997
66-2803811,,,,,,,,,,,,,0,0.470314,0.919621,1.575293,2.0949429999999998,2.519444,2.662115,2.879251,3.175294,3.880847,4.090326,4.382052,4.616514,4.901878,5.133725,5.588135,5.784625,6.48005,6.791431,7.100231,7.322162,7.467814,7.591724999999999,7.944458999999999,8.175059999999998,9.118947999999998,9.429004999999998,9.881380999999998,10.192446999999998,10.595694999999997,11.335305999999997,11.872032999999998,12.558835999999998,15.026880999999998,15.277148999999998,15.772649999999999,16.170672999999997,16.429083999999996,16.648597999999996,17.359902999999996
67-2806098,,,,,,,,,,,,,,0,0.44930699999999996,1.104979,1.6246289999999999,2.04913,2.191801,2.408937,2.70498,3.410533,3.620012,3.911738,4.1462,4.431564000000001,4.663411000000001,5.117821000000001,5.314311000000001,6.009736000000001,6.321117000000001,6.629917000000001,6.851848,6.9975000000000005,7.121411,7.474145,7.704746,8.648634,8.958691,9.411067,9.722133,10.125380999999999,10.864991999999999,11.401719,12.088522,14.556567,14.806835,15.302336,15.700359,15.958770000000001,16.178284,16.889589
68-2802187,,,,,,,,,,,,,,,0,0.655672,1.175322,1.599823,1.742494,1.95963,2.255673,2.961226,3.170705,3.462431,3.696893,3.982257,4.214104,4.668514,4.865004,5.560429,5.87181,6.18061,6.402540999999999,6.5481929999999995,6.672103999999999,7.024837999999999,7.255438999999999,8.199326999999998,8.509383999999999,8.961759999999998,9.272825999999998,9.676073999999998,10.415684999999998,10.952411999999999,11.639214999999998,14.107259999999998,14.357527999999999,14.853029,15.251052,15.509463,15.728977,16.440282
69-2802189,,,,,,,,,,,,,,,,0,0.51965,0.944151,1.086822,1.303958,1.600001,2.305554,2.515033,2.806759,3.041221,3.326585,3.5584320000000003,4.012842,4.209332,4.904757,5.216138,5.524938,5.746868999999999,5.8925209999999995,6.016431999999999,6.369165999999999,6.599766999999999,7.543654999999999,7.853712,8.306087999999999,8.617154,9.020401999999999,9.760012999999999,10.29674,10.983543,13.451588,13.701856,14.197357,14.59538,14.853791000000001,15.073305000000001,15.78461
70-2802201,,,,,,,,,,,,,,,,,0,0.424501,0.567172,0.784308,1.080351,1.785904,1.995383,2.287109,2.5215710000000002,2.806935,3.0387820000000003,3.4931920000000005,3.6896820000000004,4.3851070000000005,4.696488,5.005288,5.227219,5.372871,5.496782,5.8495159999999995,6.0801169999999995,7.024005,7.334061999999999,7.7864379999999995,8.097503999999999,8.500751999999999,9.240362999999999,9.77709,10.463892999999999,12.931937999999999,13.182205999999999,13.677707,14.07573,14.334141,14.553655000000001,15.26496
71-2802210,,,,,,,,,,,,,,,,,,0,0.142671,0.359807,0.65585,1.3614030000000001,1.5708820000000001,1.8626080000000003,2.0970700000000004,2.3824340000000004,2.6142810000000005,3.0686910000000007,3.2651810000000006,3.9606060000000003,4.271987,4.580787,4.802718,4.94837,5.072280999999999,5.425014999999999,5.655615999999999,6.599504,6.909561,7.361937,7.6730030000000005,8.076251000000001,8.815862000000001,9.352589000000002,10.039392000000001,12.507437000000001,12.757705000000001,13.253206000000002,13.651229000000003,13.909640000000003,14.129154000000003,14.840459000000003
72-2802213,,,,,,,,,,,,,,,,,,,0,0.21713600000000002,0.513179,1.2187320000000001,1.4282110000000001,1.7199370000000003,1.9543990000000002,2.2397630000000004,2.4716100000000005,2.9260200000000007,3.1225100000000006,3.8179350000000003,4.129316,4.438116,4.660047,4.805699,4.929609999999999,5.282343999999999,5.512944999999999,6.456833,6.76689,7.219266,7.5303320000000005,7.93358,8.673191,9.209918,9.896721,12.364766,12.615034,13.110535,13.508558,13.766969000000001,13.986483000000002,14.697788000000001
73-2802220,,,,,,,,,,,,,,,,,,,,0,0.296043,1.001596,1.211075,1.5028009999999998,1.7372629999999998,2.022627,2.254474,2.7088840000000003,2.905374,3.6007990000000003,3.91218,4.22098,4.442911,4.588563,4.712473999999999,5.065207999999999,5.295808999999999,6.239697,6.549754,7.00213,7.3131960000000005,7.716444,8.456055,8.992782,9.679585,12.14763,12.397898,12.893399,13.291422,13.549833000000001,13.769347000000002,14.480652000000001
74-2801901,,,,,,,,,,,,,,,,,,,,,0,0.705553,0.915032,1.206758,1.44122,1.726584,1.9584309999999998,2.412841,2.6093309999999996,3.3047559999999994,3.6161369999999993,3.9249369999999995,4.1468679999999996,4.29252,4.416430999999999,4.769164999999999,4.999765999999999,5.9436539999999995,6.253710999999999,6.706086999999999,7.0171529999999995,7.420400999999999,8.160011999999998,8.696738999999999,9.383541999999998,11.851586999999999,12.101854999999999,12.597356,12.995379,13.25379,13.473304,14.184609
75-2805900,,,,,,,,,,,,,,,,,,,,,,0,0.209479,0.501205,0.735667,1.021031,1.252878,1.707288,1.903778,2.599203,2.910584,3.2193840000000002,3.4413150000000003,3.5869670000000005,3.7108780000000006,4.063612000000001,4.294213000000001,5.238101000000001,5.548158000000001,6.000534000000001,6.311600000000001,6.714848000000001,7.454459000000001,7.991186000000001,8.677989,11.146034,11.396302,11.891803000000001,12.289826000000001,12.548237000000002,12.767751000000002,13.479056000000002
76-2801903,,,,,,,,,,,,,,,,,,,,,,,0,0.29172600000000004,0.526188,0.811552,1.043399,1.497809,1.694299,2.389724,2.701105,3.0099050000000003,3.2318360000000004,3.3774880000000005,3.5013990000000006,3.8541330000000005,4.084734,5.028622,5.338679000000001,5.791055000000001,6.102121000000001,6.505369000000001,7.244980000000001,7.781707000000001,8.46851,10.936555,11.186823,11.682324000000001,12.080347000000002,12.338758000000002,12.558272000000002,13.269577000000002
77-2803532,,,,,,,,,,,,,,,,,,,,,,,,0,0.23446199999999998,0.519826,0.751673,1.206083,1.402573,2.097998,2.409379,2.718179,2.9401100000000002,3.0857620000000003,3.2096730000000004,3.5624070000000003,3.7930080000000004,4.736896000000001,5.046953,5.499329,5.810395000000001,6.213643,6.953254,7.489981,8.176784,10.644829,10.895097,11.390598,11.788621000000001,12.047032000000002,12.266546000000002,12.977851000000001
78-2801819,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285364,0.517211,0.9716210000000001,1.1681110000000001,1.863536,2.174917,2.4837170000000004,2.7056480000000005,2.8513000000000006,2.9752110000000007,3.3279450000000006,3.5585460000000007,4.502434000000001,4.812491000000001,5.2648670000000015,5.575933000000002,5.979181000000001,6.718792000000001,7.255519000000001,7.942322000000002,10.410367,10.660635000000001,11.156136000000002,11.554159000000002,11.812570000000003,12.032084000000003,12.743389000000002
79-2803807,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23184699999999997,0.686257,0.882747,1.578172,1.8895529999999998,2.198353,2.420284,2.565936,2.6898470000000003,3.042581,3.2731820000000003,4.2170700000000005,4.527127,4.979503,5.2905690000000005,5.693817,6.433428,6.970155,7.656958,10.125003,10.375271,10.870772,11.268795,11.527206000000001,11.746720000000002,12.458025000000001
80-2804958,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45441000000000004,0.6509,1.346325,1.6577060000000001,1.966506,2.188437,2.334089,2.458,2.810734,3.041335,3.985223,4.29528,4.747656,5.058722,5.46197,6.201581,6.738308,7.425111,9.893156000000001,10.143424000000001,10.638925000000002,11.036948000000002,11.295359000000003,11.514873000000003,12.226178000000003
81-2803816,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19649,0.891915,1.203296,1.5120959999999999,1.7340269999999998,1.8796789999999999,2.00359,2.356324,2.586925,3.5308129999999998,3.84087,4.293246,4.604312,5.00756,5.747171,6.283898,6.970701,9.438746,9.689014,10.184515000000001,10.582538000000001,10.840949000000002,11.060463000000002,11.771768000000002
82-2803801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.695425,1.006806,1.315606,1.537537,1.683189,1.8071000000000002,2.159834,2.390435,3.334323,3.64438,4.096756,4.407822,4.81107,5.550681,6.087408,6.774211,9.242256000000001,9.492524000000001,9.988025000000002,10.386048000000002,10.644459000000003,10.863973000000003,11.575278000000003
83-2804901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.311381,0.6201810000000001,0.8421120000000001,0.9877640000000001,1.111675,1.4644089999999998,1.69501,2.6388979999999997,2.9489549999999998,3.401331,3.7123969999999997,4.115645,4.855256,5.391983,6.078786,8.546831000000001,8.797099000000001,9.292600000000002,9.690623000000002,9.949034000000003,10.168548000000003,10.879853000000002
84-2805043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3088,0.5307310000000001,0.6763830000000001,0.8002940000000001,1.153028,1.383629,2.327517,2.637574,3.08995,3.401016,3.804264,4.543875,5.080602,5.767405,8.23545,8.485718,8.981219000000001,9.379242000000001,9.637653000000002,9.857167000000002,10.568472000000002
85-2804852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221931,0.367583,0.491494,0.844228,1.074829,2.018717,2.328774,2.7811500000000002,3.092216,3.495464,4.235075,4.771802,5.458605,7.92665,8.176918,8.672419000000001,9.070442000000002,9.328853000000002,9.548367000000002,10.259672000000002
86-2804854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.145652,0.269563,0.622297,0.852898,1.796786,2.106843,2.559219,2.870285,3.273533,4.0131440000000005,4.549871,5.236674000000001,7.704719000000001,7.954987000000001,8.450488000000002,8.848511000000002,9.106922000000003,9.326436000000003,10.037741000000002
87-2805422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123911,0.476645,0.707246,1.6511339999999999,1.961191,2.413567,2.724633,3.127881,3.867492,4.404219,5.091022000000001,7.559067000000001,7.809335000000001,8.304836000000002,8.702859000000002,8.961270000000003,9.180784000000003,9.892089000000002
88-2806045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352734,0.583335,1.527223,1.83728,2.289656,2.6007219999999998,3.00397,3.743581,4.280308,4.967111,7.435156,7.685424,8.180925,8.578948,8.837359000000001,9.056873000000001,9.768178
89-2806046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23060100000000003,1.174489,1.484546,1.936922,2.247988,2.651236,3.390847,3.927574,4.614377,7.082422,7.33269,7.828191,8.226214,8.484625000000001,8.704139000000001,9.415444
90-2805420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.943888,1.2539449999999999,1.706321,2.017387,2.420635,3.160246,3.696973,4.383776,6.851821,7.102089,7.59759,7.9956130000000005,8.254024000000001,8.473538000000001,9.184843
91-2802339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310057,0.762433,1.073499,1.476747,2.216358,2.753085,3.439888,5.907933,6.158201,6.653702,7.051725,7.310136,7.52965,8.240955
92-2806039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452376,0.763442,1.16669,1.906301,2.443028,3.129831,5.597875999999999,5.848144,6.3436449999999995,6.741668,7.0000789999999995,7.219593,7.930898
93-2802343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.311066,0.714314,1.453925,1.9906519999999999,2.6774549999999997,5.1455,5.395768,5.891269,6.2892920000000005,6.547703,6.7672170000000005,7.478522000000001
94-2806857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403248,1.142859,1.679586,2.366389,4.834434,5.084702,5.580203,5.978226,6.236637,6.456151,7.1674560000000005
95-2806769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.739611,1.276338,1.9631409999999998,4.431186,4.6814540000000004,5.176955,5.574978000000001,5.833389,6.052903000000001,6.764208000000001
96-2802319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5367270000000001,1.22353,3.6915750000000003,3.9418430000000004,4.437344,4.835367000000001,5.093778,5.313292000000001,6.024597000000001
97-2802316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6868029999999999,3.154848,3.405116,3.900617,4.29864,4.5570509999999995,4.776565,5.48787
98-2807365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.468045,2.718313,3.213814,3.6118370000000004,3.8702480000000006,4.089762,4.801067000000001
99-2806086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250268,0.745769,1.143792,1.4022029999999999,1.6217169999999999,2.3330219999999997
100-2806087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.495501,0.893524,1.151935,1.371449,2.082754
101-2805780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398023,0.656434,0.875948,1.587253
102-2807044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.258411,0.477925,1.18923
103-2805781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219514,0.930819
104-2805208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.711305
105-2803663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
