순번_정류장ID,37-2807414,38-2804711,39-2804023,40-2804025,41-2804770,42-2804707,43-2804705,44-2804027,45-2806303,46-2800283,47-2806386,48-2804696,49-2804694,50-2804690,51-2804692,52-2803930,53-2804715,54-2804584,55-2803616,56-2803853,57-2803850,58-2803617,59-2806299,60-2803618,61-2806300,62-2803600,63-2800273,64-2803601,65-2804331,66-2803581,67-2800271,68-2805489,69-2807150,70-2804581,71-2804582,72-2800267,73-2804032
47-2806386,,,,,,,,,,,0,0.370501,0.532919,1.232773,1.4543549999999998,1.7838899999999998,2.1900769999999996,2.5311959999999996,3.4147749999999997,3.613666,4.015555,4.603545,5.1337340000000005,5.404272000000001,5.721641000000001,6.422403000000001,6.865332000000001,7.067941000000001,7.249557000000001,7.503877000000001,7.985209000000001,8.492139000000002,8.856388,9.197323,9.498576,9.858764,10.497489000000002
48-2804696,,,,,,,,,,,,0,0.162418,0.8622719999999999,1.0838539999999999,1.4133889999999998,1.8195759999999996,2.1606949999999996,3.0442739999999997,3.243165,3.645054,4.233044,4.763233,5.033771,5.35114,6.051902,6.4948310000000005,6.69744,6.879056,7.133376,7.614708,8.121638,8.485887,8.826822,9.128074999999999,9.488263,10.126988
49-2804694,,,,,,,,,,,,,0,0.699854,0.921436,1.250971,1.657158,1.9982769999999999,2.881856,3.080747,3.4826360000000003,4.070626000000001,4.600815000000001,4.871353000000001,5.188722000000001,5.889484000000001,6.332413000000002,6.535022000000001,6.716638000000001,6.970958000000001,7.452290000000001,7.959220000000001,8.323469000000001,8.664404000000001,8.965657,9.325845000000001,9.964570000000002
50-2804690,,,,,,,,,,,,,,0,0.22158200000000003,0.551117,0.9573039999999999,1.2984229999999999,2.1820019999999998,2.380893,2.782782,3.370772,3.900961,4.171499,4.488868,5.18963,5.6325590000000005,5.835168,6.016784,6.271104,6.752436,7.259366,7.623615,7.96455,8.265803,8.625991,9.264716
51-2804692,,,,,,,,,,,,,,,0,0.32953499999999997,0.735722,1.076841,1.96042,2.159311,2.5612000000000004,3.1491900000000004,3.6793790000000004,3.9499170000000006,4.267286,4.9680480000000005,5.410977000000001,5.613586000000001,5.795202000000001,6.0495220000000005,6.530854000000001,7.037784,7.402033,7.742968,8.044221,8.404409000000001,9.043134000000002
52-2803930,,,,,,,,,,,,,,,,0,0.40618699999999996,0.747306,1.6308850000000001,1.829776,2.231665,2.819655,3.349844,3.620382,3.9377510000000004,4.6385130000000006,5.081442000000001,5.284051000000001,5.465667000000001,5.719987000000001,6.201319000000001,6.708249,7.072498,7.413433,7.714686,8.074874000000001,8.713599000000002
53-2804715,,,,,,,,,,,,,,,,,0,0.341119,1.224698,1.423589,1.825478,2.413468,2.943657,3.214195,3.5315640000000004,4.2323260000000005,4.675255000000001,4.877864000000001,5.059480000000001,5.3138000000000005,5.795132000000001,6.302062,6.666311,7.007246,7.308499,7.668687,8.307412
54-2804584,,,,,,,,,,,,,,,,,,0,0.8835790000000001,1.08247,1.484359,2.072349,2.602538,2.873076,3.1904450000000004,3.8912070000000005,4.334136000000001,4.536745000000001,4.718361000000001,4.972681000000001,5.454013000000001,5.960943,6.325192,6.666127,6.96738,7.327568,7.966293
55-2803616,,,,,,,,,,,,,,,,,,,0,0.198891,0.60078,1.1887699999999999,1.718959,1.9894969999999998,2.306866,3.007628,3.450557,3.6531659999999997,3.8347819999999997,4.089102,4.570434,5.077363999999999,5.441612999999999,5.782547999999999,6.083800999999999,6.443988999999999,7.082713999999999
56-2803853,,,,,,,,,,,,,,,,,,,,0,0.401889,0.989879,1.520068,1.790606,2.1079749999999997,2.808737,3.2516659999999997,3.4542749999999995,3.6358909999999995,3.8902109999999994,4.371542999999999,4.878472999999999,5.242721999999999,5.583656999999999,5.884909999999999,6.245097999999999,6.883822999999999
57-2803850,,,,,,,,,,,,,,,,,,,,,0,0.58799,1.118179,1.388717,1.706086,2.406848,2.849777,3.052386,3.234002,3.4883219999999997,3.969654,4.476584,4.840833,5.181768,5.483021,5.843209,6.481934
58-2803617,,,,,,,,,,,,,,,,,,,,,,0,0.530189,0.800727,1.118096,1.818858,2.261787,2.464396,2.646012,2.9003319999999997,3.381664,3.888594,4.2528429999999995,4.5937779999999995,4.8950309999999995,5.255218999999999,5.893943999999999
59-2806299,,,,,,,,,,,,,,,,,,,,,,,0,0.270538,0.587907,1.288669,1.731598,1.934207,2.115823,2.3701429999999997,2.8514749999999998,3.358405,3.722654,4.063589,4.364842,4.72503,5.363755
60-2803618,,,,,,,,,,,,,,,,,,,,,,,,0,0.317369,1.018131,1.4610599999999998,1.6636689999999998,1.8452849999999998,2.099605,2.580937,3.087867,3.452116,3.793051,4.094304,4.454492,5.093217
61-2806300,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700762,1.143691,1.3463,1.527916,1.7822360000000002,2.2635680000000002,2.7704980000000003,3.1347470000000004,3.4756820000000004,3.7769350000000004,4.137123000000001,4.775848000000001
62-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001
63-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.993432,3.632157
64-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.790823,3.429548
65-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.609207,3.247932
66-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.354887,2.993612
67-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.8735549999999999,2.5122799999999996
68-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.366625,2.00535
69-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101
70-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166
71-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999
72-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
73-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
