순번_정류장ID,8-2804850,9-2803212,10-2803210,11-2803361,12-2807505,13-2807521,14-2806171,15-2800565,16-2806015,17-2800567,18-2807460,19-2800347,20-2800346,21-2805193,22-2800592,23-2805250,24-2805252,25-2805254,26-2800680,27-2800722,28-2807301,29-2803514,30-2803093,31-2803107,32-2803121,33-2803125,34-2803225,35-2803233,36-2803124,37-2803100,38-2803087,39-2802637,40-2802652,41-2802647,42-2802648,43-2802649,44-2800819,45-2800815,46-2800817,47-2801800
8-2804850,0,1.63838,1.937687,13.227968,22.963304,23.809863,25.300902999999998,25.667310999999998,25.863144,26.10674,26.352044,26.610509,26.955539,27.289607,28.047751,28.488121000000003,28.951606,30.92451,31.732037000000002,33.675106,34.198044,35.00019,35.261753000000006,35.45549100000001,35.85789100000001,36.04446400000001,36.476759000000015,37.254756000000015,37.77531300000001,38.06696300000001,38.551072000000005,38.747856000000006,39.142832000000006,39.59769200000001,39.90660300000001,41.19014900000001,41.44263200000001,41.96765900000001,42.257728000000014,43.01035500000001
9-2803212,,0,0.299307,11.589588000000001,21.324924000000003,22.171483000000002,23.662523,24.028931,24.224764,24.46836,24.713664,24.972129000000002,25.317159000000004,25.651227000000002,26.409371000000004,26.849741000000005,27.313226000000004,29.286130000000004,30.093657000000004,32.036726,32.559664000000005,33.361810000000006,33.62337300000001,33.81711100000001,34.21951100000001,34.406084000000014,34.83837900000002,35.61637600000002,36.13693300000001,36.42858300000001,36.91269200000001,37.10947600000001,37.50445200000001,37.95931200000001,38.26822300000001,39.551769000000014,39.80425200000001,40.329279000000014,40.619348000000016,41.37197500000001
10-2803210,,,0,11.290281,21.025617,21.872176,23.363216,23.729624,23.925457,24.169053,24.414357000000003,24.672822000000004,25.017852000000005,25.351920000000003,26.110064000000005,26.550434000000006,27.013919000000005,28.986823000000005,29.794350000000005,31.737419000000006,32.260357000000006,33.06250300000001,33.32406600000001,33.51780400000001,33.92020400000001,34.106777000000015,34.53907200000002,35.31706900000002,35.837626000000014,36.12927600000001,36.61338500000001,36.81016900000001,37.20514500000001,37.66000500000001,37.968916000000014,39.252462000000016,39.50494500000001,40.029972000000015,40.32004100000002,41.072668000000014
11-2803361,,,,0,9.735336,10.581895,12.072935,12.439343,12.635176,12.878772,13.124076,13.382541,13.727571,14.061639,14.819783,15.260152999999999,15.723638,17.696542,18.504069,20.447138000000002,20.970076000000002,21.772222000000003,22.033785,22.227523,22.629923,22.816496,23.248791,24.026788,24.547345,24.838995,25.323104,25.519888,25.914864,26.369724,26.678635,27.962181,28.214664000000003,28.739691000000004,29.029760000000003,29.782387000000003
12-2807505,,,,,0,0.8465590000000001,2.337599,2.704007,2.8998399999999998,3.143436,3.38874,3.647205,3.992235,4.326303,5.084447,5.524817,5.988302,7.961206,8.768733,10.711801999999999,11.234739999999999,12.036885999999999,12.298449,12.492187,12.894587,13.081159999999999,13.513454999999999,14.291452,14.812009,15.103659,15.587768,15.784552,16.179528,16.634388,16.943299,18.226845,18.479328000000002,19.004355000000004,19.294424000000003,20.047051000000003
13-2807521,,,,,,0,1.49104,1.857448,2.053281,2.2968770000000003,2.5421810000000002,2.8006460000000004,3.1456760000000004,3.479744,4.237888,4.678258,5.141743,7.114647,7.922174,9.865243,10.388181,11.190327,11.45189,11.645628,12.048028,12.234601,12.666896,13.444893,13.96545,14.257100000000001,14.741209000000001,14.937993,15.332969,15.787829,16.09674,17.380286,17.632769000000003,18.157796000000005,18.447865000000004,19.200492000000004
14-2806171,,,,,,,0,0.366408,0.562241,0.805837,1.051141,1.309606,1.654636,1.988704,2.746848,3.187218,3.650703,5.623607,6.431134,8.374203,8.897141,9.699287,9.96085,10.154588,10.556988,10.743561,11.175856,11.953852999999999,12.474409999999999,12.76606,13.250169,13.446952999999999,13.841928999999999,14.296788999999999,14.605699999999999,15.889245999999998,16.141728999999998,16.666756,16.956825,17.709452
15-2800565,,,,,,,,0,0.19583299999999998,0.43942899999999996,0.6847329999999999,0.943198,1.288228,1.622296,2.38044,2.8208100000000003,3.284295,5.257199,6.064726,8.007795,8.530733,9.332879,9.594442,9.78818,10.19058,10.377153,10.809448,11.587444999999999,12.108001999999999,12.399652,12.883761,13.080544999999999,13.475520999999999,13.930380999999999,14.239291999999999,15.522837999999998,15.775320999999998,16.300348,16.590417,17.343044
16-2806015,,,,,,,,,0,0.243596,0.4889,0.7473650000000001,1.092395,1.426463,2.1846069999999997,2.624977,3.088462,5.061366,5.868893,7.811961999999999,8.3349,9.137046,9.398609,9.592347,9.994747,10.18132,10.613615,11.391611999999999,11.912168999999999,12.203819,12.687928,12.884711999999999,13.279687999999998,13.734547999999998,14.043458999999999,15.327004999999998,15.579487999999998,16.104515,16.394584,17.147211
17-2800567,,,,,,,,,,0,0.245304,0.503769,0.8487990000000001,1.1828670000000001,1.941011,2.381381,2.844866,4.81777,5.625297000000001,7.568366000000001,8.091304000000001,8.893450000000001,9.155013000000002,9.348751000000002,9.751151000000002,9.937724000000001,10.370019000000001,11.148016000000002,11.668573000000002,11.960223000000003,12.444332000000003,12.641116000000002,13.036092000000002,13.490952000000002,13.799863000000002,15.083409000000001,15.335892000000001,15.860919,16.150988,16.903615000000002
