순번_정류장ID,1-2806160,2-2805528,3-2807269,4-2806830,5-2805759,6-2805529,7-2805839,8-2805340,9-2805817,10-2805339,11-2805228,12-2805226,13-2805328,14-2805335,15-2806172,16-2805231,17-2805400,18-2805038,19-2804895,20-2805744,21-2807080,22-2807078,23-2800622,24-2800627,25-2800336,26-2800658,27-2800669,28-2800345,29-2803643,30-2803791,31-2801474,32-2801178,33-2801179,34-2801439,35-2801584,36-2801628,37-2801621,38-2801633
11-2805228,,,,,,,,,,,0,0.40241,0.971409,1.536862,2.048715,2.546823,2.747239,3.030393,3.6188960000000003,4.35825,4.7061969999999995,5.368954,5.714092999999999,6.159002999999999,6.418989999999999,6.595172999999999,7.087562999999999,7.6559669999999995,9.587380999999999,9.945566999999999,10.605676999999998,11.187508999999999,11.476803999999998,12.615272999999998,13.445198999999999,14.044121999999998,14.198278999999998,14.449832999999998
12-2805226,,,,,,,,,,,,0,0.568999,1.134452,1.646305,2.144413,2.3448290000000003,2.6279830000000004,3.2164860000000006,3.9558400000000007,4.303787000000001,4.966544000000001,5.311683,5.7565930000000005,6.01658,6.192763,6.685153000000001,7.253557000000001,9.184971,9.543157,10.203267,10.785099,11.074394,12.212863,13.042789,13.641712,13.795869,14.047423
13-2805328,,,,,,,,,,,,,0,0.565453,1.077306,1.575414,1.77583,2.058984,2.647487,3.386841,3.734788,4.397545,4.742684,5.187594,5.447581,5.6237639999999995,6.116154,6.684558,8.615972,8.974158,9.634267999999999,10.216099999999999,10.505394999999998,11.643863999999999,12.47379,13.072712999999998,13.226869999999998,13.478423999999999
14-2805335,,,,,,,,,,,,,,0,0.511853,1.009961,1.210377,1.493531,2.082034,2.8213880000000002,3.1693350000000002,3.8320920000000003,4.177231,4.622141,4.882128,5.058311,5.550701,6.119105,8.050519,8.408705,9.068814999999999,9.650647,9.939941999999999,11.078411,11.908337,12.507259999999999,12.661416999999998,12.912970999999999
15-2806172,,,,,,,,,,,,,,,0,0.498108,0.698524,0.981678,1.570181,2.309535,2.657482,3.320239,3.665378,4.110288,4.3702749999999995,4.5464579999999994,5.038848,5.607252,7.538666,7.896852,8.556962,9.138794,9.428089,10.566558,11.396484000000001,11.995407,12.149564,12.401118
16-2805231,,,,,,,,,,,,,,,,0,0.200416,0.48357000000000006,1.072073,1.8114270000000001,2.159374,2.822131,3.1672700000000003,3.6121800000000004,3.872167,4.04835,4.54074,5.109144000000001,7.040558000000001,7.398744000000001,8.058854,8.640686,8.929981,10.06845,10.898376,11.497299,11.651456,11.90301
17-2805400,,,,,,,,,,,,,,,,,0,0.283154,0.871657,1.611011,1.958958,2.621715,2.966854,3.4117640000000002,3.6717510000000004,3.8479340000000004,4.340324000000001,4.908728000000001,6.840142000000001,7.198328000000001,7.858438000000001,8.440270000000002,8.729565000000001,9.868034000000002,10.697960000000002,11.296883000000001,11.45104,11.702594000000001
18-2805038,,,,,,,,,,,,,,,,,,0,0.588503,1.3278569999999998,1.6758039999999998,2.338561,2.6837,3.12861,3.388597,3.56478,4.05717,4.625574,6.5569880000000005,6.915174,7.575284000000001,8.157116,8.446411,9.58488,10.414806,11.013729,11.167886,11.41944
19-2804895,,,,,,,,,,,,,,,,,,,0,0.739354,1.087301,1.7500580000000001,2.095197,2.5401070000000003,2.8000940000000005,2.9762770000000005,3.4686670000000004,4.037071,5.968485,6.326671,6.986781000000001,7.568613000000001,7.857908000000001,8.996377,9.826303000000001,10.425226,10.579383,10.830937
20-2805744,,,,,,,,,,,,,,,,,,,,0,0.347947,1.010704,1.3558430000000001,1.8007530000000003,2.06074,2.236923,2.729313,3.297717,5.229131,5.587317,6.247427,6.829259,7.1185540000000005,8.257023,9.086949,9.685872,9.840029,10.091583
21-2807080,,,,,,,,,,,,,,,,,,,,,0,0.6627569999999999,1.007896,1.4528059999999998,1.7127929999999998,1.8889759999999998,2.381366,2.94977,4.881184,5.23937,5.8994800000000005,6.481312000000001,6.770607000000001,7.909076000000001,8.739002000000001,9.337925,9.492082,9.743636
22-2807078,,,,,,,,,,,,,,,,,,,,,,0,0.345139,0.790049,1.050036,1.226219,1.7186089999999998,2.287013,4.218427,4.576613,5.2367230000000005,5.818555000000001,6.107850000000001,7.246319000000001,8.076245,8.675168,8.829324999999999,9.080879
23-2800622,,,,,,,,,,,,,,,,,,,,,,,0,0.44491,0.704897,0.88108,1.37347,1.9418739999999999,3.8732879999999996,4.2314739999999995,4.891584,5.473416,5.762711,6.90118,7.7311060000000005,8.330029,8.484186,8.73574
24-2800627,,,,,,,,,,,,,,,,,,,,,,,,0,0.25998699999999997,0.43616999999999995,0.9285599999999998,1.4969639999999997,3.4283779999999995,3.7865639999999994,4.446674,5.028506,5.317801,6.45627,7.286196,7.885119,8.039276000000001,8.290830000000001
25-2800336,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176183,0.668573,1.236977,3.1683909999999997,3.5265769999999996,4.186687,4.768519,5.0578140000000005,6.196283,7.026209000000001,7.625132000000001,7.779289,8.030843
26-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49238999999999994,1.060794,2.9922079999999998,3.3503939999999997,4.010504,4.592336,4.8816310000000005,6.0201,6.850026000000001,7.448949000000001,7.603106,7.85466
27-2800669,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.568404,2.499818,2.8580039999999998,3.5181139999999997,4.099946,4.389241,5.52771,6.357636,6.956559,7.110716,7.36227
28-2800345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.931414,2.2896,2.94971,3.531542,3.820837,4.959306,5.789232,6.388155,6.542312,6.7938659999999995
29-2803643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358186,1.018296,1.6001280000000002,1.8894230000000003,3.0278920000000005,3.8578180000000004,4.456741,4.610898,4.862451999999999
30-2803791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6601100000000001,1.241942,1.531237,2.6697059999999997,3.4996319999999996,4.098554999999999,4.252711999999999,4.5042659999999985
31-2801474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.581832,0.871127,2.009596,2.839522,3.438445,3.5926020000000003,3.8441560000000004
32-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28929499999999997,1.4277639999999998,2.2576899999999998,2.856613,3.01077,3.262324
33-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.138469,1.9683950000000001,2.567318,2.7214750000000003,2.9730290000000004
34-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.829926,1.428849,1.5830060000000001,1.8345600000000002
35-2801584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.598923,0.75308,1.004634
36-2801628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.154157,0.405711
37-2801621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251554
38-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
