순번_정류장ID,1-2802588,2-2802586,3-2802584,4-2802575,5-2802567,6-2802553,7-2802543,8-2802364,9-2802548,10-2802290,11-2802292,12-2802287,13-2802283,14-2802280,15-2802281,16-2802270,17-2802262,18-2802238,19-2802226,20-2802222,21-2802192,22-2802185,23-2802169,24-2802154,25-2801846,26-2802103,27-2802052,28-2801847,29-2801990,30-2801952,31-2801805,32-2801799,33-2801777,34-2801772,35-2801775,36-2801789,37-2801796,38-2800812,39-2800808,40-2800802,41-2800807,42-2804926,43-2800773,44-2800760,45-2800741,46-2800725,47-2800691,48-2800684,49-2800676,50-2800667,51-2800657,52-2800340,53-2800624,54-2800619,55-2806214,56-2806242,57-2806244,58-2801157,59-2801155,60-2801151,61-2801149,62-2801324,63-2801332,64-2801379,65-2801433,66-2801474,67-2801464,68-2801178,69-2801179,70-2801439,71-2801180,72-2801495,73-2801506,74-2801512,75-2801523,76-2801563,77-2801598,78-2801623,79-2801653,80-2801676,81-2801186,82-2801710,83-2801727,84-2801741,85-2801750,86-2801755,87-2801765
12-2802287,,,,,,,,,,,,0,0.23000500000000001,0.71233,1.1863480000000002,1.643134,1.8534540000000002,2.2634060000000003,2.546316,2.99998,4.630373,5.7400199999999995,6.384532999999999,6.785251,7.208068,7.509479,7.981297,8.255757,8.551623999999999,9.060775999999999,9.572785,9.929416999999999,10.543999999999999,10.797441,11.149614999999999,11.388262999999998,11.733180999999998,12.163644999999999,12.602637999999999,12.905484999999999,14.004677999999998,14.649997999999998,15.109611999999998,15.384039999999999,15.672441,15.958044999999998,16.348599,16.588802,16.901686,17.241737,17.414268,17.702418,18.247667,18.527962,18.990696999999997,19.590519999999998,19.900138,20.695763,21.091826,21.379135,21.829359,22.174855,22.323286,22.686579,23.195899999999998,23.708274999999997,23.948165999999997,24.368384999999996,24.950216999999995,25.239511999999994,25.793963999999995,26.232601999999996,26.468683999999996,26.675776999999997,26.941301999999997,27.375843999999997,27.543888999999997,27.797690999999997,27.966443999999996,28.330160999999997,28.732954999999997,28.969209999999997,29.213663999999998,29.591479,29.990887999999998,30.373483999999998,30.746242
13-2802283,,,,,,,,,,,,,0,0.482325,0.956343,1.413129,1.6234490000000001,2.033401,2.316311,2.7699749999999996,4.400367999999999,5.510014999999999,6.154527999999999,6.5552459999999995,6.978063,7.279474,7.751291999999999,8.025751999999999,8.321618999999998,8.830770999999999,9.34278,9.699411999999999,10.313994999999998,10.567435999999999,10.919609999999999,11.158257999999998,11.503175999999998,11.933639999999999,12.372632999999999,12.675479999999999,13.774672999999998,14.419992999999998,14.879606999999998,15.154034999999999,15.442435999999999,15.728039999999998,16.118593999999998,16.358797,16.671681,17.011732,17.184262999999998,17.472413,18.017661999999998,18.297956999999997,18.760691999999995,19.360514999999996,19.670132999999996,20.465757999999997,20.861821,21.14913,21.599353999999998,21.94485,22.093280999999998,22.456573999999996,22.965894999999996,23.478269999999995,23.718160999999995,24.138379999999994,24.720211999999993,25.009506999999992,25.563958999999993,26.002596999999994,26.238678999999994,26.445771999999995,26.711296999999995,27.145838999999995,27.313883999999995,27.567685999999995,27.736438999999994,28.100155999999995,28.502949999999995,28.739204999999995,28.983658999999996,29.361473999999994,29.760882999999993,30.143478999999992,30.516236999999993
14-2802280,,,,,,,,,,,,,,0,0.47401800000000005,0.930804,1.141124,1.5510760000000001,1.8339860000000001,2.28765,3.918043,5.02769,5.672203,6.072921,6.495738,6.797149,7.268967,7.543427,7.839294000000001,8.348446000000001,8.860455000000002,9.217087000000001,9.83167,10.085111000000001,10.437285000000001,10.675933,11.020851,11.451315000000001,11.890308000000001,12.193155,13.292348,13.937668,14.397282,14.671710000000001,14.960111000000001,15.245715,15.636269,15.876472,16.189356,16.529407,16.701938,16.990088,17.535337,17.815631999999997,18.278366999999996,18.878189999999996,19.187807999999997,19.983432999999998,20.379496,20.666805,21.117029,21.462525,21.610955999999998,21.974248999999997,22.483569999999997,22.995944999999995,23.235835999999995,23.656054999999995,24.237886999999994,24.527181999999993,25.081633999999994,25.520271999999995,25.756353999999995,25.963446999999995,26.228971999999995,26.663513999999996,26.831558999999995,27.085360999999995,27.254113999999994,27.617830999999995,28.020624999999995,28.256879999999995,28.501333999999996,28.879148999999998,29.278557999999997,29.661153999999996,30.033911999999997
15-2802281,,,,,,,,,,,,,,,0,0.45678599999999997,0.667106,1.077058,1.359968,1.8136320000000001,3.444025,4.553672,5.198185,5.598903,6.02172,6.323131,6.794949,7.069409,7.365276000000001,7.874428000000001,8.386437,8.743069,9.357652,9.611093,9.963267,10.201915,10.546833,10.977297,11.41629,11.719137,12.81833,13.46365,13.923264,14.197692,14.486093,14.771697,15.162251,15.402453999999999,15.715338,16.055388999999998,16.227919999999997,16.51607,17.061318999999997,17.341613999999996,17.804348999999995,18.404171999999996,18.713789999999996,19.509414999999997,19.905478,20.192787,20.643010999999998,20.988507,21.136937999999997,21.500230999999996,22.009551999999996,22.521926999999994,22.761817999999995,23.182036999999994,23.763868999999993,24.05316399999999,24.607615999999993,25.046253999999994,25.282335999999994,25.489428999999994,25.754953999999994,26.189495999999995,26.357540999999994,26.611342999999994,26.780095999999993,27.143812999999994,27.546606999999995,27.782861999999994,28.027315999999995,28.405130999999997,28.804539999999996,29.187135999999995,29.559893999999996
16-2802270,,,,,,,,,,,,,,,,0,0.21031999999999998,0.620272,0.903182,1.356846,2.9872389999999998,4.096886,4.7413989999999995,5.142117,5.564934,5.866345,6.338163,6.612623,6.9084900000000005,7.417642000000001,7.929651000000001,8.286283000000001,8.900866,9.154307000000001,9.506481,9.745129,10.090047,10.520511,10.959504,11.262351,12.361544,13.006864,13.466478,13.740906,14.029307000000001,14.314911,14.705465,14.945668,15.258552,15.598603,15.771134,16.059284,16.604533,16.884828,17.347562999999997,17.947385999999998,18.257004,19.052629,19.448692,19.736001,20.186225,20.531721,20.680152,21.043445,21.552766,22.065140999999997,22.305031999999997,22.725250999999997,23.307082999999995,23.596377999999994,24.150829999999996,24.589467999999997,24.825549999999996,25.032642999999997,25.298167999999997,25.732709999999997,25.900754999999997,26.154556999999997,26.323309999999996,26.687026999999997,27.089820999999997,27.326075999999997,27.570529999999998,27.948344999999996,28.347753999999995,28.730349999999994,29.103107999999995
17-2802262,,,,,,,,,,,,,,,,,0,0.40995200000000004,0.6928620000000001,1.1465260000000002,2.7769190000000004,3.886566,4.531079,4.931797,5.354614000000001,5.6560250000000005,6.127843,6.402303000000001,6.698170000000001,7.207322000000001,7.719331000000001,8.075963000000002,8.690546000000001,8.943987000000002,9.296161000000001,9.534809000000001,9.879727,10.310191000000001,10.749184000000001,11.052031000000001,12.151224000000001,12.796544,13.256158000000001,13.530586000000001,13.818987000000002,14.104591000000001,14.495145,14.735348,15.048232,15.388283000000001,15.560814,15.848964,16.394213,16.674508,17.137242999999998,17.737066,18.046684,18.842309,19.238372000000002,19.525681000000002,19.975905,20.321401,20.469832,20.833125,21.342446,21.854820999999998,22.094711999999998,22.514930999999997,23.096762999999996,23.386057999999995,23.940509999999996,24.379147999999997,24.615229999999997,24.822322999999997,25.087847999999997,25.522389999999998,25.690434999999997,25.944236999999998,26.112989999999996,26.476706999999998,26.879500999999998,27.115755999999998,27.36021,27.738025,28.137434,28.52003,28.892788
18-2802238,,,,,,,,,,,,,,,,,,0,0.28291,0.7365740000000001,2.366967,3.4766139999999996,4.1211269999999995,4.521845,4.944662,5.246073,5.717891,5.992351,6.2882180000000005,6.797370000000001,7.309379000000001,7.666011000000001,8.280594,8.534035000000001,8.886209000000001,9.124857,9.469775,9.900239000000001,10.339232,10.642079,11.741272,12.386592,12.846206,13.120634,13.409035000000001,13.694639,14.085193,14.325396,14.63828,14.978331,15.150862,15.439012,15.984261,16.264556,16.727290999999997,17.327113999999998,17.636732,18.432357,18.82842,19.115729,19.565953,19.911449,20.05988,20.423173,20.932494,21.444868999999997,21.684759999999997,22.104978999999997,22.686810999999995,22.976105999999994,23.530557999999996,23.969195999999997,24.205277999999996,24.412370999999997,24.677895999999997,25.112437999999997,25.280482999999997,25.534284999999997,25.703037999999996,26.066754999999997,26.469548999999997,26.705803999999997,26.950257999999998,27.328072999999996,27.727481999999995,28.110077999999994,28.482835999999995
19-2802226,,,,,,,,,,,,,,,,,,,0,0.453664,2.084057,3.193704,3.8382169999999998,4.238935,4.661752,4.963163,5.434981,5.709441,6.005308,6.514460000000001,7.0264690000000005,7.383101000000001,7.9976840000000005,8.251125,8.603299,8.841947,9.186865,9.617329,10.056322,10.359169,11.458362,12.103682,12.563296,12.837724,13.126125,13.411729,13.802283,14.042485999999998,14.355369999999999,14.695421,14.867951999999999,15.156101999999999,15.701350999999999,15.981646,16.444381,17.044204,17.353822,18.149447000000002,18.545510000000004,18.832819000000004,19.283043000000003,19.628539000000004,19.776970000000002,20.140263,20.649584,21.161959,21.40185,21.822069,22.403900999999998,22.693195999999997,23.247647999999998,23.686286,23.922368,24.129461,24.394986,24.829528,24.997573,25.251375,25.420128,25.783845,26.186639,26.422894,26.667348,27.045163000000002,27.444572,27.827168,28.199926
20-2802222,,,,,,,,,,,,,,,,,,,,0,1.630393,2.7400399999999996,3.3845529999999995,3.7852709999999994,4.208087999999999,4.509498999999999,4.981316999999999,5.255776999999999,5.551644,6.060796,6.572805,6.929437,7.54402,7.797460999999999,8.149635,8.388283,8.733201,9.163665,9.602658,9.905505,11.004698,11.650018,12.109632,12.38406,12.672461,12.958065,13.348619,13.588821999999999,13.901705999999999,14.241757,14.414287999999999,14.702437999999999,15.247686999999999,15.527982,15.990717,16.59054,16.900158,17.695783000000002,18.091846000000004,18.379155000000004,18.829379000000003,19.174875000000004,19.323306000000002,19.686599,20.19592,20.708295,20.948186,21.368405,21.950236999999998,22.239531999999997,22.793984,23.232622,23.468704,23.675797,23.941322,24.375864,24.543909,24.797711,24.966464,25.330181,25.732975,25.96923,26.213684,26.591499,26.990907999999997,27.373503999999997,27.746261999999998
21-2802192,,,,,,,,,,,,,,,,,,,,,0,1.1096469999999998,1.7541599999999997,2.1548779999999996,2.5776949999999994,2.8791059999999993,3.350923999999999,3.625383999999999,3.921250999999999,4.430402999999999,4.942411999999999,5.299043999999999,5.913626999999999,6.167067999999999,6.519241999999998,6.757889999999999,7.102807999999999,7.533271999999998,7.972264999999998,8.275111999999998,9.374304999999998,10.019624999999998,10.479238999999998,10.753666999999998,11.042067999999999,11.327671999999998,11.718225999999998,11.958428999999997,12.271312999999997,12.611363999999998,12.783894999999998,13.072044999999997,13.617293999999998,13.897588999999998,14.360323999999999,14.960147,15.269765,16.06539,16.461453000000002,16.748762000000003,17.198986,17.544482000000002,17.692913,18.056206,18.565527,19.077901999999998,19.317792999999998,19.738011999999998,20.319843999999996,20.609138999999995,21.163590999999997,21.602228999999998,21.838310999999997,22.045403999999998,22.310928999999998,22.745471,22.913515999999998,23.167317999999998,23.336070999999997,23.699787999999998,24.102581999999998,24.338836999999998,24.583291,24.961106,25.360515,25.743111,26.115869
22-2802185,,,,,,,,,,,,,,,,,,,,,,0,0.644513,1.045231,1.468048,1.7694590000000001,2.241277,2.515737,2.811604,3.3207560000000003,3.832765,4.1893970000000005,4.80398,5.057421,5.4095949999999995,5.648243,5.993161,6.4236249999999995,6.862617999999999,7.165464999999999,8.264657999999999,8.909977999999999,9.369591999999999,9.64402,9.932421,10.218024999999999,10.608578999999999,10.848781999999998,11.161665999999999,11.501717,11.674247999999999,11.962397999999999,12.507646999999999,12.787942,13.250677,13.8505,14.160118,14.955743,15.351806,15.639115,16.089339,16.434835,16.583266,16.946558999999997,17.455879999999997,17.968254999999996,18.208145999999996,18.628364999999995,19.210196999999994,19.499491999999993,20.053943999999994,20.492581999999995,20.728663999999995,20.935756999999995,21.201281999999996,21.635823999999996,21.803868999999995,22.057670999999996,22.226423999999994,22.590140999999996,22.992934999999996,23.229189999999996,23.473643999999997,23.851459,24.250867999999997,24.633463999999996,25.006221999999998
23-2802169,,,,,,,,,,,,,,,,,,,,,,,0,0.40071799999999996,0.8235349999999999,1.124946,1.596764,1.871224,2.167091,2.6762430000000004,3.1882520000000003,3.544884,4.159467,4.412908,4.765082,5.00373,5.348648,5.779112,6.2181049999999995,6.520951999999999,7.620144999999999,8.265464999999999,8.725079,8.999507,9.287908,9.573512,9.964065999999999,10.204268999999998,10.517152999999999,10.857204,11.029734999999999,11.317884999999999,11.863133999999999,12.143429,12.606164,13.205987,13.515605,14.31123,14.707293,14.994602,15.444826,15.790322000000002,15.938753000000002,16.302046,16.811367,17.323742,17.563633,17.983852,18.565683999999997,18.854978999999997,19.409430999999998,19.848069,20.084151,20.291244,20.556769,20.991311,21.159356,21.413158,21.581910999999998,21.945628,22.348422,22.584677,22.829131,23.206946000000002,23.606355,23.988951,24.361709
24-2802154,,,,,,,,,,,,,,,,,,,,,,,,0,0.422817,0.7242280000000001,1.1960460000000002,1.470506,1.7663730000000002,2.275525,2.787534,3.144166,3.758749,4.0121899999999995,4.364363999999999,4.603012,4.9479299999999995,5.378393999999999,5.817386999999999,6.120233999999999,7.219427,7.8647469999999995,8.324361,8.598789,8.88719,9.172794,9.563348,9.803550999999999,10.116435,10.456486,10.629017,10.917167,11.462416,11.742711,12.205446,12.805269000000001,13.114887000000001,13.910512,14.306575,14.593884000000001,15.044108000000001,15.389604000000002,15.538035000000002,15.901328000000003,16.410649000000003,16.923024,17.162915,17.583134,18.164966,18.454261,19.008713,19.447351,19.683433,19.890526,20.156051,20.590593000000002,20.758638,21.01244,21.181193,21.54491,21.947704,22.183959,22.428413000000003,22.806228000000004,23.205637000000003,23.588233000000002,23.960991000000003
25-2801846,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30141100000000004,0.773229,1.047689,1.343556,1.852708,2.364717,2.721349,3.335932,3.589373,3.941547,4.180195,4.525113,4.955577,5.39457,5.697417,6.796609999999999,7.441929999999999,7.9015439999999995,8.175972,8.464373,8.749977,9.140531,9.380733999999999,9.693617999999999,10.033669,10.206199999999999,10.494349999999999,11.039598999999999,11.319894,11.782629,12.382452,12.692070000000001,13.487695,13.883758,14.171067,14.621291000000001,14.966787000000002,15.115218000000002,15.478511000000003,15.987832000000003,16.500207000000003,16.740098000000003,17.160317000000003,17.742149,18.031444,18.585896,19.024534000000003,19.260616000000002,19.467709000000003,19.733234000000003,20.167776000000003,20.335821000000003,20.589623000000003,20.758376000000002,21.122093000000003,21.524887000000003,21.761142000000003,22.005596000000004,22.383411000000002,22.78282,23.165416,23.538174
26-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.471818,0.746278,1.042145,1.5512970000000001,2.0633060000000003,2.419938,3.0345210000000002,3.2879620000000003,3.640136,3.878784,4.223702,4.654166,5.093159,5.396006,6.4951989999999995,7.140518999999999,7.600133,7.874561,8.162962,8.448566,8.83912,9.079322999999999,9.392206999999999,9.732258,9.904789,10.192938999999999,10.738188,11.018483,11.481218,12.081041,12.390659000000001,13.186284,13.582347,13.869656,14.319880000000001,14.665376000000002,14.813807000000002,15.177100000000003,15.686421000000003,16.198796,16.438687,16.858906,17.440738,17.730033,18.284485,18.723123,18.959205,19.166298,19.431823,19.866365000000002,20.03441,20.288212,20.456965,20.820682,21.223476,21.459731,21.704185000000003,22.082,22.481409,22.864005,23.236763
