순번_정류장ID,41-2807592,42-2807589,43-2807595,44-2805544,45-2807620,46-2803141,47-2803380,48-2805503,49-2803377,50-2805199,51-2805233,52-2805235,53-2805245,54-2805244,55-2805238,56-2805240,57-2805241,58-2805201,59-2805942,60-2803372,61-2803369,62-2803364,63-2805964,64-2805057,65-2806030,66-2807271,67-2803306,68-2803180,69-2804875,70-2803177,71-2807053,72-2805813,73-2805149,74-2807040,75-2806036,76-2803197,77-2805706,78-2803164,79-2803680
41-2807592,0,2.253889,2.84877,4.928103,5.389413,5.669202,5.843053,6.2728090000000005,6.785882000000001,7.193113000000001,7.841603000000001,8.785007,9.547667,9.901279,10.424293,11.016981000000001,11.748956000000002,12.211117000000002,12.613457000000002,13.136252000000002,13.751131000000003,14.078782000000002,14.395735000000002,15.009070000000001,15.802431000000002,26.597557000000002,26.891156000000002,27.239139,27.62892,28.209024,28.973816,29.517021,29.748657,30.043692,30.59527,31.85861,32.714802999999996,33.189017,33.510368
42-2807589,,0,0.594881,2.674214,3.135524,3.4153130000000003,3.5891640000000002,4.0189200000000005,4.531993000000001,4.939224000000001,5.587714000000001,6.531118000000001,7.293778000000001,7.6473900000000015,8.170404000000001,8.763092000000002,9.495067000000002,9.957228000000002,10.359568000000003,10.882363000000003,11.497242000000004,11.824893000000003,12.141846000000003,12.755181000000002,13.548542000000001,24.343668,24.637267,24.98525,25.375031,25.955135,26.719927,27.263132,27.494768,27.789803,28.341381,29.604720999999998,30.460914,30.935128,31.256479
43-2807595,,,0,2.079333,2.540643,2.8204320000000003,2.9942830000000002,3.4240390000000005,3.9371120000000004,4.344343,4.992833,5.936237,6.6988970000000005,7.052509000000001,7.5755230000000005,8.168211000000001,8.900186000000001,9.362347000000002,9.764687000000002,10.287482000000002,10.902361000000003,11.230012000000002,11.546965000000002,12.160300000000001,12.953661,23.748787,24.042386,24.390369,24.78015,25.360253999999998,26.125045999999998,26.668250999999998,26.899887,27.194922,27.746499999999997,29.009839999999997,29.866032999999998,30.340246999999998,30.661597999999998
44-2805544,,,,0,0.46131000000000005,0.7410990000000001,0.91495,1.344706,1.8577789999999998,2.2650099999999997,2.9135,3.856904,4.6195640000000004,4.9731760000000005,5.49619,6.088878,6.8208530000000005,7.2830140000000005,7.685354,8.208149,8.823028,9.150679,9.467632,10.080967,10.874327999999998,21.669453999999998,21.963053,22.311035999999998,22.700816999999997,23.280920999999996,24.045712999999996,24.588917999999996,24.820553999999998,25.115588999999996,25.667166999999996,26.930506999999995,27.786699999999996,28.260913999999996,28.582264999999996
45-2807620,,,,,0,0.279789,0.45364000000000004,0.8833960000000001,1.3964690000000002,1.8037,2.45219,3.395594,4.158254,4.511866,5.03488,5.627568,6.359543,6.821704,7.224044,7.7468390000000005,8.361718,8.689369,9.006321999999999,9.619656999999998,10.413017999999997,21.208143999999997,21.501742999999998,21.849725999999997,22.239506999999996,22.819610999999995,23.584402999999995,24.127607999999995,24.359243999999997,24.654278999999995,25.205856999999995,26.469196999999994,27.325389999999995,27.799603999999995,28.120954999999995
46-2803141,,,,,,0,0.173851,0.603607,1.1166800000000001,1.523911,2.172401,3.115805,3.878465,4.232076999999999,4.755090999999999,5.347778999999999,6.079753999999999,6.5419149999999995,6.944254999999999,7.4670499999999995,8.081928999999999,8.409579999999998,8.726532999999998,9.339867999999997,10.133228999999996,20.928354999999996,21.221953999999997,21.569936999999996,21.959717999999995,22.539821999999994,23.304613999999994,23.847818999999994,24.079454999999996,24.374489999999994,24.926067999999994,26.189407999999993,27.045600999999994,27.519814999999994,27.841165999999994
47-2803380,,,,,,,0,0.429756,0.942829,1.35006,1.99855,2.941954,3.704614,4.0582259999999994,4.581239999999999,5.173927999999999,5.9059029999999995,6.3680639999999995,6.770403999999999,7.2931989999999995,7.908078,8.235729,8.552681999999999,9.166016999999998,9.959377999999997,20.754503999999997,21.048102999999998,21.396085999999997,21.785866999999996,22.365970999999995,23.130762999999995,23.673967999999995,23.905603999999997,24.200638999999995,24.752216999999995,26.015556999999994,26.871749999999995,27.345963999999995,27.667314999999995
48-2805503,,,,,,,,0,0.513073,0.920304,1.568794,2.512198,3.274858,3.62847,4.151484,4.744172,5.476147,5.938308,6.340648,6.863443,7.478322,7.805973000000001,8.122926000000001,8.736261,9.529622,20.324748,20.618347,20.96633,21.356111,21.936214999999997,22.701006999999997,23.244211999999997,23.475848,23.770882999999998,24.322460999999997,25.585800999999996,26.441993999999998,26.916207999999997,27.237558999999997
49-2803377,,,,,,,,,0,0.407231,1.0557210000000001,1.9991250000000003,2.761785,3.115397,3.638411,4.231099,4.963074000000001,5.425235000000001,5.827575,6.350370000000001,6.965249000000001,7.292900000000001,7.609853000000001,8.223188,9.016549000000001,19.811675,20.105274,20.453257,20.843038,21.423142,22.187934,22.731139,22.962775,23.25781,23.809388,25.072727999999998,25.928921,26.403135,26.724486
50-2805199,,,,,,,,,,0,0.64849,1.5918940000000001,2.3545540000000003,2.7081660000000003,3.23118,3.823868,4.555843,5.018004,5.420344,5.943139,6.558018000000001,6.885669000000001,7.202622000000001,7.815957000000001,8.609318000000002,19.404444,19.698043000000002,20.046026,20.435807,21.015911,21.780703,22.323908,22.555544,22.850579,23.402157,24.665497,25.52169,25.995904,26.317255
