순번_정류장ID,81-2803661,82-2801697,83-2801724,84-2801915,85-2801926,86-2801922,87-2801940,88-2801950,89-2801961,90-2801987,91-2802006,92-2802016,93-2802028,94-2806611,95-2802047,96-2802054,97-2802064,98-2802092,99-2802106,100-2802113,101-2802122,102-2802720,103-2802724,104-2802732,105-2802755,106-2802776,107-2802800,108-2802815,109-2802852,110-2802888,111-2802912,112-2802949,113-2802967,114-2802963,115-2802956,116-2802984,117-2803020,118-2802390,119-2802452,120-2802470,121-2802465,122-2802473,123-2802495,124-2802517,125-2802506,126-2802489,127-2802499,128-2802369,129-2802529,130-2802539,131-2802558,132-2802569,133-2802560,134-2802555,135-2802556,136-2802566,137-2802366,138-2802349,139-2802577,140-2802581,141-2804851,142-2802597,143-2802594,144-2802591,145-2802590,146-2802593,147-2802600,148-2802601,149-2802604,150-2802348,151-2804908,152-2803767,153-2804877,154-2803768,155-2803522
91-2802006,,,,,,,,,,,0,0.38347,0.7380599999999999,0.9087219999999999,1.307497,1.6504629999999998,2.144269,2.648496,2.81089,3.022905,3.2686040000000003,3.5971290000000002,3.969857,4.445001,4.847971,5.351173,5.709256,6.334307,6.680165,6.939321,7.224213,7.547143,8.04034,8.382389,8.880585,9.362425,10.479799,10.866492,11.240666,11.530764999999999,11.841071999999999,12.104550999999999,12.298041999999999,12.562439,12.940679999999999,13.334049999999998,13.521171999999998,13.701426999999999,13.991855,14.714891,15.38649,16.062658,16.403617999999998,16.713100999999998,17.228657,17.537912,17.833582,18.050494,18.217524,18.87608,20.485315,20.722225,20.91947,21.120671,21.446723000000002,21.598694000000002,21.761674000000003,22.057039000000003,22.307001000000003,23.004454000000003,23.778897000000004,24.381843000000003,24.913324000000003,25.411456,25.855047000000003
92-2802016,,,,,,,,,,,,0,0.35459,0.525252,0.924027,1.266993,1.760799,2.265026,2.42742,2.639435,2.8851340000000003,3.2136590000000003,3.586387,4.0615310000000004,4.464501,4.967703,5.325786,5.950837,6.296695,6.555851,6.840743,7.163673,7.6568700000000005,7.998919000000001,8.497115,8.978955000000001,10.096329,10.483022,10.857196,11.147295,11.457602,11.721081,11.914572,12.178969,12.55721,12.950579999999999,13.137701999999999,13.317957,13.608385,14.331421,15.003020000000001,15.679188000000002,16.020148000000002,16.329631000000003,16.845187000000003,17.154442000000003,17.450112000000004,17.667024000000005,17.834054000000005,18.492610000000006,20.101845000000004,20.338755000000006,20.536000000000005,20.737201000000006,21.063253000000007,21.215224000000006,21.378204000000007,21.673569000000008,21.923531000000008,22.620984000000007,23.39542700000001,23.998373000000008,24.529854000000007,25.027986000000006,25.471577000000007
93-2802028,,,,,,,,,,,,,0,0.17066199999999998,0.569437,0.912403,1.406209,1.9104360000000002,2.07283,2.2848450000000002,2.5305440000000003,2.8590690000000003,3.2317970000000003,3.706941,4.109911,4.613113,4.971196,5.596247,5.942105,6.201261,6.486153,6.809083,7.3022800000000005,7.644329000000001,8.142525000000001,8.624365000000001,9.741739,10.128432,10.502606,10.792705,11.103012,11.366491,11.559982,11.824379,12.20262,12.59599,12.783112000000001,12.963367000000002,13.253795000000002,13.976831000000002,14.648430000000003,15.324598000000003,15.665558000000004,15.975041000000004,16.490597000000005,16.799852000000005,17.095522000000006,17.312434000000007,17.479464000000007,18.138020000000008,19.74725500000001,19.98416500000001,20.18141000000001,20.38261100000001,20.708663000000012,20.86063400000001,21.023614000000013,21.318979000000013,21.568941000000013,22.266394000000012,23.040837000000014,23.643783000000013,24.175264000000013,24.67339600000001,25.116987000000012
94-2806611,,,,,,,,,,,,,,0,0.398775,0.741741,1.235547,1.7397740000000002,1.902168,2.114183,2.3598820000000003,2.688407,3.061135,3.536279,3.939249,4.442451,4.800534,5.425585,5.771443,6.030599,6.315491,6.638421,7.1316180000000005,7.473667000000001,7.971863000000001,8.453703,9.571077,9.95777,10.331944,10.622043,10.93235,11.195829,11.38932,11.653717,12.031958,12.425328,12.61245,12.792705000000002,13.083133000000002,13.806169000000002,14.477768000000003,15.153936000000003,15.494896000000004,15.804379000000004,16.319935000000005,16.629190000000005,16.924860000000006,17.141772000000007,17.308802000000007,17.967358000000008,19.57659300000001,19.81350300000001,20.01074800000001,20.21194900000001,20.538001000000012,20.68997200000001,20.852952000000013,21.148317000000013,21.398279000000013,22.095732000000012,22.870175000000014,23.473121000000013,24.004602000000013,24.50273400000001,24.946325000000012
95-2802047,,,,,,,,,,,,,,,0,0.342966,0.8367720000000001,1.340999,1.503393,1.715408,1.961107,2.289632,2.66236,3.137504,3.5404739999999997,4.043676,4.401758999999999,5.026809999999999,5.372667999999999,5.631823999999999,5.916715999999999,6.239646,6.732843,7.074892,7.573088,8.054928,9.172302,9.558995,9.933169,10.223268,10.533574999999999,10.797054,10.990545,11.254942,11.633182999999999,12.026553,12.213675,12.393930000000001,12.684358000000001,13.407394000000002,14.078993000000002,14.755161000000003,15.096121000000004,15.405604000000004,15.921160000000004,16.230415000000004,16.526085000000005,16.742997000000006,16.910027000000007,17.568583000000007,19.17781800000001,19.41472800000001,19.61197300000001,19.81317400000001,20.13922600000001,20.29119700000001,20.454177000000012,20.749542000000012,20.999504000000012,21.696957000000012,22.471400000000013,23.074346000000013,23.605827000000012,24.10395900000001,24.54755000000001
96-2802054,,,,,,,,,,,,,,,,0,0.493806,0.9980330000000002,1.160427,1.3724420000000002,1.618141,1.946666,2.319394,2.7945379999999997,3.1975079999999996,3.7007099999999995,4.058793,4.683844,5.0297019999999995,5.288857999999999,5.5737499999999995,5.89668,6.389877,6.7319260000000005,7.230122000000001,7.711962000000001,8.829336000000001,9.216029,9.590203,9.880302,10.190609,10.454088,10.647579,10.911976000000001,11.290217,11.683587,11.870709,12.050964,12.341392,13.064428000000001,13.736027000000002,14.412195000000002,14.753155000000003,15.062638000000003,15.578194000000003,15.887449000000004,16.183119000000005,16.400031000000006,16.567061000000006,17.225617000000007,18.834852000000005,19.071762000000007,19.269007000000006,19.470208000000007,19.796260000000007,19.948231000000007,20.111211000000008,20.40657600000001,20.65653800000001,21.353991000000008,22.12843400000001,22.73138000000001,23.262861000000008,23.760993000000006,24.204584000000008
97-2802064,,,,,,,,,,,,,,,,,0,0.5042270000000001,0.6666210000000001,0.8786360000000002,1.124335,1.45286,1.825588,2.300732,2.703702,3.2069039999999998,3.564987,4.1900379999999995,4.535895999999999,4.795051999999999,5.079943999999999,5.402874,5.896071,6.23812,6.736316,7.2181560000000005,8.33553,8.722223,9.096397,9.386496,9.696803,9.960282,10.153773,10.41817,10.796410999999999,11.189781,11.376903,11.557158000000001,11.847586000000002,12.570622000000002,13.242221000000002,13.918389000000003,14.259349000000004,14.568832000000004,15.084388000000004,15.393643000000004,15.689313000000004,15.906225000000004,16.073255000000003,16.731811000000004,18.341046000000006,18.577956000000007,18.775201000000006,18.976402000000007,19.302454000000008,19.454425000000008,19.61740500000001,19.91277000000001,20.16273200000001,20.86018500000001,21.63462800000001,22.23757400000001,22.76905500000001,23.267187000000007,23.71077800000001
98-2802092,,,,,,,,,,,,,,,,,,0,0.162394,0.374409,0.620108,0.9486330000000001,1.321361,1.796505,2.199475,2.702677,3.06076,3.685811,4.031669,4.290825,4.575717,4.898647,5.391844000000001,5.733893000000001,6.232089000000001,6.713929000000001,7.831303000000001,8.217996000000001,8.592170000000001,8.882269,9.192576,9.456055000000001,9.649546,9.913943000000002,10.292184,10.685554,10.872676,11.052931000000001,11.343359000000001,12.066395000000002,12.737994000000002,13.414162000000003,13.755122000000004,14.064605000000004,14.580161000000004,14.889416000000004,15.185086000000004,15.401998000000004,15.569028000000005,16.227584000000004,17.836819000000006,18.073729000000007,18.270974000000006,18.472175000000007,18.798227000000008,18.950198000000007,19.11317800000001,19.40854300000001,19.65850500000001,20.355958000000008,21.13040100000001,21.73334700000001,22.26482800000001,22.762960000000007,23.206551000000008
99-2802106,,,,,,,,,,,,,,,,,,,0,0.212015,0.45771399999999995,0.7862389999999999,1.1589669999999999,1.6341109999999999,2.0370809999999997,2.5402829999999996,2.8983659999999998,3.523417,3.869275,4.128431,4.413323,4.7362530000000005,5.229450000000001,5.571499000000001,6.069695000000001,6.551535000000001,7.668909000000001,8.055602,8.429776,8.719875,9.030182,9.293661,9.487152,9.751549,10.12979,10.52316,10.710282000000001,10.890537000000002,11.180965000000002,11.904001000000003,12.575600000000003,13.251768000000004,13.592728000000005,13.902211000000005,14.417767000000005,14.727022000000005,15.022692000000005,15.239604000000005,15.406634000000006,16.065190000000005,17.674425000000006,17.911335000000008,18.108580000000007,18.309781000000008,18.63583300000001,18.78780400000001,18.95078400000001,19.24614900000001,19.49611100000001,20.19356400000001,20.96800700000001,21.57095300000001,22.10243400000001,22.600566000000008,23.04415700000001
100-2802113,,,,,,,,,,,,,,,,,,,,0,0.24569899999999997,0.574224,0.946952,1.422096,1.825066,2.328268,2.686351,3.311402,3.65726,3.916416,4.201308,4.524238,5.017435000000001,5.359484000000001,5.857680000000001,6.339520000000001,7.456894000000001,7.843587000000001,8.217761000000001,8.50786,8.818167,9.081646000000001,9.275137,9.539534000000002,9.917775,10.311145,10.498267,10.678522000000001,10.968950000000001,11.691986000000002,12.363585000000002,13.039753000000003,13.380713000000004,13.690196000000004,14.205752000000004,14.515007000000004,14.810677000000004,15.027589000000004,15.194619000000005,15.853175000000006,17.462410000000006,17.699320000000007,17.896565000000006,18.097766000000007,18.423818000000008,18.575789000000007,18.73876900000001,19.03413400000001,19.28409600000001,19.981549000000008,20.75599200000001,21.35893800000001,21.89041900000001,22.388551000000007,22.832142000000008
101-2802122,,,,,,,,,,,,,,,,,,,,,0,0.328525,0.701253,1.176397,1.579367,2.082569,2.440652,3.065703,3.411561,3.670717,3.955609,4.278539,4.771736000000001,5.113785000000001,5.611981000000001,6.093821000000001,7.211195000000001,7.597888000000001,7.972062000000001,8.262161,8.572468,8.835947,9.029438,9.293835000000001,9.672076,10.065446000000001,10.252568000000002,10.432823000000003,10.723251000000003,11.446287000000003,12.117886000000004,12.794054000000004,13.135014000000005,13.444497000000005,13.960053000000006,14.269308000000006,14.564978000000005,14.781890000000006,14.948920000000006,15.607476000000007,17.216711000000007,17.45362100000001,17.650866000000008,17.85206700000001,18.17811900000001,18.33009000000001,18.49307000000001,18.78843500000001,19.03839700000001,19.73585000000001,20.51029300000001,21.11323900000001,21.64472000000001,22.14285200000001,22.58644300000001
102-2802720,,,,,,,,,,,,,,,,,,,,,,0,0.372728,0.847872,1.250842,1.754044,2.112127,2.737178,3.083036,3.342192,3.627084,3.950014,4.443211,4.78526,5.283456,5.765296,6.88267,7.269363,7.643537,7.933636,8.243943,8.507422,8.700913,8.96531,9.343551,9.736920999999999,9.924043,10.104298,10.394726,11.117762,11.789361000000001,12.465529000000002,12.806489000000003,13.115972000000003,13.631528000000003,13.940783000000003,14.236453000000003,14.453365000000003,14.620395000000004,15.278951000000005,16.888186000000005,17.125096000000006,17.322341000000005,17.523542000000006,17.849594000000007,18.001565000000006,18.164545000000007,18.459910000000008,18.709872000000008,19.407325000000007,20.18176800000001,20.784714000000008,21.316195000000008,21.814327000000006,22.257918000000007
103-2802724,,,,,,,,,,,,,,,,,,,,,,,0,0.47514399999999996,0.878114,1.381316,1.739399,2.3644499999999997,2.7103079999999995,2.9694639999999994,3.2543559999999996,3.5772859999999995,4.070482999999999,4.412532,4.910728,5.392568,6.509942,6.896635,7.270809,7.5609079999999995,7.871214999999999,8.134694,8.328185,8.592582,8.970823,9.364193,9.551315,9.731570000000001,10.021998000000002,10.745034000000002,11.416633000000003,12.092801000000003,12.433761000000004,12.743244000000004,13.258800000000004,13.568055000000005,13.863725000000004,14.080637000000005,14.247667000000005,14.906223000000006,16.515458000000006,16.752368000000008,16.949613000000006,17.150814000000008,17.47686600000001,17.628837000000008,17.79181700000001,18.08718200000001,18.33714400000001,19.03459700000001,19.80904000000001,20.41198600000001,20.94346700000001,21.441599000000007,21.88519000000001
104-2802732,,,,,,,,,,,,,,,,,,,,,,,,0,0.40297,0.906172,1.264255,1.889306,2.235164,2.49432,2.7792120000000002,3.102142,3.595339,3.937388,4.4355839999999995,4.917424,6.034797999999999,6.421491,6.795665,7.085763999999999,7.396070999999999,7.659549999999999,7.853040999999999,8.117438,8.495678999999999,8.889049,9.076171,9.256426000000001,9.546854000000002,10.269890000000002,10.941489000000002,11.617657000000003,11.958617000000004,12.268100000000004,12.783656000000004,13.092911000000004,13.388581000000004,13.605493000000004,13.772523000000005,14.431079000000006,16.040314000000006,16.277224000000007,16.474469000000006,16.675670000000007,17.001722000000008,17.153693000000008,17.31667300000001,17.61203800000001,17.86200000000001,18.55945300000001,19.33389600000001,19.93684200000001,20.46832300000001,20.966455000000007,21.41004600000001
105-2802755,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503202,0.8612850000000001,1.486336,1.832194,2.0913500000000003,2.3762420000000004,2.6991720000000003,3.1923690000000002,3.534418,4.032614,4.514454,5.631828,6.018521,6.392695,6.6827939999999995,6.993100999999999,7.25658,7.450070999999999,7.714467999999999,8.092709,8.486079,8.673201,8.853456000000001,9.143884000000002,9.866920000000002,10.538519000000003,11.214687000000003,11.555647000000004,11.865130000000004,12.380686000000004,12.689941000000005,12.985611000000004,13.202523000000005,13.369553000000005,14.028109000000006,15.637344000000006,15.874254000000006,16.071499000000006,16.272700000000007,16.598752000000008,16.750723000000008,16.91370300000001,17.20906800000001,17.45903000000001,18.15648300000001,18.93092600000001,19.53387200000001,20.06535300000001,20.563485000000007,21.00707600000001
106-2802776,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358083,0.983134,1.328992,1.588148,1.87304,2.19597,2.689167,3.0312159999999997,3.5294119999999998,4.011252,5.128626,5.515319,5.889493,6.1795919999999995,6.489898999999999,6.753378,6.9468689999999995,7.211265999999999,7.589506999999999,7.982876999999999,8.169998999999999,8.350254,8.640682,9.363718,10.035317000000001,10.711485000000001,11.052445000000002,11.361928000000002,11.877484000000003,12.186739000000003,12.482409000000002,12.699321000000003,12.866351000000003,13.524907000000004,15.134142000000004,15.371052000000004,15.568297000000005,15.769498000000004,16.095550000000003,16.247521000000003,16.410501000000004,16.705866000000004,16.955828000000004,17.653281000000003,18.427724000000005,19.030670000000004,19.562151000000004,20.060283000000002,20.503874000000003
107-2802800,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625051,0.970909,1.230065,1.5149569999999999,1.8378869999999998,2.3310839999999997,2.6731329999999995,3.1713289999999996,3.6531689999999997,4.770543,5.157236,5.53141,5.821509,6.131816,6.395295,6.588786,6.853183,7.231424,7.624794,7.811916,7.992171,8.282599,9.005635,9.677234,10.353402,10.694362000000002,11.003845000000002,11.519401000000002,11.828656000000002,12.124326000000002,12.341238000000002,12.508268000000003,13.166824000000004,14.776059000000004,15.012969000000004,15.210214000000004,15.411415000000003,15.737467000000004,15.889438000000004,16.052418000000003,16.347783000000003,16.597745000000003,17.295198000000003,18.069641000000004,18.672587000000004,19.204068000000003,19.7022,20.145791000000003
108-2802815,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345858,0.6050139999999999,0.889906,1.212836,1.7060330000000001,2.048082,2.546278,3.028118,4.145492,4.532185,4.906359,5.196458,5.506765,5.770244,5.963735,6.228132,6.606373,6.999743,7.186864999999999,7.367119999999999,7.657547999999999,8.380583999999999,9.052183,9.728351,10.069311,10.378794000000001,10.894350000000001,11.203605000000001,11.499275,11.716187000000001,11.883217000000002,12.541773000000003,14.151008000000003,14.387918000000003,14.585163000000003,14.786364000000003,15.112416000000003,15.264387000000003,15.427367000000002,15.722732000000002,15.972694000000002,16.670147000000004,17.444590000000005,18.047536000000004,18.579017000000004,19.077149000000002,19.520740000000004
109-2802852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259156,0.5440480000000001,0.866978,1.3601750000000001,1.7022240000000002,2.2004200000000003,2.6822600000000003,3.799634,4.186327,4.560501,4.8506,5.160907,5.424386,5.617877,5.882274,6.260515,6.653885,6.841006999999999,7.021261999999999,7.31169,8.034726,8.706325,9.382493,9.723453000000001,10.032936000000001,10.548492000000001,10.857747000000002,11.153417000000001,11.370329000000002,11.537359000000002,12.195915000000003,13.805150000000003,14.042060000000003,14.239305000000003,14.440506000000003,14.766558000000003,14.918529000000003,15.081509000000002,15.376874000000003,15.626836000000003,16.324289000000004,17.098732000000005,17.701678000000005,18.233159000000004,18.731291000000002,19.174882000000004
110-2802888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28489200000000003,0.6078220000000001,1.1010190000000002,1.4430680000000002,1.9412640000000003,2.4231040000000004,3.5404780000000002,3.9271710000000004,4.301345,4.591444,4.901751,5.16523,5.358721,5.623118,6.001359,6.394729,6.581851,6.762106,7.0525340000000005,7.77557,8.447169,9.123337000000001,9.464297000000002,9.773780000000002,10.289336000000002,10.598591000000003,10.894261000000002,11.111173000000003,11.278203000000003,11.936759000000004,13.545994000000004,13.782904000000004,13.980149000000004,14.181350000000004,14.507402000000004,14.659373000000004,14.822353000000003,15.117718000000004,15.367680000000004,16.065133000000003,16.839576000000005,17.442522000000004,17.974003000000003,18.472135,18.915726000000003
