순번_정류장ID,60-2801632,61-2801643,62-2801646,63-2801664,64-2801678,65-2801183,66-2801685,67-2801169,68-2805307,69-2801700,70-2801706,71-2801713,72-2801720,73-2801737,74-2801911,75-2801949,76-2801960,77-2801984,78-2802009,79-2802037,80-2802075,81-2802115,82-2802134,83-2806509,84-2806501,85-2806512,86-2806505,87-2802183,88-2806589,89-2802191,90-2802195,91-2802205,92-2802218,93-2805976,94-2802233,95-2802254,96-2803792,97-2801817,98-2801812,99-2801813,100-2802277,101-2802269,102-2801819,103-2801835,104-2801837,105-2801839,106-2801841,107-2801832,108-2801830,109-2802241,110-2802244,111-2805898,112-2805895,113-2805893,114-2803802,115-2805002
60-2801632,0,0.09603400000000001,0.449617,0.710352,0.8835729999999999,1.1370689999999999,1.3727239999999998,1.5382219999999998,1.6616949999999997,1.8844039999999997,2.069771,2.278117,2.630967,3.6685410000000003,5.341989,5.561654,5.78582,5.99357,6.205169,6.564664,6.9022179999999995,7.164645999999999,7.600429999999999,7.948048999999999,8.3066,8.548945,8.910627,9.180016,9.577698,9.806219,10.220112,10.747613000000001,11.162581000000001,11.669152,12.064817,12.43435,12.762267,12.956693,13.216383,13.680712,14.07459,14.337403,14.741987,15.093833,15.300722,15.547326,16.420728,16.612783,16.986248,17.114861,17.433592,17.799581,17.959516999999998,18.275584,18.619441,19.003051
61-2801643,,0,0.353583,0.6143179999999999,0.787539,1.041035,1.2766899999999999,1.4421879999999998,1.5656609999999997,1.7883699999999998,1.9737369999999999,2.182083,2.534933,3.572507,5.245955,5.46562,5.689786000000001,5.8975360000000006,6.109135,6.46863,6.806184,7.068612,7.504396,7.852015,8.210566,8.452911,8.814593,9.083982,9.481664,9.710185000000001,10.124078,10.651579000000002,11.066547000000002,11.573118000000001,11.968783,12.338316,12.666233,12.860659,13.120349000000001,13.584678,13.978556000000001,14.241369,14.645953,14.997799,15.204688,15.451292,16.324694,16.516749,16.890214,17.018827,17.337558,17.703547,17.863483,18.17955,18.523407,18.907017
62-2801646,,,0,0.260735,0.433956,0.687452,0.923107,1.088605,1.212078,1.434787,1.620154,1.8285,2.18135,3.2189240000000003,4.892372,5.112037,5.336203,5.543953,5.755552,6.115047,6.452601,6.7150289999999995,7.150812999999999,7.498431999999999,7.856983,8.099328,8.46101,8.730399,9.128081,9.356602,9.770495,10.297996000000001,10.712964000000001,11.219535,11.6152,11.984733,12.31265,12.507076,12.766766,13.231095,13.624973,13.887786,14.29237,14.644216,14.851105,15.097709,15.971111,16.163166,16.536631,16.665244,16.983975,17.349964,17.5099,17.825967,18.169824,18.553434
63-2801664,,,,0,0.173221,0.426717,0.6623720000000001,0.8278700000000001,0.951343,1.174052,1.3594190000000002,1.567765,1.9206150000000002,2.958189,4.631637,4.851302,5.075468,5.283218,5.494816999999999,5.854311999999999,6.191865999999999,6.454293999999999,6.890077999999999,7.237696999999999,7.596247999999999,7.8385929999999995,8.200275,8.469664,8.867346,9.095867,9.50976,10.037261,10.452229,10.9588,11.354465,11.723998,12.051915,12.246341,12.506031,12.97036,13.364238,13.627051,14.031635,14.383481,14.59037,14.836974,15.710376,15.902431,16.275896,16.404509,16.72324,17.089229,17.249164999999998,17.565231999999998,17.909088999999998,18.292699
64-2801678,,,,,0,0.253496,0.489151,0.654649,0.778122,1.000831,1.186198,1.394544,1.747394,2.784968,4.458416,4.678081,4.902247,5.109997,5.3215959999999995,5.6810909999999994,6.018644999999999,6.281072999999999,6.716856999999999,7.064475999999999,7.423026999999999,7.665372,8.027054,8.296443,8.694125,8.922646,9.336539,9.86404,10.279008,10.785578999999998,11.181243999999998,11.550776999999998,11.878693999999998,12.073119999999998,12.332809999999998,12.797138999999998,13.191016999999999,13.453829999999998,13.858413999999998,14.210259999999998,14.417148999999998,14.663752999999998,15.537154999999998,15.729209999999998,16.102674999999998,16.231288,16.550019,16.916007999999998,17.075943999999996,17.392010999999997,17.735867999999996,18.119477999999997
65-2801183,,,,,,0,0.23565500000000003,0.40115300000000004,0.524626,0.7473350000000001,0.9327020000000001,1.141048,1.4938980000000002,2.531472,4.2049199999999995,4.4245849999999995,4.648751,4.856501,5.068099999999999,5.427594999999999,5.765148999999999,6.027576999999999,6.463360999999999,6.810979999999999,7.169530999999999,7.4118759999999995,7.7735579999999995,8.042947,8.440629,8.66915,9.083043,9.610544,10.025512,10.532083,10.927748,11.297281,11.625198,11.819624,12.079314,12.543643,12.937521,13.200334,13.604918,13.956764,14.163653,14.410257,15.283659,15.475714,15.849179,15.977791999999999,16.296523,16.662512,16.822447999999998,17.138514999999998,17.482371999999998,17.865982
66-2801685,,,,,,,0,0.165498,0.288971,0.51168,0.697047,0.905393,1.258243,2.295817,3.969265,4.18893,4.413096,4.620846,4.832445,5.19194,5.529494,5.791922,6.2277059999999995,6.575324999999999,6.933876,7.176221,7.537903,7.807292,8.204974,8.433495,8.847388,9.374889,9.789857,10.296427999999999,10.692092999999998,11.061625999999999,11.389542999999998,11.583968999999998,11.843658999999999,12.307987999999998,12.701865999999999,12.964678999999999,13.369262999999998,13.721108999999998,13.927997999999999,14.174601999999998,15.048003999999999,15.240058999999999,15.613523999999998,15.742136999999998,16.060868,16.426857,16.586792999999997,16.902859999999997,17.246716999999997,17.630326999999998
67-2801169,,,,,,,,0,0.123473,0.346182,0.531549,0.7398950000000001,1.092745,2.130319,3.803767,4.023432,4.247598,4.455348,4.6669469999999995,5.026441999999999,5.363995999999999,5.626423999999999,6.062207999999999,6.409826999999999,6.768377999999999,7.010723,7.372405,7.641794,8.039476,8.267997000000001,8.681890000000001,9.209391,9.624359,10.13093,10.526594999999999,10.896128,11.224044999999998,11.418470999999998,11.678161,12.142489999999999,12.536368,12.799180999999999,13.203764999999999,13.555610999999999,13.7625,14.009103999999999,14.882506,15.074561,15.448025999999999,15.576638999999998,15.895369999999998,16.261359,16.421294999999997,16.737361999999997,17.081218999999997,17.464828999999998
68-2805307,,,,,,,,,0,0.22270900000000002,0.408076,0.616422,0.969272,2.006846,3.680294,3.899959,4.124125,4.331875,4.543474,4.902969,5.240523,5.5029509999999995,5.938734999999999,6.286353999999999,6.644905,6.88725,7.248932,7.518321,7.916003,8.144524,8.558417,9.085918,9.500886,10.007456999999999,10.403121999999998,10.772654999999999,11.100571999999998,11.294997999999998,11.554687999999999,12.019016999999998,12.412894999999999,12.675707999999998,13.080291999999998,13.432137999999998,13.639026999999999,13.885630999999998,14.759032999999999,14.951087999999999,15.324552999999998,15.453165999999998,15.771896999999997,16.137885999999998,16.297821999999996,16.613888999999997,16.957745999999997,17.341355999999998
69-2801700,,,,,,,,,,0,0.185367,0.393713,0.746563,1.7841369999999999,3.457585,3.67725,3.9014159999999998,4.109166,4.320765,4.68026,5.0178139999999996,5.280241999999999,5.716025999999999,6.063644999999999,6.422196,6.664541,7.026223,7.295612,7.693294,7.921815,8.335708,8.863209000000001,9.278177000000001,9.784748,10.180413,10.549946,10.877863,11.072289,11.331979,11.796308,12.190186,12.452999,12.857583,13.209429,13.416318,13.662922,14.536324,14.728379,15.101844,15.230457,15.549188,15.915177,16.075112999999998,16.39118,16.735037,17.118647
