순번_정류장ID,1-2807348,2-2803664,3-2805207,4-2805774,5-2807045,6-2805775,7-2805960,8-2806042,9-2807366,10-2802317,11-2802320,12-2803641,13-2807640,14-2806858,15-2802344,16-2802340,17-2805421,18-2806664,19-2806665,20-2805423,21-2804853,22-2805042,23-2804898,24-2803800,25-2803817,26-2804957,27-2803810,28-2801820,29-2801828,30-2801904,31-2804910,32-2801833,33-2802219,34-2802216,35-2802209,36-2802202,37-2802188,38-2802186,39-2804814,40-2807105,41-2802127,42-2802109,43-2802087,44-2804799,45-2802048,46-2802019,47-2802005,48-2801932,49-2801908,50-2801715,51-2801690,52-2803662,53-2800165
1-2807348,0,1.7116080000000002,2.5081860000000002,2.663472,2.991123,3.34401,3.8935009999999997,4.13498,6.583919,7.375722,7.847016,8.26233,8.558224000000001,8.908798,9.205714,9.986509,10.91118,11.195044,11.470858,11.69049,12.030391,12.349559,12.541597,13.371780999999999,13.571831999999999,14.002047999999998,14.225530999999998,14.519008999999999,14.715630999999998,14.969504999999998,15.328997999999999,15.911622999999999,16.249473,16.397768,16.616221,17.056155999999998,17.56563,18.19634,18.685063,19.115459,19.794323000000002,20.117598,20.322885,20.621351,21.00838,21.299913999999998,21.513851,22.666663,23.680454,24.571908,25.098639000000002,25.678369000000004,26.295193000000005
2-2803664,,0,0.796578,0.951864,1.279515,1.632402,2.1818929999999996,2.4233719999999996,4.872311,5.664114,6.135408,6.550722,6.846616,7.19719,7.494106,8.274901,9.199572,9.483436,9.75925,9.978882,10.318783,10.637951,10.829989,11.660173,11.860224,12.29044,12.513923,12.807401,13.004023,13.257897,13.61739,14.200015,14.537865,14.68616,14.904613,15.344548,15.854022,16.484732,16.973455,17.403851000000003,18.082715000000004,18.405990000000003,18.611277,18.909743000000002,19.296772,19.588306,19.802243,20.955055,21.968846000000003,22.860300000000002,23.387031000000004,23.966761000000005,24.583585000000006
3-2805207,,,0,0.15528599999999998,0.482937,0.835824,1.3853149999999999,1.6267939999999999,4.075733,4.867535999999999,5.33883,5.754144,6.050038,6.400612,6.697528,7.4783230000000005,8.402994,8.686857999999999,8.962672,9.182304,9.522205,9.841372999999999,10.033411,10.863595,11.063646,11.493862,11.717345,12.010823,12.207445,12.461319,12.820812,13.403437,13.741287,13.889581999999999,14.108035,14.54797,15.057444,15.688154,16.176877,16.607273,17.286137,17.609412,17.814698999999997,18.113165,18.500193999999997,18.791727999999996,19.005664999999997,20.158476999999998,21.172268,22.063722,22.590453,23.170183,23.787007000000003
4-2805774,,,,0,0.327651,0.6805380000000001,1.230029,1.471508,3.920447,4.71225,5.183544,5.598858000000001,5.894752,6.245326,6.542242,7.323037,8.247708,8.531571999999999,8.807386,9.027018,9.366919,9.686086999999999,9.878124999999999,10.708309,10.90836,11.338576,11.562059,11.855537,12.052159,12.306033,12.665526,13.248151,13.586001,13.734295999999999,13.952748999999999,14.392684,14.902158,15.532868,16.021591,16.451987000000003,17.130851000000003,17.454126000000002,17.659413,17.957879000000002,18.344908,18.636442,18.850379,20.003191,21.016982000000002,21.908436000000002,22.435167000000003,23.014897000000005,23.631721000000006
5-2807045,,,,,0,0.352887,0.9023779999999999,1.143857,3.592796,4.384599,4.855893,5.271207,5.567101,5.917675,6.214591,6.995386000000001,7.920057000000001,8.203921000000001,8.479735000000002,8.699367000000002,9.039268000000002,9.358436000000001,9.550474000000001,10.380658,10.580709,11.010925,11.234408,11.527886,11.724508,11.978382,12.337875,12.9205,13.25835,13.406645,13.625098,14.065033,14.574507,15.205217000000001,15.693940000000001,16.124336,16.8032,17.126475,17.331761999999998,17.630228,18.017256999999997,18.308790999999996,18.522727999999997,19.675539999999998,20.689331,21.580785,22.107516,22.687246000000002,23.304070000000003
6-2805775,,,,,,0,0.549491,0.79097,3.239909,4.031712,4.503006,4.9183200000000005,5.214214,5.564788,5.861704,6.642499,7.56717,7.851034,8.126848,8.346480000000001,8.686381,9.005549,9.197587,10.027771000000001,10.227822000000002,10.658038000000001,10.881521000000001,11.174999000000001,11.371621000000001,11.625495,11.984988000000001,12.567613000000001,12.905463000000001,13.053758,13.272211,13.712146,14.221620000000001,14.852330000000002,15.341053000000002,15.771449000000002,16.450313,16.773588,16.978875,17.277341,17.664369999999998,17.955903999999997,18.169840999999998,19.322653,20.336444,21.227898,21.754629,22.334359000000003,22.951183000000004
7-2805960,,,,,,,0,0.241479,2.6904179999999998,3.4822209999999996,3.9535149999999994,4.368829,4.6647229999999995,5.0152969999999994,5.312213,6.093008,7.017679,7.301543000000001,7.577357000000001,7.796989000000001,8.136890000000001,8.456058,8.648096,9.478280000000002,9.678331000000002,10.108547000000002,10.332030000000001,10.625508000000002,10.822130000000001,11.076004000000001,11.435497000000002,12.018122000000002,12.355972000000001,12.504267,12.72272,13.162655,13.672129000000002,14.302839000000002,14.791562000000003,15.221958000000003,15.900822000000003,16.224097000000004,16.429384000000002,16.727850000000004,17.114879000000002,17.406413,17.620350000000002,18.773162000000003,19.786953000000004,20.678407000000004,21.205138000000005,21.784868000000007,22.401692000000008
8-2806042,,,,,,,,0,2.4489389999999998,3.2407419999999996,3.7120359999999994,4.12735,4.4232439999999995,4.7738179999999995,5.070734,5.851529,6.7762,7.060064000000001,7.335878000000001,7.555510000000001,7.895411000000001,8.214579,8.406617,9.236801,9.436852,9.867068,10.090551,10.384029,10.580651,10.834525,11.194018,11.776643,12.114493,12.262787999999999,12.481240999999999,12.921175999999999,13.43065,14.06136,14.550083,14.980479,15.659343000000002,15.982618000000002,16.187905,16.486371000000002,16.8734,17.164934,17.378871,18.531683,19.545474000000002,20.436928,20.963659000000003,21.543389000000005,22.160213000000006
9-2807366,,,,,,,,,0,0.7918029999999999,1.263097,1.6784109999999999,1.9743049999999998,2.3248789999999997,2.6217949999999997,3.4025899999999996,4.327260999999999,4.6111249999999995,4.886939,5.106571,5.446472,5.76564,5.9576780000000005,6.7878620000000005,6.987913000000001,7.418129,7.641612,7.935090000000001,8.131712,8.385586,8.745079,9.327704,9.665554,9.813849,10.032302,10.472237,10.981711,11.612421000000001,12.101144000000001,12.531540000000001,13.210404000000002,13.533679000000003,13.738966000000003,14.037432000000003,14.424461000000003,14.715995000000003,14.929932000000003,16.082744,17.096535000000003,17.987989000000002,18.514720000000004,19.094450000000005,19.711274000000007
10-2802317,,,,,,,,,,0,0.47129399999999994,0.886608,1.182502,1.5330759999999999,1.8299919999999998,2.6107869999999997,3.5354579999999998,3.8193219999999997,4.095136,4.314768,4.654669,4.9738370000000005,5.165875000000001,5.996059000000001,6.196110000000001,6.626326000000001,6.8498090000000005,7.143287000000001,7.3399090000000005,7.593783,7.953276,8.535900999999999,8.873750999999999,9.022045999999998,9.240498999999998,9.680433999999998,10.189907999999999,10.820618,11.309341,11.739737,12.418601,12.741876000000001,12.947163000000002,13.245629000000001,13.632658000000001,13.924192000000001,14.138129000000001,15.290941000000002,16.304732,17.196186,17.722917000000002,18.302647000000004,18.919471000000005
11-2802320,,,,,,,,,,,0,0.415314,0.7112080000000001,1.061782,1.358698,2.139493,3.064164,3.348028,3.623842,3.8434739999999996,4.183375,4.502543,4.694581,5.524765,5.724816000000001,6.155032,6.378515,6.6719930000000005,6.868615,7.122489,7.4819819999999995,8.064606999999999,8.402456999999998,8.550751999999997,8.769204999999998,9.209139999999998,9.718613999999999,10.349324,10.838047,11.268443,11.947307,12.270582000000001,12.475869000000001,12.774335,13.161364,13.452898000000001,13.666835,14.819647000000002,15.833438000000001,16.724892,17.251623000000002,17.831353000000004,18.448177000000005
12-2803641,,,,,,,,,,,,0,0.295894,0.646468,0.943384,1.724179,2.64885,2.932714,3.208528,3.4281599999999997,3.7680609999999994,4.087229,4.279267,5.109451,5.309502,5.739718,5.963201,6.256679,6.453301,6.707174999999999,7.066667999999999,7.649292999999999,7.987143,8.135437999999999,8.353890999999999,8.793826,9.3033,9.93401,10.422733000000001,10.853129000000001,11.531993000000002,11.855268000000002,12.060555000000003,12.359021000000002,12.746050000000002,13.037584000000003,13.251521000000002,14.404333000000003,15.418124000000002,16.309578000000002,16.836309000000004,17.416039000000005,18.032863000000006
13-2807640,,,,,,,,,,,,,0,0.350574,0.6474899999999999,1.4282849999999998,2.352956,2.6368199999999997,2.9126339999999997,3.1322659999999996,3.472167,3.7913349999999997,3.983373,4.813556999999999,5.013608,5.443823999999999,5.667306999999999,5.960785,6.157406999999999,6.411280999999999,6.7707739999999985,7.353398999999999,7.691248999999999,7.839543999999999,8.057996999999999,8.497931999999999,9.007406,9.638116,10.126839,10.557235,11.236099000000001,11.559374000000002,11.764661000000002,12.063127000000001,12.450156000000002,12.741690000000002,12.955627000000002,14.108439000000002,15.122230000000002,16.013684,16.540415000000003,17.120145000000004,17.736969000000006
14-2806858,,,,,,,,,,,,,,0,0.29691599999999996,1.0777109999999999,2.002382,2.286246,2.56206,2.7816919999999996,3.121593,3.4407609999999997,3.632799,4.4629829999999995,4.663034,5.093249999999999,5.316732999999999,5.610211,5.806832999999999,6.060706999999999,6.420199999999999,7.002824999999999,7.340674999999999,7.488969999999999,7.7074229999999995,8.147357999999999,8.656831999999998,9.287541999999998,9.776264999999999,10.206660999999999,10.885525,11.2088,11.414087,11.712553,12.099582,12.391116,12.605053,13.757865,14.771656,15.66311,16.189841,16.769571000000003,17.386395000000004
15-2802344,,,,,,,,,,,,,,,0,0.780795,1.705466,1.9893299999999998,2.265144,2.4847759999999997,2.8246769999999994,3.1438449999999993,3.3358829999999995,4.166067,4.366118,4.796334,5.019817,5.313295,5.509917,5.763790999999999,6.123283999999999,6.705908999999999,7.043759,7.192054,7.410507,7.850442,8.359916,8.990626,9.479349000000001,9.909745000000001,10.588609000000002,10.911884000000002,11.117171000000003,11.415637000000002,11.802666000000002,12.094200000000003,12.308137000000002,13.460949000000003,14.474740000000002,15.366194000000002,15.892925000000002,16.472655000000003,17.089479000000004
16-2802340,,,,,,,,,,,,,,,,0,0.9246709999999999,1.208535,1.484349,1.703981,2.043882,2.36305,2.555088,3.385272,3.5853230000000003,4.015539,4.239022,4.532500000000001,4.729122,4.982996,5.342489,5.925114,6.262964,6.411259,6.6297120000000005,7.069647000000001,7.579121000000001,8.209831000000001,8.698554000000001,9.128950000000001,9.807814000000002,10.131089000000003,10.336376000000003,10.634842000000003,11.021871000000003,11.313405000000003,11.527342000000003,12.680154000000003,13.693945000000003,14.585399000000002,15.112130000000002,15.691860000000002,16.308684000000003
