순번_정류장ID,78-2807484,79-2806581,80-2806049,81-2807456,82-2806088,83-2807452,84-2806640,85-2806641,86-2805878,87-2806093,88-2806094,89-2805553,90-2805205,91-2805308,92-2805204,93-2802589,94-2802362,95-2802595,96-2802598,97-2805538,98-2802587,99-2802580,100-2802578,101-2803629,102-2802575,103-2802567,104-2802564,105-2807041,106-2802565,107-2802290,108-2802292,109-2803631,110-2801866,111-2802294,112-2802298,113-2802297,114-2805667,115-2801812,116-2801813,117-2802277,118-2802269,119-2802259,120-2801851,121-2802234,122-2801825,123-2801829,124-2801831,125-2801860,126-2801858,127-2802188,128-2802186,129-2804814,130-2802127,131-2802109,132-2802072,133-2802044,134-2801932,135-2801690,136-2803662,137-2800166,138-2801643,139-2801646,140-2801664,141-2801183,142-2801949,143-2801960,144-2801974,145-2801964,146-2801955,147-2801952,148-2801805,149-2803542,150-2803543
88-2806094,,,,,,,,,,,0,0.176716,0.365852,0.781164,1.115387,1.502667,1.8563049999999999,2.142098,2.378962,2.726076,4.105342,4.6073960000000005,4.871059000000001,5.0271490000000005,5.275245000000001,5.604571000000001,6.079176000000001,6.493227000000001,6.935003000000001,7.623963000000001,7.8374440000000005,8.171209000000001,8.570832000000001,8.823437000000002,9.016316000000002,9.418603000000001,10.086102,10.365256,10.624946000000001,11.089275,11.483153000000001,11.915722000000002,12.379171000000003,12.537473000000004,12.807692000000003,13.093334000000002,13.245541000000003,13.397352000000003,14.878373000000003,15.554011000000003,16.184721000000003,16.673444000000003,17.782704000000003,18.105979,18.435769,18.720032,20.176045,22.608020999999997,23.187751,23.877468,24.944063,25.040097,25.39368,25.827636,28.744051,28.963715999999998,29.270390999999996,29.627367999999997,30.069263999999997,30.531415999999997,31.043424999999996,31.360088999999995,31.619846999999996
89-2805553,,,,,,,,,,,,0,0.189136,0.604448,0.938671,1.325951,1.679589,1.965382,2.202246,2.54936,3.928626,4.43068,4.694343,4.850433,5.098529,5.427855,5.9024600000000005,6.316511,6.758287,7.447247,7.660728,7.994492999999999,8.394115999999999,8.646721,8.839599999999999,9.241886999999998,9.909385999999998,10.188539999999998,10.448229999999999,10.912558999999998,11.306436999999999,11.739006,12.202455,12.360757000000001,12.630976,12.916618,13.068825,13.220636,14.701657,15.377295,16.008005,16.496728,17.605988,17.929263,18.259052999999998,18.543315999999997,19.999328999999996,22.431304999999995,23.011034999999996,23.700751999999998,24.767346999999997,24.863380999999997,25.216963999999997,25.650919999999996,28.567334999999996,28.786999999999995,29.093674999999994,29.450651999999995,29.892547999999994,30.354699999999994,30.866708999999993,31.183372999999992,31.443130999999994
90-2805205,,,,,,,,,,,,,0,0.415312,0.7495350000000001,1.1368150000000001,1.490453,1.776246,2.01311,2.360224,3.73949,4.241544,4.505207,4.661297,4.909393000000001,5.238719000000001,5.713324000000001,6.127375000000001,6.569151000000001,7.258111,7.471592,7.805357,8.204979999999999,8.457585,8.650464,9.052750999999999,9.720249999999998,9.999403999999998,10.259094,10.723422999999999,11.117301,11.549869999999999,12.013319,12.171621,12.44184,12.727481999999998,12.879688999999999,13.0315,14.512521,15.188158999999999,15.818869,16.307592,17.416852,17.740126999999998,18.069916999999997,18.354179999999996,19.810192999999995,22.242168999999993,22.821898999999995,23.511615999999997,24.578210999999996,24.674244999999996,25.027827999999996,25.461783999999994,28.378198999999995,28.597863999999994,28.904538999999993,29.261515999999993,29.703411999999993,30.165563999999993,30.67757299999999,30.99423699999999,31.253994999999993
91-2805308,,,,,,,,,,,,,,0,0.334223,0.721503,1.075141,1.3609339999999999,1.5977979999999998,1.9449119999999998,3.324178,3.826232,4.089895,4.245985,4.494081,4.8234070000000004,5.298012000000001,5.712063000000001,6.1538390000000005,6.842799,7.05628,7.390045,7.789668,8.042273,8.235152,8.637438999999999,9.304937999999998,9.584091999999998,9.843782,10.308110999999998,10.701989,11.134557999999998,11.598006999999999,11.756309,12.026527999999999,12.312169999999998,12.464376999999999,12.616188,14.097209,14.772846999999999,15.403557,15.89228,17.00154,17.324814999999997,17.654604999999997,17.938867999999996,19.394880999999994,21.826856999999993,22.406586999999995,23.096303999999996,24.162898999999996,24.258932999999995,24.612515999999996,25.046471999999994,27.962886999999995,28.182551999999994,28.489226999999993,28.846203999999993,29.288099999999993,29.750251999999993,30.26226099999999,30.57892499999999,30.838682999999993
92-2805204,,,,,,,,,,,,,,,0,0.38728,0.740918,1.026711,1.263575,1.6106889999999998,2.9899549999999997,3.4920089999999995,3.7556719999999997,3.9117619999999995,4.159858,4.489184,4.963789,5.37784,5.819616,6.508576,6.7220569999999995,7.055821999999999,7.455444999999999,7.708049999999999,7.900928999999999,8.303215999999999,8.970714999999998,9.249868999999999,9.509559,9.973887999999999,10.367766,10.800335,11.263784000000001,11.422086000000002,11.692305000000001,11.977947,12.130154000000001,12.281965000000001,13.762986000000001,14.438624,15.069334000000001,15.558057000000002,16.667317,16.990592,17.320382,17.604644999999998,19.060657999999997,21.492633999999995,22.072363999999997,22.762081,23.828675999999998,23.924709999999997,24.278292999999998,24.712248999999996,27.628663999999997,27.848328999999996,28.155003999999995,28.511980999999995,28.953876999999995,29.416028999999995,29.928037999999994,30.244701999999993,30.504459999999995
93-2802589,,,,,,,,,,,,,,,,0,0.353638,0.639431,0.8762949999999999,1.223409,2.6026749999999996,3.104729,3.368392,3.524482,3.7725779999999998,4.101903999999999,4.576509,4.990559999999999,5.432335999999999,6.121295999999999,6.334776999999999,6.668541999999999,7.068164999999999,7.320769999999999,7.513648999999998,7.9159359999999985,8.583434999999998,8.862588999999998,9.122278999999999,9.586607999999998,9.980485999999999,10.413055,10.876504,11.034806000000001,11.305025,11.590667,11.742874,11.894685,13.375706000000001,14.051344,14.682054,15.170777000000001,16.280037,16.603312,16.933101999999998,17.217364999999997,18.673377999999996,21.105353999999995,21.685083999999996,22.374800999999998,23.441395999999997,23.537429999999997,23.891012999999997,24.324968999999996,27.241383999999996,27.461048999999996,27.767723999999994,28.124700999999995,28.566596999999994,29.028748999999994,29.540757999999993,29.857421999999993,30.117179999999994
94-2802362,,,,,,,,,,,,,,,,,0,0.28579299999999996,0.5226569999999999,0.8697709999999998,2.2490369999999995,2.7510909999999997,3.014754,3.1708439999999998,3.4189399999999996,3.7482659999999997,4.222871,4.636921999999999,5.078697999999999,5.767657999999999,5.981138999999999,6.3149039999999985,6.714526999999999,6.9671319999999985,7.160010999999998,7.562297999999998,8.229796999999998,8.508950999999998,8.768640999999999,9.232969999999998,9.626847999999999,10.059417,10.522866,10.681168000000001,10.951387,11.237029,11.389236,11.541047,13.022068,13.697706,14.328416,14.817139000000001,15.926399000000002,16.249674000000002,16.579464,16.863727,18.31974,20.751716,21.331446,22.021163,23.087758,23.183792,23.537375,23.971331,26.887746,27.107411,27.414085999999998,27.771062999999998,28.212958999999998,28.675110999999998,29.187119999999997,29.503783999999996,29.763541999999998
95-2802595,,,,,,,,,,,,,,,,,,0,0.236864,0.583978,1.963244,2.4652979999999998,2.728961,2.885051,3.1331469999999997,3.4624729999999997,3.9370779999999996,4.351128999999999,4.792904999999999,5.481864999999999,5.695345999999999,6.0291109999999986,6.428733999999999,6.681338999999999,6.874217999999998,7.2765049999999984,7.944003999999999,8.223157999999998,8.482847999999999,8.947176999999998,9.341054999999999,9.773623999999998,10.237072999999999,10.395375,10.665593999999999,10.951235999999998,11.103442999999999,11.255253999999999,12.736275,13.411912999999998,14.042622999999999,14.531346,15.640606,15.963881,16.293671,16.577934,18.033946999999998,20.465922999999997,21.045652999999998,21.73537,22.801965,22.897999,23.251582,23.685537999999998,26.601952999999998,26.821617999999997,27.128292999999996,27.485269999999996,27.927165999999996,28.389317999999996,28.901326999999995,29.217990999999994,29.477748999999996
96-2802598,,,,,,,,,,,,,,,,,,,0,0.347114,1.7263799999999998,2.228434,2.4920970000000002,2.648187,2.896283,3.225609,3.700214,4.114265,4.556041,5.245000999999999,5.458481999999999,5.792246999999999,6.191869999999999,6.444474999999999,6.637353999999998,7.039640999999999,7.707139999999999,7.986293999999999,8.245984,8.710313,9.104191,9.536760000000001,10.000209000000002,10.158511000000003,10.428730000000002,10.714372000000001,10.866579000000002,11.018390000000002,12.499411000000002,13.175049000000001,13.805759000000002,14.294482000000002,15.403742000000003,15.727017000000004,16.056807000000003,16.341070000000002,17.797083,20.229059,20.808789,21.498506000000003,22.565101000000002,22.661135,23.014718000000002,23.448674,26.365089,26.584754,26.891429,27.248406,27.690302,28.152454,28.664462999999998,28.981126999999997,29.240885
97-2805538,,,,,,,,,,,,,,,,,,,,0,1.3792659999999999,1.8813199999999999,2.144983,2.3010729999999997,2.5491689999999996,2.8784949999999996,3.3530999999999995,3.7671509999999997,4.208927,4.897887,5.111368,5.445132999999999,5.844755999999999,6.097360999999999,6.290239999999999,6.692526999999999,7.3600259999999995,7.63918,7.89887,8.363199,8.757077,9.189646,9.653095,9.811397000000001,10.081616,10.367258,10.519465,10.671276,12.152297,12.827935,13.458645,13.947368,15.056628000000002,15.379903000000002,15.709693000000001,15.993956,17.449969,19.881944999999998,20.461675,21.151392,22.217987,22.314021,22.667604,23.10156,26.017975,26.23764,26.544314999999997,26.901291999999998,27.343187999999998,27.805339999999998,28.317348999999997,28.634012999999996,28.893770999999997
98-2802587,,,,,,,,,,,,,,,,,,,,,0,0.502054,0.765717,0.921807,1.1699030000000001,1.4992290000000001,1.973834,2.3878850000000003,2.829661,3.5186210000000004,3.7321020000000003,4.065867,4.46549,4.718095,4.9109739999999995,5.313261,5.98076,6.259914,6.519604,6.983933,7.377811,7.81038,8.273829000000001,8.432131000000002,8.702350000000003,8.987992000000002,9.140199000000003,9.292010000000003,10.773031000000003,11.448669000000002,12.079379000000003,12.568102000000003,13.677362000000004,14.000637000000005,14.330427000000004,14.614690000000003,16.070703,18.502679,19.082409000000002,19.772126000000004,20.838721000000003,20.934755000000003,21.288338000000003,21.722294,24.638709000000002,24.858374,25.165049,25.522026,25.963922,26.426074,26.938083,27.254747,27.514505
99-2802580,,,,,,,,,,,,,,,,,,,,,,0,0.26366300000000004,0.41975300000000004,0.667849,0.997175,1.47178,1.885831,2.327607,3.016567,3.230048,3.563813,3.963436,4.216041000000001,4.40892,4.8112070000000005,5.478706000000001,5.757860000000001,6.017550000000001,6.481879000000001,6.875757000000001,7.308326000000001,7.771775000000001,7.930077000000001,8.200296000000002,8.485938,8.638145000000002,8.789956000000002,10.270977000000002,10.946615000000001,11.577325000000002,12.066048000000002,13.175308000000003,13.498583000000004,13.828373000000003,14.112636000000002,15.568649000000002,18.000625000000003,18.580355000000004,19.270072000000006,20.336667000000006,20.432701000000005,20.786284000000006,21.220240000000004,24.136655000000005,24.356320000000004,24.662995000000002,25.019972000000003,25.461868000000003,25.924020000000002,26.436029,26.752693,27.012451000000002
100-2802578,,,,,,,,,,,,,,,,,,,,,,,0,0.15609,0.40418600000000005,0.733512,1.208117,1.622168,2.0639440000000002,2.752904,2.966385,3.30015,3.699773,3.952378,4.145257,4.547544,5.2150430000000005,5.494197000000001,5.753887000000001,6.218216000000001,6.612094000000001,7.044663000000001,7.508112000000001,7.6664140000000005,7.9366330000000005,8.222275,8.374482,8.526293,10.007314000000001,10.682952,11.313662,11.802385000000001,12.911645000000002,13.234920000000002,13.564710000000002,13.848973,15.304986000000001,17.736962000000002,18.316692000000003,19.006409000000005,20.073004000000005,20.169038000000004,20.522621000000004,20.956577000000003,23.872992000000004,24.092657000000003,24.399332,24.756309,25.198205,25.660357,26.172366,26.48903,26.748788
101-2803629,,,,,,,,,,,,,,,,,,,,,,,,0,0.248096,0.577422,1.052027,1.466078,1.907854,2.596814,2.810295,3.14406,3.543683,3.796288,3.989167,4.391454,5.058953000000001,5.338107000000001,5.597797000000001,6.062126000000001,6.456004000000001,6.888573000000001,7.352022000000001,7.510324000000001,7.780543000000001,8.066185,8.218392000000001,8.370203000000002,9.851224000000002,10.526862000000001,11.157572000000002,11.646295000000002,12.755555000000003,13.078830000000004,13.408620000000003,13.692883000000002,15.148896000000002,17.580872000000003,18.160602000000004,18.850319000000006,19.916914000000006,20.012948000000005,20.366531000000005,20.800487000000004,23.716902000000005,23.936567000000004,24.243242000000002,24.600219000000003,25.042115000000003,25.504267000000002,26.016276,26.33294,26.592698000000002
102-2802575,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329326,0.803931,1.217982,1.6597579999999998,2.348718,2.5621989999999997,2.8959639999999998,3.295587,3.548192,3.741071,4.143358,4.810857,5.0900110000000005,5.3497010000000005,5.814030000000001,6.207908000000001,6.640477000000001,7.103926,7.262228,7.532447,7.8180890000000005,7.970296,8.122107,9.603128,10.278766,10.909476,11.398199,12.507459,12.830734000000001,13.160524000000002,13.444787000000002,14.900800000000002,17.332776000000003,17.912506000000004,18.602223000000006,19.668818000000005,19.764852000000005,20.118435000000005,20.552391000000004,23.468806000000004,23.688471000000003,23.995146000000002,24.352123000000002,24.794019000000002,25.256171000000002,25.76818,26.084844,26.344602000000002
103-2802567,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.474605,0.888656,1.330432,2.019392,2.2328729999999997,2.5666379999999998,2.966261,3.218866,3.411745,3.8140319999999996,4.4815309999999995,4.760685,5.020375,5.484704,5.878582,6.311151,6.7745999999999995,6.9329019999999995,7.203120999999999,7.488763,7.640969999999999,7.792781,9.273802,9.94944,10.58015,11.068873,12.178133,12.501408000000001,12.831198,13.115461,14.571474,17.00345,17.583180000000002,18.272897000000004,19.339492000000003,19.435526000000003,19.789109000000003,20.223065000000002,23.139480000000002,23.359145,23.66582,24.022797,24.464693,24.926845,25.438854,25.755518,26.015276
104-2802564,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414051,0.855827,1.544787,1.758268,2.092033,2.491656,2.744261,2.93714,3.3394269999999997,4.006926,4.28608,4.54577,5.010099,5.403977,5.836546,6.299995,6.458297,6.728516,7.014158,7.166365,7.318176,8.799197,9.474834999999999,10.105545,10.594268,11.703528,12.026803000000001,12.356593,12.640856,14.096869,16.528845,17.108575000000002,17.798292000000004,18.864887000000003,18.960921000000003,19.314504000000003,19.74846,22.664875000000002,22.88454,23.191215,23.548192,23.990088,24.45224,24.964249,25.280912999999998,25.540671
105-2807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441776,1.130736,1.344217,1.677982,2.077605,2.33021,2.523089,2.925376,3.592875,3.872029,4.131719,4.596048000000001,4.9899260000000005,5.4224950000000005,5.885944,6.044246,6.314465,6.600107,6.752314,6.9041250000000005,8.385146,9.060784,9.691494,10.180217,11.289477000000002,11.612752000000002,11.942542000000003,12.226805000000002,13.682818000000003,16.114794000000003,16.694524000000005,17.384241000000006,18.450836000000006,18.546870000000006,18.900453000000006,19.334409000000004,22.250824000000005,22.470489000000004,22.777164000000003,23.134141000000003,23.576037000000003,24.038189000000003,24.550198,24.866862,25.126620000000003
106-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.68896,0.902441,1.2362060000000001,1.6358290000000002,1.8884340000000002,2.081313,2.4836,3.151099,3.430253,3.689943,4.154272,4.54815,4.980719,5.4441679999999995,5.602469999999999,5.872688999999999,6.1583309999999996,6.310537999999999,6.462349,7.94337,8.619008,9.249718,9.738441,10.847701,11.170976000000001,11.500766000000002,11.785029000000002,13.241042000000002,15.673018000000003,16.252748000000004,16.942465000000006,18.009060000000005,18.105094000000005,18.458677000000005,18.892633000000004,21.809048000000004,22.028713000000003,22.335388000000002,22.692365000000002,23.134261000000002,23.596413000000002,24.108422,24.425086,24.684844000000002
107-2802290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213481,0.547246,0.946869,1.199474,1.392353,1.79464,2.462139,2.741293,3.000983,3.465312,3.85919,4.291759,4.755208,4.91351,5.183729,5.469371,5.6215779999999995,5.773389,7.25441,7.930048,8.560758,9.049481,10.158741000000001,10.482016000000002,10.811806,11.096069,12.552082,14.984058000000001,15.563788,16.253505,17.3201,17.416134,17.769717,18.203673,21.120088,21.339752999999998,21.646427999999997,22.003404999999997,22.445300999999997,22.907452999999997,23.419461999999996,23.736125999999995,23.995883999999997
108-2802292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33376500000000003,0.733388,0.9859930000000001,1.1788720000000001,1.5811590000000002,2.2486580000000003,2.5278120000000004,2.7875020000000004,3.251831,3.645709,4.078278,4.541727,4.700029,4.970248,5.25589,5.408097,5.559908,7.040929,7.716567,8.347277,8.836,9.945260000000001,10.268535000000002,10.598325000000003,10.882588000000002,12.338601000000002,14.770577000000003,15.350307000000003,16.040024000000003,17.106619000000002,17.202653,17.556236000000002,17.990192,20.906607,21.126272,21.432947,21.789924,22.23182,22.693972,23.205980999999998,23.522644999999997,23.782403
109-2803631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399623,0.652228,0.845107,1.2473940000000001,1.9148930000000002,2.1940470000000003,2.4537370000000003,2.9180660000000005,3.3119440000000004,3.7445130000000004,4.207962,4.366264,4.636483,4.922125,5.074332,5.226143,6.707164000000001,7.382802000000001,8.013512,8.502235,9.611495000000001,9.934770000000002,10.264560000000003,10.548823000000002,12.004836000000003,14.436812000000003,15.016542000000003,15.706259000000003,16.772854000000002,16.868888000000002,17.222471000000002,17.656427,20.572842,20.792507,21.099182,21.456159,21.898055,22.360207,22.872215999999998,23.188879999999997,23.448638
