순번_정류장ID,56-2806055,57-2807455,58-2807484,59-2806581,60-2806049,61-2807456,62-2806088,63-2805878,64-2804448,65-2805552,66-2805003,67-2805206,68-2805004,69-2806095,70-2806096,71-2805007,72-2805008,73-2806625,74-2806216,75-2802599,76-2802592,77-2802589,78-2802362,79-2802595,80-2802598,81-2803664,82-2805207,83-2805774,84-2807045,85-2805775,86-2805960,87-2806042,88-2806043,89-2805961,90-2805776,91-2805777,92-2806089,93-2805031,94-2807042,95-2806047,96-2807360,97-2807168,98-2806724,99-2807357,100-2807447,101-2807445,102-2803579,103-2802358,104-2804867,105-2804908,106-2805203,107-2803522,108-2803523,109-2805995
66-2805003,,,,,,,,,,,0,0.163348,0.4188,0.616302,1.285336,1.493778,1.976301,2.414898,2.883157,3.016665,3.290134,3.6437720000000002,3.929565,4.166429,4.599457,5.396035,5.551321000000001,5.878972000000001,6.231859000000001,6.781350000000001,7.022829000000001,7.720063000000001,7.943485000000001,8.478902000000001,8.806726000000001,9.217788,9.589444,10.33694,10.95267,11.226569,11.59943,11.985211,12.521367,12.749958,13.030787,13.540741,13.992551,14.504035,14.852743,15.567353,16.000745000000002,16.255873,16.606268,17.231215
67-2805206,,,,,,,,,,,,0,0.255452,0.452954,1.121988,1.33043,1.812953,2.25155,2.719809,2.853317,3.126786,3.480424,3.766217,4.003081,4.436109,5.232687,5.387973000000001,5.715624000000001,6.068511000000001,6.618002000000001,6.859481000000001,7.5567150000000005,7.780137000000001,8.315554,8.643378,9.05444,9.426096,10.173592,10.789321999999999,11.063220999999999,11.436081999999999,11.821862999999999,12.358018999999999,12.586609999999999,12.867439,13.377393,13.829203,14.340686999999999,14.689395,15.404005,15.837397,16.092525,16.442919999999997,17.067866999999996
68-2805004,,,,,,,,,,,,,0,0.197502,0.866536,1.074978,1.557501,1.996098,2.464357,2.597865,2.871334,3.224972,3.510765,3.7476290000000003,4.180657,4.977235,5.1325210000000006,5.460172000000001,5.813059000000001,6.362550000000001,6.604029000000001,7.3012630000000005,7.524685000000001,8.060102,8.387926,8.798988,9.170644,9.91814,10.533869999999999,10.807768999999999,11.180629999999999,11.566410999999999,12.102566999999999,12.331157999999999,12.611987,13.121941,13.573751,14.085234999999999,14.433943,15.148553,15.581945,15.837073,16.187468,16.812414999999998
69-2806095,,,,,,,,,,,,,,0,0.669034,0.877476,1.359999,1.7985959999999999,2.266855,2.400363,2.673832,3.02747,3.313263,3.5501270000000003,3.983155,4.779733,4.9350190000000005,5.262670000000001,5.615557000000001,6.1650480000000005,6.4065270000000005,7.103761,7.327183000000001,7.8626000000000005,8.190424,8.601486,8.973142,9.720638,10.336367999999998,10.610266999999999,10.983127999999999,11.368908999999999,11.905064999999999,12.133655999999998,12.414484999999999,12.924439,13.376249,13.887732999999999,14.236441,14.951051,15.384443,15.639571,15.989966,16.614913
70-2806096,,,,,,,,,,,,,,,0,0.20844200000000002,0.690965,1.129562,1.597821,1.731329,2.004798,2.358436,2.644229,2.8810930000000003,3.314121,4.110699,4.265985000000001,4.593636000000001,4.946523000000001,5.496014000000001,5.737493000000001,6.4347270000000005,6.658149000000001,7.193566000000001,7.52139,7.9324520000000005,8.304108000000001,9.051604000000001,9.667334,9.941233,10.314094,10.699875,11.236031,11.464622,11.745451000000001,12.255405000000001,12.707215000000001,13.218699,13.567407000000001,14.282017000000002,14.715409000000001,14.970537,15.320932,15.945879000000001
71-2805007,,,,,,,,,,,,,,,,0,0.482523,0.9211199999999999,1.389379,1.5228869999999999,1.7963559999999998,2.149994,2.435787,2.672651,3.1056790000000003,3.9022570000000005,4.057543000000001,4.385194000000001,4.738081000000001,5.287572000000001,5.529051000000001,6.226285000000001,6.449707000000001,6.985124000000001,7.3129480000000004,7.724010000000001,8.095666000000001,8.843162000000001,9.458892,9.732791,10.105652000000001,10.491433,11.027589,11.25618,11.537009000000001,12.046963000000002,12.498773000000002,13.010257000000001,13.358965000000001,14.073575000000002,14.506967000000001,14.762095000000002,15.112490000000003,15.737437000000003
72-2805008,,,,,,,,,,,,,,,,,0,0.438597,0.9068560000000001,1.040364,1.313833,1.667471,1.953264,2.190128,2.623156,3.419734,3.57502,3.902671,4.255558,4.8050489999999995,5.0465279999999995,5.743761999999999,5.967184,6.502600999999999,6.830424999999999,7.241486999999999,7.613142999999999,8.360638999999999,8.976368999999998,9.250267999999998,9.623128999999999,10.008909999999998,10.545065999999998,10.773656999999998,11.054485999999999,11.56444,12.01625,12.527733999999999,12.876441999999999,13.591052,14.024443999999999,14.279571999999998,14.629966999999999,15.254914
73-2806625,,,,,,,,,,,,,,,,,,0,0.46825900000000004,0.601767,0.8752360000000001,1.2288740000000002,1.5146670000000002,1.7515310000000002,2.184559,2.9811370000000004,3.136423,3.464074,3.816961,4.366452,4.607931,5.305165,5.528587,6.064004,6.391827999999999,6.80289,7.174545999999999,7.922041999999999,8.537771999999999,8.811670999999999,9.184531999999999,9.570312999999999,10.106468999999999,10.335059999999999,10.615889,11.125843,11.577653,12.089137,12.437845,13.152455,13.585847,13.840975,14.191370000000001,14.816317000000002
74-2806216,,,,,,,,,,,,,,,,,,,0,0.133508,0.40697700000000003,0.760615,1.046408,1.283272,1.7163,2.5128779999999997,2.6681639999999995,2.9958149999999995,3.3487019999999994,3.898192999999999,4.139671999999999,4.836905999999999,5.060327999999999,5.595744999999999,5.923568999999999,6.334630999999999,6.706286999999999,7.453782999999999,8.069512999999999,8.343411999999999,8.716273,9.102053999999999,9.638209999999999,9.866800999999999,10.14763,10.657584,11.109394,11.620878,11.969586,12.684196,13.117588,13.372716,13.723111000000001,14.348058000000002
75-2802599,,,,,,,,,,,,,,,,,,,,0,0.273469,0.6271070000000001,0.9129,1.149764,1.582792,2.3793699999999998,2.5346559999999996,2.8623069999999995,3.2151939999999994,3.764684999999999,4.006163999999999,4.703397999999999,4.926819999999999,5.462236999999999,5.790060999999999,6.201122999999999,6.572778999999999,7.320274999999999,7.936004999999999,8.209903999999998,8.582764999999998,8.968545999999998,9.504701999999998,9.733292999999998,10.014121999999999,10.524075999999999,10.975886,11.487369999999999,11.836077999999999,12.550688,12.984079999999999,13.239207999999998,13.589602999999999,14.21455
76-2802592,,,,,,,,,,,,,,,,,,,,,0,0.353638,0.639431,0.8762949999999999,1.309323,2.1059010000000002,2.261187,2.588838,2.941725,3.4912159999999997,3.7326949999999997,4.429929,4.653351,5.188768,5.516591999999999,5.9276539999999995,6.299309999999999,7.046805999999999,7.662535999999999,7.9364349999999995,8.309296,8.695077,9.231233,9.459824,9.740653,10.250607,10.702417,11.213901,11.562609,12.277219,12.710611,12.965739,13.316134,13.941081
77-2802589,,,,,,,,,,,,,,,,,,,,,,0,0.28579299999999996,0.5226569999999999,0.9556849999999999,1.752263,1.907549,2.2352,2.588087,3.1375779999999995,3.3790569999999995,4.076290999999999,4.299713,4.8351299999999995,5.162953999999999,5.574015999999999,5.945671999999999,6.693167999999999,7.308897999999999,7.582796999999999,7.955658,8.341439,8.877595,9.106186,9.387015,9.896969,10.348779,10.860263,11.208971,11.923581,12.356973,12.612101,12.962496,13.587443
78-2802362,,,,,,,,,,,,,,,,,,,,,,,0,0.236864,0.6698919999999999,1.46647,1.621756,1.949407,2.302294,2.8517849999999996,3.0932639999999996,3.7904979999999995,4.01392,4.5493369999999995,4.877160999999999,5.2882229999999995,5.659878999999999,6.407374999999999,7.023104999999999,7.297003999999999,7.669865,8.055646,8.591802,8.820393,9.101222,9.611176,10.062986,10.57447,10.923178,11.637788,12.07118,12.326308000000001,12.676703000000002,13.301650000000002
79-2802595,,,,,,,,,,,,,,,,,,,,,,,,0,0.43302799999999997,1.229606,1.384892,1.7125430000000001,2.06543,2.614921,2.8564,3.5536339999999997,3.7770559999999995,4.312473,4.6402969999999994,5.051359,5.4230149999999995,6.170510999999999,6.7862409999999995,7.06014,7.433001,7.818782,8.354938,8.583529,8.864358000000001,9.374312000000002,9.826122000000002,10.337606000000001,10.686314000000001,11.400924000000002,11.834316000000001,12.089444,12.439839000000001,13.064786000000002
80-2802598,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796578,0.951864,1.279515,1.632402,2.1818929999999996,2.4233719999999996,3.1206059999999995,3.3440279999999993,3.8794449999999996,4.207268999999999,4.6183309999999995,4.989986999999999,5.737482999999999,6.353212999999999,6.6271119999999994,6.999973,7.3857539999999995,7.92191,8.150501,8.43133,8.941284000000001,9.393094000000001,9.904578,10.253286000000001,10.967896000000001,11.401288000000001,11.656416,12.006811,12.631758000000001
81-2803664,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15528599999999998,0.482937,0.835824,1.3853149999999999,1.6267939999999999,2.3240279999999998,2.5474499999999995,3.0828669999999994,3.4106909999999995,3.8217529999999993,4.193408999999999,4.940904999999999,5.556634999999999,5.830533999999999,6.2033949999999995,6.589175999999999,7.125331999999999,7.353922999999999,7.634751999999999,8.144706,8.596516,9.107999999999999,9.456707999999999,10.171318,10.604709999999999,10.859838,11.210233,11.835180000000001
82-2805207,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327651,0.6805380000000001,1.230029,1.471508,2.168742,2.3921639999999997,2.927581,3.255405,3.666467,4.038123,4.785619,5.401349,5.675248,6.048109,6.43389,6.970046,7.198637,7.4794659999999995,7.989419999999999,8.44123,8.952713999999999,9.301421999999999,10.016032,10.449423999999999,10.704552,11.054947,11.679894
83-2805774,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352887,0.9023779999999999,1.143857,1.841091,2.064513,2.5999299999999996,2.9277539999999997,3.3388159999999996,3.7104719999999993,4.457967999999999,5.073697999999999,5.3475969999999995,5.720458,6.1062389999999995,6.642395,6.870985999999999,7.151814999999999,7.661769,8.113579,8.625062999999999,8.973771,9.688381,10.121773,10.376901,10.727296,11.352243000000001
84-2807045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.549491,0.79097,1.488204,1.711626,2.247043,2.5748670000000002,2.985929,3.3575850000000003,4.105081,4.720811,4.99471,5.367571000000001,5.7533520000000005,6.2895080000000005,6.518099,6.798928,7.3088820000000005,7.760692000000001,8.272176,8.620884,9.335494,9.768886,10.024014000000001,10.374409000000002,10.999356000000002
85-2805775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241479,0.938713,1.162135,1.697552,2.025376,2.436438,2.8080939999999996,3.5555899999999996,4.17132,4.445219,4.81808,5.203861,5.740017,5.968608,6.2494369999999995,6.759390999999999,7.211200999999999,7.722684999999999,8.071392999999999,8.786003,9.219394999999999,9.474522999999998,9.824917999999998,10.449864999999999
86-2805960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.697234,0.920656,1.456073,1.783897,2.194959,2.5666149999999996,3.3141109999999996,3.9298409999999997,4.20374,4.576601,4.962382,5.498538,5.727129,6.0079579999999995,6.517911999999999,6.969721999999999,7.481205999999999,7.829914,8.544524,8.977915999999999,9.233044,9.583439,10.208386
87-2806042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22342199999999998,0.758839,1.0866630000000002,1.4977250000000002,1.8693810000000002,2.616877,3.2326070000000002,3.5065060000000003,3.8793670000000002,4.265148,4.801304,5.029895,5.310724,5.820677999999999,6.272487999999999,6.7839719999999994,7.13268,7.84729,8.280682,8.535810000000001,8.886205000000002,9.511152000000003
88-2806043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.535417,0.863241,1.274303,1.645959,2.393455,3.009185,3.283084,3.655945,4.041726,4.577882,4.8064729999999996,5.087301999999999,5.597256,6.049066,6.56055,6.909258,7.623868000000001,8.057260000000001,8.312388000000002,8.662783000000003,9.287730000000003
89-2805961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327824,0.7388859999999999,1.110542,1.858038,2.473768,2.7476670000000003,3.120528,3.5063090000000003,4.042465,4.271056,4.5518849999999995,5.061838999999999,5.513648999999999,6.025132999999999,6.373841,7.088451,7.5218430000000005,7.7769710000000005,8.127366,8.752313000000001
90-2805776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411062,0.782718,1.530214,2.145944,2.419843,2.792704,3.1784850000000002,3.7146410000000003,3.943232,4.224061,4.734014999999999,5.1858249999999995,5.697309,6.046017,6.760627,7.194019000000001,7.449147000000001,7.799542000000001,8.424489000000001
91-2805777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371656,1.1191520000000001,1.7348820000000003,2.0087810000000004,2.3816420000000003,2.7674230000000004,3.3035790000000005,3.5321700000000007,3.8129990000000005,4.322953,4.774763,5.286247,5.634955000000001,6.349565000000001,6.7829570000000015,7.0380850000000015,7.388480000000001,8.013427000000002
92-2806089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.747496,1.363226,1.6371250000000002,2.009986,2.395767,2.9319230000000003,3.160514,3.441343,3.951297,4.403107,4.914591000000001,5.263299000000001,5.977909000000001,6.411301000000002,6.666429000000002,7.0168240000000015,7.641771000000001
93-2805031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.61573,0.889629,1.2624900000000001,1.648271,2.1844270000000003,2.413018,2.693847,3.203801,3.655611,4.167095,4.515803,5.230413,5.663805,5.918933,6.269328,6.8942749999999995
94-2807042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273899,0.64676,1.032541,1.568697,1.797288,2.0781169999999998,2.588071,3.039881,3.5513649999999997,3.900073,4.614683,5.048075000000001,5.303203000000001,5.653598000000001,6.278545
95-2806047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372861,0.758642,1.2947980000000001,1.523389,1.804218,2.314172,2.765982,3.2774660000000004,3.6261740000000007,4.340784000000001,4.774176000000001,5.029304000000001,5.3796990000000005,6.004646
96-2807360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385781,0.921937,1.150528,1.431357,1.941311,2.393121,2.904605,3.2533130000000003,3.9679230000000003,4.401315,4.656443,5.006838,5.631785
97-2807168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5361560000000001,0.7647470000000001,1.045576,1.55553,2.00734,2.5188240000000004,2.8675320000000006,3.5821420000000006,4.015534000000001,4.270662000000001,4.621057,5.246004
98-2806724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228591,0.50942,1.019374,1.471184,1.982668,2.331376,3.045986,3.479378,3.734506,4.084901,4.709848
99-2807357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280829,0.790783,1.242593,1.754077,2.102785,2.817395,3.250787,3.505915,3.8563099999999997,4.481256999999999
100-2807447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.509954,0.9617640000000001,1.4732480000000001,1.8219560000000001,2.536566,2.969958,3.225086,3.575481,4.200428
101-2807445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45181000000000004,0.9632940000000001,1.3120020000000001,2.026612,2.460004,2.715132,3.065527,3.690474
102-2803579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511484,0.8601920000000001,1.574802,2.008194,2.263322,2.613717,3.238664
103-2802358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348708,1.0633180000000002,1.4967100000000002,1.7518380000000002,2.102233,2.72718
104-2804867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7146100000000001,1.148002,1.40313,1.753525,2.378472
105-2804908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433392,0.68852,1.038915,1.663862
106-2805203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255128,0.605523,1.23047
107-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35039499999999996,0.9753419999999999
108-2803523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.624947
109-2805995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
