순번_정류장ID,32-2806549,33-2803143,34-2803376,35-2803374,36-2803372,37-2803369,38-2803364,39-2805964,40-2805057,41-2807271,42-2807232,43-2807362,44-2803759,45-2803334,46-2807628,47-2803352,48-2807207,49-2807205,50-2807314,51-2803306,52-2803180,53-2804875,54-2803190,55-2807053,56-2805813,57-2806608,58-2804981,59-2806036,60-2803197,61-2805706,62-2803164,63-2803680
32-2806549,0,0.22181599999999999,1.057009,1.403397,1.637397,2.160192,2.7750709999999996,3.1027219999999995,3.419675,4.826371,12.497883999999999,12.877047999999998,20.314933999999997,21.180681999999997,21.950142999999997,23.444172999999996,24.138162999999995,25.134754999999995,26.275597999999995,26.986496999999996,27.280095999999997,27.628078999999996,28.315740999999996,28.829964999999994,29.594756999999994,30.235589999999995,30.624563999999996,30.930631999999996,31.482209999999995,32.745549999999994,33.60174299999999,34.075956999999995
33-2803143,,0,0.8351930000000001,1.181581,1.415581,1.9383759999999999,2.553255,2.880906,3.1978590000000002,4.604555,12.276068,12.655232,20.093118,20.958866,21.728327,23.222357,23.916347,24.912938999999998,26.053781999999998,26.764681,27.05828,27.406263,28.093925,28.608148999999997,29.372940999999997,30.013773999999998,30.402748,30.708816,31.260393999999998,32.523734,33.379926999999995,33.854141
34-2803376,,,0,0.34638800000000003,0.580388,1.103183,1.718062,2.045713,2.362666,3.769362,11.440875,11.820039,19.257925,20.123673,20.893134,22.387164,23.081153999999998,24.077745999999998,25.218588999999998,25.929488,26.223087,26.57107,27.258732,27.772955999999997,28.537747999999997,29.178580999999998,29.567555,29.873623,30.425200999999998,31.688540999999997,32.544734,33.018948
35-2803374,,,,0,0.23399999999999999,0.756795,1.371674,1.699325,2.016278,3.422974,11.094487,11.473651,18.911537,19.777285,20.546746,22.040775999999997,22.734765999999997,23.731357999999997,24.872200999999997,25.583099999999998,25.876699,26.224681999999998,26.912343999999997,27.426567999999996,28.191359999999996,28.832192999999997,29.221166999999998,29.527234999999997,30.078812999999997,31.342152999999996,32.198345999999994,32.67256
36-2803372,,,,,0,0.522795,1.137674,1.465325,1.782278,3.188974,10.860487,11.239650999999999,18.677536999999997,19.543284999999997,20.312745999999997,21.806775999999996,22.500765999999995,23.497357999999995,24.638200999999995,25.349099999999996,25.642698999999997,25.990681999999996,26.678343999999996,27.192567999999994,27.957359999999994,28.598192999999995,28.987166999999996,29.293234999999996,29.844812999999995,31.108152999999994,31.964345999999995,32.438559999999995
37-2803369,,,,,,0,0.614879,0.94253,1.259483,2.6661789999999996,10.337692,10.716856,18.154742,19.02049,19.789951,21.283980999999997,21.977970999999997,22.974562999999996,24.115405999999997,24.826304999999998,25.119904,25.467886999999997,26.155548999999997,26.669772999999996,27.434564999999996,28.075397999999996,28.464371999999997,28.770439999999997,29.322017999999996,30.585357999999996,31.441550999999997,31.915764999999997
38-2803364,,,,,,,0,0.327651,0.6446040000000001,2.0513,9.722813,10.101977,17.539863,18.405611,19.175072,20.669102,21.363091999999998,22.359683999999998,23.500526999999998,24.211426,24.505025,24.853008,25.54067,26.054893999999997,26.819685999999997,27.460518999999998,27.849493,28.155561,28.707138999999998,29.970478999999997,30.826672,31.300886
39-2805964,,,,,,,,0,0.31695300000000004,1.723649,9.395162,9.774325999999999,17.212211999999997,18.077959999999997,18.847420999999997,20.341450999999996,21.035440999999995,22.032032999999995,23.172875999999995,23.883774999999996,24.177373999999997,24.525356999999996,25.213018999999996,25.727242999999994,26.492034999999994,27.132867999999995,27.521841999999996,27.827909999999996,28.379487999999995,29.642827999999994,30.499020999999995,30.973234999999995
40-2805057,,,,,,,,,0,1.406696,9.078209,9.457372999999999,16.895259,17.761007,18.530468,20.024497999999998,20.718487999999997,21.715079999999997,22.855922999999997,23.566822,23.860421,24.208403999999998,24.896065999999998,25.410289999999996,26.175081999999996,26.815914999999997,27.204888999999998,27.510956999999998,28.062534999999997,29.325874999999996,30.182067999999997,30.656281999999997
41-2807271,,,,,,,,,,0,7.671513,8.050677,15.488563,16.354311,17.123772,18.617801999999998,19.311791999999997,20.308383999999997,21.449226999999997,22.160125999999998,22.453725,22.801707999999998,23.489369999999997,24.003593999999996,24.768385999999996,25.409218999999997,25.798192999999998,26.104260999999997,26.655838999999997,27.919178999999996,28.775371999999997,29.249585999999997
