순번_정류장ID,43-2800705,44-2800697,45-2801603,46-2801583,47-2801574,48-2801556,49-2801563,50-2801598,51-2801623,52-2801653,53-2801676,54-2801186,55-2801710,56-2801727,57-2807422,58-2801185,59-2801687,60-2801184,61-2801665,62-2801638,63-2801576,64-2801549,65-2801518,66-2801490,67-2801458,68-2801434,69-2801399,70-2801381,71-2804949,72-2801372,73-2801362,74-2801350,75-2801334,76-2801312,77-2801284,78-2801274,79-2801269,80-2805502,81-2801259
43-2800705,0,0.511128,1.4897179999999999,1.815087,1.9786599999999999,2.2280949999999997,2.6054299999999997,2.7734749999999995,3.0272769999999993,3.1960299999999995,3.5597469999999993,3.9625409999999994,4.198796,4.44325,4.965441,5.549715,5.9415949999999995,6.412959,6.680643,7.114349,7.649716,7.861743,8.342482,8.539865,8.862856,9.092329000000001,9.372789000000001,9.649197000000001,9.811088000000002,9.942206000000002,10.138378000000003,10.526825000000002,10.915709000000003,11.380186000000004,11.841629000000005,12.068014000000005,12.274598000000005,12.512937000000004,12.735708000000004
44-2800697,,0,0.97859,1.3039589999999999,1.4675319999999998,1.716967,2.094302,2.262347,2.516149,2.684902,3.048619,3.451413,3.687668,3.932122,4.454313,5.038587,5.430467,5.9018310000000005,6.1695150000000005,6.6032210000000005,7.138588,7.350615,7.831354,8.028737,8.351728,8.581201,8.861661,9.138069,9.29996,9.431078000000001,9.627250000000002,10.015697000000001,10.404581,10.869058,11.330501000000002,11.556886000000002,11.763470000000002,12.001809000000002,12.224580000000001
45-2801603,,,0,0.325369,0.488942,0.738377,1.1157119999999998,1.2837569999999998,1.537559,1.7063119999999998,2.070029,2.472823,2.709078,2.953532,3.475723,4.059997,4.451877,4.923241,5.190925,5.624631,6.159998,6.372025,6.852764,7.050147,7.373138,7.602611,7.883070999999999,8.159479,8.32137,8.452488,8.648660000000001,9.037107,9.425991,9.890468,10.351911000000001,10.578296000000002,10.784880000000001,11.023219000000001,11.24599
46-2801583,,,,0,0.163573,0.413008,0.790343,0.958388,1.21219,1.380943,1.74466,2.147454,2.383709,2.6281630000000002,3.150354,3.734628,4.126507999999999,4.597872,4.865556,5.299262,5.834629,6.046656,6.527394999999999,6.724778,7.047769,7.277241999999999,7.557701999999999,7.834109999999999,7.996000999999999,8.127118999999999,8.323291,8.711737999999999,9.100621999999998,9.565098999999998,10.026542,10.252927,10.459511,10.697849999999999,10.920620999999999
47-2801574,,,,,0,0.249435,0.6267699999999999,0.7948149999999999,1.048617,1.2173699999999998,1.581087,1.9838809999999998,2.2201359999999997,2.46459,2.9867809999999997,3.5710549999999994,3.9629349999999994,4.434298999999999,4.701982999999999,5.135688999999999,5.671055999999999,5.883082999999999,6.363821999999999,6.561204999999999,6.884195999999999,7.113668999999999,7.394128999999999,7.670536999999999,7.832427999999998,7.963545999999998,8.159717999999998,8.548164999999997,8.937048999999998,9.401525999999999,9.862969,10.089354,10.295938,10.534277,10.757048
48-2801556,,,,,,0,0.377335,0.54538,0.799182,0.967935,1.331652,1.7344460000000002,1.9707010000000003,2.215155,2.737346,3.3216200000000002,3.7135000000000002,4.184864,4.452548,4.886254,5.421621,5.633648,6.114387,6.31177,6.634761,6.864234,7.144693999999999,7.421101999999999,7.582992999999999,7.714110999999999,7.910282999999999,8.298729999999999,8.687614,9.152091,9.613534000000001,9.839919000000002,10.046503000000001,10.284842000000001,10.507613000000001
49-2801563,,,,,,,0,0.168045,0.42184699999999997,0.5906,0.9543170000000001,1.3571110000000002,1.5933660000000003,1.8378200000000002,2.360011,2.944285,3.336165,3.8075289999999997,4.075213,4.508919,5.044286,5.256313,5.737051999999999,5.934435,6.257426,6.486898999999999,6.767358999999999,7.043766999999999,7.205657999999999,7.336775999999999,7.532947999999998,7.921394999999999,8.310278999999998,8.774755999999998,9.236199,9.462584,9.669167999999999,9.907506999999999,10.130277999999999
50-2801598,,,,,,,,0,0.25380199999999997,0.42255499999999996,0.786272,1.189066,1.425321,1.669775,2.191966,2.7762399999999996,3.1681199999999996,3.6394839999999995,3.9071679999999995,4.3408739999999995,4.876240999999999,5.088267999999999,5.569006999999999,5.7663899999999995,6.0893809999999995,6.318853999999999,6.599313999999999,6.875721999999999,7.037612999999999,7.168730999999998,7.364902999999998,7.753349999999998,8.142233999999998,8.606710999999999,9.068154,9.294539,9.501123,9.739462,9.962233
51-2801623,,,,,,,,,0,0.168753,0.53247,0.935264,1.171519,1.415973,1.938164,2.522438,2.914318,3.385682,3.653366,4.087072,4.622439,4.834466,5.315205,5.512588,5.835579,6.065052,6.345511999999999,6.621919999999999,6.783810999999999,6.914928999999999,7.111100999999999,7.499547999999999,7.888431999999999,8.352908999999999,8.814352,9.040737,9.247321,9.48566,9.708431
52-2801653,,,,,,,,,,0,0.363717,0.7665109999999999,1.002766,1.24722,1.7694109999999998,2.3536849999999996,2.7455649999999996,3.2169289999999995,3.4846129999999995,3.9183189999999994,4.453685999999999,4.665712999999999,5.146451999999999,5.3438349999999994,5.6668259999999995,5.896298999999999,6.176758999999999,6.453166999999999,6.6150579999999986,6.746175999999998,6.942347999999998,7.330794999999998,7.719678999999998,8.184155999999998,8.645598999999997,8.871983999999998,9.078567999999997,9.316906999999997,9.539677999999997
53-2801676,,,,,,,,,,,0,0.402794,0.639049,0.8835029999999999,1.405694,1.989968,2.3818479999999997,2.8532119999999996,3.1208959999999997,3.5546019999999996,4.089969,4.301996,4.782735,4.980118,5.303109,5.532582,5.813041999999999,6.089449999999999,6.251340999999999,6.382458999999999,6.578630999999999,6.967077999999999,7.355961999999999,7.820438999999999,8.281882,8.508267,8.714851,8.95319,9.175961
54-2801186,,,,,,,,,,,,0,0.23625500000000002,0.48070900000000005,1.0029,1.5871739999999999,1.9790539999999999,2.450418,2.718102,3.151808,3.687175,3.899202,4.379941,4.577324,4.900315,5.129788,5.410247999999999,5.686655999999999,5.848546999999999,5.979664999999999,6.175836999999999,6.564283999999999,6.953167999999999,7.4176449999999985,7.8790879999999985,8.105472999999998,8.312056999999998,8.550395999999997,8.773166999999997
55-2801710,,,,,,,,,,,,,0,0.244454,0.766645,1.350919,1.742799,2.214163,2.481847,2.915553,3.45092,3.662947,4.143686,4.341069,4.66406,4.893533,5.173992999999999,5.450400999999999,5.612291999999999,5.743409999999999,5.939581999999999,6.328028999999999,6.716912999999999,7.181389999999999,7.642832999999999,7.869217999999998,8.075801999999998,8.314140999999998,8.536911999999997
56-2801727,,,,,,,,,,,,,,0,0.522191,1.106465,1.498345,1.969709,2.237393,2.671099,3.206466,3.418493,3.8992319999999996,4.096615,4.419606,4.6490789999999995,4.929538999999999,5.205946999999999,5.367837999999999,5.498955999999999,5.695127999999999,6.083574999999999,6.472458999999999,6.936935999999999,7.398378999999999,7.624763999999999,7.831347999999999,8.069687,8.292458
57-2807422,,,,,,,,,,,,,,,0,0.584274,0.976154,1.447518,1.7152020000000001,2.148908,2.684275,2.896302,3.377041,3.574424,3.897415,4.126888,4.407348,4.683756,4.845647,4.976764999999999,5.172936999999999,5.561383999999999,5.9502679999999994,6.414745,6.876188,7.102573,7.309157,7.547496,7.770267
58-2801185,,,,,,,,,,,,,,,,0,0.39188,0.863244,1.130928,1.5646339999999999,2.100001,2.3120279999999998,2.7927669999999996,2.9901499999999994,3.3131409999999994,3.5426139999999995,3.8230739999999996,4.099482,4.261373,4.392491,4.5886629999999995,4.97711,5.365994,5.830470999999999,6.291913999999999,6.518298999999999,6.724882999999999,6.963221999999999,7.185992999999999
59-2801687,,,,,,,,,,,,,,,,,0,0.471364,0.739048,1.172754,1.7081210000000002,1.9201480000000002,2.400887,2.59827,2.921261,3.150734,3.431194,3.707602,3.8694930000000003,4.000611,4.196783,4.58523,4.974114,5.438591000000001,5.900034000000001,6.126419,6.333003000000001,6.5713420000000005,6.794113
60-2801184,,,,,,,,,,,,,,,,,,0,0.26768400000000003,0.7013900000000001,1.236757,1.448784,1.929523,2.126906,2.449897,2.67937,2.95983,3.236238,3.398129,3.529247,3.7254189999999996,4.113866,4.50275,4.967226999999999,5.428669999999999,5.655054999999999,5.861638999999999,6.099977999999999,6.322748999999999
61-2801665,,,,,,,,,,,,,,,,,,,0,0.43370600000000004,0.9690730000000001,1.1811,1.661839,1.8592220000000002,2.182213,2.411686,2.692146,2.968554,3.130445,3.2615629999999998,3.4577349999999996,3.8461819999999998,4.235066,4.699543,5.160986,5.387371,5.593955,5.832294,6.055065
62-2801638,,,,,,,,,,,,,,,,,,,,0,0.535367,0.747394,1.2281330000000001,1.4255160000000002,1.7485070000000003,1.9779800000000003,2.2584400000000002,2.534848,2.696739,2.827857,3.0240289999999996,3.412476,3.80136,4.265836999999999,4.7272799999999995,4.953664999999999,5.160248999999999,5.398587999999999,5.621358999999999
63-2801576,,,,,,,,,,,,,,,,,,,,,0,0.212027,0.692766,0.890149,1.2131399999999999,1.442613,1.7230729999999999,1.9994809999999998,2.161372,2.29249,2.4886619999999997,2.877109,3.265993,3.73047,4.191913,4.418297999999999,4.6248819999999995,4.863220999999999,5.085991999999999
64-2801549,,,,,,,,,,,,,,,,,,,,,,0,0.480739,0.678122,1.001113,1.230586,1.511046,1.7874539999999999,1.9493449999999999,2.080463,2.2766349999999997,2.665082,3.053966,3.518443,3.979886,4.206271,4.412855,4.651194,4.873965
65-2801518,,,,,,,,,,,,,,,,,,,,,,,0,0.197383,0.520374,0.749847,1.030307,1.306715,1.468606,1.5997240000000001,1.7958960000000002,2.184343,2.573227,3.037704,3.4991470000000002,3.7255320000000003,3.932116,4.1704550000000005,4.393226
66-2801490,,,,,,,,,,,,,,,,,,,,,,,,0,0.322991,0.552464,0.832924,1.109332,1.271223,1.402341,1.598513,1.98696,2.375844,2.840321,3.301764,3.528149,3.734733,3.9730719999999997,4.195843
67-2801458,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229473,0.509933,0.786341,0.948232,1.07935,1.275522,1.663969,2.052853,2.51733,2.978773,3.205158,3.411742,3.6500809999999997,3.8728519999999995
68-2801434,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28046,0.5568679999999999,0.7187589999999999,0.849877,1.046049,1.434496,1.82338,2.287857,2.7493,2.975685,3.182269,3.4206079999999996,3.6433789999999995
69-2801399,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276408,0.438299,0.5694170000000001,0.7655890000000001,1.154036,1.54292,2.007397,2.46884,2.695225,2.901809,3.140148,3.3629189999999998
70-2801381,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161891,0.293009,0.48918100000000003,0.8776280000000001,1.266512,1.730989,2.192432,2.418817,2.625401,2.86374,3.086511
71-2804949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.131118,0.32729,0.7157370000000001,1.104621,1.569098,2.0305410000000004,2.2569260000000004,2.4635100000000003,2.701849,2.92462
72-2801372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196172,0.584619,0.973503,1.43798,1.899423,2.125808,2.332392,2.570731,2.7935019999999997
73-2801362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388447,0.777331,1.241808,1.703251,1.9296360000000001,2.1362200000000002,2.374559,2.59733
74-2801350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388884,0.853361,1.314804,1.5411890000000001,1.7477730000000002,1.9861120000000003,2.208883
75-2801334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46447700000000003,0.9259200000000001,1.1523050000000001,1.3588890000000002,1.5972280000000003,1.8199990000000004
76-2801312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46144300000000005,0.6878280000000001,0.8944120000000001,1.132751,1.3555220000000001
77-2801284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226385,0.43296900000000005,0.671308,0.8940790000000001
78-2801274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20658400000000002,0.444923,0.667694
79-2801269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238339,0.46111
80-2805502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222771
81-2801259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
