순번_정류장ID,79-2806940,80-2806941,81-2806942,82-2806943,83-2806944,84-2807134,85-2806945,86-2806957,87-2807608,88-2807164,89-2806946,90-2807137,91-2806947,92-2806948,93-2806949,94-2807147,95-2807148,96-2807149,97-2806951,98-2807138,99-2806973,100-2807139,101-2807409,102-2807123,103-2807141,104-2807155,105-2804229,106-2807153,107-2804227,108-2804225,109-2804223,110-2806333,111-2804220,112-2804217,113-2804215,114-2804342,115-2803719,116-2803711,117-2806217,118-2803708,119-2806218,120-2803710,121-2803712,122-2803713,123-2804231,124-2804232,125-2806331,126-2804233,127-2804235,128-2804237,129-2804239,130-2806328,131-2804241,132-2804335,133-2804773,134-2804244,135-2806230,136-2804257,137-2804259,138-2804758,139-2804760,140-2807395,141-2804261,142-2804337,143-2807368,144-2804602,145-2803580,146-2800263,147-2800267
79-2806940,0,1.2808709999999999,1.608061,1.935474,2.295876,2.62979,2.934176,4.664054,6.234484,7.55284,9.717488,9.950968,10.251718,10.555573,11.912069,12.473454,13.334167,13.586174000000002,13.991415000000002,14.260056000000002,15.237759000000002,16.064636000000004,16.519824000000003,16.988859000000005,18.771524000000007,19.150667000000006,19.478124000000005,19.739957000000004,20.095454000000004,20.430243000000004,20.876210000000004,21.096259000000003,22.029058000000003,22.801242000000002,23.181419,23.885608,24.524541000000003,24.755782000000004,24.874840000000003,25.227408000000004,25.891345000000005,26.024511000000004,26.224500000000003,26.913526,27.841915,28.073483,28.428725,29.142013,29.595596999999998,29.855141999999997,30.456210999999996,30.915545999999996,31.423062999999996,32.30635899999999,33.379484999999995,34.563739,35.162914,35.470971,35.927396,36.355246,36.664613,36.914601000000005,37.126263,37.223268000000004,37.596613000000005,37.82305,37.972218000000005,38.192229000000005,38.444252000000006
80-2806941,,0,0.32719000000000004,0.654603,1.015005,1.348919,1.653305,3.383183,4.953613,6.2719689999999995,8.436617,8.670097,8.970847000000001,9.274702000000001,10.631198000000001,11.192583,12.053296000000001,12.305303000000002,12.710544000000002,12.979185000000003,13.956888000000003,14.783765000000002,15.238953000000002,15.707988000000002,17.490653000000002,17.869796,18.197253,18.459086,18.814583,19.149372,19.595339,19.815388,20.748186999999998,21.520370999999997,21.900547999999997,22.604736999999997,23.243669999999998,23.474911,23.593968999999998,23.946537,24.610474,24.74364,24.943628999999998,25.632654999999996,26.561043999999995,26.792611999999995,27.147853999999995,27.861141999999994,28.314725999999993,28.574270999999992,29.17533999999999,29.63467499999999,30.14219199999999,31.025487999999992,32.09861399999999,33.28286799999999,33.882042999999996,34.190099999999994,34.646525,35.074374999999996,35.383742,35.63373,35.845392,35.942397,36.315742,36.542179,36.691347,36.911358,37.163381
81-2806942,,,0,0.327413,0.6878150000000001,1.021729,1.3261150000000002,3.055993,4.626423,5.944779,8.109427,8.342907,8.643657000000001,8.947512000000001,10.304008000000001,10.865393000000001,11.726106000000001,11.978113000000002,12.383354000000002,12.651995000000003,13.629698000000003,14.456575000000003,14.911763000000002,15.380798000000002,17.163463000000004,17.542606000000003,17.870063000000002,18.131896,18.487393,18.822182,19.268149,19.488198,20.420997,21.193181,21.573358,22.277547,22.91648,23.147721,23.266779,23.619347,24.283284000000002,24.41645,24.616439,25.305464999999998,26.233853999999997,26.465421999999997,26.820663999999997,27.533951999999996,27.987535999999995,28.247080999999994,28.848149999999993,29.307484999999993,29.815001999999993,30.698297999999994,31.771423999999993,32.95567799999999,33.554852999999994,33.86290999999999,34.319334999999995,34.747184999999995,35.056551999999996,35.30654,35.518201999999995,35.615207,35.988552,36.214988999999996,36.364157,36.584168,36.836191
82-2806943,,,,0,0.360402,0.6943159999999999,0.998702,2.72858,4.29901,5.617366,7.782014,8.015494,8.316244000000001,8.620099000000002,9.976595000000001,10.537980000000001,11.398693000000002,11.650700000000002,12.055941000000002,12.324582000000003,13.302285000000003,14.129162000000003,14.584350000000002,15.053385000000002,16.836050000000004,17.215193000000003,17.542650000000002,17.804483,18.15998,18.494769,18.940736,19.160785,20.093584,20.865768,21.245945,21.950134,22.589067,22.820308,22.939366,23.291934,23.955871000000002,24.089037,24.289026,24.978051999999998,25.906440999999997,26.138008999999997,26.493250999999997,27.206538999999996,27.660122999999995,27.919667999999994,28.520736999999993,28.980071999999993,29.487588999999993,30.370884999999994,31.444010999999993,32.62826499999999,33.227439999999994,33.53549699999999,33.991921999999995,34.419771999999995,34.729138999999996,34.979127,35.190788999999995,35.287794,35.661139,35.887575999999996,36.036744,36.256755,36.508778
83-2806944,,,,,0,0.333914,0.6383,2.368178,3.938608,5.256964,7.421612,7.655092,7.955842,8.259697,9.616192999999999,10.177577999999999,11.038291,11.290298,11.695539,11.96418,12.941883,13.76876,14.223948,14.692983,16.475648,16.854791,17.182247999999998,17.444080999999997,17.799577999999997,18.134366999999997,18.580333999999997,18.800382999999997,19.733181999999996,20.505365999999995,20.885542999999995,21.589731999999994,22.228664999999996,22.459905999999997,22.578963999999996,22.931531999999997,23.595468999999998,23.728634999999997,23.928623999999996,24.617649999999994,25.546038999999993,25.777606999999993,26.132848999999993,26.84613699999999,27.29972099999999,27.55926599999999,28.16033499999999,28.61966999999999,29.12718699999999,30.01048299999999,31.08360899999999,32.26786299999999,32.867037999999994,33.17509499999999,33.631519999999995,34.059369999999994,34.368736999999996,34.618725,34.830386999999995,34.927392,35.300737,35.527173999999995,35.676342,35.896353,36.148376
84-2807134,,,,,,0,0.304386,2.034264,3.604694,4.92305,7.087698,7.321178,7.621928,7.925783,9.282278999999999,9.843663999999999,10.704377,10.956384,11.361625,11.630266,12.607969,13.434846,13.890034,14.359069,16.141734,16.520877,16.848333999999998,17.110166999999997,17.465663999999997,17.800452999999997,18.246419999999997,18.466468999999996,19.399267999999996,20.171451999999995,20.551628999999995,21.255817999999994,21.894750999999996,22.125991999999997,22.245049999999996,22.597617999999997,23.261554999999998,23.394720999999997,23.594709999999996,24.283735999999994,25.212124999999993,25.443692999999993,25.798934999999993,26.51222299999999,26.96580699999999,27.22535199999999,27.82642099999999,28.28575599999999,28.79327299999999,29.67656899999999,30.74969499999999,31.933948999999988,32.53312399999999,32.841180999999985,33.29760599999999,33.72545599999999,34.03482299999999,34.28481099999999,34.49647299999999,34.59347799999999,34.96682299999999,35.19325999999999,35.34242799999999,35.56243899999999,35.81446199999999
85-2806945,,,,,,,0,1.7298779999999998,3.300308,4.618664,6.7833120000000005,7.016792000000001,7.317542,7.621397000000001,8.977893000000002,9.539278000000001,10.399991000000002,10.651998000000003,11.057239000000003,11.325880000000003,12.303583000000003,13.130460000000003,13.585648000000003,14.054683000000002,15.837348000000002,16.216491,16.543948,16.805781,17.161278,17.496067,17.942034,18.162083,19.094882,19.867065999999998,20.247242999999997,20.951431999999997,21.590365,21.821606,21.940663999999998,22.293232,22.957169,23.090335,23.290324,23.979349999999997,24.907738999999996,25.139306999999995,25.494548999999996,26.207836999999994,26.661420999999994,26.920965999999993,27.522034999999992,27.98136999999999,28.48888699999999,29.372182999999993,30.44530899999999,31.62956299999999,32.22873799999999,32.53679499999999,32.993219999999994,33.42106999999999,33.730436999999995,33.980425,34.192086999999994,34.289092,34.662437,34.888873999999994,35.038042,35.258053,35.510076
86-2806957,,,,,,,,0,1.57043,2.8887859999999996,5.053433999999999,5.2869139999999994,5.587663999999999,5.891519,7.248015,7.8094,8.670113,8.922120000000001,9.327361000000002,9.596002000000002,10.573705000000002,11.400582000000002,11.855770000000001,12.324805000000001,14.107470000000001,14.486613000000002,14.814070000000003,15.075903000000002,15.431400000000002,15.766189000000002,16.212156000000004,16.432205000000003,17.365004000000003,18.137188000000002,18.517365,19.221554,19.860487000000003,20.091728000000003,20.210786000000002,20.563354000000004,21.227291000000005,21.360457000000004,21.560446000000002,22.249472,23.177861,23.409429,23.764671,24.477959,24.931542999999998,25.191087999999997,25.792156999999996,26.251491999999995,26.759008999999995,27.642304999999997,28.715430999999995,29.899684999999995,30.498859999999993,30.806916999999995,31.263341999999994,31.691191999999994,32.000558999999996,32.250547,32.462208999999994,32.559214,32.932559,33.158995999999995,33.308164,33.528175,33.780198
87-2807608,,,,,,,,,0,1.3183559999999999,3.483004,3.7164840000000003,4.017234,4.321089000000001,5.6775850000000005,6.23897,7.099683,7.35169,7.756931,8.025572,9.003275,9.830152,10.28534,10.754375,12.53704,12.916183,13.243640000000001,13.505473,13.86097,14.195759,14.641726,14.861775,15.794573999999999,16.566758,16.946935,17.651124,18.290057,18.521298,18.640356,18.992924000000002,19.656861000000003,19.790027000000002,19.990016,20.679042,21.607431,21.838998999999998,22.194240999999998,22.907528999999997,23.361112999999996,23.620657999999995,24.221726999999994,24.681061999999994,25.188578999999994,26.071874999999995,27.145000999999993,28.329254999999993,28.92842999999999,29.236486999999993,29.692911999999993,30.120761999999992,30.430128999999994,30.680116999999992,30.891778999999993,30.988783999999992,31.362128999999992,31.588565999999993,31.737733999999993,31.957744999999992,32.20976799999999
88-2807164,,,,,,,,,,0,2.164648,2.3981280000000003,2.698878,3.002733,4.359229,4.9206140000000005,5.781327,6.033334,6.438575,6.707216,7.684919,8.511796,8.966984,9.436019,11.218684,11.597826999999999,11.925284,12.187116999999999,12.542613999999999,12.877403,13.323369999999999,13.543418999999998,14.476217999999998,15.248401999999997,15.628578999999997,16.332767999999998,16.971701,17.202942,17.322,17.674568,18.338505,18.471671,18.67166,19.360685999999998,20.289074999999997,20.520642999999996,20.875884999999997,21.589172999999995,22.042756999999995,22.302301999999994,22.903370999999993,23.362705999999992,23.870222999999992,24.753518999999994,25.826644999999992,27.01089899999999,27.61007399999999,27.918130999999992,28.37455599999999,28.80240599999999,29.111772999999992,29.36176099999999,29.57342299999999,29.67042799999999,30.04377299999999,30.27020999999999,30.41937799999999,30.63938899999999,30.891411999999992
