순번_정류장ID,43-2807234,44-2806248,45-2803215,46-2803212,47-2803210,48-2803361,49-2807505,50-2807521,51-2806171,52-2800565,53-2806015,54-2800567,55-2800561,56-2800541,57-2800530,58-2800523,59-2800519,60-2800517,61-2800515,62-2805304,63-2800498,64-2800497,65-2800493,66-2800344,67-2800481,68-2800467,69-2800449,70-2800441,71-2800436,72-2800433,73-2800431,74-2800417,75-2800059,76-2800028,77-2800001,78-2800003,79-2800030,80-2800033,81-2800042,82-2800014
53-2806015,,,,,,,,,,,0,0.19583299999999998,1.019252,2.6294630000000003,3.1096030000000003,3.3944900000000002,3.6387080000000003,3.7977480000000003,3.9773950000000005,4.647308000000001,5.663976000000001,5.943710000000001,6.444120000000002,6.754889000000001,7.004691000000001,7.838236000000001,8.494875,9.303822,9.597653000000001,9.847502,10.433455,11.511552,12.037536,12.544991999999999,12.968640999999998,13.353511999999998,13.927874,14.197875999999999,14.699734,15.285905999999999
54-2800567,,,,,,,,,,,,0,0.823419,2.43363,2.91377,3.198657,3.442875,3.601915,3.781562,4.451475,5.468143,5.747877000000001,6.248287000000001,6.559056000000001,6.808858000000001,7.642403000000001,8.299042,9.107989,9.40182,9.651669,10.237622,11.315719,11.841702999999999,12.349158999999998,12.772807999999998,13.157678999999998,13.732040999999999,14.002042999999999,14.503900999999999,15.090072999999999
55-2800561,,,,,,,,,,,,,0,1.610211,2.090351,2.375238,2.619456,2.778496,2.958143,3.628056,4.644724,4.9244580000000004,5.424868,5.735637,5.9854389999999995,6.8189839999999995,7.475623,8.28457,8.578401000000001,8.82825,9.414203,10.4923,11.018284,11.525739999999999,11.949388999999998,12.334259999999999,12.908622,13.178624,13.680482,14.266653999999999
56-2800541,,,,,,,,,,,,,,0,0.48013999999999996,0.7650269999999999,1.009245,1.168285,1.3479320000000001,2.0178450000000003,3.0345130000000005,3.3142470000000004,3.8146570000000004,4.125426,4.375228,5.208773,5.865412,6.674359,6.96819,7.218039,7.803992,8.882089,9.408073,9.915529,10.339177999999999,10.724048999999999,11.298411,11.568413,12.070271,12.656443
57-2800530,,,,,,,,,,,,,,,0,0.284887,0.5291049999999999,0.688145,0.867792,1.5377049999999999,2.554373,2.834107,3.334517,3.645286,3.895088,4.728633,5.3852720000000005,6.194219,6.48805,6.7378990000000005,7.3238520000000005,8.401949,8.927933,9.435388999999999,9.859037999999998,10.243908999999999,10.818271,11.088273,11.590131,12.176302999999999
58-2800523,,,,,,,,,,,,,,,,0,0.244218,0.403258,0.582905,1.252818,2.269486,2.54922,3.04963,3.360399,3.610201,4.443746,5.100385,5.909332,6.203163,6.453012,7.038965,8.117062,8.643046,9.150502,9.574150999999999,9.959022,10.533384,10.803386,11.305244,11.891416
59-2800519,,,,,,,,,,,,,,,,,0,0.15904000000000001,0.338687,1.0086,2.025268,2.305002,2.805412,3.116181,3.365983,4.199528,4.856167,5.665114,5.958945,6.208794,6.794747,7.872844,8.398828,8.906284,9.329932999999999,9.714803999999999,10.289166,10.559168,11.061026,11.647198
60-2800517,,,,,,,,,,,,,,,,,,0,0.179647,0.84956,1.866228,2.145962,2.646372,2.957141,3.206943,4.040488,4.697127,5.506074,5.799905,6.049754,6.635707,7.713804,8.239787999999999,8.747243999999998,9.170892999999998,9.555763999999998,10.130125999999999,10.400127999999999,10.901985999999999,11.488157999999999
61-2800515,,,,,,,,,,,,,,,,,,,0,0.669913,1.686581,1.9663150000000003,2.4667250000000003,2.7774940000000004,3.027296,3.860841,4.51748,5.326427,5.620258,5.870107,6.45606,7.5341569999999995,8.060141,8.567597,8.991245999999999,9.376116999999999,9.950479,10.220481,10.722339,11.308511
62-2805304,,,,,,,,,,,,,,,,,,,,0,1.0166680000000001,1.296402,1.796812,2.107581,2.357383,3.190928,3.847567,4.6565140000000005,4.950345,5.200194000000001,5.786147000000001,6.864244,7.3902280000000005,7.897684000000001,8.321333000000001,8.706204000000001,9.280566000000002,9.550568000000002,10.052426000000002,10.638598000000002
