순번_정류장ID,1-2807632,2-2805232,3-2805872,4-2805230,5-2805333,6-2805228,7-2805226,8-2805575,9-2805499,10-2805843,11-2805408,12-2804947,13-2805317,14-2804969,15-2805568,16-2804895,17-2805911,18-2806732,19-2806730,20-2807462,21-2806214,22-2800615,23-2800622,24-2800627,25-2800336,26-2800658,27-2800670,28-2800345,29-2800681,30-2800689,31-2800701,32-2800704,33-2800726,34-2800751,35-2800765,36-2800771,37-2800764,38-2800756,39-2800761,40-2800775,41-2801761,42-2801771,43-2801773,44-2801774,45-2801787,46-2801806,47-2801954,48-2801977,49-2802024,50-2802051,51-2802098,52-2802129,53-2802152,54-2802163,55-2802618,56-2802176,57-2806506,58-2806502,59-2806508,60-2806510
11-2805408,,,,,,,,,,,0,0.285537,0.446674,0.643379,1.055963,1.3600780000000001,1.628217,1.9701870000000001,2.4504520000000003,2.6665080000000003,3.3046710000000004,4.0372650000000005,4.236636000000001,4.581775,5.0266850000000005,5.286672,5.548707,5.955244,6.690301000000001,7.044593000000001,7.363197,7.687373000000001,8.051811,8.459190000000001,8.677336000000002,9.286920000000002,9.473350000000002,9.618454000000002,9.975590000000002,10.321247000000001,10.871455000000001,11.209741000000001,11.637763000000001,11.813569000000001,12.318198,12.834199,13.364254,13.732638000000001,14.173481,14.365959,14.825291,15.197328,15.851247,16.206835,16.913024,17.159325,17.531526,17.922291,18.177981000000003,18.492296000000003
12-2804947,,,,,,,,,,,,0,0.161137,0.357842,0.770426,1.074541,1.3426799999999999,1.68465,2.1649149999999997,2.3809709999999997,3.0191339999999998,3.751728,3.951099,4.296238,4.741148,5.001135,5.26317,5.669707,6.404764,6.759056,7.07766,7.401835999999999,7.766273999999999,8.173653,8.391799,9.001383,9.187813,9.332917,9.690053,10.03571,10.585918,10.924204,11.352226,11.528032,12.032661,12.548661999999998,13.078717,13.447101,13.887944,14.080421999999999,14.539753999999999,14.911791,15.56571,15.921298,16.627487,16.873787999999998,17.245988999999998,17.636753999999996,17.892443999999998,18.206758999999998
13-2805317,,,,,,,,,,,,,0,0.196705,0.609289,0.913404,1.181543,1.523513,2.0037779999999996,2.2198339999999996,2.8579969999999997,3.590591,3.789962,4.135101,4.580011,4.839998,5.102033,5.50857,6.243627,6.597919,6.916523,7.240698999999999,7.605136999999999,8.012516,8.230662,8.840246,9.026676,9.17178,9.528916,9.874573,10.424781,10.763067,11.191089,11.366895,11.871523999999999,12.387524999999998,12.91758,13.285964,13.726806999999999,13.919284999999999,14.378616999999998,14.750653999999999,15.404573,15.760161,16.46635,16.712650999999997,17.084851999999998,17.475617,17.731307,18.045622
14-2804969,,,,,,,,,,,,,,0,0.412584,0.716699,0.9848379999999999,1.3268079999999998,1.8070729999999997,2.0231289999999995,2.6612919999999995,3.3938859999999993,3.5932569999999995,3.9383959999999996,4.383305999999999,4.643292999999999,4.905327999999999,5.311864999999999,6.0469219999999995,6.4012139999999995,6.719817999999999,7.043994,7.4084319999999995,7.815810999999999,8.033957,8.643540999999999,8.829970999999999,8.975074999999999,9.332211,9.677867999999998,10.228075999999998,10.566361999999998,10.994383999999998,11.170189999999998,11.674818999999998,12.190819999999997,12.720874999999998,13.089258999999998,13.530101999999998,13.722579999999997,14.181911999999997,14.553948999999998,15.207867999999998,15.563455999999999,16.269644999999997,16.515945999999996,16.888146999999996,17.278912,17.534602,17.848917
15-2805568,,,,,,,,,,,,,,,0,0.304115,0.572254,0.914224,1.394489,1.6105450000000001,2.248708,2.9813020000000003,3.1806730000000005,3.5258120000000006,3.9707220000000008,4.230709000000001,4.492744000000001,4.899281000000001,5.634338000000001,5.9886300000000015,6.307234000000001,6.631410000000001,6.9958480000000005,7.403227,7.621373,8.230957,8.417387,8.562491,8.919627,9.265284,9.815491999999999,10.153777999999999,10.5818,10.757606,11.262234999999999,11.778235999999998,12.308290999999999,12.676675,13.117517999999999,13.309995999999998,13.769327999999998,14.141364999999999,14.795283999999999,15.150872,15.857061,16.103362,16.475563,16.866328000000003,17.122018000000004,17.436333000000005
16-2804895,,,,,,,,,,,,,,,,0,0.26813899999999996,0.610109,1.090374,1.30643,1.944593,2.677187,2.876558,3.2216970000000003,3.6666070000000004,3.9265940000000006,4.188629000000001,4.595166000000001,5.330223000000001,5.684515000000001,6.003119000000001,6.327295000000001,6.691733000000001,7.099112000000001,7.317258000000001,7.926842000000001,8.113272,8.258376,8.615512,8.961169,9.511377,9.849663,10.277685,10.453491,10.95812,11.474120999999998,12.004176,12.37256,12.813403,13.005880999999999,13.465212999999999,13.83725,14.491169,14.846757,15.552946,15.799247000000001,16.171448,16.562213,16.817903,17.132218
17-2805911,,,,,,,,,,,,,,,,,0,0.34197,0.8222349999999999,1.0382909999999999,1.6764539999999999,2.409048,2.608419,2.953558,3.3984680000000003,3.658455,3.92049,4.327027,5.0620840000000005,5.4163760000000005,5.73498,6.059156,6.423594,6.830972999999999,7.049118999999999,7.658702999999999,7.845132999999999,7.990236999999999,8.347373,8.693029999999998,9.243237999999998,9.581523999999998,10.009545999999999,10.185351999999998,10.689980999999998,11.205981999999997,11.736036999999998,12.104420999999999,12.545263999999998,12.737741999999997,13.197073999999997,13.569110999999998,14.223029999999998,14.578617999999999,15.284806999999999,15.531108,15.903309,16.294074000000002,16.549764000000003,16.864079000000004
18-2806732,,,,,,,,,,,,,,,,,,0,0.48026499999999994,0.696321,1.334484,2.067078,2.266449,2.6115880000000002,3.0564980000000004,3.316485,3.57852,3.9850570000000003,4.720114000000001,5.074406000000001,5.39301,5.717186,6.081624,6.489002999999999,6.707148999999999,7.316732999999999,7.503162999999999,7.648266999999999,8.005403,8.351059999999999,8.901267999999998,9.239553999999998,9.667575999999999,9.843381999999998,10.348010999999998,10.864011999999997,11.394066999999998,11.762450999999999,12.203293999999998,12.395771999999997,12.855103999999997,13.227140999999998,13.881059999999998,14.236647999999999,14.942836999999999,15.189138,15.561339,15.952104,16.207794,16.522109
19-2806730,,,,,,,,,,,,,,,,,,,0,0.216056,0.8542190000000001,1.586813,1.786184,2.131323,2.576233,2.83622,3.098255,3.504792,4.239849,4.5941410000000005,4.912745,5.236921000000001,5.601359,6.008738,6.226884,6.836468,7.022898,7.1680019999999995,7.525137999999999,7.870794999999999,8.421002999999999,8.759288999999999,9.187311,9.363116999999999,9.867745999999999,10.383746999999998,10.913801999999999,11.282186,11.723028999999999,11.915506999999998,12.374838999999998,12.746875999999999,13.400794999999999,13.756383,14.462572,14.708873,15.081074000000001,15.471839000000001,15.727529,16.041844
20-2807462,,,,,,,,,,,,,,,,,,,,0,0.638163,1.370757,1.570128,1.915267,2.360177,2.620164,2.882199,3.288736,4.023793,4.3780850000000004,4.696689,5.020865000000001,5.385303,5.792682,6.010828,6.620412,6.806842,6.9519459999999995,7.309081999999999,7.654738999999999,8.204946999999999,8.543232999999999,8.971255,9.147060999999999,9.651689999999999,10.167690999999998,10.697745999999999,11.06613,11.506972999999999,11.699450999999998,12.158782999999998,12.530819999999999,13.184738999999999,13.540326999999998,14.246515999999998,14.492816999999999,14.865018,15.255783,15.511472999999999,15.825788
21-2806214,,,,,,,,,,,,,,,,,,,,,0,0.732594,0.9319649999999999,1.277104,1.7220140000000002,1.9820010000000001,2.2440360000000004,2.6505730000000005,3.3856300000000004,3.7399220000000004,4.0585260000000005,4.382702,4.74714,5.154519,5.372665,5.9822489999999995,6.168678999999999,6.313782999999999,6.670918999999999,7.016575999999999,7.566783999999998,7.9050699999999985,8.333091999999999,8.508897999999999,9.013526999999998,9.529527999999997,10.059582999999998,10.427966999999999,10.868809999999998,11.061287999999998,11.520619999999997,11.892656999999998,12.546575999999998,12.902163999999999,13.608353,13.854654,14.226855,14.61762,14.87331,15.187625
22-2800615,,,,,,,,,,,,,,,,,,,,,,0,0.199371,0.5445099999999999,0.98942,1.249407,1.511442,1.9179789999999999,2.6530359999999997,3.007328,3.325932,3.650108,4.014546,4.421925,4.640071,5.249655,5.436084999999999,5.581188999999999,5.938324999999999,6.283981999999999,6.8341899999999995,7.172476,7.600498,7.776304,8.280933,8.796933999999998,9.326989,9.695373,10.136216,10.328693999999999,10.788025999999999,11.160063,11.813982,12.16957,12.875759,13.122060000000001,13.494261000000002,13.885026000000002,14.140716000000001,14.455031000000002
23-2800622,,,,,,,,,,,,,,,,,,,,,,,0,0.345139,0.790049,1.050036,1.312071,1.718608,2.453665,2.807957,3.126561,3.450737,3.815175,4.222554,4.4407,5.0502839999999996,5.236713999999999,5.381817999999999,5.738953999999999,6.084610999999999,6.6348189999999985,6.9731049999999986,7.401126999999999,7.576932999999999,8.081561999999998,8.597562999999997,9.127617999999998,9.496001999999999,9.936844999999998,10.129322999999998,10.588654999999997,10.960691999999998,11.614610999999998,11.970198999999997,12.676387999999998,12.922688999999998,13.294889999999999,13.685654999999999,13.941344999999998,14.255659999999999
24-2800627,,,,,,,,,,,,,,,,,,,,,,,,0,0.44491,0.704897,0.966932,1.373469,2.108526,2.462818,2.781422,3.105598,3.470036,3.877415,4.095561,4.705145,4.891575,5.0366789999999995,5.393814999999999,5.739471999999999,6.289679999999999,6.627965999999999,7.055987999999999,7.231793999999999,7.7364229999999985,8.252423999999998,8.782478999999999,9.150863,9.591705999999999,9.784183999999998,10.243515999999998,10.615552999999998,11.269471999999999,11.625059999999998,12.331248999999998,12.577549999999999,12.949751,13.340516,13.596205999999999,13.910521
25-2800336,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25998699999999997,0.522022,0.9285589999999999,1.6636159999999998,2.017908,2.336512,2.660688,3.0251259999999998,3.432505,3.650651,4.260235,4.446664999999999,4.591768999999999,4.948904999999999,5.294561999999999,5.844769999999999,6.183055999999999,6.611077999999999,6.786883999999999,7.291512999999998,7.8075139999999985,8.337568999999998,8.705953,9.146795999999998,9.339273999999998,9.798605999999998,10.170642999999998,10.824561999999998,11.180149999999998,11.886338999999998,12.132639999999999,12.504840999999999,12.895605999999999,13.151295999999999,13.465610999999999
26-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262035,0.6685719999999999,1.403629,1.757921,2.076525,2.400701,2.765139,3.172518,3.390664,4.000248,4.186678,4.331782,4.688917999999999,5.034574999999999,5.584783,5.923069,6.351091,6.526897,7.0315259999999995,7.547527,8.077582,8.445966,8.886809,9.079286999999999,9.538618999999999,9.910656,10.564575,10.920162999999999,11.626351999999999,11.872653,12.244854,12.635619,12.891309,13.205624
27-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406537,1.141594,1.495886,1.8144900000000002,2.138666,2.503104,2.910483,3.128629,3.738213,3.924643,4.0697470000000004,4.426883,4.77254,5.322748000000001,5.661034000000001,6.089056000000001,6.264862000000001,6.769491,7.2854920000000005,7.8155470000000005,8.183931000000001,8.624774,8.817252,9.276584,9.648621,10.30254,10.658128000000001,11.364317000000002,11.610618000000002,11.982819000000003,12.373584000000003,12.629274000000002,12.943589000000003
28-2800345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.735057,1.089349,1.407953,1.732129,2.096567,2.503946,2.722092,3.331676,3.518106,3.66321,4.020346,4.366003,4.9162110000000006,5.254497000000001,5.682519000000001,5.858325000000001,6.362954,6.878955,7.40901,7.777394,8.218237,8.410715,8.870047,9.242084,9.896003,10.251591000000001,10.957780000000001,11.204081000000002,11.576282000000003,11.967047000000003,12.222737000000002,12.537052000000003
29-2800681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354292,0.6728959999999999,0.997072,1.36151,1.768889,1.9870349999999999,2.596619,2.783049,2.928153,3.285289,3.6309460000000002,4.181154,4.51944,4.947462000000001,5.123268,5.627897000000001,6.143898000000001,6.673953000000001,7.042337000000001,7.483180000000001,7.675658000000001,8.134990000000002,8.507027000000003,9.160946000000003,9.516534000000004,10.222723000000004,10.469024000000005,10.841225000000005,11.231990000000005,11.487680000000005,11.801995000000005
30-2800689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318604,0.64278,1.007218,1.4145969999999999,1.6327429999999998,2.242327,2.428757,2.573861,2.930997,3.276654,3.826862,4.165148,4.593170000000001,4.768976,5.273605,5.789606,6.319661,6.688045,7.128888,7.321366,7.780698,8.152735,8.806654,9.162241999999999,9.868431,10.114732,10.486933,10.877698,11.133388,11.447703
31-2800701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324176,0.6886140000000001,1.095993,1.314139,1.9237229999999998,2.110153,2.255257,2.612393,2.95805,3.508258,3.846544,4.274566,4.450372,4.955000999999999,5.4710019999999995,6.001056999999999,6.369440999999999,6.810283999999999,7.002762,7.462094,7.834130999999999,8.48805,8.843637999999999,9.549826999999999,9.796128,10.168329,10.559094,10.814784,11.129099
32-2800704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364438,0.771817,0.9899629999999999,1.5995469999999998,1.785977,1.9310809999999998,2.288217,2.633874,3.184082,3.522368,3.95039,4.126196,4.630825,5.146826,5.676881,6.045265,6.486108,6.678586,7.137918,7.509955,8.163874,8.519462,9.225651000000001,9.471952000000002,9.844153000000002,10.234918000000002,10.490608000000002,10.804923000000002
33-2800726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407379,0.625525,1.235109,1.421539,1.566643,1.9237790000000001,2.2694360000000002,2.8196440000000003,3.1579300000000003,3.5859520000000003,3.7617580000000004,4.266387,4.782388,5.312443,5.680827,6.12167,6.314148,6.77348,7.145517,7.799436,8.155024000000001,8.861213000000001,9.107514000000002,9.479715000000002,9.870480000000002,10.126170000000002,10.440485000000002
34-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218146,0.8277300000000001,1.01416,1.1592639999999999,1.5164,1.862057,2.412265,2.750551,3.178573,3.354379,3.859008,4.375009,4.905064,5.273448,5.714291,5.906769000000001,6.3661010000000005,6.738138,7.392057,7.747645,8.453834,8.700135000000001,9.072336000000002,9.463101000000002,9.718791000000001,10.033106000000002
35-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.609584,0.796014,0.941118,1.298254,1.6439110000000001,2.194119,2.5324050000000002,2.960427,3.1362330000000003,3.6408620000000003,4.156863,4.686918,5.055302,5.496145,5.688623000000001,6.1479550000000005,6.519992,7.173911,7.529499,8.235688,8.481989,8.854190000000001,9.244955000000001,9.500645,9.814960000000001
36-2800771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18642999999999998,0.331534,0.68867,1.034327,1.584535,1.9228210000000001,2.3508430000000002,2.5266490000000004,3.0312780000000004,3.5472790000000005,4.0773340000000005,4.445718,4.886561,5.079039000000001,5.538371000000001,5.910408,6.5643270000000005,6.9199150000000005,7.626104000000001,7.8724050000000005,8.244606000000001,8.635371000000001,8.891061,9.205376000000001
37-2800764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14510399999999998,0.50224,0.847897,1.3981050000000002,1.7363910000000002,2.164413,2.3402190000000003,2.8448480000000003,3.3608490000000004,3.8909040000000004,4.259288000000001,4.700131000000001,4.892609000000001,5.351941000000001,5.723978000000001,6.377897000000001,6.733485000000001,7.439674000000001,7.685975000000001,8.058176000000001,8.448941000000001,8.704631000000001,9.018946000000001
38-2800756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357136,0.702793,1.253001,1.5912870000000001,2.0193090000000002,2.1951150000000004,2.6997440000000004,3.2157450000000005,3.7458000000000005,4.114184000000001,4.555027000000001,4.747505000000001,5.206837000000001,5.578874000000001,6.232793000000001,6.588381000000001,7.294570000000001,7.540871000000001,7.913072000000001,8.303837000000001,8.559527000000001,8.873842000000002
39-2800761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345657,0.895865,1.234151,1.6621730000000001,1.837979,2.3426080000000002,2.8586090000000004,3.3886640000000003,3.757048,4.197891,4.390369000000001,4.8497010000000005,5.221738,5.875657,6.231245,6.9374340000000005,7.183735,7.555936000000001,7.946701000000001,8.202391,8.516706000000001
40-2800775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550208,0.8884940000000001,1.316516,1.492322,1.996951,2.512952,3.043007,3.4113909999999996,3.8522339999999997,4.044712,4.5040439999999995,4.876080999999999,5.529999999999999,5.885587999999999,6.5917769999999996,6.838077999999999,7.210279,7.601044,7.856734,8.171049
41-2801761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33828600000000003,0.766308,0.942114,1.4467430000000001,1.9627440000000003,2.492799,2.861183,3.302026,3.494504,3.953836,4.325873,4.979792,5.33538,6.041569,6.28787,6.660071,7.050836,7.306526000000001,7.620841
42-2801771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.428022,0.603828,1.108457,1.6244580000000002,2.154513,2.522897,2.96374,3.156218,3.61555,3.987587,4.641506,4.997094,5.703283,5.949584,6.321785,6.71255,6.968240000000001,7.282555
43-2801773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175806,0.680435,1.196436,1.7264910000000002,2.094875,2.535718,2.728196,3.187528,3.559565,4.213484,4.569072,5.275261,5.521562,5.893763,6.284528,6.540218,6.854533
44-2801774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504629,1.0206300000000001,1.550685,1.9190690000000001,2.359912,2.55239,3.011722,3.383759,4.037678,4.393266,5.099455,5.345756,5.717957,6.108722,6.364412000000001,6.678727
45-2801787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.516001,1.046056,1.4144400000000001,1.8552830000000002,2.0477610000000004,2.5070930000000002,2.8791300000000004,3.533049,3.888637,4.594826,4.841127,5.213328000000001,5.604093000000001,5.859783000000001,6.174098000000001
46-2801806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530055,0.898439,1.339282,1.53176,1.991092,2.3631290000000003,3.017048,3.372636,4.078825,4.325126,4.697327,5.088092,5.343782,5.658097
47-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368384,0.809227,1.001705,1.4610370000000001,1.833074,2.486993,2.842581,3.54877,3.795071,4.1672720000000005,4.558037000000001,4.813727000000001,5.128042000000001
48-2801977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44084300000000004,0.633321,1.0926529999999999,1.4646899999999998,2.1186089999999997,2.4741969999999998,3.180386,3.426687,3.798888,4.189653,4.445343,4.759658
49-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192478,0.65181,1.023847,1.6777659999999999,2.033354,2.7395430000000003,2.985844,3.358045,3.74881,4.0045,4.318815
50-2802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45933199999999996,0.831369,1.485288,1.840876,2.547065,2.793366,3.165567,3.556332,3.812022,4.1263369999999995
51-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372037,1.0259559999999999,1.3815439999999999,2.087733,2.334034,2.706235,3.097,3.35269,3.667005
