순번_정류장ID,41-2803936,42-2804533,43-2804531,44-2803937,45-2804058,46-2804601,47-2806304,48-2800295,49-2804482,50-2800300,51-2805078,52-2800297,53-2800261,54-2803997,55-2800290,56-2800289,57-2803934,58-2806662,59-2800286,60-2803932,61-2803596,62-2800283,63-2800281,64-2800280,65-2800278,66-2806663,67-2804031,68-2800260,69-2800275,70-2804713,71-2803598,72-2803600,73-2800273,74-2803601,75-2804331,76-2803581,77-2800271,78-2805489,79-2807150,80-2804581,81-2804582,82-2800267,83-2804032
51-2805078,,,,,,,,,,,0,0.723819,0.943087,1.53362,2.0731479999999998,2.439339,2.896144,3.258153,4.203129000000001,5.089291000000001,5.3755510000000015,6.367018000000002,6.811447000000002,7.520887000000002,8.093106000000002,8.230040000000002,9.170866000000002,9.901183000000001,10.133911000000001,10.45959,10.637734,11.14887,11.591799,11.794408,11.976024,12.230344,12.711676,13.218606000000001,13.582855,13.92379,14.225043,14.585231,15.223956000000001
52-2800297,,,,,,,,,,,,0,0.219268,0.809801,1.349329,1.71552,2.172325,2.534334,3.47931,4.3654720000000005,4.651732000000001,5.643199000000001,6.087628000000001,6.797068000000001,7.369287000000001,7.506221000000001,8.447047000000001,9.177364,9.410092,9.735771,9.913915,10.425051,10.86798,11.070589,11.252205,11.506525,11.987857,12.494787,12.859036,13.199971,13.501224,13.861412000000001,14.500137000000002
53-2800261,,,,,,,,,,,,,0,0.590533,1.130061,1.496252,1.9530569999999998,2.315066,3.260042,4.146204,4.432464,5.4239310000000005,5.868360000000001,6.577800000000001,7.150019,7.2869530000000005,8.227779,8.958096,9.190824,9.516502999999998,9.694646999999998,10.205782999999998,10.648711999999998,10.851320999999999,11.032936999999999,11.287256999999999,11.768588999999999,12.275519,12.639767999999998,12.980702999999998,13.281955999999997,13.642143999999998,14.280869
54-2803997,,,,,,,,,,,,,,0,0.539528,0.9057189999999999,1.362524,1.724533,2.669509,3.5556710000000002,3.841931,4.833398,5.277827,5.987267,6.559486,6.69642,7.637246,8.367563,8.600291,8.92597,9.104114,9.61525,10.058178999999999,10.260788,10.442404,10.696724,11.178056,11.684986,12.049235,12.39017,12.691423,13.051611000000001,13.690336000000002
55-2800290,,,,,,,,,,,,,,,0,0.366191,0.8229960000000001,1.185005,2.129981,3.016143,3.302403,4.29387,4.7382990000000005,5.447739,6.019958,6.156892,7.097718,7.828035000000001,8.060763000000001,8.386442,8.564586,9.075722,9.518651,9.721260000000001,9.902876000000001,10.157196,10.638528,11.145458000000001,11.509707,11.850642,12.151895,12.512083,13.150808000000001
56-2800289,,,,,,,,,,,,,,,,0,0.456805,0.818814,1.7637900000000002,2.6499520000000003,2.9362120000000003,3.9276790000000004,4.372108000000001,5.081548000000001,5.653767,5.790701,6.731527000000001,7.461844000000001,7.694572000000001,8.020251,8.198395,8.709531,9.15246,9.355069,9.536685,9.791005,10.272337,10.779267,11.143516,11.484451,11.785703999999999,12.145892,12.784617
57-2803934,,,,,,,,,,,,,,,,,0,0.362009,1.306985,2.193147,2.479407,3.4708740000000002,3.915303,4.6247430000000005,5.196962,5.333896,6.274722000000001,7.005039000000001,7.237767000000001,7.563446000000001,7.74159,8.252726000000001,8.695655,8.898264000000001,9.079880000000001,9.334200000000001,9.815532000000001,10.322462000000002,10.686711,11.027646,11.328899,11.689087,12.327812000000002
58-2806662,,,,,,,,,,,,,,,,,,0,0.944976,1.8311380000000002,2.117398,3.108865,3.553294,4.262734,4.834953,4.971887,5.912713,6.64303,6.875758,7.201437,7.379581,7.8907169999999995,8.333646,8.536255,8.717871,8.972191,9.453523,9.960453000000001,10.324702,10.665637,10.96689,11.327078,11.965803000000001
59-2800286,,,,,,,,,,,,,,,,,,,0,0.8861620000000001,1.172422,2.163889,2.608318,3.317758,3.889977,4.026911,4.9677370000000005,5.698054000000001,5.930782000000001,6.256461000000001,6.434605,6.945741,7.38867,7.591279,7.772895,8.027215,8.508547,9.015477,9.379726,9.720661,10.021913999999999,10.382102,11.020827
60-2803932,,,,,,,,,,,,,,,,,,,,0,0.28626,1.277727,1.722156,2.431596,3.003815,3.140749,4.081575,4.811892,5.04462,5.370299,5.548443,6.059578999999999,6.502508,6.7051169999999995,6.8867329999999995,7.141052999999999,7.6223849999999995,8.129315,8.493564,8.834499,9.135752,9.495940000000001,10.134665000000002
61-2803596,,,,,,,,,,,,,,,,,,,,,0,0.991467,1.435896,2.145336,2.717555,2.854489,3.795315,4.525632,4.75836,5.084039,5.262182999999999,5.773318999999999,6.216247999999999,6.418856999999999,6.600472999999999,6.854792999999999,7.336124999999999,7.843054999999999,8.207303999999999,8.548238999999999,8.849491999999998,9.209679999999999,9.848405
62-2800283,,,,,,,,,,,,,,,,,,,,,,0,0.444429,1.153869,1.7260879999999998,1.863022,2.803848,3.534165,3.7668929999999996,4.092572,4.270715999999999,4.781851999999999,5.224780999999999,5.427389999999999,5.609005999999999,5.863325999999999,6.344657999999999,6.851587999999999,7.215836999999999,7.556771999999999,7.858024999999999,8.218212999999999,8.856938
63-2800281,,,,,,,,,,,,,,,,,,,,,,,0,0.70944,1.2816589999999999,1.418593,2.359419,3.089736,3.3224639999999996,3.6481429999999997,3.8262869999999998,4.337422999999999,4.780352,4.9829609999999995,5.1645769999999995,5.418896999999999,5.9002289999999995,6.407158999999999,6.771407999999999,7.112342999999999,7.413595999999999,7.773783999999999,8.412509
64-2800280,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722189999999999,0.7091529999999999,1.649979,2.380296,2.613024,2.938703,3.116847,3.627983,4.070912,4.273521,4.455137,4.709457,5.190789,5.697718999999999,6.061967999999999,6.402902999999999,6.704155999999999,7.064343999999999,7.703068999999999
65-2800278,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136934,1.07776,1.808077,2.0408049999999998,2.366484,2.544628,3.055764,3.498693,3.7013019999999996,3.8829179999999996,4.137238,4.61857,5.1255,5.489749,5.830684,6.131937,6.492125,7.13085
66-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.940826,1.671143,1.903871,2.22955,2.4076940000000002,2.9188300000000003,3.361759,3.564368,3.745984,4.000304,4.481636,4.988566,5.352815,5.69375,5.995003,6.355191,6.993916
67-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730317,0.963045,1.288724,1.466868,1.9780039999999999,2.420933,2.6235419999999996,2.8051579999999996,3.0594779999999995,3.5408099999999996,4.047739999999999,4.411988999999999,4.752923999999999,5.054176999999999,5.414364999999999,6.053089999999999
68-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23272800000000002,0.558407,0.736551,1.247687,1.690616,1.893225,2.074841,2.329161,2.810493,3.3174230000000002,3.6816720000000003,4.022607000000001,4.323860000000001,4.684048000000001,5.322773000000001
69-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325679,0.503823,1.014959,1.457888,1.6604970000000001,1.8421130000000001,2.096433,2.5777650000000003,3.0846950000000004,3.4489440000000005,3.7898790000000004,4.091132,4.45132,5.090045
70-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178144,0.6892799999999999,1.132209,1.334818,1.516434,1.7707540000000002,2.2520860000000003,2.7590160000000004,3.1232650000000004,3.4642000000000004,3.7654530000000004,4.125641000000001,4.764366000000001
71-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5111359999999999,0.9540649999999999,1.156674,1.33829,1.59261,2.073942,2.5808720000000003,2.9451210000000003,3.2860560000000003,3.5873090000000003,3.9474970000000003,4.586222
72-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001
73-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.993432,3.632157
74-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.790823,3.429548
75-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.609207,3.247932
76-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.354887,2.993612
77-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.8735549999999999,2.5122799999999996
78-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.366625,2.00535
79-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101
80-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166
81-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999
82-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
83-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
