순번_정류장ID,1-2805953,2-2806527,3-2806526,4-2806910,5-2806429,6-2805649,7-2805659,8-2802210,9-2802213,10-2802220,11-2801901,12-2805900,13-2801903,14-2801864,15-2801842,16-2801840,17-2801838,18-2801836,19-2801820,20-2802268,21-2802276,22-2801814,23-2801811,24-2801818,25-2805040,26-2802248,27-2802230,28-2805977,29-2802217,30-2805534,31-2802203,32-2802199,33-2802198,34-2802192,35-2802175,36-2801848,37-2802181,38-2802178,39-2802797,40-2802795,41-2802787,42-2802771,43-2802758,44-2802714,45-2802696,46-2802689,47-2802708,48-2802731,49-2802755,50-2802776,51-2802800,52-2802815,53-2802826,54-2802834,55-2802833,56-2802832,57-2802846,58-2802886,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802933,71-2802911,72-2802891,73-2805153,74-2805154
11-2801901,,,,,,,,,,,0,0.209479,0.6430560000000001,0.9936850000000002,1.242501,1.477765,1.811843,2.20509,2.5345000000000004,2.8689700000000005,3.2949810000000004,3.4913260000000004,3.7774600000000005,4.1675830000000005,4.624979000000001,4.894775000000001,5.390377000000001,5.808346000000001,6.109190000000001,6.540768000000001,6.680360000000001,6.958587000000001,7.8772160000000016,8.920770000000001,9.186047,9.516514,9.926158000000001,10.152305,10.350989,10.559271,10.847964000000001,11.091064000000001,11.634678000000001,11.978200000000001,12.436604,13.078582,13.446672000000001,13.702027000000001,14.104997000000001,14.608199,14.966282000000001,15.317567000000002,15.616457000000002,15.812924000000002,16.475272000000004,17.001136000000002,17.402903000000002,17.896747,18.166609,18.561361,18.95719,19.251835,19.516775,19.691459,19.785242999999998,20.010348999999998,20.239818999999997,20.510021999999996,20.694980999999995,20.864468999999996,21.061330999999996,21.490022999999997,21.825051999999996,22.213872999999996
12-2805900,,,,,,,,,,,,0,0.43357700000000005,0.7842060000000001,1.033022,1.268286,1.6023640000000001,1.995611,2.325021,2.659491,3.085502,3.281847,3.567981,3.958104,4.4155,4.685296,5.180898,5.598867,5.899711,6.331289,6.470881,6.7491080000000006,7.667737000000001,8.711291000000001,8.976568,9.307035,9.716679000000001,9.942826,10.14151,10.349792,10.638485000000001,10.881585000000001,11.425199000000001,11.768721000000001,12.227125000000001,12.869103,13.237193000000001,13.492548000000001,13.895518000000001,14.39872,14.756803000000001,15.108088000000002,15.406978000000002,15.603445000000002,16.265793000000002,16.791657,17.193424,17.687268,17.95713,18.351882,18.747711,19.042355999999998,19.307295999999997,19.481979999999997,19.575763999999996,19.800869999999996,20.030339999999995,20.300542999999994,20.485501999999993,20.654989999999994,20.851851999999994,21.280543999999995,21.615572999999994,22.004393999999994
13-2801903,,,,,,,,,,,,,0,0.350629,0.599445,0.834709,1.168787,1.562034,1.891444,2.225914,2.651925,2.84827,3.134404,3.524527,3.981923,4.2517190000000005,4.747321,5.165290000000001,5.466134,5.897712,6.037304000000001,6.315531000000001,7.234160000000001,8.277714000000001,8.542991,8.873458000000001,9.283102000000001,9.509249,9.707933,9.916215000000001,10.204908000000001,10.448008000000002,10.991622000000001,11.335144000000001,11.793548000000001,12.435526000000001,12.803616000000002,13.058971000000001,13.461941000000001,13.965143000000001,14.323226000000002,14.674511000000003,14.973401000000003,15.169868000000003,15.832216000000003,16.35808,16.759847,17.253691,17.523553,17.918305,18.314134,18.608779,18.873718999999998,19.048402999999997,19.142186999999996,19.367292999999997,19.596762999999996,19.866965999999994,20.051924999999994,20.221412999999995,20.418274999999994,20.846966999999996,21.181995999999994,21.570816999999995
14-2801864,,,,,,,,,,,,,,0,0.24881599999999998,0.48407999999999995,0.8181579999999999,1.2114049999999998,1.5408149999999998,1.8752849999999999,2.301296,2.497641,2.783775,3.173898,3.631294,3.90109,4.396692,4.814661,5.115505,5.547083,5.686675,5.964902,6.8835310000000005,7.927085000000001,8.192362000000001,8.522829000000002,8.932473000000002,9.15862,9.357304000000001,9.565586000000001,9.854279000000002,10.097379000000002,10.640993000000002,10.984515000000002,11.442919000000002,12.084897000000002,12.452987000000002,12.708342000000002,13.111312000000002,13.614514000000002,13.972597000000002,14.323882000000003,14.622772000000003,14.819239000000003,15.481587000000003,16.007451000000003,16.409218000000003,16.903062000000002,17.172924000000002,17.567676000000002,17.963505,18.25815,18.52309,18.697774,18.791558,19.016664,19.246133999999998,19.516336999999996,19.701295999999996,19.870783999999997,20.067645999999996,20.496337999999998,20.831366999999997,21.220187999999997
15-2801842,,,,,,,,,,,,,,,0,0.235264,0.569342,0.9625889999999999,1.291999,1.626469,2.05248,2.248825,2.534959,2.925082,3.3824780000000003,3.6522740000000002,4.147876,4.565845,4.866689,5.298267,5.437859,5.716086000000001,6.634715000000001,7.678269000000001,7.943546000000001,8.274013000000002,8.683657000000002,8.909804000000001,9.108488000000001,9.316770000000002,9.605463000000002,9.848563000000002,10.392177000000002,10.735699000000002,11.194103000000002,11.836081000000002,12.204171000000002,12.459526000000002,12.862496000000002,13.365698000000002,13.723781000000002,14.075066000000003,14.373956000000003,14.570423000000003,15.232771000000003,15.758635000000004,16.160402000000005,16.654246000000004,16.924108000000004,17.318860000000004,17.714689000000003,18.009334000000003,18.274274000000002,18.448958,18.542742,18.767848,18.997318,19.267521,19.452479999999998,19.621968,19.81883,20.247522,20.582551,20.971372
16-2801840,,,,,,,,,,,,,,,,0,0.33407800000000004,0.727325,1.056735,1.391205,1.817216,2.013561,2.2996950000000003,2.6898180000000003,3.1472140000000004,3.4170100000000003,3.912612,4.3305810000000005,4.631425,5.063003,5.2025950000000005,5.480822000000001,6.399451000000001,7.443005000000001,7.708282000000001,8.038749000000001,8.448393000000001,8.67454,8.873224,9.081506000000001,9.370199000000001,9.613299000000001,10.156913000000001,10.500435000000001,10.958839000000001,11.600817000000001,11.968907000000002,12.224262000000001,12.627232000000001,13.130434000000001,13.488517000000002,13.839802000000002,14.138692000000002,14.335159000000003,14.997507000000002,15.523371000000003,15.925138000000002,16.418982000000003,16.688844000000003,17.083596000000004,17.479425000000003,17.774070000000002,18.03901,18.213694,18.307478,18.532584,18.762054,19.032256999999998,19.217215999999997,19.386703999999998,19.583565999999998,20.012258,20.347286999999998,20.736107999999998
17-2801838,,,,,,,,,,,,,,,,,0,0.39324699999999996,0.7226569999999999,1.057127,1.4831379999999998,1.6794829999999998,1.965617,2.35574,2.813136,3.082932,3.578534,3.9965029999999997,4.297346999999999,4.728924999999999,4.868517,5.146744,6.065373,7.108927,7.374204000000001,7.704671,8.114315,8.340461999999999,8.539145999999999,8.747428,9.036121,9.279221,9.822835,10.166357,10.624761,11.266739,11.634829,11.890184,12.293154,12.796356,13.154439,13.505724,13.804614,14.001081000000001,14.663429,15.189293000000001,15.59106,16.084904,16.354766,16.749518000000002,17.145347,17.439992,17.704932,17.879616,17.973399999999998,18.198506,18.427975999999997,18.698178999999996,18.883137999999995,19.052625999999997,19.249487999999996,19.678179999999998,20.013208999999996,20.402029999999996
18-2801836,,,,,,,,,,,,,,,,,,0,0.32941,0.66388,1.089891,1.286236,1.5723699999999998,1.9624929999999998,2.419889,2.689685,3.1852869999999998,3.6032559999999996,3.9040999999999997,4.335678,4.47527,4.753497,5.6721260000000004,6.715680000000001,6.980957000000001,7.311424000000001,7.721068000000001,7.947215000000001,8.145899,8.354181,8.642874,8.885974000000001,9.429588,9.77311,10.231514,10.873492,11.241582000000001,11.496937,11.899907,12.403109,12.761192000000001,13.112477000000002,13.411367000000002,13.607834000000002,14.270182000000002,14.796046000000002,15.197813000000002,15.691657000000001,15.961519000000001,16.356271,16.7521,17.046744999999998,17.311684999999997,17.486368999999996,17.580152999999996,17.805258999999996,18.034728999999995,18.304931999999994,18.489890999999993,18.659378999999994,18.856240999999994,19.284932999999995,19.619961999999994,20.008782999999994
19-2801820,,,,,,,,,,,,,,,,,,,0,0.33447,0.760481,0.956826,1.24296,1.633083,2.090479,2.360275,2.855877,3.273846,3.57469,4.0062679999999995,4.14586,4.424087,5.342716,6.386270000000001,6.651547000000001,6.982014,7.3916580000000005,7.617805000000001,7.816489000000001,8.024771000000001,8.313464000000002,8.556564000000002,9.100178000000001,9.443700000000002,9.902104000000001,10.544082000000001,10.912172000000002,11.167527000000002,11.570497000000001,12.073699000000001,12.431782000000002,12.783067000000003,13.081957000000003,13.278424000000003,13.940772000000003,14.466636000000003,14.868403000000002,15.362247000000002,15.632109000000002,16.026861,16.42269,16.717335,16.982274999999998,17.156958999999997,17.250742999999996,17.475848999999997,17.705318999999996,17.975521999999994,18.160480999999994,18.329968999999995,18.526830999999994,18.955522999999996,19.290551999999995,19.679372999999995
20-2802268,,,,,,,,,,,,,,,,,,,,0,0.426011,0.6223559999999999,0.9084899999999999,1.298613,1.7560090000000002,2.025805,2.521407,2.9393759999999998,3.24022,3.671798,3.81139,4.089617,5.008246,6.0518,6.317077,6.647544,7.057188,7.283335,7.482019,7.690301,7.978994,8.222094,8.765708,9.10923,9.567634,10.209612,10.577702,10.833057,11.236027,11.739229,12.097312,12.448597000000001,12.747487000000001,12.943954000000002,13.606302000000001,14.132166000000002,14.533933000000001,15.027777,15.297639,15.692391,16.08822,16.382865,16.647804999999998,16.822488999999997,16.916272999999997,17.141378999999997,17.370848999999996,17.641051999999995,17.826010999999994,17.995498999999995,18.192360999999995,18.621052999999996,18.956081999999995,19.344902999999995
21-2802276,,,,,,,,,,,,,,,,,,,,,0,0.196345,0.482479,0.872602,1.329998,1.599794,2.095396,2.513365,2.814209,3.245787,3.385379,3.6636059999999997,4.582235,5.625789,5.891066,6.221533,6.631177,6.857324,7.056008,7.26429,7.552983,7.796083,8.339697000000001,8.683219000000001,9.141623000000001,9.783601,10.151691000000001,10.407046000000001,10.810016000000001,11.313218,11.671301000000001,12.022586000000002,12.321476000000002,12.517943000000002,13.180291000000002,13.706155000000003,14.107922000000002,14.601766000000001,14.871628000000001,15.266380000000002,15.662209,15.956854,16.221794,16.396478,16.490261999999998,16.715367999999998,16.944837999999997,17.215040999999996,17.399999999999995,17.569487999999996,17.766349999999996,18.195041999999997,18.530070999999996,18.918891999999996
22-2801814,,,,,,,,,,,,,,,,,,,,,,0,0.286134,0.676257,1.133653,1.403449,1.899051,2.31702,2.617864,3.049442,3.189034,3.4672609999999997,4.38589,5.429444,5.694721,6.025188,6.434832,6.660979,6.859663,7.067945,7.356638,7.599738,8.143352,8.486874,8.945278,9.587256,9.955346,10.210701,10.613671,11.116873,11.474956,11.826241000000001,12.125131000000001,12.321598000000002,12.983946000000001,13.509810000000002,13.911577000000001,14.405421,14.675283,15.070035,15.465864,15.760508999999999,16.025449,16.200132999999997,16.293916999999997,16.519022999999997,16.748492999999996,17.018695999999995,17.203654999999994,17.373142999999995,17.570004999999995,17.998696999999996,18.333725999999995,18.722546999999995
23-2801811,,,,,,,,,,,,,,,,,,,,,,,0,0.390123,0.847519,1.117315,1.6129170000000002,2.030886,2.3317300000000003,2.7633080000000003,2.9029000000000003,3.181127,4.099756,5.1433100000000005,5.408587000000001,5.739054,6.148698,6.3748450000000005,6.573529000000001,6.781811,7.070504000000001,7.313604000000001,7.8572180000000005,8.20074,8.659144,9.301122,9.669212,9.924567,10.327537,10.830739,11.188822,11.540107,11.838997,12.035464000000001,12.697812,13.223676000000001,13.625443,14.119287,14.389149,14.783901,15.17973,15.474374999999998,15.739314999999998,15.913998999999997,16.007782999999996,16.232888999999997,16.462358999999996,16.732561999999994,16.917520999999994,17.087008999999995,17.283870999999994,17.712562999999996,18.047591999999995,18.436412999999995
24-2801818,,,,,,,,,,,,,,,,,,,,,,,,0,0.457396,0.7271920000000001,1.2227940000000002,1.6407630000000002,1.9416070000000003,2.3731850000000003,2.5127770000000003,2.791004,3.709633,4.7531870000000005,5.018464000000001,5.348931,5.758575,5.9847220000000005,6.183406000000001,6.391688,6.680381000000001,6.923481000000001,7.4670950000000005,7.810617000000001,8.269021,8.910999,9.279089,9.534444,9.937414,10.440616,10.798699000000001,11.149984000000002,11.448874000000002,11.645341000000002,12.307689000000002,12.833553000000002,13.235320000000002,13.729164,13.999026,14.393778000000001,14.789607,15.084252,15.349191999999999,15.523875999999998,15.617659999999997,15.842765999999997,16.072235999999997,16.342438999999995,16.527397999999994,16.696885999999996,16.893747999999995,17.322439999999997,17.657468999999995,18.046289999999996
25-2805040,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269796,0.765398,1.183367,1.4842110000000002,1.9157890000000002,2.055381,2.333608,3.252237,4.295791,4.561068000000001,4.891535,5.301179,5.527326,5.7260100000000005,5.934292,6.222985,6.4660850000000005,7.009699,7.3532210000000005,7.811625,8.453603000000001,8.821693000000002,9.077048000000001,9.480018000000001,9.983220000000001,10.341303000000002,10.692588000000002,10.991478000000003,11.187945000000003,11.850293000000002,12.376157000000003,12.777924000000002,13.271768000000002,13.541630000000001,13.936382000000002,14.332211000000001,14.626856,14.891796,15.066479999999999,15.160263999999998,15.385369999999998,15.614839999999997,15.885042999999998,16.070002,16.23949,16.436352,16.865044,17.200073,17.588894
26-2802248,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49560200000000004,0.913571,1.214415,1.645993,1.785585,2.063812,2.982441,4.025995,4.291272,4.621739,5.031383,5.25753,5.456214,5.664496,5.953189,6.196289,6.739903,7.083425,7.541829,8.183807,8.551897,8.807252,9.210222,9.713424,10.071507,10.422792000000001,10.721682000000001,10.918149000000001,11.580497000000001,12.106361000000001,12.508128000000001,13.001972,13.271834,13.666586,14.062415000000001,14.35706,14.622,14.796683999999999,14.890467999999998,15.115573999999999,15.345043999999998,15.615246999999998,15.800205999999998,15.969693999999997,16.166555999999996,16.595247999999998,16.930276999999997,17.319097999999997
27-2802230,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.417969,0.7188129999999999,1.150391,1.2899829999999999,1.5682099999999999,2.486839,3.530393,3.7956700000000003,4.126137,4.535781,4.761928,4.960612,5.168894,5.457587,5.700687,6.244301,6.587823,7.046227,7.688205,8.056295,8.31165,8.71462,9.217822,9.575905,9.927190000000001,10.226080000000001,10.422547000000002,11.084895000000001,11.610759000000002,12.012526000000001,12.50637,12.776232,13.170984,13.566813,13.861457999999999,14.126397999999998,14.301081999999997,14.394865999999997,14.619971999999997,14.849441999999996,15.119644999999997,15.304603999999996,15.474091999999995,15.670953999999995,16.099645999999996,16.434674999999995,16.823495999999995
28-2805977,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300844,0.7324219999999999,0.8720139999999998,1.1502409999999998,2.06887,3.112424,3.377701,3.708168,4.117812,4.343959,4.542643,4.750925,5.039618,5.282718,5.826332,6.169854,6.628258,7.270236,7.638325999999999,7.893680999999999,8.296650999999999,8.799852999999999,9.157936,9.509221,9.808111,10.004578,10.666926,11.19279,11.594557,12.088401,12.358262999999999,12.753015,13.148844,13.443489,13.708428999999999,13.883112999999998,13.976896999999997,14.202002999999998,14.431472999999997,14.701675999999997,14.886634999999997,15.056122999999996,15.252984999999995,15.681676999999995,16.016705999999996,16.405526999999996
29-2802217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43157799999999996,0.57117,0.849397,1.768026,2.81158,3.0768570000000004,3.4073240000000005,3.8169680000000006,4.043115,4.241799,4.450081,4.738774,4.981874,5.525488,5.86901,6.327414,6.969392,7.337482,7.592836999999999,7.995806999999999,8.499009,8.857092,9.208377,9.507267,9.703734,10.366082,10.891946,11.293713,11.787557,12.057419,12.452171,12.847999999999999,13.142644999999998,13.407584999999997,13.582268999999997,13.676052999999996,13.901158999999996,14.130628999999995,14.400831999999996,14.585790999999995,14.755278999999994,14.952140999999994,15.380832999999994,15.715861999999994,16.104682999999994
30-2805534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139592,0.417819,1.336448,2.380002,2.6452790000000004,2.9757460000000004,3.3853900000000006,3.6115370000000007,3.8102210000000007,4.018503000000001,4.307196000000001,4.550296000000001,5.093910000000001,5.437432000000001,5.895836000000001,6.537814000000001,6.905904000000001,7.161259000000001,7.564229000000001,8.067431000000001,8.425514000000002,8.776799000000002,9.075689000000002,9.272156000000003,9.934504000000002,10.460368000000003,10.862135000000002,11.355979000000001,11.625841000000001,12.020593000000002,12.416422,12.711067,12.976007,13.150690999999998,13.244474999999998,13.469580999999998,13.699050999999997,13.969253999999998,14.154212999999997,14.323700999999996,14.520562999999996,14.949254999999996,15.284283999999996,15.673104999999996
31-2802203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278227,1.1968560000000001,2.2404100000000002,2.505687,2.836154,3.245798,3.4719450000000003,3.6706290000000004,3.8789110000000004,4.167604000000001,4.410704000000001,4.954318000000001,5.297840000000001,5.756244000000001,6.3982220000000005,6.766312000000001,7.021667000000001,7.424637000000001,7.9278390000000005,8.285922000000001,8.637207000000002,8.936097000000002,9.132564000000002,9.794912000000002,10.320776000000002,10.722543000000002,11.216387000000001,11.486249,11.881001000000001,12.27683,12.571475,12.836414999999999,13.011098999999998,13.104882999999997,13.329988999999998,13.559458999999997,13.829661999999997,14.014620999999996,14.184108999999996,14.380970999999995,14.809662999999995,15.144691999999996,15.533512999999996
