순번_정류장ID,36-2802185,37-2801848,38-2801846,39-2802092,40-2802724,41-2802643,42-2802707,43-2802729,44-2802632,45-2803120,46-2803100,47-2803087,48-2802631,49-2802668,50-2802655,51-2803050,52-2800594,53-2800571,54-2800513,55-2805304,56-2800493,57-2805944,58-2800453,59-2800450,60-2800023,61-2800054,62-2805722,63-2804521,64-2804509,65-2804524,66-2804497,67-2805299,68-2804040,69-2804036,70-2804033
36-2802185,0,0.236183,1.9380480000000002,2.8624300000000003,4.315291,5.209363,7.083171,7.811307,8.267408,8.854652,9.426119,9.717769,10.510863,10.787535,11.440762,11.800434,18.116849,19.924311,22.149511,22.589426,24.386239,25.235027,27.149687999999998,27.491611,30.52604,32.425595,33.764116,35.123562,39.900253,40.677677,44.029217,47.428816000000005,50.505107,51.088925,51.840661000000004
37-2801848,,0,1.7018650000000002,2.626247,4.079108,4.973179999999999,6.846988,7.575124,8.031225,8.618469,9.189936,9.481586,10.27468,10.551352,11.204578999999999,11.564250999999999,17.880665999999998,19.688128,21.913328,22.353243,24.150056,24.998844,26.913504999999997,27.255428,30.289856999999998,32.189412,33.527933,34.887378999999996,39.664069999999995,40.441494,43.793034,47.192633,50.268924,50.852742,51.604478
38-2801846,,,0,0.9243819999999999,2.377243,3.271315,5.145123,5.873259,6.32936,6.916604,7.488071000000001,7.779721,8.572815,8.849487,9.502714,9.862385999999999,16.178801,17.986263,20.211463000000002,20.651378,22.448191,23.296979,25.21164,25.553563,28.587992,30.487547,31.826068,33.185514,37.962205,38.739629,42.091169,45.490768,48.567059,49.150877,49.902613
39-2802092,,,,0,1.452861,2.346933,4.220741,4.948877,5.404978000000001,5.992222000000001,6.563689000000001,6.855339000000001,7.648433000000001,7.925105,8.578332,8.938004,15.254418999999999,17.061881,19.287081,19.726996,21.523809,22.372597,24.287257999999998,24.629181,27.66361,29.563164999999998,30.901685999999998,32.261131999999996,37.037822999999996,37.815247,41.166787,44.566386,47.642677,48.226495,48.978231
40-2802724,,,,,0,0.894072,2.76788,3.496016,3.952117,4.5393609999999995,5.110828,5.4024779999999994,6.195571999999999,6.472243999999999,7.125470999999999,7.485142999999999,13.801558,15.60902,17.83422,18.274134999999998,20.070947999999998,20.919735999999997,22.834396999999996,23.176319999999997,26.210748999999996,28.110303999999996,29.448824999999996,30.808270999999994,35.584962,36.362386,39.713926,43.113525,46.189816,46.773634,47.52537
41-2802643,,,,,,0,1.8738080000000001,2.601944,3.058045,3.645289,4.216756,4.508406,5.3015,5.5781719999999995,6.231399,6.5910709999999995,12.907485999999999,14.714947999999998,16.940147999999997,17.380062999999996,19.176875999999996,20.025663999999995,21.940324999999994,22.282247999999996,25.316676999999995,27.216231999999994,28.554752999999995,29.914198999999993,34.690889999999996,35.468314,38.819854,42.219453,45.295744,45.879562,46.631298
42-2802707,,,,,,,0,0.728136,1.184237,1.771481,2.3429480000000003,2.6345980000000004,3.4276920000000004,3.7043640000000004,4.357591,4.717263,11.033678,12.84114,15.06634,15.506255,17.303068,18.151856,20.066516999999997,20.40844,23.442868999999998,25.342423999999998,26.680944999999998,28.040390999999996,32.817082,33.594506,36.946046,40.345645000000005,43.421936,44.005754,44.757490000000004
43-2802729,,,,,,,,0,0.45610100000000003,1.043345,1.6148120000000001,1.906462,2.6995560000000003,2.9762280000000003,3.629455,3.989127,10.305541999999999,12.113003999999998,14.338203999999998,14.778118999999997,16.574931999999997,17.423719999999996,19.338380999999995,19.680303999999996,22.714732999999995,24.614287999999995,25.952808999999995,27.312254999999993,32.08894599999999,32.866369999999996,36.217909999999996,39.617509,42.693799999999996,43.277618,44.029354
44-2802632,,,,,,,,,0,0.587244,1.158711,1.450361,2.243455,2.520127,3.173354,3.5330259999999996,9.849440999999999,11.656902999999998,13.882102999999997,14.322017999999996,16.118830999999997,16.967618999999996,18.882279999999994,19.224202999999996,22.258631999999995,24.158186999999995,25.496707999999995,26.856153999999993,31.632844999999993,32.41026899999999,35.76180899999999,39.161407999999994,42.23769899999999,42.82151699999999,43.573252999999994
45-2803120,,,,,,,,,,0,0.5714670000000001,0.8631170000000001,1.656211,1.9328830000000001,2.58611,2.9457820000000003,9.262197,11.069659,13.294858999999999,13.734773999999998,15.531586999999998,16.380374999999997,18.295035999999996,18.636958999999997,21.671387999999997,23.570942999999996,24.909463999999996,26.268909999999995,31.045600999999994,31.823024999999994,35.174564999999994,38.574163999999996,41.650454999999994,42.234272999999995,42.986008999999996
