순번_정류장ID,1-2802586,2-2802584,3-2802575,4-2802567,5-2802557,6-2802554,7-2802559,8-2802568,9-2802551,10-2802538,11-2802375,12-2802507,13-2802428,14-2803019,15-2802965,16-2802959,17-2802964,18-2802971,19-2802975,20-2802981,21-2802624,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802169,30-2802154,31-2801846,32-2802103,33-2802052,34-2801847,35-2801990,36-2801943,37-2801919,38-2801914,39-2801751,40-2801746,41-2801185,42-2801687,43-2801184,44-2801665,45-2801604,46-2801564,47-2801619
11-2802375,,,,,,,,,,,0,0.183692,1.182401,2.183408,2.62746,3.130083,3.5303459999999998,4.038783,4.267548,4.56623,4.828087,5.129453,5.8891539999999996,6.143526,6.489271,7.309152999999999,7.560074999999999,7.912036,8.530519,8.931237,9.354054,9.655465,10.127283,10.401743,10.69761,11.353276,11.889413,12.129154,12.609313,12.95159,13.605115,13.996995,14.468359,14.736042999999999,15.380992999999998,15.647457999999999,16.596380999999997
12-2802507,,,,,,,,,,,,0,0.9987090000000001,1.999716,2.443768,2.9463909999999998,3.346654,3.855091,4.083856,4.382538,4.644395,4.945761,5.705462,5.959834,6.305579,7.125461,7.376383,7.728344,8.346827,8.747544999999999,9.170361999999999,9.471772999999999,9.943591,10.218050999999999,10.513917999999999,11.169583999999999,11.705720999999999,11.945462,12.425621,12.767897999999999,13.421422999999999,13.813303,14.284666999999999,14.552350999999998,15.197300999999998,15.463765999999998,16.412688999999997
13-2802428,,,,,,,,,,,,,0,1.001007,1.445059,1.947682,2.347945,2.856382,3.085147,3.383829,3.645686,3.947052,4.706753,4.961125,5.30687,6.126752,6.377674,6.729635,7.348118,7.748836000000001,8.171653000000001,8.473064,8.944882000000002,9.219342000000001,9.515209,10.170875,10.707012,10.946753000000001,11.426912000000002,11.769189,12.422714000000001,12.814594000000001,13.285958,13.553642,14.198592,14.465057,15.41398
14-2803019,,,,,,,,,,,,,,0,0.44405200000000006,0.9466749999999999,1.346938,1.855375,2.08414,2.382822,2.644679,2.946045,3.705746,3.960118,4.305863,5.125745,5.376667,5.7286280000000005,6.347111000000001,6.747829000000001,7.170646000000001,7.472057000000001,7.943875000000001,8.218335000000002,8.514202000000001,9.169868000000001,9.706005000000001,9.945746000000002,10.425905000000002,10.768182000000001,11.421707000000001,11.813587000000002,12.284951000000001,12.552635000000002,13.197585000000002,13.464050000000002,14.412973000000003
15-2802965,,,,,,,,,,,,,,,0,0.5026229999999999,0.902886,1.4113229999999999,1.640088,1.9387699999999999,2.200627,2.5019929999999997,3.261694,3.516066,3.861811,4.681693,4.932615,5.284576,5.903059000000001,6.303777000000001,6.726594000000001,7.028005000000001,7.499823000000001,7.774283000000001,8.070150000000002,8.725816000000002,9.261953000000002,9.501694000000002,9.981853000000003,10.324130000000002,10.977655000000002,11.369535000000003,11.840899000000002,12.108583000000003,12.753533000000003,13.019998000000003,13.968921000000003
16-2802959,,,,,,,,,,,,,,,,0,0.40026300000000004,0.9087000000000001,1.1374650000000002,1.436147,1.698004,1.99937,2.759071,3.013443,3.359188,4.17907,4.429992,4.781953000000001,5.400436000000001,5.801154000000001,6.2239710000000015,6.525382000000001,6.997200000000001,7.271660000000002,7.567527000000002,8.223193000000002,8.759330000000002,8.999071000000002,9.479230000000003,9.821507000000002,10.475032000000002,10.866912000000003,11.338276000000002,11.605960000000003,12.250910000000003,12.517375000000003,13.466298000000004
17-2802964,,,,,,,,,,,,,,,,,0,0.508437,0.737202,1.035884,1.297741,1.599107,2.3588080000000002,2.6131800000000003,2.9589250000000002,3.7788070000000005,4.029729000000001,4.381690000000001,5.000173000000001,5.400891000000001,5.823708000000002,6.1251190000000015,6.596937000000001,6.871397000000002,7.167264000000002,7.822930000000002,8.359067000000001,8.598808000000002,9.078967000000002,9.421244000000002,10.074769000000002,10.466649000000002,10.938013000000002,11.205697,11.850647,12.117112,13.066035000000001
18-2802971,,,,,,,,,,,,,,,,,,0,0.228765,0.527447,0.789304,1.09067,1.850371,2.104743,2.450488,3.2703699999999998,3.521292,3.873253,4.491736,4.892454000000001,5.315271000000001,5.616682000000001,6.088500000000001,6.362960000000001,6.658827000000001,7.3144930000000015,7.8506300000000016,8.090371000000001,8.570530000000002,8.912807,9.566332000000001,9.958212000000001,10.429576,10.69726,11.34221,11.608675,12.557598
19-2802975,,,,,,,,,,,,,,,,,,,0,0.298682,0.560539,0.8619049999999999,1.6216059999999999,1.875978,2.221723,3.0416049999999997,3.2925269999999998,3.644488,4.262971,4.663689000000001,5.086506000000001,5.387917000000001,5.859735000000001,6.134195000000001,6.430062000000001,7.085728000000001,7.6218650000000014,7.861606000000002,8.341765000000002,8.684042000000002,9.337567000000002,9.729447000000002,10.200811000000002,10.468495,11.113445,11.37991,12.328833000000001
20-2802981,,,,,,,,,,,,,,,,,,,,0,0.261857,0.563223,1.322924,1.577296,1.923041,2.7429230000000002,2.9938450000000003,3.3458060000000005,3.9642890000000004,4.365007,4.7878240000000005,5.089235,5.561053,5.835513000000001,6.131380000000001,6.787046000000001,7.323183000000001,7.562924000000001,8.043083000000001,8.38536,9.038885,9.430765000000001,9.902129,10.169813000000001,10.814763000000001,11.081228000000001,12.030151000000002
21-2802624,,,,,,,,,,,,,,,,,,,,,0,0.30136599999999997,1.061067,1.315439,1.661184,2.481066,2.7319880000000003,3.0839490000000005,3.7024320000000004,4.10315,4.5259670000000005,4.827378,5.299196,5.573656000000001,5.869523000000001,6.525189000000001,7.061326000000001,7.3010670000000015,7.781226000000002,8.123503000000001,8.777028000000001,9.168908000000002,9.640272000000001,9.907956000000002,10.552906000000002,10.819371000000002,11.768294000000003
22-2802636,,,,,,,,,,,,,,,,,,,,,,0,0.7597010000000001,1.014073,1.359818,2.1797,2.430622,2.7825830000000003,3.401066,3.801784,4.224601,4.526012,4.9978299999999996,5.27229,5.568157,6.223823,6.75996,6.999701,7.47986,7.822137000000001,8.475662,8.867542,9.338906,9.60659,10.25154,10.518005,11.466928000000001
23-2802955,,,,,,,,,,,,,,,,,,,,,,,0,0.254372,0.600117,1.419999,1.6709209999999999,2.022882,2.641365,3.042083,3.4649,3.766311,4.238129,4.512589,4.8084560000000005,5.464122000000001,6.000259000000001,6.24,6.720159000000001,7.062436000000001,7.715961000000001,8.107841,8.579205,8.846889000000001,9.491839,9.758304,10.707227000000001
24-2802936,,,,,,,,,,,,,,,,,,,,,,,,0,0.34574499999999997,1.165627,1.4165489999999998,1.7685099999999998,2.386993,2.787711,3.210528,3.511939,3.9837569999999998,4.258217,4.5540840000000005,5.2097500000000005,5.745887000000001,5.985628,6.465787000000001,6.808064000000001,7.461589000000001,7.8534690000000005,8.324833,8.592517,9.237467,9.503932,10.452855000000001
25-2802918,,,,,,,,,,,,,,,,,,,,,,,,,0,0.819882,1.0708039999999999,1.4227649999999998,2.041248,2.441966,2.864783,3.166194,3.638012,3.9124719999999997,4.208339,4.864005,5.400142,5.639882999999999,6.120042,6.462319,7.115844,7.507724,7.979088,8.246772,8.891722,9.158187,10.10711
26-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250922,0.6028830000000001,1.2213660000000002,1.622084,2.0449010000000003,2.346312,2.81813,3.09259,3.388457,4.044123,4.58026,4.8200009999999995,5.30016,5.642437,6.295962,6.687842,7.159206,7.42689,8.07184,8.338305,9.287228
27-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351961,0.9704440000000001,1.371162,1.793979,2.09539,2.567208,2.841668,3.1375349999999997,3.793201,4.329338,4.569079,5.049238000000001,5.391515000000001,6.045040000000001,6.436920000000001,6.908284000000001,7.175968000000001,7.820918000000001,8.087383,9.036306000000002
28-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.618483,1.019201,1.442018,1.7434290000000001,2.215247,2.489707,2.785574,3.44124,3.977377,4.217118,4.697277,5.039554,5.693079,6.084959,6.556323,6.824007,7.468957,7.735422,8.684345
29-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40071799999999996,0.8235349999999999,1.124946,1.596764,1.871224,2.167091,2.822757,3.3588940000000003,3.5986350000000003,4.078794,4.421071,5.0745960000000006,5.466476,5.9378400000000005,6.2055240000000005,6.850474,7.116939,8.065862000000001
30-2802154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.422817,0.7242280000000001,1.1960460000000002,1.470506,1.7663730000000002,2.4220390000000003,2.9581760000000004,3.1979170000000003,3.6780760000000003,4.020353,4.673878,5.065758000000001,5.537122000000001,5.804806000000001,6.449756000000001,6.716221000000001,7.665144000000001
31-2801846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30141100000000004,0.773229,1.047689,1.343556,1.999222,2.535359,2.7751,3.255259,3.5975360000000003,4.251061,4.642941,5.114305000000001,5.381989000000001,6.0269390000000005,6.293404000000001,7.242327
32-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.471818,0.746278,1.042145,1.6978110000000002,2.2339480000000003,2.4736890000000002,2.9538480000000003,3.2961250000000004,3.9496500000000005,4.3415300000000006,4.812894000000001,5.080578000000001,5.725528000000001,5.991993000000001,6.9409160000000005
33-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27446,0.570327,1.2259929999999999,1.76213,2.001871,2.48203,2.824307,3.4778320000000003,3.8697120000000003,4.341076,4.60876,5.25371,5.520175,6.469098
34-2801847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295867,0.951533,1.48767,1.727411,2.20757,2.549847,3.2033720000000003,3.5952520000000003,4.066616000000001,4.334300000000001,4.97925,5.245715000000001,6.194638
35-2801990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.655666,1.191803,1.431544,1.911703,2.25398,2.907505,3.299385,3.770749,4.0384329999999995,4.683382999999999,4.949847999999999,5.898770999999999
36-2801943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.536137,0.775878,1.256037,1.598314,2.251839,2.643719,3.115083,3.382767,4.027717,4.294182,5.243105
37-2801919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23974099999999998,0.7199,1.062177,1.7157019999999998,2.107582,2.5789459999999997,2.8466299999999998,3.49158,3.758045,4.706968
38-2801914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.480159,0.822436,1.4759609999999999,1.8678409999999999,2.3392049999999998,2.606889,3.251839,3.518304,4.467227
39-2801751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342277,0.9958020000000001,1.387682,1.8590460000000002,2.1267300000000002,2.7716800000000004,3.0381450000000005,3.9870680000000007
40-2801746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.653525,1.0454050000000001,1.516769,1.784453,2.429403,2.6958680000000004,3.6447910000000006
41-2801185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39188,0.863244,1.130928,1.775878,2.0423430000000002,2.9912660000000004
42-2801687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.471364,0.739048,1.383998,1.650463,2.599386
43-2801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26768400000000003,0.9126340000000001,1.1790990000000001,2.128022
44-2801665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.64495,0.9114150000000001,1.860338
45-2801604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266465,1.215388
46-2801564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.948923
47-2801619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
