순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800297,28-2803996,29-2803994,30-2803992,31-2807384,32-2806003,33-2803990,34-2803988,35-2803986,36-2803984,37-2803981,38-2806017,39-2805721,40-2805719,41-2803976,42-2803974,43-2803875,44-2803874,45-2803876,46-2803878,47-2803880,48-2803882,49-2803884,50-2803886,51-2803888,52-2806219,53-2803890,54-2803892,55-2803894,56-2806316,57-2803896,58-2807380,59-2807379,60-2803898,61-2803900,62-2806222,63-2804630,64-2803902,65-2803904,66-2807377,67-2803906,68-2803909,69-2803910,70-2803912,71-2804628,72-2806314,73-2803914,74-2804626,75-2804099,76-2804624,77-2804622,78-2804096,79-2804620,80-2804095,81-2804618,82-2804616,83-2804092,84-2804090,85-2806224,86-2804088,87-2804614,88-2804087,89-2804612,90-2804067,91-2804571,92-2804538,93-2804536,94-2804065,95-2800297,96-2800298,97-2804064,98-2804535,99-2804537,100-2804572,101-2804066,102-2804611,103-2804086,104-2804613,105-2804089,106-2806223,107-2804091,108-2804093,109-2804615,110-2804617,111-2804094,112-2804619,113-2804097,114-2804621,115-2804623,116-2804098,117-2804625,118-2803915,119-2806315,120-2804627,121-2803913,122-2803911,123-2803908,124-2803907,125-2807376,126-2803905,127-2803903,128-2804629,129-2806221,130-2803901,131-2803899,132-2807378,133-2807381,134-2803897,135-2806317,136-2803895,137-2803893,138-2803891,139-2806220,140-2803889,141-2803887,142-2803885,143-2803883,144-2803881,145-2803879,146-2803877,147-2803875,148-2803973,149-2803975,150-2805718,151-2803979,152-2806018,153-2804334,154-2803983,155-2803985,156-2803987,157-2803989,158-2806004,159-2807385,160-2803991,161-2803993,162-2803995,163-2800298,164-2803997,165-2804792,166-2800289,167-2803934,168-2800286,169-2803932,170-2803596,171-2800283,172-2800281,173-2800280,174-2800278,175-2806663,176-2804031,177-2800260,178-2800275,179-2804713,180-2803598,181-2803600,182-2800273,183-2803601,184-2804331,185-2803581,186-2800271,187-2805489,188-2807150
1-2800269,0,0.41885600000000006,0.775061,1.343418,1.730049,1.9700739999999999,2.1342399999999997,2.3960009999999996,2.7858639999999997,3.3335209999999997,3.5393429999999997,3.8124939999999996,4.0860639999999995,4.773737,5.677312,5.837807,6.387967,7.09026,7.531562,8.366773,8.805546,9.702931,11.017553999999999,11.452880999999998,11.873538999999997,12.383741999999998,13.579764999999998,13.728004999999998,14.032137999999998,14.438329999999999,14.657962999999999,14.893090999999998,15.648693999999999,17.606063,18.388391,18.726528,19.064134,19.757656,20.618481,20.821576999999998,21.143666999999997,21.786391999999996,22.220827999999997,22.278667,23.128598,23.47334,24.154911000000002,24.545222000000003,24.968191,25.61822,26.022191,26.796347,28.140536,28.589803,28.880514,29.265253,29.497013000000003,29.725268000000003,30.826001000000005,31.042974000000005,31.274440000000006,31.565502000000006,32.02432900000001,32.781349000000006,33.21893500000001,33.61204200000001,33.90837000000001,34.32576800000001,34.76571200000001,35.22096500000001,35.55149900000001,35.961647000000006,36.193875000000006,36.490322000000006,36.99509200000001,37.305170000000004,37.98240500000001,38.50031700000001,39.13929000000001,39.45233200000001,39.806733000000015,40.61916400000001,40.92975900000001,41.45665900000001,41.75857800000001,42.33599400000001,42.78376300000001,43.25940700000001,43.86999100000001,44.660705000000014,45.497686000000016,45.88361800000001,46.39298400000001,46.609918000000015,47.19076600000002,47.34992000000002,47.88724900000002,48.15393000000002,48.65052100000002,49.02418700000002,49.872776000000016,50.701791000000014,51.31880800000001,51.78238800000001,52.26020100000001,52.83091100000001,53.08519300000001,53.63727100000001,53.93737500000001,54.70394500000001,55.13091800000001,55.38563200000001,56.01527500000001,56.55540400000001,57.25271000000001,57.56306700000001,58.03842400000001,58.32782700000001,58.58976000000001,58.984330000000014,59.30338300000001,59.75711900000001,60.24334100000001,60.65516500000001,60.92761300000001,61.33478000000001,61.74123200000001,62.517902000000014,62.97177100000001,63.25497800000001,63.50781400000001,63.72603100000001,64.85230400000002,65.04093700000001,65.29561800000002,65.64562400000001,65.94706000000001,66.39302900000001,67.83529700000001,68.53044100000001,68.905848,69.552181,69.97422800000001,70.36424500000001,71.05264000000001,71.36916900000001,72.25283000000002,72.77805300000001,73.28728900000002,73.71399900000002,73.89113700000001,74.73655500000001,75.45706200000001,75.950969,76.320904,77.092996,79.066634,79.85202699999999,80.070112,80.252674,80.668022,80.981821,81.11992,82.33656699999999,82.84023899999998,83.24228599999998,83.69909099999998,85.00607499999998,85.89223699999998,86.17849699999998,87.16996399999998,87.61439299999998,88.32383299999998,88.89605199999998,89.03298599999998,89.97381199999998,90.61512899999998,90.84785699999998,91.17353599999997,91.35167999999997,91.86281599999997,92.30574499999997,92.50835399999997,92.68996999999997,92.94428999999998,93.42562199999998,93.93255199999997,94.29680099999997
2-2805488,,0,0.356205,0.924562,1.311193,1.551218,1.715384,1.9771450000000002,2.3670080000000002,2.9146650000000003,3.1204870000000002,3.393638,3.667208,4.354881,5.258456,5.418951,5.969111,6.671404,7.112706,7.947917,8.38669,9.284075,10.598697999999999,11.034025,11.454683,11.964886,13.160909,13.309149,13.613282,14.019474,14.239107,14.474235,15.229838,17.187207,17.969535,18.307672,18.645278,19.338800000000003,20.199625,20.402721,20.724811,21.367535999999998,21.801972,21.859811,22.709742000000002,23.054484000000002,23.736055000000004,24.126366000000004,24.549335000000003,25.199364000000003,25.603335,26.377491000000003,27.721680000000003,28.170947,28.461658000000003,28.846397000000003,29.078157000000004,29.306412000000005,30.407145000000007,30.624118000000006,30.855584000000007,31.146646000000008,31.605473000000007,32.36249300000001,32.80007900000001,33.19318600000001,33.489514000000014,33.90691200000001,34.34685600000001,34.80210900000001,35.13264300000001,35.54279100000001,35.77501900000001,36.07146600000001,36.57623600000001,36.886314000000006,37.56354900000001,38.08146100000001,38.72043400000001,39.033476000000014,39.38787700000002,40.200308000000014,40.51090300000001,41.03780300000001,41.33972200000001,41.91713800000001,42.36490700000001,42.84055100000001,43.451135000000015,44.241849000000016,45.07883000000002,45.464762000000015,45.974128000000015,46.19106200000002,46.77191000000002,46.93106400000002,47.46839300000002,47.73507400000002,48.23166500000002,48.60533100000002,49.45392000000002,50.282935000000016,50.89995200000001,51.36353200000001,51.84134500000001,52.41205500000001,52.66633700000001,53.218415000000014,53.51851900000001,54.28508900000001,54.71206200000001,54.96677600000001,55.59641900000001,56.13654800000001,56.83385400000001,57.14421100000001,57.619568000000015,57.908971000000015,58.170904000000014,58.565474000000016,58.88452700000001,59.33826300000001,59.82448500000001,60.23630900000001,60.50875700000001,60.91592400000001,61.32237600000001,62.099046000000016,62.55291500000001,62.83612200000001,63.08895800000001,63.307175000000015,64.43344800000001,64.62208100000001,64.87676200000001,65.226768,65.528204,65.97417300000001,67.416441,68.111585,68.486992,69.133325,69.555372,69.945389,70.633784,70.95031300000001,71.83397400000001,72.35919700000001,72.86843300000001,73.29514300000001,73.47228100000001,74.317699,75.038206,75.532113,75.902048,76.67414,78.64777799999999,79.43317099999999,79.65125599999999,79.833818,80.24916599999999,80.56296499999999,80.70106399999999,81.91771099999998,82.42138299999998,82.82342999999997,83.28023499999998,84.58721899999998,85.47338099999997,85.75964099999997,86.75110799999997,87.19553699999997,87.90497699999997,88.47719599999998,88.61412999999997,89.55495599999998,90.19627299999998,90.42900099999997,90.75467999999996,90.93282399999997,91.44395999999996,91.88688899999997,92.08949799999996,92.27111399999997,92.52543399999998,93.00676599999997,93.51369599999997,93.87794499999997
3-2807373,,,0,0.568357,0.954988,1.1950129999999999,1.359179,1.62094,2.010803,2.55846,2.764282,3.037433,3.311003,3.9986759999999997,4.902251,5.062746,5.612906,6.315199,6.756501,7.591712,8.030485,8.92787,10.242493,10.67782,11.098478,11.608681,12.804704000000001,12.952944,13.257077,13.663269000000001,13.882902000000001,14.118030000000001,14.873633000000002,16.831002,17.61333,17.951467,18.289073000000002,18.982595000000003,19.843420000000002,20.046516,20.368606,21.011331,21.445767,21.503606,22.353537000000003,22.698279000000003,23.379850000000005,23.770161000000005,24.193130000000004,24.843159000000004,25.247130000000002,26.021286000000003,27.365475000000004,27.814742000000003,28.105453000000004,28.490192000000004,28.721952000000005,28.950207000000006,30.050940000000004,30.267913000000004,30.499379000000005,30.790441000000005,31.249268000000004,32.006288000000005,32.44387400000001,32.83698100000001,33.13330900000001,33.55070700000001,33.99065100000001,34.445904000000006,34.776438000000006,35.186586000000005,35.418814000000005,35.715261000000005,36.220031000000006,36.530109,37.207344000000006,37.72525600000001,38.36422900000001,38.67727100000001,39.031672000000015,39.84410300000001,40.15469800000001,40.68159800000001,40.983517000000006,41.560933000000006,42.00870200000001,42.48434600000001,43.09493000000001,43.88564400000001,44.722625000000015,45.10855700000001,45.61792300000001,45.834857000000014,46.41570500000002,46.57485900000002,47.11218800000002,47.378869000000016,47.87546000000002,48.24912600000002,49.097715000000015,49.92673000000001,50.54374700000001,51.00732700000001,51.48514000000001,52.05585000000001,52.31013200000001,52.86221000000001,53.16231400000001,53.92888400000001,54.35585700000001,54.61057100000001,55.24021400000001,55.78034300000001,56.47764900000001,56.78800600000001,57.26336300000001,57.55276600000001,57.81469900000001,58.20926900000001,58.52832200000001,58.98205800000001,59.46828000000001,59.88010400000001,60.15255200000001,60.55971900000001,60.96617100000001,61.74284100000001,62.19671000000001,62.47991700000001,62.73275300000001,62.95097000000001,64.07724300000001,64.265876,64.52055700000001,64.870563,65.171999,65.617968,67.060236,67.75538,68.130787,68.77712,69.199167,69.589184,70.277579,70.594108,71.47776900000001,72.002992,72.51222800000001,72.93893800000001,73.116076,73.961494,74.682001,75.17590799999999,75.54584299999999,76.31793499999999,78.29157299999999,79.07696599999998,79.29505099999999,79.47761299999999,79.89296099999999,80.20675999999999,80.34485899999999,81.56150599999998,82.06517799999997,82.46722499999997,82.92402999999997,84.23101399999997,85.11717599999997,85.40343599999997,86.39490299999997,86.83933199999997,87.54877199999997,88.12099099999998,88.25792499999997,89.19875099999997,89.84006799999997,90.07279599999997,90.39847499999996,90.57661899999997,91.08775499999996,91.53068399999997,91.73329299999996,91.91490899999997,92.16922899999997,92.65056099999997,93.15749099999996,93.52173999999997
4-2800272,,,,0,0.386631,0.626656,0.790822,1.052583,1.4424460000000001,1.990103,2.195925,2.469076,2.7426459999999997,3.430319,4.333894,4.494389,5.044549,5.746842,6.188144,7.0233550000000005,7.462128000000001,8.359513000000002,9.674136,10.109463000000002,10.530121000000001,11.040324000000002,12.236347000000002,12.384587000000002,12.688720000000002,13.094912000000003,13.314545000000003,13.549673000000002,14.305276000000003,16.262645000000003,17.044973000000002,17.383110000000002,17.720716000000003,18.414238000000005,19.275063000000003,19.478159,19.800249,20.442974,20.87741,20.935249000000002,21.785180000000004,22.129922000000004,22.811493000000006,23.201804000000006,23.624773000000005,24.274802000000005,24.678773000000003,25.452929000000005,26.797118000000005,27.246385000000004,27.537096000000005,27.921835000000005,28.153595000000006,28.381850000000007,29.482583000000005,29.699556000000005,29.931022000000006,30.222084000000006,30.680911000000005,31.437931000000006,31.875517000000006,32.268624,32.564952000000005,32.982350000000004,33.422294,33.877547,34.208081,34.618229,34.850457,35.146904,35.651674,35.961752,36.638987,37.156899,37.795872,38.108914000000006,38.46331500000001,39.275746000000005,39.586341000000004,40.113241,40.41516,40.992576,41.440345,41.915989,42.526573000000006,43.31728700000001,44.15426800000001,44.540200000000006,45.049566000000006,45.26650000000001,45.84734800000001,46.00650200000001,46.54383100000001,46.81051200000001,47.30710300000001,47.68076900000001,48.52935800000001,49.35837300000001,49.975390000000004,50.438970000000005,50.916783,51.487493,51.741775000000004,52.293853000000006,52.593957,53.360527000000005,53.7875,54.042214,54.671857,55.211986,55.909292,56.219649000000004,56.69500600000001,56.98440900000001,57.246342000000006,57.64091200000001,57.959965000000004,58.413701,58.899923,59.311747000000004,59.584195,59.991362,60.397814000000004,61.17448400000001,61.628353000000004,61.91156,62.164396,62.382613000000006,63.508886000000004,63.69751900000001,63.952200000000005,64.302206,64.603642,65.049611,66.491879,67.187023,67.56242999999999,68.20876299999999,68.63081,69.020827,69.709222,70.025751,70.909412,71.434635,71.943871,72.370581,72.547719,73.393137,74.113644,74.60755099999999,74.97748599999998,75.74957799999999,77.72321599999998,78.50860899999998,78.72669399999998,78.90925599999998,79.32460399999998,79.63840299999998,79.77650199999998,80.99314899999997,81.49682099999997,81.89886799999996,82.35567299999997,83.66265699999997,84.54881899999997,84.83507899999996,85.82654599999996,86.27097499999996,86.98041499999997,87.55263399999997,87.68956799999997,88.63039399999997,89.27171099999997,89.50443899999996,89.83011799999996,90.00826199999996,90.51939799999995,90.96232699999996,91.16493599999995,91.34655199999996,91.60087199999997,92.08220399999996,92.58913399999996,92.95338299999996
5-2803582,,,,,0,0.240025,0.40419099999999997,0.665952,1.055815,1.603472,1.809294,2.082445,2.3560149999999997,3.0436879999999995,3.9472629999999995,4.107758,4.657918,5.360211,5.801513,6.636724,7.075497,7.972882,9.287505,9.722832,10.14349,10.653693,11.849716,11.997956,12.302089,12.708281000000001,12.927914000000001,13.163042,13.918645000000001,15.876014000000001,16.658342,16.996479,17.334085,18.027607000000003,18.888432,19.091528,19.413618,20.056343,20.490779,20.548618,21.398549000000003,21.743291000000003,22.424862000000005,22.815173000000005,23.238142000000003,23.888171000000003,24.292142000000002,25.066298000000003,26.410487000000003,26.859754000000002,27.150465000000004,27.535204000000004,27.766964000000005,27.995219000000006,29.095952000000004,29.312925000000003,29.544391000000005,29.835453000000005,30.294280000000004,31.051300000000005,31.488886000000004,31.881993000000005,32.178321000000004,32.595719,33.035663,33.490916,33.82145,34.231598,34.463826,34.760273,35.265043,35.575120999999996,36.252356,36.770268,37.409241,37.722283000000004,38.07668400000001,38.889115000000004,39.19971,39.72661,40.028529,40.605945,41.053714,41.529358,42.139942000000005,42.930656000000006,43.76763700000001,44.153569000000005,44.662935000000004,44.87986900000001,45.46071700000001,45.61987100000001,46.15720000000001,46.42388100000001,46.92047200000001,47.29413800000001,48.14272700000001,48.971742000000006,49.588759,50.052339,50.530152,51.100862,51.355144,51.907222000000004,52.207326,52.973896,53.400869,53.655583,54.285226,54.825355,55.522661,55.833018,56.308375000000005,56.597778000000005,56.859711000000004,57.254281000000006,57.573334,58.02707,58.513292,58.925116,59.197564,59.604731,60.011183,60.787853000000005,61.241722,61.524929,61.777765,61.995982000000005,63.122255,63.310888000000006,63.565569,63.915575000000004,64.217011,64.66298,66.105248,66.800392,67.175799,67.822132,68.244179,68.634196,69.322591,69.63912,70.52278100000001,71.048004,71.55724000000001,71.98395000000001,72.161088,73.006506,73.727013,74.22091999999999,74.59085499999999,75.36294699999999,77.33658499999999,78.12197799999998,78.34006299999999,78.52262499999999,78.93797299999999,79.25177199999999,79.38987099999999,80.60651799999998,81.11018999999997,81.51223699999997,81.96904199999997,83.27602599999997,84.16218799999997,84.44844799999997,85.43991499999997,85.88434399999997,86.59378399999997,87.16600299999998,87.30293699999997,88.24376299999997,88.88507999999997,89.11780799999997,89.44348699999996,89.62163099999997,90.13276699999996,90.57569599999997,90.77830499999996,90.95992099999997,91.21424099999997,91.69557299999997,92.20250299999996,92.56675199999997
6-2803603,,,,,,0,0.164166,0.42592700000000006,0.81579,1.3634469999999999,1.5692689999999998,1.8424199999999997,2.1159899999999996,2.8036629999999994,3.7072379999999994,3.8677329999999994,4.417892999999999,5.1201859999999995,5.561488,6.396699,6.835472,7.732857,9.04748,9.482807000000001,9.903465,10.413668000000001,11.609691000000002,11.757931000000001,12.062064000000001,12.468256000000002,12.687889000000002,12.923017000000002,13.678620000000002,15.635989000000002,16.418317000000002,16.756454,17.094060000000002,17.787582000000004,18.648407000000002,18.851503,19.173593,19.816318,20.250754,20.308593000000002,21.158524000000003,21.503266000000004,22.184837000000005,22.575148000000006,22.998117000000004,23.648146000000004,24.052117000000003,24.826273000000004,26.170462000000004,26.619729000000003,26.910440000000005,27.295179000000005,27.526939000000006,27.755194000000007,28.85592700000001,29.072900000000008,29.30436600000001,29.59542800000001,30.05425500000001,30.81127500000001,31.24886100000001,31.64196800000001,31.93829600000001,32.35569400000001,32.795638000000004,33.250891,33.581425,33.991573,34.223801,34.520248,35.025018,35.335096,36.012331,36.530243000000006,37.169216000000006,37.48225800000001,37.83665900000001,38.64909000000001,38.95968500000001,39.486585000000005,39.788504,40.36592,40.813689000000004,41.289333000000006,41.89991700000001,42.69063100000001,43.52761200000001,43.91354400000001,44.42291000000001,44.63984400000001,45.220692000000014,45.379846000000015,45.917175000000015,46.18385600000001,46.680447000000015,47.054113000000015,47.90270200000001,48.73171700000001,49.34873400000001,49.81231400000001,50.290127000000005,50.860837000000004,51.11511900000001,51.66719700000001,51.967301000000006,52.73387100000001,53.160844000000004,53.415558000000004,54.045201000000006,54.585330000000006,55.282636000000004,55.59299300000001,56.06835000000001,56.35775300000001,56.61968600000001,57.01425600000001,57.33330900000001,57.787045000000006,58.273267000000004,58.68509100000001,58.957539000000004,59.364706000000005,59.77115800000001,60.54782800000001,61.00169700000001,61.284904000000004,61.53774000000001,61.75595700000001,62.88223000000001,63.07086300000001,63.32554400000001,63.67555000000001,63.97698600000001,64.42295500000002,65.86522300000001,66.56036700000001,66.93577400000001,67.58210700000001,68.00415400000001,68.39417100000001,69.08256600000001,69.39909500000002,70.28275600000002,70.80797900000002,71.31721500000002,71.74392500000002,71.92106300000002,72.76648100000001,73.48698800000001,73.980895,74.35083,75.122922,77.09656,77.881953,78.100038,78.2826,78.697948,79.011747,79.149846,80.36649299999999,80.87016499999999,81.27221199999998,81.72901699999998,83.03600099999998,83.92216299999998,84.20842299999998,85.19988999999998,85.64431899999998,86.35375899999998,86.92597799999999,87.06291199999998,88.00373799999998,88.64505499999999,88.87778299999998,89.20346199999997,89.38160599999998,89.89274199999997,90.33567099999998,90.53827999999997,90.71989599999998,90.97421599999998,91.45554799999998,91.96247799999998,92.32672699999998
7-2803602,,,,,,,0,0.261761,0.651624,1.199281,1.405103,1.678254,1.9518239999999998,2.6394969999999995,3.5430719999999996,3.7035669999999996,4.253727,4.95602,5.397322,6.232533,6.671306,7.568691,8.883314,9.318641,9.739298999999999,10.249502,11.445525,11.593765,11.897898,12.30409,12.523723,12.758851,13.514454,15.471823,16.254151,16.592288,16.929894,17.623416000000002,18.484241,18.687337,19.009427,19.652151999999997,20.086588,20.144427,20.994358000000002,21.339100000000002,22.020671000000004,22.410982000000004,22.833951000000003,23.483980000000003,23.887951,24.662107000000002,26.006296000000003,26.455563,26.746274000000003,27.131013000000003,27.362773000000004,27.591028000000005,28.691761000000007,28.908734000000006,29.140200000000007,29.431262000000007,29.890089000000007,30.647109000000007,31.084695000000007,31.477802000000008,31.774130000000007,32.191528000000005,32.631472,33.086725,33.417259,33.827407,34.059635,34.356082,34.860852,35.17093,35.848165,36.366077000000004,37.005050000000004,37.31809200000001,37.67249300000001,38.48492400000001,38.795519000000006,39.322419000000004,39.624338,40.201754,40.649523,41.125167000000005,41.73575100000001,42.52646500000001,43.36344600000001,43.74937800000001,44.25874400000001,44.47567800000001,45.05652600000001,45.21568000000001,45.75300900000001,46.01969000000001,46.51628100000001,46.889947000000014,47.73853600000001,48.56755100000001,49.184568000000006,49.648148000000006,50.125961000000004,50.696671,50.950953000000005,51.50303100000001,51.803135000000005,52.569705000000006,52.996678,53.251392,53.881035000000004,54.421164000000005,55.11847,55.428827000000005,55.90418400000001,56.19358700000001,56.45552000000001,56.85009000000001,57.169143000000005,57.622879000000005,58.109101,58.520925000000005,58.793373,59.200540000000004,59.606992000000005,60.38366200000001,60.837531000000006,61.120738,61.373574000000005,61.59179100000001,62.718064000000005,62.90669700000001,63.161378000000006,63.51138400000001,63.81282000000001,64.25878900000001,65.701057,66.396201,66.771608,67.417941,67.839988,68.230005,68.9184,69.23492900000001,70.11859000000001,70.64381300000001,71.15304900000001,71.57975900000001,71.75689700000001,72.602315,73.322822,73.816729,74.186664,74.958756,76.93239399999999,77.71778699999999,77.93587199999999,78.118434,78.53378199999999,78.84758099999999,78.98567999999999,80.20232699999998,80.70599899999998,81.10804599999997,81.56485099999998,82.87183499999998,83.75799699999997,84.04425699999997,85.03572399999997,85.48015299999997,86.18959299999997,86.76181199999998,86.89874599999997,87.83957199999998,88.48088899999998,88.71361699999997,89.03929599999996,89.21743999999997,89.72857599999996,90.17150499999997,90.37411399999996,90.55572999999997,90.81004999999998,91.29138199999997,91.79831199999997,92.16256099999997
8-2800274,,,,,,,,0,0.389863,0.9375199999999999,1.1433419999999999,1.416493,1.6900629999999999,2.3777359999999996,3.2813109999999996,3.4418059999999997,3.9919659999999997,4.694259,5.135561,5.970772,6.4095450000000005,7.30693,8.621553,9.05688,9.477538,9.987741,11.183764,11.332004,11.636137,12.042329,12.261962,12.49709,13.252693,15.210062,15.99239,16.330527,16.668133,17.361655000000003,18.22248,18.425576,18.747666,19.390390999999997,19.824827,19.882666,20.732597000000002,21.077339000000002,21.758910000000004,22.149221000000004,22.572190000000003,23.222219000000003,23.62619,24.400346000000003,25.744535000000003,26.193802,26.484513000000003,26.869252000000003,27.101012000000004,27.329267000000005,28.430000000000007,28.646973000000006,28.878439000000007,29.169501000000007,29.628328000000007,30.385348000000008,30.822934000000007,31.216041000000008,31.512369000000007,31.929767000000005,32.369711,32.824964,33.155498,33.565646,33.797874,34.094321,34.599091,34.909169,35.586404,36.104316000000004,36.743289000000004,37.05633100000001,37.41073200000001,38.22316300000001,38.533758000000006,39.060658000000004,39.362577,39.939993,40.387762,40.863406000000005,41.47399000000001,42.26470400000001,43.10168500000001,43.48761700000001,43.99698300000001,44.21391700000001,44.79476500000001,44.95391900000001,45.49124800000001,45.75792900000001,46.254520000000014,46.628186000000014,47.47677500000001,48.30579000000001,48.922807000000006,49.386387000000006,49.864200000000004,50.43491,50.689192000000006,51.24127000000001,51.541374000000005,52.307944000000006,52.734917,52.989631,53.619274000000004,54.159403000000005,54.856709,55.167066000000005,55.64242300000001,55.93182600000001,56.19375900000001,56.58832900000001,56.907382000000005,57.361118000000005,57.84734,58.259164000000006,58.531612,58.938779000000004,59.345231000000005,60.12190100000001,60.575770000000006,60.858977,61.111813000000005,61.33003000000001,62.456303000000005,62.64493600000001,62.899617000000006,63.24962300000001,63.55105900000001,63.99702800000001,65.43929600000001,66.13444000000001,66.50984700000001,67.15618,67.57822700000001,67.96824400000001,68.65663900000001,68.97316800000002,69.85682900000002,70.38205200000002,70.89128800000002,71.31799800000002,71.49513600000002,72.34055400000001,73.06106100000001,73.554968,73.924903,74.696995,76.670633,77.456026,77.674111,77.856673,78.272021,78.58582,78.723919,79.94056599999999,80.44423799999998,80.84628499999998,81.30308999999998,82.61007399999998,83.49623599999998,83.78249599999998,84.77396299999998,85.21839199999998,85.92783199999998,86.50005099999998,86.63698499999998,87.57781099999998,88.21912799999998,88.45185599999998,88.77753499999997,88.95567899999998,89.46681499999997,89.90974399999998,90.11235299999997,90.29396899999998,90.54828899999998,91.02962099999998,91.53655099999997,91.90079999999998
9-2803847,,,,,,,,,0,0.547657,0.7534789999999999,1.02663,1.3001999999999998,1.9878729999999998,2.8914479999999996,3.0519429999999996,3.6021029999999996,4.304396,4.745698,5.580909,6.019682,6.917067,8.23169,8.667017000000001,9.087675,9.597878000000001,10.793901000000002,10.942141000000001,11.246274000000001,11.652466000000002,11.872099000000002,12.107227000000002,12.862830000000002,14.820199000000002,15.602527000000002,15.940664000000002,16.278270000000003,16.971792000000004,17.832617000000003,18.035713,18.357803,19.000528,19.434964,19.492803000000002,20.342734000000004,20.687476000000004,21.369047000000005,21.759358000000006,22.182327000000004,22.832356000000004,23.236327000000003,24.010483000000004,25.354672000000004,25.803939000000003,26.094650000000005,26.479389000000005,26.711149000000006,26.939404000000007,28.04013700000001,28.257110000000008,28.48857600000001,28.77963800000001,29.23846500000001,29.99548500000001,30.43307100000001,30.82617800000001,31.12250600000001,31.539904000000007,31.979848000000008,32.43510100000001,32.76563500000001,33.17578300000001,33.40801100000001,33.70445800000001,34.20922800000001,34.51930600000001,35.19654100000001,35.71445300000001,36.35342600000001,36.666468000000016,37.02086900000002,37.833300000000015,38.143895000000015,38.67079500000001,38.97271400000001,39.55013000000001,39.99789900000001,40.473543000000014,41.08412700000002,41.87484100000002,42.71182200000002,43.097754000000016,43.607120000000016,43.82405400000002,44.40490200000002,44.56405600000002,45.10138500000002,45.36806600000002,45.86465700000002,46.23832300000002,47.08691200000002,47.91592700000002,48.532944000000015,48.996524000000015,49.47433700000001,50.04504700000001,50.299329000000014,50.851407000000016,51.15151100000001,51.918081000000015,52.34505400000001,52.59976800000001,53.22941100000001,53.76954000000001,54.46684600000001,54.777203000000014,55.25256000000002,55.54196300000002,55.803896000000016,56.19846600000002,56.517519000000014,56.97125500000001,57.45747700000001,57.869301000000014,58.14174900000001,58.54891600000001,58.955368000000014,59.73203800000002,60.185907000000014,60.46911400000001,60.721950000000014,60.94016700000002,62.066440000000014,62.25507300000002,62.509754000000015,62.859760000000016,63.16119600000002,63.607165000000016,65.04943300000002,65.74457700000002,66.11998400000002,66.76631700000002,67.18836400000002,67.57838100000002,68.26677600000002,68.58330500000002,69.46696600000003,69.99218900000002,70.50142500000003,70.92813500000003,71.10527300000003,71.95069100000002,72.67119800000002,73.16510500000001,73.53504000000001,74.30713200000001,76.28077,77.066163,77.284248,77.46681000000001,77.882158,78.195957,78.334056,79.550703,80.054375,80.45642199999999,80.91322699999999,82.22021099999999,83.10637299999999,83.39263299999999,84.38409999999999,84.82852899999999,85.53796899999999,86.110188,86.24712199999999,87.18794799999999,87.82926499999999,88.06199299999999,88.38767199999998,88.56581599999998,89.07695199999998,89.51988099999998,89.72248999999998,89.90410599999998,90.15842599999999,90.63975799999999,91.14668799999998,91.51093699999998
