순번_정류장ID,59-2806146,60-2804303,61-2804304,62-2804307,63-2806402,64-2806145,65-2807471,66-2803700,67-2803699,68-2803697,69-2803695,70-2803693,71-2804775,72-2803741,73-2803742,74-2803743,75-2803744,76-2804666,77-2803745,78-2803746,79-2803747,80-2803748,81-2804688,82-2807370,83-2803604,84-2800266,85-2807368,86-2804602,87-2803580,88-2800263,89-2800267,90-2804032
78-2803746,,,,,,,,,,,,,,,,,,,,0,0.731815,1.137873,1.571208,1.706141,2.019889,2.694276,2.9954229999999997,3.2218599999999995,3.3710279999999995,3.5910389999999994,3.8430619999999993,4.481786999999999
79-2803747,,,,,,,,,,,,,,,,,,,,,0,0.406058,0.8393930000000001,0.974326,1.288074,1.9624609999999998,2.2636079999999996,2.4900449999999994,2.6392129999999994,2.8592239999999993,3.111246999999999,3.749971999999999
80-2803748,,,,,,,,,,,,,,,,,,,,,,0,0.433335,0.568268,0.882016,1.556403,1.85755,2.083987,2.233155,2.453166,2.705189,3.343914
81-2804688,,,,,,,,,,,,,,,,,,,,,,,0,0.134933,0.448681,1.123068,1.424215,1.650652,1.79982,2.019831,2.271854,2.910579
82-2807370,,,,,,,,,,,,,,,,,,,,,,,,0,0.313748,0.988135,1.289282,1.515719,1.664887,1.884898,2.136921,2.775646
83-2803604,,,,,,,,,,,,,,,,,,,,,,,,,0,0.674387,0.9755339999999999,1.201971,1.3511389999999999,1.5711499999999998,1.8231729999999997,2.4618979999999997
84-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301147,0.527584,0.676752,0.896763,1.1487859999999999,1.7875109999999999
85-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226437,0.37560499999999997,0.5956159999999999,0.8476389999999999,1.486364
86-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149168,0.36917900000000003,0.621202,1.259927
87-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220011,0.472034,1.110759
88-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252023,0.890748
89-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
90-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
