순번_정류장ID,45-2803210,46-2803361,47-2803180,48-2803295,49-2803292,50-2803649,51-2803284,52-2803290,53-2803297,54-2803310,55-2805831,56-2803190,57-2807053,58-2805813,59-2805149,60-2807040,61-2806036,62-2807341,63-2807344,64-2806484,65-2807326,66-2805694,67-2805636,68-2806053,69-2806032,70-2806025,71-2805697,72-2805699,73-2805701,74-2805638,75-2806605,76-2806538,77-2803160,78-2805975,79-2803158,80-2803654,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677
45-2803210,0,8.909034,9.134764,9.317076,9.587526,9.885903,10.362290000000002,10.808152000000002,11.249037000000001,12.028684000000002,12.724680000000003,13.238904000000003,14.003696000000003,14.546901000000004,14.778537000000004,15.073572000000004,15.764621000000004,16.010655000000003,16.324953000000004,17.516953000000004,19.437301000000005,19.852606000000005,20.221410000000006,20.525288000000007,20.875394000000007,21.073109000000006,21.980565000000006,22.190598000000005,22.449248000000004,22.807629000000006,23.289458000000007,24.107526000000007,24.822791000000006,25.084666000000006,25.471310000000006,25.893994000000006,26.188627000000007,26.830410000000008,27.18365500000001,27.50200300000001,28.03051200000001,29.037064000000008
46-2803361,,0,0.22573000000000001,0.408042,0.6784920000000001,0.9768690000000001,1.453256,1.899118,2.3400030000000003,3.11965,3.815646,4.32987,5.094662,5.637867,5.869503,6.164538,6.855587,7.101621,7.415919,8.607918999999999,10.528267,10.943572,11.312376,11.616254,11.96636,12.164075,13.071531,13.281564,13.540213999999999,13.898594999999998,14.380423999999998,15.198491999999998,15.913756999999999,16.175632,16.562276,16.98496,17.279593000000002,17.921376000000002,18.274621000000003,18.592969000000004,19.121478000000003,20.128030000000003
47-2803180,,,0,0.182312,0.452762,0.751139,1.2275260000000001,1.673388,2.1142730000000003,2.8939200000000005,3.5899160000000006,4.104140000000001,4.868932000000001,5.412137000000001,5.643773000000001,5.938808000000002,6.629857000000001,6.875891000000001,7.190189000000001,8.382189,10.302537000000001,10.717842000000001,11.086646000000002,11.390524000000001,11.740630000000001,11.938345000000002,12.845801000000002,13.055834,13.314484,13.672865,14.154694,14.972762,15.688027,15.949902,16.336546,16.75923,17.053863,17.695646,18.048891,18.367239,18.895748,19.9023
48-2803295,,,,0,0.27045,0.568827,1.045214,1.491076,1.931961,2.711608,3.407604,3.921828,4.6866200000000005,5.229825000000001,5.461461000000001,5.756496000000001,6.447545000000002,6.6935790000000015,7.0078770000000015,8.199877,10.120225000000001,10.535530000000001,10.904334000000002,11.208212000000001,11.558318000000002,11.756033000000002,12.663489000000002,12.873522000000001,13.132172,13.490553,13.972382,14.79045,15.505715,15.76759,16.154234,16.576918,16.871551,17.513334,17.866579,18.184927000000002,18.713436,19.719988
49-2803292,,,,,0,0.298377,0.774764,1.220626,1.661511,2.4411579999999997,3.1371539999999998,3.651378,4.41617,4.9593750000000005,5.1910110000000005,5.486046000000001,6.177095000000001,6.423129000000001,6.737427000000001,7.929427000000001,9.849775000000001,10.265080000000001,10.633884000000002,10.937762000000001,11.287868000000001,11.485583000000002,12.393039000000002,12.603072000000001,12.861722,13.220103,13.701932,14.52,15.235265,15.49714,15.883784,16.306468,16.601101,17.242884,17.596129,17.914477,18.442986,19.449538
50-2803649,,,,,,0,0.476387,0.922249,1.363134,2.1427810000000003,2.8387770000000003,3.3530010000000003,4.117793000000001,4.660998000000001,4.892634000000001,5.187669000000001,5.878718000000001,6.124752000000001,6.439050000000001,7.631050000000001,9.551398,9.966703,10.335507000000002,10.639385,10.989491000000001,11.187206000000002,12.094662000000001,12.304695,12.563345,12.921726,13.403554999999999,14.221623,14.936888,15.198763,15.585407,16.008091,16.302724,16.944507,17.297752000000003,17.616100000000003,18.144609000000003,19.151161000000002
51-2803284,,,,,,,0,0.445862,0.886747,1.666394,2.36239,2.876614,3.641406,4.184611,4.416247,4.711282000000001,5.402331,5.648365,5.962663,7.154663,9.075011,9.490316,9.85912,10.162998,10.513104,10.710819,11.618275,11.828308,12.086958,12.445338999999999,12.927167999999998,13.745235999999998,14.460500999999999,14.722375999999999,15.10902,15.531704,15.826336999999999,16.46812,16.821365,17.139713,17.668222,18.674774
52-2803290,,,,,,,,0,0.440885,1.220532,1.916528,2.430752,3.195544,3.738749,3.970385,4.26542,4.956469,5.202503,5.516801,6.708801,8.629149,9.044454,9.413258,9.717136,10.067242,10.264957,11.172413,11.382446,11.641096,11.999476999999999,12.481305999999998,13.299373999999998,14.014638999999999,14.276513999999999,14.663158,15.085842,15.380474999999999,16.022257999999997,16.375503,16.693851,17.22236,18.228911999999998
53-2803297,,,,,,,,,0,0.779647,1.475643,1.989867,2.754659,3.297864,3.5295,3.824535,4.5155840000000005,4.761618,5.075916,6.2679160000000005,8.188264,8.603569,8.972373000000001,9.276251,9.626357,9.824072000000001,10.731528,10.941561,11.200211,11.558591999999999,12.040420999999998,12.858488999999999,13.573754,13.835628999999999,14.222273,14.644957,14.939589999999999,15.581373,15.934617999999999,16.252965999999997,16.781474999999997,17.788026999999996
54-2803310,,,,,,,,,,0,0.6959960000000001,1.21022,1.975012,2.518217,2.749853,3.044888,3.735937,3.9819709999999997,4.296269,5.488269,7.408617,7.823922,8.192726,8.496604,8.84671,9.044425,9.951881,10.161914,10.420563999999999,10.778944999999998,11.260773999999998,12.078841999999998,12.794106999999999,13.055981999999998,13.442625999999999,13.86531,14.159942999999998,14.801725999999999,15.154970999999998,15.473318999999998,16.001828,17.00838
