순번_정류장ID,1-2806160,2-2807302,3-2804858,4-2804819,5-2804820,6-2804822,7-2805193,8-2800592,9-2805250,10-2805408,11-2804947,12-2804948,13-2805315,14-2805052,15-2804893,16-2805038,17-2804895,18-2805744,19-2807267,20-2804912,21-2800626,22-2800637,23-2800647,24-2800666,25-2800678,26-2803556,27-2800345,28-2803643,29-2803791,30-2801474,31-2801178,32-2801179,33-2801439,34-2801584,35-2801628
1-2806160,0,0.690002,1.982484,2.369357,2.579538,3.192891,3.5834639999999998,3.9175319999999996,4.675675999999999,5.1181209999999995,5.403657999999999,5.892030999999999,6.584776,7.0088669999999995,7.3138689999999995,7.704045,7.9871989999999995,8.575702,9.637362,9.835167,10.037578,10.331337,10.584393,10.883346,11.35306,11.663521999999999,11.922366999999998,12.490770999999997,14.422184999999997,14.780370999999997,15.440480999999997,16.022312999999997,16.311607999999996,17.450076999999997,18.280002999999997
2-2807302,,0,1.292482,1.679355,1.8895359999999999,2.5028889999999997,2.8934619999999995,3.2275299999999993,3.9856739999999995,4.428119,4.713655999999999,5.202029,5.894774,6.318865,6.623867,7.014043,7.297197,7.8857,8.94736,9.145165,9.347576,9.641335,9.894391,10.193344,10.663058,10.973519999999999,11.232364999999998,11.800768999999997,13.732182999999997,14.090368999999997,14.750478999999997,15.332310999999997,15.621605999999996,16.760074999999997,17.590000999999997
3-2804858,,,0,0.386873,0.597054,1.210407,1.60098,1.935048,2.693192,3.135637,3.421174,3.909547,4.602292,5.026383,5.331385,5.721561,6.004715,6.593218,7.654878,7.852683,8.055094,8.348853,8.601909000000001,8.900862,9.370576,9.681038,9.939882999999998,10.508286999999997,12.439700999999998,12.797886999999998,13.457996999999997,14.039828999999997,14.329123999999997,15.467592999999997,16.297518999999998
4-2804819,,,,0,0.210181,0.823534,1.214107,1.548175,2.3063190000000002,2.7487640000000004,3.0343010000000006,3.5226740000000003,4.215419000000001,4.6395100000000005,4.9445120000000005,5.334688000000001,5.6178420000000004,6.206345000000001,7.2680050000000005,7.46581,7.668221,7.96198,8.215036,8.513988999999999,8.983702999999998,9.294164999999998,9.553009999999997,10.121413999999996,12.052827999999996,12.411013999999996,13.071123999999996,13.652955999999996,13.942250999999995,15.080719999999996,15.910645999999996
5-2804820,,,,,0,0.6133529999999999,1.0039259999999999,1.337994,2.096138,2.538583,2.82412,3.312493,4.005238,4.429329,4.734331,5.124507,5.407661,5.996164,7.057824,7.255629,7.45804,7.751798999999999,8.004855,8.303808,8.773522,9.083984,9.342828999999998,9.911232999999998,11.842646999999998,12.200832999999998,12.860942999999997,13.442774999999997,13.732069999999997,14.870538999999997,15.700464999999998
6-2804822,,,,,,0,0.390573,0.724641,1.4827849999999998,1.9252299999999998,2.2107669999999997,2.69914,3.391885,3.815976,4.120978,4.511154,4.794308,5.382811,6.444471,6.642276,6.8446869999999995,7.138445999999999,7.391501999999999,7.690454999999999,8.160169,8.470631,8.729475999999998,9.297879999999997,11.229293999999998,11.587479999999998,12.247589999999997,12.829421999999997,13.118716999999997,14.257185999999997,15.087111999999998
7-2805193,,,,,,,0,0.334068,1.092212,1.534657,1.8201939999999999,2.308567,3.001312,3.425403,3.730405,4.1205810000000005,4.403735,4.992238,6.053898,6.251703,6.454114,6.747872999999999,7.000928999999999,7.299881999999999,7.769595999999999,8.080058,8.338902999999998,8.907306999999998,10.838720999999998,11.196906999999998,11.857016999999997,12.438848999999998,12.728143999999997,13.866612999999997,14.696538999999998
8-2800592,,,,,,,,0,0.7581439999999999,1.200589,1.4861259999999998,1.9744989999999998,2.6672439999999997,3.091335,3.396337,3.786513,4.069667,4.65817,5.71983,5.917635,6.120045999999999,6.413804999999999,6.666860999999999,6.965813999999999,7.435527999999999,7.745989999999999,8.004835,8.573239,10.504653,10.862839,11.522948999999999,12.104781,12.394075999999998,13.532544999999999,14.362471
9-2805250,,,,,,,,,0,0.442445,0.7279819999999999,1.2163549999999999,1.9090999999999998,2.333191,2.638193,3.0283689999999996,3.3115229999999998,3.9000259999999995,4.961685999999999,5.159490999999999,5.361901999999999,5.6556609999999985,5.908716999999998,6.2076699999999985,6.677383999999998,6.9878459999999984,7.246690999999998,7.815094999999999,9.746508999999998,10.104694999999998,10.764804999999997,11.346636999999998,11.635931999999997,12.774400999999997,13.604326999999998
10-2805408,,,,,,,,,,0,0.285537,0.7739099999999999,1.4666549999999998,1.8907459999999998,2.195748,2.585924,2.869078,3.4575810000000002,4.519241,4.717046,4.9194569999999995,5.213215999999999,5.466271999999999,5.765224999999999,6.234938999999999,6.545400999999999,6.804245999999999,7.372649999999999,9.304063999999999,9.662249999999998,10.322359999999998,10.904191999999998,11.193486999999998,12.331955999999998,13.161881999999999
11-2804947,,,,,,,,,,,0,0.48837299999999995,1.181118,1.6052089999999999,1.9102109999999999,2.3003869999999997,2.583541,3.1720439999999996,4.2337039999999995,4.431508999999999,4.633919999999999,4.927678999999999,5.1807349999999985,5.479687999999999,5.949401999999998,6.2598639999999985,6.5187089999999985,7.087112999999999,9.018526999999999,9.376712999999999,10.036822999999998,10.618654999999999,10.907949999999998,12.046418999999998,12.876344999999999
12-2804948,,,,,,,,,,,,0,0.6927449999999999,1.116836,1.421838,1.812014,2.095168,2.6836710000000004,3.745331,3.943136,4.145547,4.439305999999999,4.692361999999999,4.991314999999999,5.461028999999999,5.771490999999999,6.030335999999999,6.598739999999999,8.530154,8.88834,9.548449999999999,10.130282,10.419576999999999,11.558046,12.387972
13-2805315,,,,,,,,,,,,,0,0.424091,0.729093,1.119269,1.4024230000000002,1.9909260000000002,3.0525860000000002,3.2503910000000005,3.4528020000000006,3.7465610000000007,3.9996170000000006,4.298570000000001,4.768284,5.078746000000001,5.337591000000001,5.905995000000001,7.837409000000001,8.195595,8.855705,9.437537,9.726832,10.865301,11.695227000000001
