순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2805746,5-2805747,6-2806935,7-2806814,8-2806816,9-2807638,10-2806819,11-2806825,12-2807055,13-2806828,14-2806827,15-2806826,16-2806820,17-2806818,18-2806817,19-2806815,20-2806936,21-2807051,22-2805748,23-2805749,24-2800680,25-2806689,26-2800722,27-2800307,28-2800758,29-2800744,30-2800730,31-2800727,32-2800714,33-2800701,34-2800704,35-2800708,36-2800720,37-2800737,38-2800757,39-2800769,40-2800782,41-2800803,42-2800809,43-2800816,44-2800818,45-2802653,46-2802657,47-2802663,48-2802664,49-2802675,50-2802681,51-2802676,52-2802670,53-2802692,54-2802713,55-2802744,56-2802767,57-2802778,58-2802792,59-2802800,60-2802815,61-2802826,62-2802834,63-2802833,64-2802832,65-2802807,66-2807054,67-2802768,68-2802746,69-2802633,70-2802772
1-2805726,0,0.30035500000000004,1.4128470000000002,1.8664910000000001,2.2596890000000003,2.935887,3.565835,4.0268679999999994,4.754707999999999,6.086757999999999,6.364395999999998,6.654841999999999,7.157914999999998,7.512594999999998,8.844431999999998,9.583006999999998,10.086193999999999,10.682160999999999,11.489864999999998,11.865978999999998,12.121201999999997,12.719699999999996,13.069990999999996,13.394351999999996,13.877517999999997,14.812798999999996,15.203306999999997,15.746870999999997,16.201039999999995,16.555799999999994,16.842888999999996,17.388873999999998,17.71305,18.15646,18.433543999999998,18.696001,18.970185999999998,19.232823,19.608696,20.350973,20.717988,21.042230999999997,21.248882999999996,21.518152999999995,21.753828999999996,21.955620999999997,22.210703,22.438022999999998,22.604459999999996,22.893995999999994,23.381409999999995,23.869453999999994,24.229242999999993,24.643458999999993,24.956110999999993,25.30790199999999,25.82419299999999,26.28000899999999,26.63809199999999,26.98937699999999,27.28826699999999,27.48473399999999,28.14708199999999,28.59051499999999,29.03044099999999,29.37568499999999,29.67373699999999,29.837457999999987,30.530252999999988,30.867898999999987
2-2805739,,0,1.112492,1.566136,1.959334,2.635532,3.26548,3.726513,4.454353,5.786403,6.064041,6.354487,6.857559999999999,7.2122399999999995,8.544077,9.282651999999999,9.785839,10.381806,11.189509999999999,11.565623999999998,11.820846999999997,12.419344999999996,12.769635999999997,13.093996999999996,13.577162999999997,14.512443999999997,14.902951999999997,15.446515999999997,15.900684999999998,16.255444999999998,16.542534,17.088519,17.412695000000003,17.856105000000003,18.133189,18.395646000000003,18.669831000000002,18.932468000000004,19.308341000000002,20.050618000000004,20.417633000000002,20.741876,20.948528,21.217798,21.453474,21.655266,21.910348000000003,22.137668,22.304105,22.593640999999998,23.081055,23.569098999999998,23.928887999999997,24.343103999999997,24.655755999999997,25.007546999999995,25.523837999999994,25.979653999999993,26.337736999999994,26.689021999999994,26.987911999999994,27.184378999999993,27.846726999999994,28.290159999999993,28.730085999999993,29.075329999999994,29.373381999999992,29.53710299999999,30.22989799999999,30.56754399999999
3-2800372,,,0,0.45364399999999994,0.8468419999999999,1.52304,2.1529879999999997,2.6140209999999997,3.3418609999999997,4.6739109999999995,4.951548999999999,5.241994999999999,5.745067999999999,6.099747999999999,7.431584999999999,8.17016,8.673347,9.269314,10.077017999999999,10.453131999999998,10.708354999999997,11.306852999999997,11.657143999999997,11.981504999999997,12.464670999999997,13.399951999999997,13.790459999999998,14.334023999999998,14.788192999999998,15.142952999999999,15.430041999999998,15.976026999999998,16.300203,16.743613,17.020697,17.283154,17.557339,17.819976,18.195849,18.938126,19.305141,19.629383999999998,19.836035999999996,20.105305999999995,20.340981999999997,20.542773999999998,20.797856,21.025176,21.191612999999997,21.481148999999995,21.968562999999996,22.456606999999995,22.816395999999994,23.230611999999994,23.543263999999994,23.895054999999992,24.41134599999999,24.86716199999999,25.22524499999999,25.57652999999999,25.87541999999999,26.07188699999999,26.73423499999999,27.17766799999999,27.61759399999999,27.96283799999999,28.26088999999999,28.424610999999988,29.11740599999999,29.455051999999988
4-2805746,,,,0,0.393198,1.069396,1.699344,2.160377,2.888217,4.220267,4.497904999999999,4.788351,5.291423999999999,5.646103999999999,6.9779409999999995,7.7165159999999995,8.219702999999999,8.815669999999999,9.623373999999998,9.999487999999998,10.254710999999997,10.853208999999996,11.203499999999996,11.527860999999996,12.011026999999997,12.946307999999997,13.336815999999997,13.880379999999997,14.334548999999997,14.689308999999998,14.976397999999998,15.522382999999998,15.846558999999997,16.289968999999996,16.567052999999994,16.829509999999996,17.103694999999995,17.366331999999996,17.742204999999995,18.484481999999996,18.851496999999995,19.175739999999994,19.382391999999992,19.65166199999999,19.887337999999993,20.089129999999994,20.344211999999995,20.571531999999994,20.737968999999993,21.02750499999999,21.514918999999992,22.00296299999999,22.36275199999999,22.77696799999999,23.08961999999999,23.441410999999988,23.957701999999987,24.413517999999986,24.771600999999986,25.122885999999987,25.421775999999987,25.618242999999985,26.280590999999987,26.724023999999986,27.163949999999986,27.509193999999987,27.807245999999985,27.970966999999984,28.663761999999984,29.001407999999984
5-2805747,,,,,0,0.676198,1.306146,1.767179,2.495019,3.827069,4.104706999999999,4.395153,4.898225999999999,5.252905999999999,6.584743,7.3233179999999996,7.826504999999999,8.422471999999999,9.230175999999998,9.606289999999998,9.861512999999999,10.460010999999998,10.810301999999998,11.134662999999998,11.617828999999999,12.553109999999998,12.943617999999999,13.487181999999999,13.941351,14.296111,14.5832,15.129185,15.453361,15.896771,16.173855,16.436312,16.710497,16.973134,17.349007,18.091284,18.458299,18.782542,18.989193999999998,19.258463999999996,19.494139999999998,19.695932,19.951014,20.178334,20.344770999999998,20.634307,21.121721,21.609765,21.969554,22.38377,22.696422,23.048212999999997,23.564503999999996,24.020319999999995,24.378402999999995,24.729687999999996,25.028577999999996,25.225044999999994,25.887392999999996,26.330825999999995,26.770751999999995,27.115995999999996,27.414047999999994,27.577768999999993,28.270563999999993,28.608209999999993
6-2806935,,,,,,0,0.629948,1.090981,1.8188209999999998,3.1508709999999995,3.4285089999999996,3.7189549999999993,4.222027999999999,4.576707999999999,5.908544999999999,6.647119999999999,7.150306999999999,7.746273999999999,8.553977999999999,8.930091999999998,9.185315,9.783812999999999,10.134103999999999,10.458464999999999,10.941631,11.876911999999999,12.26742,12.810984,13.265153,13.619913,13.907002,14.452987,14.777163,15.220573,15.497657,15.760114,16.034299,16.296936000000002,16.672809,17.415086000000002,17.782101,18.106344,18.312996,18.582265999999997,18.817942,19.019734,19.274816,19.502136,19.668573,19.958109,20.445523,20.933567,21.293356,21.707572,22.020224,22.372014999999998,22.888305999999996,23.344121999999995,23.702204999999996,24.053489999999996,24.352379999999997,24.548846999999995,25.211194999999996,25.654627999999995,26.094553999999995,26.439797999999996,26.737849999999995,26.901570999999993,27.594365999999994,27.932011999999993
7-2806814,,,,,,,0,0.46103299999999997,1.1888729999999998,2.520923,2.798561,3.0890069999999996,3.5920799999999997,3.94676,5.2785969999999995,6.0171719999999995,6.520358999999999,7.116325999999999,7.924029999999999,8.300144,8.555367,9.153865,9.504156,9.828517,10.311683,11.246964,11.637472,12.181036,12.635205000000001,12.989965000000002,13.277054000000001,13.823039000000001,14.147215000000001,14.590625000000001,14.867709000000001,15.130166000000001,15.404351,15.666988,16.042861,16.785138,17.152153,17.476395999999998,17.683047999999996,17.952317999999995,18.187993999999996,18.389785999999997,18.644868,18.872187999999998,19.038624999999996,19.328160999999994,19.815574999999995,20.303618999999994,20.663407999999993,21.077623999999993,21.390275999999993,21.74206699999999,22.25835799999999,22.71417399999999,23.07225699999999,23.42354199999999,23.72243199999999,23.91889899999999,24.58124699999999,25.02467999999999,25.46460599999999,25.80984999999999,26.10790199999999,26.271622999999988,26.964417999999988,27.302063999999987
8-2806816,,,,,,,,0,0.7278399999999999,2.0598899999999998,2.337528,2.627974,3.131047,3.4857270000000002,4.817564000000001,5.556139000000001,6.059326,6.655293,7.4629970000000005,7.839111000000001,8.094334,8.692832,9.043123,9.367484,9.85065,10.785931,11.176439,11.720003,12.174172,12.528932000000001,12.816021000000001,13.362006000000001,13.686182,14.129592,14.406676000000001,14.669133,14.943318,15.205955,15.581828,16.324105,16.691119999999998,17.015362999999997,17.222014999999995,17.491284999999994,17.726960999999996,17.928752999999997,18.183835,18.411154999999997,18.577591999999996,18.867127999999994,19.354541999999995,19.842585999999994,20.202374999999993,20.616590999999993,20.929242999999992,21.28103399999999,21.79732499999999,22.25314099999999,22.61122399999999,22.96250899999999,23.26139899999999,23.45786599999999,24.12021399999999,24.56364699999999,25.00357299999999,25.34881699999999,25.646868999999988,25.810589999999987,26.503384999999987,26.841030999999987
9-2807638,,,,,,,,,0,1.33205,1.609688,1.900134,2.403207,2.757887,4.089724,4.828299,5.331486,5.927453,6.735157,7.111271,7.366494,7.9649920000000005,8.315283,8.639644,9.122810000000001,10.058091000000001,10.448599000000002,10.992163000000001,11.446332000000002,11.801092000000002,12.088181000000002,12.634166000000002,12.958342000000002,13.401752000000002,13.678836000000002,13.941293000000002,14.215478000000001,14.478115,14.853988000000001,15.596265,15.963280000000001,16.287523,16.494175,16.763444999999997,16.999121,17.200913,17.455995,17.683315,17.849752,18.139288,18.626702,19.114746,19.474535,19.888751,20.201403,20.553193999999998,21.069484999999997,21.525300999999995,21.883383999999996,22.234668999999997,22.533558999999997,22.730025999999995,23.392373999999997,23.835806999999996,24.275732999999995,24.620976999999996,24.919028999999995,25.082749999999994,25.775544999999994,26.113190999999993
10-2806819,,,,,,,,,,0,0.277638,0.568084,1.071157,1.425837,2.757674,3.496249,3.999436,4.595403,5.403107,5.779221000000001,6.034444000000001,6.632942000000001,6.983233000000001,7.307594000000001,7.790760000000001,8.726041,9.116549000000001,9.660113,10.114282000000001,10.469042000000002,10.756131000000002,11.302116000000002,11.626292000000001,12.069702000000001,12.346786000000002,12.609243000000001,12.883428,13.146065,13.521938,14.264215,14.63123,14.955473,15.162125,15.431395,15.667071,15.868863,16.123945,16.351264999999998,16.517701999999996,16.807237999999998,17.294652,17.782695999999998,18.142484999999997,18.556700999999997,18.869352999999997,19.221143999999995,19.737434999999994,20.193250999999993,20.551333999999994,20.902618999999994,21.201508999999994,21.397975999999993,22.060323999999994,22.503756999999993,22.943682999999993,23.288926999999994,23.586978999999992,23.75069999999999,24.44349499999999,24.78114099999999
