순번_정류장ID,1-2805765,2-2805001,3-2805892,4-2805894,5-2805897,6-2802243,7-2802239,8-2801829,9-2801831,10-2801842,11-2801840,12-2801838,13-2801836,14-2801820,15-2802268,16-2802276,17-2801814,18-2801811,19-2801818,20-2805040,21-2802248,22-2802230,23-2805977,24-2802217,25-2802206,26-2802197,27-2802190,28-2806588,29-2802180,30-2806504,31-2806511,32-2806508,33-2806510,34-2802135,35-2802117,36-2802074,37-2802031,38-2802010,39-2801983,40-2801956,41-2801945,42-2801902,43-2807265,44-2805591,45-2801909,46-2801174,47-2801722,48-2801714,49-2801712,50-2801701,51-2805300,52-2801168,53-2801686,54-2801182,55-2801679,56-2801662,57-2801649,58-2801642,59-2800164
13-2801836,,,,,,,,,,,,,0,0.39324699999999996,0.7226569999999999,1.057127,1.4831379999999998,1.6794829999999998,1.965617,2.35574,2.813136,3.082932,3.578534,3.9965029999999997,4.571897,4.907705,5.1614889999999995,5.563357,5.827282,6.216524000000001,6.433431000000001,6.798006000000001,7.112321000000001,7.520068,7.80077,8.149498,8.541917999999999,8.711606999999999,8.925082,9.174799,9.313206000000001,9.830763000000001,10.286978000000001,10.526821000000002,11.169842000000001,12.057231000000002,12.428065000000002,12.669787000000001,12.781853000000002,13.064682000000001,13.190478,13.335372000000001,13.590430000000001,13.789171000000001,13.972702000000002,14.301245000000002,14.790485000000002,15.140893000000002,16.156879000000004
14-2801820,,,,,,,,,,,,,,0,0.32941,0.66388,1.089891,1.286236,1.5723699999999998,1.9624929999999998,2.419889,2.689685,3.1852869999999998,3.6032559999999996,4.178649999999999,4.514457999999999,4.768241999999999,5.170109999999999,5.434035,5.823277,6.040184,6.404759,6.719074,7.126821,7.407522999999999,7.756251,8.148671,8.31836,8.531835000000001,8.781552000000001,8.919959000000002,9.437516000000002,9.893731000000002,10.133574000000003,10.776595000000002,11.663984000000003,12.034818000000003,12.276540000000002,12.388606000000003,12.671435000000002,12.797231000000002,12.942125000000003,13.197183000000003,13.395924000000003,13.579455000000003,13.907998000000003,14.397238000000003,14.747646000000003,15.763632000000003
15-2802268,,,,,,,,,,,,,,,0,0.33447,0.760481,0.956826,1.24296,1.633083,2.090479,2.360275,2.855877,3.273846,3.84924,4.185048,4.438832,4.8407,5.104625,5.493867000000001,5.710774000000001,6.075349000000001,6.389664000000001,6.797411,7.078113,7.4268410000000005,7.819261000000001,7.988950000000001,8.202425000000002,8.452142000000002,8.590549000000003,9.108106000000003,9.564321000000003,9.804164000000004,10.447185000000003,11.334574000000003,11.705408000000004,11.947130000000003,12.059196000000004,12.342025000000003,12.467821000000002,12.612715000000003,12.867773000000003,13.066514000000003,13.250045000000004,13.578588000000003,14.067828000000004,14.418236000000004,15.434222000000004
16-2802276,,,,,,,,,,,,,,,,0,0.426011,0.6223559999999999,0.9084899999999999,1.298613,1.7560090000000002,2.025805,2.521407,2.9393759999999998,3.5147699999999995,3.8505779999999996,4.104362,4.50623,4.770155000000001,5.159397000000001,5.376304000000001,5.740879000000001,6.055194000000001,6.462941000000001,6.7436430000000005,7.092371000000001,7.484791000000001,7.654480000000001,7.867955000000001,8.117672,8.256079000000001,8.773636000000002,9.229851000000002,9.469694000000002,10.112715000000001,11.000104000000002,11.370938000000002,11.612660000000002,11.724726000000002,12.007555000000002,12.133351000000001,12.278245000000002,12.533303000000002,12.732044000000002,12.915575000000002,13.244118000000002,13.733358000000003,14.083766000000002,15.099752000000002
17-2801814,,,,,,,,,,,,,,,,,0,0.196345,0.482479,0.872602,1.329998,1.599794,2.095396,2.513365,3.0887589999999996,3.4245669999999997,3.6783509999999997,4.080219,4.344144,4.733386,4.950293,5.314868000000001,5.629183,6.03693,6.317632,6.66636,7.0587800000000005,7.2284690000000005,7.441944,7.691661000000001,7.830068000000001,8.347625,8.803840000000001,9.043683000000001,9.686704,10.574093000000001,10.944927000000002,11.186649000000001,11.298715000000001,11.581544000000001,11.70734,11.852234000000001,12.107292000000001,12.306033000000001,12.489564000000001,12.818107000000001,13.307347000000002,13.657755000000002,14.673741000000001
18-2801811,,,,,,,,,,,,,,,,,,0,0.286134,0.676257,1.133653,1.403449,1.899051,2.31702,2.8924139999999996,3.2282219999999997,3.4820059999999997,3.8838739999999996,4.147799,4.537041,4.753948,5.118523000000001,5.432838,5.840585,6.121287,6.470015,6.862435,7.032124,7.2455989999999995,7.495316,7.633723,8.15128,8.607495,8.847338,9.490359,10.377748,10.748582,10.990304,11.10237,11.385199,11.510995,11.655889,11.910947,12.109688,12.293219,12.621762,13.111002000000001,13.46141,14.477396
19-2801818,,,,,,,,,,,,,,,,,,,0,0.390123,0.847519,1.117315,1.6129170000000002,2.030886,2.60628,2.942088,3.195872,3.59774,3.861665,4.250907,4.467814,4.832389,5.146704,5.554450999999999,5.835152999999999,6.1838809999999995,6.576300999999999,6.745989999999999,6.959464999999999,7.209181999999999,7.347588999999999,7.865145999999999,8.321361,8.561204,9.204225,10.091614,10.462448,10.70417,10.816236,11.099065,11.224860999999999,11.369755,11.624813,11.823554,12.007085,12.335628,12.824868,13.175276,14.191262
20-2805040,,,,,,,,,,,,,,,,,,,,0,0.457396,0.7271920000000001,1.2227940000000002,1.6407630000000002,2.216157,2.551965,2.805749,3.207617,3.471542,3.8607839999999998,4.077691,4.442266,4.756581,5.164327999999999,5.445029999999999,5.7937579999999995,6.186178,6.355867,6.569342,6.819059,6.957466,7.475023,7.9312380000000005,8.171081000000001,8.814102,9.701491,10.072325000000001,10.314047,10.426113,10.708942,10.834738,10.979632,11.23469,11.433431,11.616962000000001,11.945505,12.434745000000001,12.785153000000001,13.801139000000001
21-2802248,,,,,,,,,,,,,,,,,,,,,0,0.269796,0.765398,1.183367,1.758761,2.094569,2.348353,2.750221,3.0141459999999998,3.4033879999999996,3.6202949999999996,3.9848699999999995,4.299185,4.706931999999999,4.987633999999999,5.336361999999999,5.728781999999999,5.898470999999999,6.111945999999999,6.361662999999999,6.500069999999999,7.017626999999999,7.473841999999999,7.713684999999999,8.356705999999999,9.244095,9.614929,9.856651,9.968717,10.251546,10.377341999999999,10.522236,10.777294,10.976035,11.159566,11.488109,11.977349,12.327757,13.343743
22-2802230,,,,,,,,,,,,,,,,,,,,,,0,0.49560200000000004,0.913571,1.4889649999999999,1.824773,2.078557,2.480425,2.74435,3.1335919999999997,3.3504989999999997,3.7150739999999995,4.029388999999999,4.437135999999999,4.717837999999999,5.066565999999999,5.4589859999999994,5.628674999999999,5.842149999999999,6.091867,6.230274,6.747831,7.204046,7.4438889999999995,8.08691,8.974299,9.345133,9.586855,9.698921,9.98175,10.107546,10.25244,10.507498,10.706239,10.88977,11.218313,11.707553,12.057961,13.073947
23-2805977,,,,,,,,,,,,,,,,,,,,,,,0,0.417969,0.993363,1.329171,1.5829550000000001,1.984823,2.248748,2.63799,2.854897,3.2194719999999997,3.533787,3.941534,4.222236,4.570964,4.963384,5.1330729999999996,5.346547999999999,5.596265,5.734672,6.252229,6.708444,6.948287,7.591308,8.478697,8.849531,9.091253,9.203319,9.486148,9.611944,9.756838,10.011896,10.210637,10.394168,10.722711,11.211951000000001,11.562359,12.578345
24-2802217,,,,,,,,,,,,,,,,,,,,,,,,0,0.575394,0.911202,1.1649859999999999,1.5668539999999997,1.8307789999999997,2.2200209999999996,2.4369279999999995,2.8015029999999994,3.1158179999999995,3.5235649999999996,3.8042669999999994,4.152995,4.545415,4.715104,4.928579,5.1782960000000005,5.316703,5.8342600000000004,6.290475000000001,6.530318,7.173339,8.060728000000001,8.431562000000001,8.673284,8.785350000000001,9.068179,9.193975,9.338869,9.593927,9.792668,9.976199000000001,10.304742000000001,10.793982000000002,11.144390000000001,12.160376000000001
25-2802206,,,,,,,,,,,,,,,,,,,,,,,,,0,0.335808,0.589592,0.99146,1.255385,1.644627,1.861534,2.226109,2.5404240000000002,2.9481710000000003,3.228873,3.577601,3.970021,4.13971,4.353185,4.602902,4.741309,5.258866,5.7150810000000005,5.954924,6.597945,7.485334,7.856168,8.09789,8.209956,8.492785,8.618580999999999,8.763475,9.018533,9.217274,9.400805,9.729348,10.218588,10.568996,11.584982
26-2802197,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253784,0.655652,0.9195770000000001,1.3088190000000002,1.5257260000000001,1.890301,2.204616,2.612363,2.893065,3.241793,3.634213,3.803902,4.017377,4.267094,4.405501,4.923058,5.379273,5.619116,6.262137,7.149526,7.52036,7.762082,7.874148000000001,8.156977000000001,8.282773,8.427667000000001,8.682725000000001,8.881466000000001,9.064997000000002,9.393540000000002,9.882780000000002,10.233188000000002,11.249174000000002
27-2802190,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401868,0.6657930000000001,1.0550350000000002,1.2719420000000001,1.636517,1.9508320000000001,2.358579,2.6392810000000004,2.9880090000000004,3.3804290000000004,3.5501180000000003,3.763593,4.013310000000001,4.1517170000000005,4.669274000000001,5.125489000000001,5.365332,6.0083530000000005,6.895742,7.266576000000001,7.508298000000001,7.620364000000001,7.903193000000002,8.028989000000001,8.173883000000002,8.428941000000002,8.627682000000002,8.811213000000002,9.139756000000002,9.628996000000003,9.979404000000002,10.995390000000002
28-2806588,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263925,0.653167,0.870074,1.234649,1.5489640000000002,1.9567110000000003,2.237413,2.586141,2.978561,3.14825,3.361725,3.611442,3.7498489999999998,4.267405999999999,4.723621,4.963463999999999,5.606484999999999,6.493873999999999,6.864707999999999,7.10643,7.218496,7.501325,7.627121,7.772015,8.027073,8.225814,8.409345,8.737888,9.227128,9.577536,10.593522
29-2802180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38924200000000003,0.606149,0.970724,1.285039,1.692786,1.973488,2.322216,2.714636,2.884325,3.0978,3.347517,3.485924,4.003481,4.459696,4.699539,5.34256,6.2299489999999995,6.600783,6.842505,6.9545710000000005,7.237400000000001,7.363196000000001,7.508090000000001,7.763148000000001,7.961889000000001,8.145420000000001,8.473963000000001,8.963203000000002,9.313611000000002,10.329597000000001
30-2806504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21690700000000002,0.581482,0.8957970000000001,1.303544,1.584246,1.9329740000000002,2.325394,2.495083,2.708558,2.958275,3.096682,3.614239,4.070454,4.310296999999999,4.953317999999999,5.840706999999999,6.2115409999999995,6.453263,6.565329,6.848158,6.973954,7.118848,7.373906,7.572647,7.756178,8.084721,8.573961,8.924369,9.940355
31-2806511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364575,0.67889,1.086637,1.367339,1.7160670000000002,2.1084870000000002,2.278176,2.491651,2.741368,2.879775,3.397332,3.853547,4.093389999999999,4.7364109999999995,5.623799999999999,5.994634,6.236356,6.348422,6.631251000000001,6.757047000000001,6.901941000000001,7.156999000000001,7.355740000000001,7.539271000000001,7.867814000000001,8.357054000000002,8.707462000000001,9.723448000000001
32-2806508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.314315,0.722062,1.002764,1.351492,1.743912,1.9136009999999999,2.1270759999999997,2.3767929999999997,2.5151999999999997,3.0327569999999997,3.4889719999999995,3.7288149999999995,4.371835999999999,5.259224999999999,5.630058999999999,5.8717809999999995,5.983847,6.266676,6.392472000000001,6.5373660000000005,6.7924240000000005,6.9911650000000005,7.174696000000001,7.503239000000001,7.992479,8.342887000000001,9.358873
33-2806510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40774699999999997,0.688449,1.037177,1.429597,1.599286,1.812761,2.062478,2.200885,2.718442,3.174657,3.4145,4.0575209999999995,4.944909999999999,5.315744,5.557466,5.669532,5.952361,6.078157,6.223051,6.478109,6.67685,6.860381,7.188924,7.678164,8.028572,9.044558
34-2802135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280702,0.62943,1.0218500000000001,1.1915390000000001,1.4050140000000002,1.6547310000000002,1.7931380000000001,2.310695,2.7669099999999998,3.006753,3.649774,4.537163,4.907997,5.149719,5.261785000000001,5.544614000000001,5.670410000000001,5.815304000000001,6.070362000000001,6.269103000000001,6.4526340000000015,6.781177000000001,7.270417000000001,7.620825000000001,8.636811000000002
35-2802117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34872800000000004,0.741148,0.910837,1.124312,1.374029,1.512436,2.0299929999999997,2.4862079999999995,2.7260509999999996,3.3690719999999996,4.256461,4.627295,4.869017,4.981083000000001,5.263912000000001,5.3897080000000015,5.534602000000001,5.789660000000001,5.988401000000001,6.171932000000002,6.500475000000002,6.989715000000001,7.340123000000001,8.356109000000002
36-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39242,0.562109,0.7755839999999999,1.025301,1.163708,1.6812649999999998,2.1374799999999996,2.3773229999999996,3.0203439999999997,3.9077329999999995,4.278567,4.520289,4.6323550000000004,4.915184,5.04098,5.185874,5.440932,5.639673,5.8232040000000005,6.151747,6.640987,6.991395,8.007381
37-2802031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.169689,0.383164,0.632881,0.771288,1.2888449999999998,1.7450599999999998,1.9849029999999999,2.6279239999999997,3.515313,3.886147,4.127869,4.239935,4.5227640000000005,4.648560000000001,4.7934540000000005,5.0485120000000006,5.247253000000001,5.430784000000001,5.759327000000001,6.248567,6.598975,7.614961
38-2802010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213475,0.463192,0.601599,1.1191559999999998,1.5753709999999999,1.8152139999999999,2.4582349999999997,3.345624,3.716458,3.9581799999999996,4.070246,4.3530750000000005,4.478871000000001,4.623765000000001,4.878823000000001,5.077564000000001,5.261095000000001,5.589638000000001,6.0788780000000004,6.429286,7.445272
39-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249717,0.388124,0.905681,1.361896,1.601739,2.24476,3.132149,3.502983,3.7447049999999997,3.8567709999999997,4.1396,4.265396,4.41029,4.665348,4.864089,5.04762,5.376163,5.865403,6.2158109999999995,7.231796999999999
40-2801956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.138407,0.655964,1.112179,1.352022,1.995043,2.8824319999999997,3.2532659999999995,3.4949879999999993,3.6070539999999993,3.8898829999999993,4.0156789999999996,4.160572999999999,4.415630999999999,4.6143719999999995,4.797903,5.126446,5.615685999999999,5.966093999999999,6.982079999999999
41-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5175569999999999,0.9737719999999999,1.2136149999999999,1.856636,2.7440249999999997,3.1148589999999996,3.3565809999999994,3.4686469999999994,3.7514759999999994,3.877271999999999,4.0221659999999995,4.2772239999999995,4.4759649999999995,4.659496,4.988039,5.477278999999999,5.827686999999999,6.843672999999999
42-2801902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456215,0.696058,1.339079,2.2264679999999997,2.5973019999999996,2.8390239999999993,2.9510899999999993,3.2339189999999993,3.359714999999999,3.504608999999999,3.759666999999999,3.958407999999999,4.141938999999999,4.470481999999999,4.959721999999998,5.310129999999998,6.326115999999998
43-2807265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23984299999999997,0.8828639999999999,1.7702529999999999,2.1410869999999997,2.382809,2.494875,2.777704,2.9034999999999997,3.0483939999999996,3.3034519999999996,3.5021929999999997,3.6857239999999996,4.014266999999999,4.503506999999999,4.853914999999999,5.869900999999999
44-2805591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.643021,1.5304099999999998,1.9012439999999997,2.1429659999999995,2.2550319999999995,2.5378609999999995,2.6636569999999993,2.808550999999999,3.063608999999999,3.262349999999999,3.445880999999999,3.774423999999999,4.263663999999999,4.614071999999998,5.630057999999998
45-2801909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.887389,1.258223,1.499945,1.612011,1.89484,2.020636,2.16553,2.420588,2.619329,2.80286,3.1314029999999997,3.620643,3.9710509999999997,4.987037
46-2801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370834,0.612556,0.724622,1.007451,1.1332470000000001,1.2781410000000002,1.5331990000000002,1.7319400000000003,1.9154710000000001,2.244014,2.733254,3.083662,4.099648
47-2801722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241722,0.353788,0.636617,0.762413,0.907307,1.1623649999999999,1.361106,1.5446369999999998,1.8731799999999998,2.3624199999999997,2.7128279999999996,3.728814
48-2801714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11206600000000001,0.394895,0.520691,0.665585,0.920643,1.119384,1.302915,1.631458,2.120698,2.471106,3.4870919999999996
49-2801712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282829,0.408625,0.553519,0.808577,1.007318,1.190849,1.519392,2.008632,2.35904,3.375026
50-2801701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.125796,0.27069,0.525748,0.7244889999999999,0.9080199999999999,1.2365629999999999,1.7258029999999998,2.076211,3.0921969999999996
51-2805300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.144894,0.399952,0.5986929999999999,0.7822239999999999,1.1107669999999998,1.6000069999999997,1.9504149999999998,2.966401
