순번_정류장ID,1-2805045,2-2802388,3-2806726,4-2807445,5-2803579,6-2802358,7-2804867,8-2804908,9-2803767,10-2806764,11-2806762,12-2806760,13-2806767,14-2807087,15-2807324,16-2806640,17-2806641,18-2805878,19-2805586,20-2805058,21-2805396,22-2805681,23-2805013,24-2805789,25-2804864,26-2805204,27-2802589,28-2802362,29-2802595,30-2802598,31-2803664,32-2806670,33-2806089,34-2805031,35-2806722,36-2806724,37-2807229,38-2805772,39-2807108,40-2806431,41-2806498,42-2806496,43-2805035
12-2806760,,,,,,,,,,,,0,0.23804,0.9077210000000001,1.506208,1.742154,2.098956,3.0040069999999996,3.2152989999999995,3.4401439999999996,3.6408409999999995,3.8551519999999995,4.0884339999999995,4.3303389999999995,4.611505999999999,4.998785999999999,5.352423999999999,5.638216999999999,5.875080999999999,6.308108999999999,7.226163999999999,7.539439999999999,7.911095999999999,8.697365,9.173862999999999,9.526447,9.889197999999999,10.422180999999998,10.940188999999998,13.237747999999998,14.015069999999998,15.258088999999998,16.537058
13-2806767,,,,,,,,,,,,,0,0.6696810000000001,1.2681680000000002,1.5041140000000002,1.8609160000000002,2.7659670000000003,2.977259,3.2021040000000003,3.402801,3.617112,3.850394,4.092299,4.373466,4.760745999999999,5.114383999999999,5.400176999999999,5.637040999999999,6.070068999999999,6.988123999999999,7.301399999999999,7.673055999999999,8.459325,8.935823,9.288407,9.651157999999999,10.184140999999999,10.702148999999999,12.999707999999998,13.777029999999998,15.020048999999998,16.299017999999997
14-2807087,,,,,,,,,,,,,,0,0.598487,0.834433,1.191235,2.096286,2.307578,2.532423,2.73312,2.947431,3.180713,3.422618,3.703785,4.0910649999999995,4.444703,4.730496,4.967359999999999,5.4003879999999995,6.318442999999999,6.6317189999999995,7.003374999999999,7.789643999999999,8.266141999999999,8.618725999999999,8.981476999999998,9.514459999999998,10.032467999999998,12.330026999999998,13.107348999999997,14.350367999999998,15.629336999999998
15-2807324,,,,,,,,,,,,,,,0,0.23594600000000002,0.592748,1.497799,1.7090910000000001,1.933936,2.134633,2.348944,2.582226,2.824131,3.105298,3.492578,3.846216,4.132009,4.368873,4.801901,5.719956,6.033232,6.404888,7.191157,7.667655,8.020239,8.38299,8.915973,9.433981,11.731539999999999,12.508861999999999,13.751881,15.03085
16-2806640,,,,,,,,,,,,,,,,0,0.356802,1.2618530000000001,1.4731450000000001,1.69799,1.8986870000000002,2.112998,2.34628,2.588185,2.869352,3.256632,3.6102700000000003,3.8960630000000003,4.1329270000000005,4.565955000000001,5.4840100000000005,5.797286000000001,6.168942,6.955211,7.431709000000001,7.784293000000001,8.147044000000001,8.680027,9.198035,11.495594,12.272916,13.515935,14.794904
17-2806641,,,,,,,,,,,,,,,,,0,0.905051,1.116343,1.341188,1.5418850000000002,1.756196,1.989478,2.231383,2.51255,2.89983,3.2534680000000002,3.539261,3.7761250000000004,4.209153000000001,5.127208,5.4404840000000005,5.81214,6.598409,7.0749070000000005,7.427491000000001,7.790242000000001,8.323225,8.841233,11.138792,11.916114,13.159133,14.438102
18-2805878,,,,,,,,,,,,,,,,,,0,0.211292,0.436137,0.636834,0.851145,1.084427,1.326332,1.607499,1.994779,2.348417,2.63421,2.871074,3.3041020000000003,4.222157,4.535433,4.907089,5.693358,6.169856,6.5224400000000005,6.885191000000001,7.4181740000000005,7.9361820000000005,10.233741,11.011063,12.254082,13.533051
19-2805586,,,,,,,,,,,,,,,,,,,0,0.224845,0.425542,0.639853,0.873135,1.11504,1.396207,1.783487,2.137125,2.422918,2.6597820000000003,3.09281,4.010865,4.324141,4.695797,5.482066,5.958564,6.311148,6.6738990000000005,7.206882,7.72489,10.022449,10.799771,12.04279,13.321759
20-2805058,,,,,,,,,,,,,,,,,,,,0,0.20069700000000001,0.41500800000000004,0.64829,0.8901950000000001,1.171362,1.558642,1.91228,2.198073,2.434937,2.867965,3.7860199999999997,4.099296,4.470952,5.2572209999999995,5.733719,6.086303,6.449054,6.982037,7.500045,9.797604,10.574926,11.817945,13.096914
21-2805396,,,,,,,,,,,,,,,,,,,,,0,0.214311,0.447593,0.689498,0.9706650000000001,1.3579450000000002,1.711583,1.997376,2.2342400000000002,2.667268,3.585323,3.898599,4.270255,5.056524,5.533022,5.885606,6.248357,6.78134,7.299348,9.596907,10.374229,11.617248,12.896217
22-2805681,,,,,,,,,,,,,,,,,,,,,,0,0.23328200000000002,0.475187,0.756354,1.143634,1.4972720000000002,1.7830650000000001,2.0199290000000003,2.4529570000000005,3.3710120000000003,3.6842880000000005,4.055944,4.842213,5.318711,5.671295000000001,6.034046000000001,6.567029000000001,7.085037000000001,9.382596000000001,10.159918000000001,11.402937000000001,12.681906000000001
23-2805013,,,,,,,,,,,,,,,,,,,,,,,0,0.241905,0.523072,0.910352,1.2639900000000002,1.5497830000000001,1.786647,2.219675,3.13773,3.451006,3.8226620000000002,4.608931,5.085429,5.438013000000001,5.800764000000001,6.333747000000001,6.851755000000001,9.149314,9.926636,11.169655,12.448624
24-2805789,,,,,,,,,,,,,,,,,,,,,,,,0,0.281167,0.668447,1.0220850000000001,1.307878,1.544742,1.97777,2.895825,3.209101,3.580757,4.367026,4.843524,5.196108000000001,5.558859000000001,6.091842000000001,6.609850000000001,8.907409000000001,9.684731000000001,10.927750000000001,12.206719000000001
25-2804864,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38728,0.740918,1.026711,1.263575,1.6966029999999999,2.614658,2.927934,3.2995900000000002,4.085859,4.562357,4.914941000000001,5.277692000000001,5.810675000000001,6.328683000000001,8.626242000000001,9.403564000000001,10.646583000000001,11.925552000000001
26-2805204,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353638,0.639431,0.8762949999999999,1.309323,2.227378,2.540654,2.9123099999999997,3.6985789999999996,4.175077,4.527661,4.890412,5.423395,5.941403,8.238962,9.016284,10.259303000000001,11.538272000000001
27-2802589,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28579299999999996,0.5226569999999999,0.9556849999999999,1.8737399999999997,2.187016,2.5586719999999996,3.3449409999999995,3.8214389999999994,4.174022999999999,4.536773999999999,5.069756999999999,5.587764999999999,7.885323999999999,8.662645999999999,9.905664999999999,11.184633999999999
28-2802362,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236864,0.6698919999999999,1.5879469999999998,1.9012229999999999,2.2728789999999996,3.0591479999999995,3.5356459999999994,3.888229999999999,4.2509809999999995,4.783963999999999,5.301971999999999,7.599530999999999,8.376852999999999,9.619871999999999,10.898841
29-2802595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43302799999999997,1.351083,1.6643590000000001,2.036015,2.822284,3.2987819999999997,3.6513659999999994,4.014117,4.5470999999999995,5.0651079999999995,7.362667,8.139989,9.383008,10.661977
30-2802598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.918055,1.231331,1.602987,2.389256,2.865754,3.218338,3.5810890000000004,4.114072,4.63208,6.929639,7.706961,8.94998,10.228949
31-2803664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313276,0.684932,1.471201,1.947699,2.3002830000000003,2.6630340000000006,3.1960170000000003,3.7140250000000004,6.011584000000001,6.788906000000001,8.031925000000001,9.310894000000001
32-2806670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371656,1.157925,1.634423,1.987007,2.349758,2.882741,3.4007490000000002,5.698308000000001,6.475630000000001,7.718649000000001,8.997618000000001
33-2806089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.786269,1.262767,1.615351,1.978102,2.511085,3.029093,5.326652,6.103974,7.346993,8.625962000000001
34-2805031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476498,0.829082,1.191833,1.724816,2.2428239999999997,4.540383,5.317705,6.5607240000000004,7.8396930000000005
35-2806722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352584,0.715335,1.248318,1.766326,4.063885,4.841207,6.084226,7.363195
36-2806724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36275100000000005,0.895734,1.413742,3.711301,4.4886230000000005,5.731642000000001,7.010611000000001
37-2807229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.532983,1.050991,3.3485500000000004,4.125872,5.3688910000000005,6.6478600000000005
38-2805772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518008,2.815567,3.5928890000000004,4.835908000000001,6.114877000000001
39-2807108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.297559,3.0748810000000004,4.317900000000001,5.596869000000001
40-2806431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7773220000000001,2.020341,3.29931
41-2806498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.243019,2.5219880000000003
42-2806496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.278969
43-2805035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
