순번_정류장ID,1-2806423,2-2806421,3-2805953,4-2806634,5-2806428,6-2806770,7-2807112,8-2806514,9-2801853,10-2805585,11-2802147,12-2801897,13-2801895,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802107,20-2802126,21-2802120,22-2802068,23-2802032,24-2802007,25-2801994,26-2801979,27-2801967,28-2801973,29-2801974,30-2801964,31-2801955,32-2801952,33-2801992,34-2802022,35-2802038,36-2802672,37-2802683,38-2802685,39-2802695,40-2802702,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226
36-2802672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219394,0.623212,0.95366,1.369967,1.599323,2.098104,2.296538,2.554205,2.855189,3.141449,3.3341260000000004,3.6299040000000002,4.079903,4.4886289999999995,4.888917999999999,5.643656999999999
37-2802683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403818,0.7342660000000001,1.150573,1.3799290000000002,1.8787100000000003,2.0771440000000005,2.3348110000000006,2.6357950000000008,2.9220550000000007,3.114732000000001,3.410510000000001,3.860509000000001,4.269235000000001,4.669524000000001,5.424263000000001
38-2802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330448,0.7467550000000001,0.9761110000000001,1.474892,1.673326,1.9309930000000002,2.231977,2.518237,2.710914,3.0066919999999997,3.4566909999999997,3.865417,4.265706,5.020445
39-2802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416307,0.645663,1.144444,1.342878,1.600545,1.901529,2.187789,2.380466,2.676244,3.126243,3.5349690000000002,3.935258,4.689997
40-2802702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229356,0.728137,0.926571,1.1842380000000001,1.4852220000000003,1.7714820000000002,1.9641590000000002,2.2599370000000003,2.7099360000000003,3.1186620000000005,3.5189510000000004,4.27369
41-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49878100000000003,0.697215,0.954882,1.2558660000000001,1.542126,1.734803,2.030581,2.4805800000000002,2.8893060000000004,3.2895950000000003,4.044334
42-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198434,0.45610100000000003,0.757085,1.043345,1.236022,1.5318,1.981799,2.3905250000000002,2.790814,3.545553
43-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25766700000000003,0.558651,0.844911,1.037588,1.333366,1.783365,2.192091,2.59238,3.347119
44-2805440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30098400000000003,0.5872440000000001,0.7799210000000001,1.0756990000000002,1.5256980000000002,1.9344240000000004,2.3347130000000003,3.0894520000000005
45-2802632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28626,0.478937,0.774715,1.224714,1.6334400000000002,2.033729,2.788468
46-2803129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192677,0.48845500000000003,0.938454,1.34718,1.7474690000000002,2.5022080000000004
47-2803120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29577800000000004,0.745777,1.154503,1.554792,2.309531
48-2805594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449999,0.858725,1.259014,2.0137530000000003
49-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40872600000000003,0.809015,1.563754
50-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400289,1.1550280000000002
51-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.754739
52-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
