순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802572,6-2807041,7-2802565,8-2802545,9-2802367,10-2802541,11-2802547,12-2802552,13-2802557,14-2802554,15-2802559,16-2802568,17-2802551,18-2806676,19-2802533,20-2802505,21-2802369,22-2802532,23-2802524,24-2802515,25-2802510,26-2802518,27-2802493,28-2802463,29-2802460,30-2802450,31-2802441,32-2802941,33-2802901,34-2802851,35-2802823,36-2802783,37-2802757,38-2802733,39-2802628
1-2807327,0,0.15498599999999998,0.37700599999999995,0.6923509999999999,1.037065,1.2217639999999999,1.6635399999999998,2.283826,2.721393,3.169516,3.3467879999999997,3.522404,3.979284,4.297311,4.719252999999999,5.410175999999999,6.050259999999999,6.922462999999999,7.454997999999999,8.007912,8.136031,8.418840999999999,8.623869,8.841484999999999,9.067014999999998,9.330946999999998,9.549917999999998,9.992665999999998,10.256744999999999,10.656208999999999,11.142385999999998,13.001713999999998,13.326876999999998,13.790582999999998,13.972980999999997,14.397001999999997,14.872320999999998,15.110619999999997,15.792353999999998
2-2802586,,0,0.22202,0.537365,0.882079,1.066778,1.508554,2.12884,2.566407,3.0145299999999997,3.1918019999999996,3.367418,3.8242979999999998,4.142325,4.564266999999999,5.255189999999999,5.895273999999999,6.767476999999999,7.300011999999999,7.852925999999999,7.981044999999999,8.263855,8.468883,8.686499,8.912029,9.175961000000001,9.394932,9.83768,10.101759000000001,10.501223000000001,10.987400000000001,12.846728,13.171891,13.635597,13.817995,14.242016,14.717335,14.955634,15.637368
3-2802584,,,0,0.315345,0.660059,0.8447579999999999,1.2865339999999998,1.9068199999999997,2.3443869999999998,2.7925099999999996,2.9697819999999995,3.1453979999999993,3.602277999999999,3.920304999999999,4.342246999999999,5.033169999999998,5.673253999999998,6.545456999999998,7.077991999999998,7.630905999999999,7.7590249999999985,8.041834999999999,8.246863,8.464478999999999,8.690009,8.953941,9.172912,9.61566,9.879739,10.279203,10.76538,12.624708,12.949871,13.413577,13.595975,14.019995999999999,14.495315,14.733614,15.415348
4-2802577,,,,0,0.34471399999999996,0.5294129999999999,0.9711889999999999,1.591475,2.029042,2.477165,2.6544369999999997,2.8300529999999995,3.2869329999999994,3.6049599999999993,4.026901999999999,4.717824999999999,5.3579089999999985,6.230111999999998,6.7626469999999985,7.315560999999999,7.443679999999999,7.726489999999998,7.931517999999999,8.149133999999998,8.374664,8.638596,8.857567,9.300315,9.564394,9.963858,10.450035,12.309363,12.634526,13.098232,13.280629999999999,13.704650999999998,14.179969999999999,14.418268999999999,15.100003
5-2802572,,,,,0,0.184699,0.626475,1.246761,1.684328,2.132451,2.309723,2.4853389999999997,2.9422189999999997,3.2602459999999995,3.6821879999999996,4.373111,5.013195,5.8853979999999995,6.417933,6.970847,7.098966,7.381776,7.586804000000001,7.80442,8.02995,8.293882,8.512853,8.955601,9.21968,9.619144,10.105321,11.964649,12.289812,12.753518,12.935915999999999,13.359936999999999,13.835256,14.073554999999999,14.755289
6-2807041,,,,,,0,0.441776,1.062062,1.499629,1.947752,2.125024,2.3006399999999996,2.7575199999999995,3.0755469999999994,3.4974889999999994,4.188412,4.8284959999999995,5.700698999999999,6.2332339999999995,6.786148,6.914267,7.197077,7.402105000000001,7.619721,7.845251,8.109183,8.328154,8.770902,9.034981,9.434445,9.920622,11.77995,12.105113,12.568819,12.751216999999999,13.175237999999998,13.650557,13.888855999999999,14.57059
7-2802565,,,,,,,0,0.620286,1.057853,1.505976,1.683248,1.858864,2.315744,2.633771,3.055713,3.7466359999999996,4.3867199999999995,5.258922999999999,5.7914579999999996,6.344372,6.472491,6.755300999999999,6.960329,7.177944999999999,7.403474999999999,7.667406999999999,7.886377999999999,8.329125999999999,8.593205,8.992669,9.478845999999999,11.338173999999999,11.663336999999999,12.127042999999999,12.309440999999998,12.733461999999998,13.208780999999998,13.447079999999998,14.128813999999998
8-2802545,,,,,,,,0,0.437567,0.8856899999999999,1.062962,1.238578,1.695458,2.0134849999999997,2.435427,3.1263499999999995,3.7664339999999994,4.638636999999999,5.171171999999999,5.724086,5.852205,6.135014999999999,6.340043,6.557658999999999,6.783188999999999,7.047120999999999,7.266091999999999,7.708839999999999,7.972918999999998,8.372382999999997,8.858559999999997,10.717887999999997,11.043050999999997,11.506756999999997,11.689154999999996,12.113175999999996,12.588494999999996,12.826793999999996,13.508527999999997
9-2802367,,,,,,,,,0,0.44812299999999994,0.6253949999999999,0.8010109999999999,1.2578909999999999,1.575918,1.99786,2.688783,3.328867,4.20107,4.733605,5.286519,5.414638,5.697448,5.902476,6.120092,6.345622,6.609553999999999,6.828524999999999,7.271272999999999,7.535351999999999,7.934815999999999,8.420993,10.280320999999999,10.605483999999999,11.069189999999999,11.251587999999998,11.675608999999998,12.150927999999999,12.389226999999998,13.070960999999999
10-2802541,,,,,,,,,,0,0.177272,0.352888,0.809768,1.127795,1.5497370000000001,2.24066,2.880744,3.752947,4.285482,4.838396,4.966515,5.249325000000001,5.454353000000001,5.671969000000001,5.897499000000001,6.161431,6.380402,6.82315,7.087229,7.486693,7.9728699999999995,9.832198,10.157361,10.621067,10.803465,11.227485999999999,11.702805,11.941104,12.622838
11-2802547,,,,,,,,,,,0,0.175616,0.632496,0.950523,1.372465,2.0633879999999998,2.7034719999999997,3.5756749999999995,4.10821,4.661124,4.789243,5.072053,5.277081000000001,5.494697,5.720227,5.984159,6.20313,6.645878,6.9099569999999995,7.3094209999999995,7.795597999999999,9.654926,9.980089,10.443795,10.626192999999999,11.050213999999999,11.525533,11.763831999999999,12.445566
12-2802552,,,,,,,,,,,,0,0.45688,0.774907,1.196849,1.887772,2.527856,3.4000589999999997,3.932594,4.485508,4.613627,4.896437000000001,5.101465000000001,5.319081000000001,5.544611000000001,5.808543,6.027514,6.470262,6.734341,7.133805,7.619981999999999,9.47931,9.804473,10.268179,10.450577,10.874597999999999,11.349917,11.588216,12.26995
13-2802557,,,,,,,,,,,,,0,0.318027,0.739969,1.430892,2.070976,2.9431789999999998,3.475714,4.028628,4.156747,4.439557000000001,4.644585000000001,4.862201000000001,5.087731000000001,5.351663,5.570634,6.013382,6.277461,6.676925,7.163101999999999,9.02243,9.347593,9.811299,9.993697,10.417717999999999,10.893037,11.131336,11.81307
