순번_정류장ID,38-2803402,39-2803401,40-2803398,41-2803385,42-2803384,43-2805647,44-2805047,45-2803567,46-2803569,47-2803391,48-2803573,49-2803572,50-2807547,51-2807522,52-2807539,53-2807536,54-2807530,55-2807491,56-2807490,57-2800900,58-2800403,59-2800435,60-2800469,61-2803595,62-2800465,63-2800462,64-2800460,65-2800453,66-2800450,67-2805195,68-2800473,69-2800476,70-2800490,71-2806252,72-2806258
58-2800403,,,,,,,,,,,,,,,,,,,,,0,2.2154700000000003,4.011603000000001,4.313449000000001,4.832735000000001,5.105519000000001,5.351656000000001,5.776557000000001,6.118480000000002,6.446760000000002,6.902571000000002,7.116003000000002,8.209779000000001,9.371575,10.829188
59-2800435,,,,,,,,,,,,,,,,,,,,,,0,1.7961330000000002,2.097979,2.6172649999999997,2.890049,3.136186,3.561087,3.90301,4.23129,4.687101,4.900533,5.994309,7.156105,8.613718
60-2800469,,,,,,,,,,,,,,,,,,,,,,,0,0.301846,0.821132,1.093916,1.3400530000000002,1.7649540000000001,2.106877,2.435157,2.890968,3.1044,4.198176,5.359972,6.817584999999999
61-2803595,,,,,,,,,,,,,,,,,,,,,,,,0,0.5192859999999999,0.7920699999999999,1.0382069999999999,1.4631079999999999,1.8050309999999998,2.133311,2.5891219999999997,2.8025539999999998,3.89633,5.058126,6.515739
62-2800465,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272784,0.518921,0.9438219999999999,1.285745,1.6140249999999998,2.0698359999999996,2.2832679999999996,3.3770439999999997,4.5388399999999995,5.996452999999999
63-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.246137,0.671038,1.012961,1.3412410000000001,1.797052,2.010484,3.10426,4.266056,5.723668999999999
64-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42490100000000003,0.766824,1.095104,1.550915,1.764347,2.858123,4.019919,5.477532
65-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341923,0.670203,1.126014,1.3394460000000001,2.433222,3.595018,5.052631
66-2800450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32828,0.784091,0.9975229999999999,2.0912990000000002,3.253095,4.710708
67-2805195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45581099999999997,0.669243,1.7630190000000001,2.9248149999999997,4.382427999999999
68-2800473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213432,1.3072080000000001,2.469004,3.926617
69-2800476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.093776,2.255572,3.7131849999999997
70-2800490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1617959999999998,2.6194089999999997
71-2806252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4576129999999998
72-2806258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
