순번_정류장ID,38-2806225,39-2803862,40-2803865,41-2806899,42-2803971,43-2803970,44-2803968,45-2803966,46-2803964,47-2803950,48-2803948,49-2803946,50-2803944,51-2804728,52-2804726,53-2804723,54-2804588,55-2804586,56-2800283,57-2800281,58-2800280,59-2800278,60-2806663,61-2804031,62-2800260,63-2800275,64-2804713,65-2803598,66-2803600,67-2800273,68-2803601,69-2804331,70-2803581,71-2800271,72-2805489,73-2807150,74-2804581,75-2804582,76-2800267,77-2804032
38-2806225,0,0.210044,0.743355,1.001055,1.323749,1.993848,2.308436,2.914764,3.340217,3.966702,4.259682,4.846028,5.383648999999999,5.857196999999999,6.331116,6.768242,7.084071,7.4158,8.581227,9.025656,9.735096,10.307315000000001,10.444249000000001,11.385075,12.026392000000001,12.259120000000001,12.584799,12.762943,13.274079,13.717008,13.919617,14.101233,14.355553,14.836885,15.343815000000001,15.708064,16.048999000000002,16.350252,16.710440000000002,17.349165000000003
39-2803862,,0,0.533311,0.7910109999999999,1.113705,1.783804,2.098392,2.70472,3.130173,3.7566580000000003,4.049638,4.635984,5.173604999999999,5.647152999999999,6.121072,6.558198,6.874027,7.205756,8.371183,8.815612,9.525052,10.097271000000001,10.234205000000001,11.175031,11.816348000000001,12.049076000000001,12.374755,12.552899,13.064035,13.506964,13.709573,13.891189,14.145509,14.626841,15.133771000000001,15.49802,15.838955,16.140208,16.500396000000002,17.139121000000003
40-2803865,,,0,0.2577,0.580394,1.250493,1.5650810000000002,2.171409,2.5968620000000002,3.2233470000000004,3.5163270000000004,4.102673,4.640294,5.113842,5.587761,6.0248870000000005,6.3407160000000005,6.672445000000001,7.837872000000001,8.282301,8.991741000000001,9.563960000000002,9.700894000000002,10.641720000000001,11.283037000000002,11.515765000000002,11.841444000000001,12.019588,12.530724000000001,12.973653,13.176262000000001,13.357878000000001,13.612198000000001,14.093530000000001,14.600460000000002,14.964709000000001,15.305644000000001,15.606897,15.967085,16.60581
41-2806899,,,,0,0.322694,0.992793,1.3073810000000001,1.913709,2.339162,2.965647,3.258627,3.8449730000000004,4.382594,4.856142,5.330061000000001,5.767187000000001,6.083016000000001,6.414745000000001,7.580172000000001,8.024601,8.734041000000001,9.306260000000002,9.443194000000002,10.384020000000001,11.025337000000002,11.258065000000002,11.583744000000001,11.761888,12.273024000000001,12.715953,12.918562000000001,13.100178000000001,13.354498000000001,13.835830000000001,14.342760000000002,14.707009000000001,15.047944000000001,15.349197,15.709385000000001,16.348110000000002
42-2803971,,,,,0,0.670099,0.9846870000000001,1.591015,2.016468,2.6429530000000003,2.9359330000000003,3.522279,4.0599,4.533448,5.007367,5.4444930000000005,5.760322,6.0920510000000005,7.257478000000001,7.701907000000001,8.411347000000001,8.983566000000001,9.120500000000002,10.061326000000001,10.702643000000002,10.935371000000002,11.261050000000001,11.439194,11.950330000000001,12.393259,12.595868000000001,12.777484000000001,13.031804000000001,13.513136000000001,14.020066000000002,14.384315,14.72525,15.026503000000002,15.386691000000003,16.025416000000003
43-2803970,,,,,,0,0.31458800000000003,0.9209160000000001,1.3463690000000001,1.9728540000000003,2.2658340000000003,2.8521800000000006,3.3898010000000007,3.863349000000001,4.337268000000001,4.774394000000001,5.090223000000001,5.421952000000001,6.587379000000001,7.031808000000002,7.7412480000000015,8.313467000000001,8.450401000000001,9.391227,10.032544000000001,10.265272000000001,10.590951,10.769095,11.280231,11.72316,11.925769,12.107385,12.361705,12.843037,13.349967000000001,13.714216,14.055151,14.356404000000001,14.716592000000002,15.355317000000003
44-2803968,,,,,,,0,0.606328,1.031781,1.6582660000000002,1.9512460000000003,2.537592,3.075213,3.5487610000000003,4.02268,4.459806,4.775635,5.1073640000000005,6.272791000000001,6.717220000000001,7.426660000000001,7.9988790000000005,8.135813,9.076639,9.717956000000001,9.950684,10.276363,10.454507,10.965643,11.408572,11.611181,11.792797,12.047117,12.528449,13.035379,13.399628,13.740563,14.041816,14.402004000000002,15.040729000000002
45-2803966,,,,,,,,0,0.42545299999999997,1.051938,1.344918,1.931264,2.468885,2.9424330000000003,3.4163520000000003,3.8534780000000004,4.169307000000001,4.501036000000001,5.666463000000001,6.1108920000000015,6.820332000000001,7.392551000000001,7.529485000000001,8.470311,9.111628000000001,9.344356000000001,9.670035,9.848179,10.359315,10.802244,11.004853,11.186469,11.440789,11.922121,12.429051000000001,12.7933,13.134235,13.435488,13.795676,14.434401000000001
46-2803964,,,,,,,,,0,0.6264850000000001,0.9194650000000001,1.505811,2.043432,2.51698,2.990899,3.4280250000000003,3.7438540000000002,4.075583,5.24101,5.685439000000001,6.394879,6.967098,7.104032,8.044858,8.686175,8.918903,9.244582,9.422725999999999,9.933862,10.376790999999999,10.5794,10.761016,11.015336,11.496668,12.003598,12.367847,12.708782,13.010034999999998,13.370223,14.008948
47-2803950,,,,,,,,,,0,0.29298,0.879326,1.416947,1.890495,2.364414,2.80154,3.117369,3.449098,4.614525,5.058954000000001,5.768394000000001,6.340613,6.477547,7.418373000000001,8.059690000000002,8.292418000000001,8.618097,8.796241,9.307377,9.750306,9.952915,10.134531,10.388851,10.870183,11.377113000000001,11.741362,12.082297,12.38355,12.743738,13.382463000000001
