순번_정류장ID,52-2804574,53-2804076,54-2806307,55-2804575,56-2804078,57-2806308,58-2804557,59-2804080,60-2804082,61-2806234,62-2804565,63-2804563,64-2804561,65-2804560,66-2806311,67-2804084,68-2804612,69-2804067,70-2804571,71-2804538,72-2804536,73-2804065,74-2800297,75-2800261,76-2803997,77-2800290,78-2800289,79-2803934,80-2800286,81-2803932,82-2803596,83-2800283,84-2800281,85-2800280,86-2800278,87-2806663,88-2804031,89-2800260,90-2800275,91-2804713,92-2803598,93-2803600,94-2800273,95-2803601,96-2804331,97-2803581,98-2800271,99-2805489,100-2807150,101-2804581,102-2804582,103-2800267,104-2804032
52-2804574,0,0.841493,1.147261,1.5712160000000002,2.3850450000000003,2.5934480000000004,3.4308530000000004,3.8780500000000004,4.113519,4.441327,4.762855,5.220071,5.626784,6.115977,6.473181,6.943645,7.417913,8.208627,9.045608,9.43154,9.940906,10.15784,10.738688,10.957956,11.548489,12.088017,12.454208000000001,12.911013,14.217997,15.104159000000001,15.390419000000001,16.381886,16.826315,17.535755,18.107974000000002,18.244908000000002,19.185734000000004,19.827051000000004,20.059779000000006,20.385458000000007,20.563602000000007,21.074738000000007,21.517667000000007,21.720276000000005,21.901892000000004,22.156212000000004,22.637544000000002,23.144474000000002,23.508723000000003,23.849658000000005,24.150911000000004,24.511099000000005,25.149824000000006
53-2804076,,0,0.305768,0.729723,1.543552,1.7519550000000002,2.58936,3.036557,3.2720260000000003,3.5998340000000004,3.9213620000000002,4.378578,4.785291,5.274484,5.6316880000000005,6.102152,6.576420000000001,7.367134000000001,8.204115000000002,8.590047000000002,9.099413000000002,9.316347000000002,9.897195000000002,10.116463000000001,10.706996000000002,11.246524000000003,11.612715000000003,12.069520000000002,13.376504000000002,14.262666000000003,14.548926000000003,15.540393000000003,15.984822000000003,16.694262000000002,17.266481000000002,17.403415000000003,18.344241000000004,18.985558000000005,19.218286000000006,19.543965000000007,19.722109000000007,20.233245000000007,20.676174000000007,20.878783000000006,21.060399000000004,21.314719000000004,21.796051000000002,22.302981000000003,22.667230000000004,23.008165000000005,23.309418000000004,23.669606000000005,24.308331000000006
54-2806307,,,0,0.423955,1.237784,1.4461870000000001,2.283592,2.730789,2.9662580000000003,3.2940660000000004,3.6155940000000006,4.0728100000000005,4.479523,4.968716000000001,5.325920000000001,5.796384000000001,6.270652000000001,7.061366000000001,7.898347000000001,8.284279000000002,8.793645000000001,9.010579000000002,9.591427000000001,9.810695,10.401228000000001,10.940756000000002,11.306947000000003,11.763752000000002,13.070736000000002,13.956898000000002,14.243158000000003,15.234625000000003,15.679054000000002,16.388494,16.960713000000002,17.097647000000002,18.038473000000003,18.679790000000004,18.912518000000006,19.238197000000007,19.416341000000006,19.927477000000007,20.370406000000006,20.573015000000005,20.754631000000003,21.008951000000003,21.490283,21.997213000000002,22.361462000000003,22.702397000000005,23.003650000000004,23.363838000000005,24.002563000000006
55-2804575,,,,0,0.813829,1.022232,1.859637,2.306834,2.542303,2.870111,3.1916390000000003,3.648855,4.055568,4.544761,4.901965000000001,5.372429,5.846697000000001,6.637411000000001,7.474392000000001,7.860324000000001,8.369690000000002,8.586624000000002,9.167472000000002,9.386740000000001,9.977273000000002,10.516801000000003,10.882992000000003,11.339797000000003,12.646781000000002,13.532943000000003,13.819203000000003,14.810670000000004,15.255099000000003,15.964539000000004,16.536758000000003,16.673692000000003,17.614518000000004,18.255835000000005,18.488563000000006,18.814242000000007,18.992386000000007,19.503522000000007,19.946451000000007,20.149060000000006,20.330676000000004,20.584996000000004,21.066328000000002,21.573258000000003,21.937507000000004,22.278442000000005,22.579695000000005,22.939883000000005,23.578608000000006
56-2804078,,,,,0,0.20840300000000003,1.045808,1.4930050000000001,1.728474,2.056282,2.37781,2.835026,3.241739,3.730932,4.088136,4.5586,5.032868000000001,5.823582000000001,6.660563000000001,7.046495000000001,7.555861000000001,7.772795000000001,8.353643000000002,8.572911000000001,9.163444000000002,9.702972000000003,10.069163000000003,10.525968000000002,11.832952000000002,12.719114000000003,13.005374000000003,13.996841000000003,14.441270000000003,15.150710000000004,15.722929000000004,15.859863000000004,16.800689000000006,17.442006000000006,17.674734000000008,18.00041300000001,18.17855700000001,18.68969300000001,19.13262200000001,19.335231000000007,19.516847000000006,19.771167000000005,20.252499000000004,20.759429000000004,21.123678000000005,21.464613000000007,21.765866000000006,22.126054000000007,22.764779000000008
57-2806308,,,,,,0,0.837405,1.284602,1.520071,1.8478789999999998,2.1694069999999996,2.6266229999999995,3.0333359999999994,3.5225289999999996,3.8797329999999994,4.350197,4.824465,5.615179,6.45216,6.8380920000000005,7.3474580000000005,7.564392000000001,8.145240000000001,8.364508,8.955041000000001,9.494569000000002,9.860760000000003,10.317565000000002,11.624549000000002,12.510711000000002,12.796971000000003,13.788438000000003,14.232867000000002,14.942307000000003,15.514526000000004,15.651460000000004,16.592286000000005,17.233603000000006,17.466331000000007,17.79201000000001,17.970154000000008,18.48129000000001,18.924219000000008,19.126828000000007,19.30844400000001,19.56276400000001,20.044096000000007,20.551026000000007,20.91527500000001,21.25621000000001,21.55746300000001,21.91765100000001,22.55637600000001
58-2804557,,,,,,,0,0.447197,0.682666,1.0104739999999999,1.332002,1.789218,2.195931,2.685124,3.042328,3.512792,3.98706,4.777774,5.614755,6.000687,6.510053,6.726987,7.307835,7.527102999999999,8.117636,8.657164,9.023355,9.48016,10.787144,11.673306,11.959566,12.951033,13.395462,14.104902000000001,14.677121000000001,14.814055000000002,15.754881000000001,16.396198000000002,16.628926000000003,16.954605000000004,17.132749000000004,17.643885000000004,18.086814000000004,18.289423000000003,18.471039000000005,18.725359000000005,19.206691000000003,19.713621000000003,20.077870000000004,20.418805000000006,20.720058000000005,21.080246000000006,21.718971000000007
59-2804080,,,,,,,,0,0.235469,0.563277,0.8848050000000001,1.3420210000000001,1.7487340000000002,2.2379270000000004,2.5951310000000003,3.0655950000000005,3.5398630000000004,4.330577000000001,5.1675580000000005,5.553490000000001,6.062856000000001,6.279790000000001,6.860638000000001,7.079906,7.670439,8.209967,8.576158000000001,9.032963,10.339947,11.226109000000001,11.512369000000001,12.503836000000002,12.948265000000001,13.657705000000002,14.229924000000002,14.366858000000002,15.307684000000002,15.949001000000003,16.181729000000004,16.507408000000005,16.685552000000005,17.196688000000005,17.639617000000005,17.842226000000004,18.023842000000002,18.278162000000002,18.759494,19.266424,19.630673,19.971608000000003,20.272861000000002,20.633049000000003,21.271774000000004
60-2804082,,,,,,,,,0,0.327808,0.649336,1.106552,1.513265,2.0024580000000003,2.359662,2.8301260000000004,3.3043940000000003,4.095108000000001,4.932089,5.318021000000001,5.827387000000001,6.044321000000001,6.6251690000000005,6.844437,7.43497,7.974498,8.340689,8.797493999999999,10.104477999999999,10.990639999999999,11.2769,12.268367,12.712795999999999,13.422236,13.994455,14.131389,15.072215,15.713532,15.94626,16.271939,16.450083,16.961219,17.404148,17.606756999999998,17.788373,18.042693,18.524024999999998,19.030955,19.395204,19.736139,20.037392,20.39758,21.036305000000002
61-2806234,,,,,,,,,,0,0.32152800000000004,0.7787440000000001,1.185457,1.67465,2.031854,2.5023180000000003,2.976586,3.7673,4.604281,4.990213000000001,5.499579000000001,5.716513000000001,6.297361,6.516629,7.107162,7.6466899999999995,8.012881,8.469686,9.77667,10.662832,10.949092,11.940559,12.384988,13.094428,13.666647000000001,13.803581000000001,14.744407,15.385724000000002,15.618452000000001,15.944131,16.122275000000002,16.633411000000002,17.076340000000002,17.278949,17.460565000000003,17.714885000000002,18.196217,18.703147,19.067396000000002,19.408331000000004,19.709584000000003,20.069772000000004,20.708497000000005
