순번_정류장ID,54-2806143,55-2806140,56-2806138,57-2806136,58-2806134,59-2806133,60-2806131,61-2806129,62-2806127,63-2806125,64-2806123,65-2806121,66-2806119,67-2806117,68-2806115,69-2806113,70-2806111,71-2806109,72-2806107,73-2806105,74-2806103,75-2806101,76-2807405,77-2804303,78-2804304,79-2804307,80-2806402,81-2806145,82-2807471,83-2803700,84-2803699,85-2803697,86-2803695,87-2803693,88-2804775,89-2803741,90-2803742,91-2803743,92-2803744,93-2804666,94-2803745,95-2803746,96-2803747,97-2803748,98-2804688,99-2803604,100-2800266,101-2807368,102-2804602,103-2803580,104-2800263,105-2800267,106-2804032
54-2806143,0,0.537928,1.3333309999999998,2.382244,2.5658060000000003,2.9726690000000002,3.436731,3.7829610000000002,4.045427,4.33455,4.538445,4.967481,5.137956,5.370772,5.685518999999999,5.993605,6.628826,6.8069180000000005,7.7142550000000005,8.224436,8.537178,9.227951000000001,11.679649000000001,12.648892000000002,13.169137000000001,13.550543000000001,14.131438000000001,14.828184,16.142415,16.598491,16.919821,17.276806999999998,17.704476999999997,18.021945999999996,18.252990999999998,19.050742999999997,20.068709,20.342229,20.912565999999998,21.216787999999998,21.870041999999998,22.346659,23.078474,23.484532,23.917867,24.366548,25.040935,25.342082,25.568519000000002,25.717687,25.937698,26.189721000000002,26.828446000000003
55-2806140,,0,0.795403,1.844316,2.0278780000000003,2.4347410000000003,2.898803,3.2450330000000003,3.507499,3.796622,4.000517,4.429553,4.600028,4.832844,5.147590999999999,5.455677,6.090897999999999,6.26899,7.176327,7.686508,7.99925,8.690023,11.141721,12.110964000000001,12.631209,13.012615,13.59351,14.290256,15.604486999999999,16.060563,16.381892999999998,16.738878999999997,17.166548999999996,17.484017999999995,17.715062999999997,18.512814999999996,19.530780999999998,19.804301,20.374637999999997,20.678859999999997,21.332113999999997,21.808730999999998,22.540546,22.946604,23.379939,23.82862,24.503007,24.804154,25.030591,25.179759,25.39977,25.651793,26.290518000000002
56-2806138,,,0,1.048913,1.232475,1.639338,2.1033999999999997,2.44963,2.712096,3.001219,3.205114,3.63415,3.804625,4.037441,4.352188,4.660274,5.295495000000001,5.473587000000001,6.380924000000001,6.891105000000001,7.203847000000001,7.8946200000000015,10.346318000000002,11.315561000000002,11.835806000000002,12.217212000000002,12.798107000000002,13.494853,14.809084,15.26516,15.58649,15.943476,16.371146,16.688615,16.91966,17.717412,18.735378,19.008898000000002,19.579235,19.883457,20.536711,21.013328,21.745143000000002,22.151201000000004,22.584536000000003,23.033217000000004,23.707604000000003,24.008751000000004,24.235188000000004,24.384356000000004,24.604367000000003,24.856390000000005,25.495115000000006
57-2806136,,,,0,0.183562,0.590425,1.054487,1.400717,1.663183,1.952306,2.1562010000000003,2.5852370000000002,2.7557120000000004,2.9885280000000005,3.3032750000000006,3.6113610000000005,4.246582,4.424674,5.3320110000000005,5.842192000000001,6.154934000000001,6.845707000000001,9.297405000000001,10.266648000000002,10.786893000000001,11.168299000000001,11.749194000000001,12.44594,13.760171,14.216247,14.537576999999999,14.894562999999998,15.322232999999997,15.639701999999996,15.870746999999996,16.668498999999997,17.686465,17.959985,18.530321999999998,18.834543999999998,19.487797999999998,19.964415,20.69623,21.102288,21.535623,21.984304,22.658691,22.959838,23.186275000000002,23.335443,23.555454,23.807477000000002,24.446202000000003
58-2806134,,,,,0,0.40686300000000003,0.870925,1.217155,1.4796209999999999,1.7687439999999999,1.9726389999999998,2.401675,2.57215,2.8049660000000003,3.1197130000000004,3.4277990000000003,4.06302,4.241112,5.148449,5.6586300000000005,5.971372000000001,6.662145000000001,9.113843000000001,10.083086000000002,10.603331,10.984737,11.565632,12.262378,13.576609,14.032684999999999,14.354014999999999,14.711001,15.138670999999999,15.456139999999998,15.687184999999998,16.484937,17.502903,17.776423,18.34676,18.650982,19.304236,19.780853,20.512668,20.918726000000003,21.352061000000003,21.800742000000003,22.475129000000003,22.776276000000003,23.002713000000004,23.151881000000003,23.371892000000003,23.623915000000004,24.262640000000005
59-2806133,,,,,,0,0.464062,0.810292,1.0727579999999999,1.361881,1.5657759999999998,1.9948119999999998,2.1652869999999997,2.398103,2.71285,3.020936,3.656157,3.834249,4.741586,5.251767,5.564509,6.255282,8.70698,9.676223,10.196468,10.577874,11.158769,11.855514999999999,13.169745999999998,13.625821999999998,13.947151999999997,14.304137999999998,14.731807999999997,15.049276999999996,15.280321999999996,16.078073999999997,17.09604,17.36956,17.939897,18.244118999999998,18.897372999999998,19.37399,20.105805,20.511863,20.945198,21.393879000000002,22.068266,22.369413,22.595850000000002,22.745018,22.965029,23.217052000000002,23.855777000000003
60-2806131,,,,,,,0,0.34623000000000004,0.608696,0.897819,1.101714,1.53075,1.701225,1.934041,2.248788,2.5568739999999996,3.1920949999999997,3.3701869999999996,4.277524,4.787705,5.100447,5.79122,8.242918,9.212161,9.732406,10.113812,10.694707,11.391452999999998,12.705683999999998,13.161759999999997,13.483089999999997,13.840075999999996,14.267745999999995,14.585214999999994,14.816259999999994,15.614011999999995,16.631977999999997,16.905497999999998,17.475834999999996,17.780056999999996,18.433310999999996,18.909927999999997,19.641742999999998,20.047801,20.481136,20.929817,21.604204,21.905351,22.131788,22.280956,22.500967,22.75299,23.391715
61-2806129,,,,,,,,0,0.262466,0.551589,0.755484,1.18452,1.354995,1.5878109999999999,1.902558,2.210644,2.845865,3.023957,3.931294,4.441475,4.754217,5.44499,7.896687999999999,8.865931,9.386175999999999,9.767581999999999,10.348476999999999,11.045222999999998,12.359453999999998,12.815529999999997,13.136859999999997,13.493845999999998,13.921515999999997,14.238984999999996,14.470029999999996,15.267781999999997,16.285747999999998,16.559268,17.129604999999998,17.433826999999997,18.087080999999998,18.563698,19.295513,19.701571,20.134906,20.583587,21.257974,21.559121,21.785558,21.934726,22.154737,22.406760000000002,23.045485000000003
62-2806127,,,,,,,,,0,0.289123,0.493018,0.9220539999999999,1.0925289999999999,1.3253449999999998,1.6400919999999997,1.9481779999999997,2.583399,2.761491,3.668828,4.179009,4.491751,5.182524,7.634221999999999,8.603465,9.123709999999999,9.505116,10.086011,10.782756999999998,12.096987999999998,12.553063999999997,12.874393999999997,13.231379999999998,13.659049999999997,13.976518999999996,14.207563999999996,15.005315999999997,16.023282,16.296802,16.867138999999998,17.171360999999997,17.824614999999998,18.301232,19.033047,19.439105,19.87244,20.321121,20.995508,21.296655,21.523092000000002,21.67226,21.892271,22.144294000000002,22.783019000000003
63-2806125,,,,,,,,,,0,0.203895,0.6329309999999999,0.8034059999999998,1.0362219999999998,1.3509689999999996,1.6590549999999997,2.294276,2.472368,3.379705,3.8898859999999997,4.202628,4.893401,7.345098999999999,8.314342,8.834586999999999,9.215993,9.796888,10.493633999999998,11.807864999999998,12.263940999999997,12.585270999999997,12.942256999999998,13.369926999999997,13.687395999999996,13.918440999999996,14.716192999999997,15.734158999999996,16.007678999999996,16.578015999999995,16.882237999999994,17.535491999999994,18.012108999999995,18.743923999999996,19.149981999999998,19.583316999999997,20.031997999999998,20.706384999999997,21.007531999999998,21.233969,21.383136999999998,21.603147999999997,21.855171,22.493896
64-2806123,,,,,,,,,,,0,0.429036,0.5995109999999999,0.8323269999999999,1.147074,1.45516,2.090381,2.2684729999999997,3.17581,3.6859909999999996,3.9987329999999996,4.689506,7.141204,8.110447,8.630692,9.012098,9.592993,10.289738999999999,11.603969999999999,12.060045999999998,12.381375999999998,12.738361999999999,13.166031999999998,13.483500999999997,13.714545999999997,14.512297999999998,15.530263999999997,15.803783999999997,16.374120999999995,16.678342999999995,17.331596999999995,17.808213999999996,18.540028999999997,18.946087,19.379421999999998,19.828103,20.502489999999998,20.803637,21.030074,21.179242,21.399252999999998,21.651276,22.290001
65-2806121,,,,,,,,,,,,0,0.170475,0.40329099999999996,0.718038,1.026124,1.661345,1.839437,2.7467740000000003,3.2569550000000005,3.5696970000000006,4.260470000000001,6.712168,7.681411000000001,8.201656,8.583062,9.163957,9.860702999999999,11.174933999999999,11.631009999999998,11.952339999999998,12.309325999999999,12.736995999999998,13.054464999999997,13.285509999999997,14.083261999999998,15.101227999999997,15.374747999999997,15.945084999999997,16.249306999999998,16.902561,17.379178,18.110993,18.517051000000002,18.950386,19.399067000000002,20.073454,20.374601000000002,20.601038000000003,20.750206000000002,20.970217,21.222240000000003,21.860965000000004
66-2806119,,,,,,,,,,,,,0,0.232816,0.547563,0.8556490000000001,1.4908700000000001,1.668962,2.576299,3.08648,3.399222,4.089995,6.541693,7.510936000000001,8.031181,8.412587,8.993482,9.690228,11.004458999999999,11.460534999999998,11.781864999999998,12.138850999999999,12.566520999999998,12.883989999999997,13.115034999999997,13.912786999999998,14.930752999999997,15.204272999999997,15.774609999999997,16.078832,16.732086,17.208703,17.940518,18.346576000000002,18.779911000000002,19.228592000000003,19.902979000000002,20.204126000000002,20.430563000000003,20.579731000000002,20.799742000000002,21.051765000000003,21.690490000000004
67-2806117,,,,,,,,,,,,,,0,0.314747,0.622833,1.258054,1.436146,2.343483,2.853664,3.1664060000000003,3.8571790000000004,6.308877000000001,7.278120000000001,7.798365000000001,8.179771,8.760666,9.457412,10.771643,11.227718999999999,11.549048999999998,11.906035,12.333704999999998,12.651173999999997,12.882218999999997,13.679970999999998,14.697936999999998,14.971456999999997,15.541793999999998,15.846015999999997,16.499269999999996,16.975886999999997,17.707701999999998,18.11376,18.547095,18.995776,19.670163,19.97131,20.197747,20.346915,20.566926,20.818949,21.457674
68-2806115,,,,,,,,,,,,,,,0,0.308086,0.9433070000000001,1.121399,2.0287360000000003,2.5389170000000005,2.8516590000000006,3.5424320000000007,5.99413,6.963373000000001,7.483618000000001,7.865024000000001,8.445919,9.142665,10.456895999999999,10.912971999999998,11.234301999999998,11.591287999999999,12.018957999999998,12.336426999999997,12.567471999999997,13.365223999999998,14.383189999999997,14.656709999999997,15.227046999999997,15.531268999999996,16.184522999999995,16.661139999999996,17.392954999999997,17.799013,18.232347999999998,18.681029,19.355415999999998,19.656563,19.883,20.032168,20.252178999999998,20.504202,21.142927
69-2806113,,,,,,,,,,,,,,,,0,0.635221,0.8133130000000001,1.72065,2.2308310000000002,2.5435730000000003,3.2343460000000004,5.686044000000001,6.655287000000001,7.175532000000001,7.5569380000000015,8.137833,8.834579,10.14881,10.604885999999999,10.926215999999998,11.283202,11.710871999999998,12.028340999999998,12.259385999999997,13.057137999999998,14.075103999999998,14.348623999999997,14.918960999999998,15.223182999999997,15.876436999999997,16.353053999999997,17.084868999999998,17.490927,17.924262,18.372943,19.04733,19.348477,19.574914,19.724082,19.944093,20.196116,20.834841
70-2806111,,,,,,,,,,,,,,,,,0,0.178092,1.085429,1.59561,1.908352,2.599125,5.050822999999999,6.020066,6.540311,6.921717,7.502612,8.199358,9.513589,9.969664999999999,10.290994999999999,10.647980999999998,11.075650999999997,11.393119999999996,11.624164999999996,12.421916999999997,13.439882999999996,13.713402999999996,14.283739999999996,14.587961999999996,15.241215999999996,15.717832999999995,16.449647999999996,16.855705999999998,17.289040999999997,17.737721999999998,18.412108999999997,18.713255999999998,18.939693,19.088860999999998,19.308871999999997,19.560895,20.19962
71-2806109,,,,,,,,,,,,,,,,,,0,0.9073370000000001,1.417518,1.7302600000000001,2.421033,4.872731,5.8419740000000004,6.3622190000000005,6.743625000000001,7.324520000000001,8.021266,9.335497,9.791573,10.112903,10.469888999999998,10.897558999999998,11.215027999999997,11.446072999999997,12.243824999999998,13.261790999999997,13.535310999999997,14.105647999999997,14.409869999999996,15.063123999999997,15.539740999999996,16.271555999999997,16.677614,17.110948999999998,17.55963,18.234016999999998,18.535163999999998,18.761601,18.910769,19.130779999999998,19.382803,20.021528
72-2806107,,,,,,,,,,,,,,,,,,,0,0.510181,0.8229230000000001,1.513696,3.965394,4.934637,5.4548820000000005,5.836288000000001,6.4171830000000005,7.113929000000001,8.42816,8.884236,9.205566,9.562552,9.990222,10.307690999999998,10.538735999999998,11.336488,12.354453999999999,12.627973999999998,13.198310999999999,13.502532999999998,14.155786999999998,14.632403999999998,15.364218999999997,15.770276999999997,16.203611999999996,16.652292999999997,17.326679999999996,17.627826999999996,17.854263999999997,18.003431999999997,18.223442999999996,18.475465999999997,19.114190999999998
73-2806105,,,,,,,,,,,,,,,,,,,,0,0.312742,1.003515,3.4552129999999996,4.424455999999999,4.944700999999999,5.3261069999999995,5.907001999999999,6.6037479999999995,7.917978999999999,8.374054999999998,8.695384999999998,9.052370999999997,9.480040999999996,9.797509999999996,10.028554999999995,10.826306999999996,11.844272999999996,12.117792999999995,12.688129999999996,12.992351999999995,13.645605999999995,14.122222999999995,14.854037999999994,15.260095999999994,15.693430999999993,16.142111999999994,16.816498999999993,17.117645999999993,17.344082999999994,17.493250999999994,17.713261999999993,17.965284999999994,18.604009999999995
74-2806103,,,,,,,,,,,,,,,,,,,,,0,0.690773,3.142471,4.111714,4.631959,5.013365,5.59426,6.291006,7.605237000000001,8.061313,8.382643,8.739629,9.167299,9.484767999999999,9.715812999999999,10.513565,11.531531,11.805050999999999,12.375388,12.679609999999998,13.332863999999999,13.809480999999998,14.541295999999997,14.947353999999997,15.380688999999997,15.829369999999997,16.503756999999997,16.804903999999997,17.031340999999998,17.180508999999997,17.400519999999997,17.652542999999998,18.291268
