순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2805948,7-2805949,8-2800371,9-2803056,10-2802651,11-2805435,12-2803096,13-2803112,14-2803119,15-2806906,16-2802763,17-2802635,18-2802730,19-2802727,20-2802718,21-2802712,22-2802708,23-2802738,24-2802728,25-2802744,26-2802767,27-2802785,28-2802812,29-2802844,30-2802867,31-2805711,32-2802393,33-2802395,34-2802399,35-2802406,36-2802412,37-2802372,38-2802474,39-2802487,40-2802530,41-2802546,42-2802562,43-2802571,44-2802576,45-2802585,46-2802374,47-2802588
11-2805435,,,,,,,,,,,0,0.289919,0.58571,0.7533329999999999,1.1187989999999999,1.774484,2.592006,3.0909050000000002,3.54592,3.9897400000000003,4.210634000000001,4.787251,5.576708,6.080359,6.421317999999999,6.733969999999999,7.080884999999999,7.382638999999999,7.625931,7.851160999999999,8.397057,8.867591000000001,9.304895,9.790824,10.435525,10.7868,11.241211999999999,11.636294999999999,11.854935999999999,12.271106999999999,12.776584,13.100358,13.393866,13.672142,14.099103,14.307317,15.0917
12-2803096,,,,,,,,,,,,0,0.29579099999999997,0.463414,0.8288800000000001,1.4845650000000001,2.302087,2.800986,3.256001,3.699821,3.920715,4.497332,5.286789,5.79044,6.131399,6.444051,6.790966,7.09272,7.336012,7.561242,8.107138,8.577672000000002,9.014976,9.500905000000001,10.145606,10.496881,10.951293,11.346376,11.565017,11.981188,12.486665,12.810439,13.103947,13.382223,13.809184,14.017398,14.801781
13-2803112,,,,,,,,,,,,,0,0.167623,0.533089,1.188774,2.006296,2.5051949999999996,2.9602099999999996,3.4040299999999997,3.6249239999999996,4.201541,4.990997999999999,5.494648999999999,5.835607999999999,6.148259999999999,6.495174999999999,6.796928999999999,7.040220999999999,7.265450999999999,7.811346999999999,8.281880999999998,8.719184999999998,9.205113999999998,9.849814999999998,10.201089999999997,10.655501999999997,11.050584999999996,11.269225999999996,11.685396999999996,12.190873999999997,12.514647999999998,12.808155999999997,13.086431999999997,13.513392999999997,13.721606999999997,14.505989999999997
14-2803119,,,,,,,,,,,,,,0,0.365466,1.0211510000000001,1.838673,2.3375719999999998,2.7925869999999997,3.236407,3.4573009999999997,4.033918,4.8233749999999995,5.327026,5.667985,5.980637,6.327552,6.629306,6.872598,7.097828,7.643724,8.114258,8.551561999999999,9.037491,9.682191999999999,10.033466999999998,10.487878999999998,10.882961999999997,11.101602999999997,11.517773999999998,12.023250999999998,12.347024999999999,12.640532999999998,12.918808999999998,13.345769999999998,13.553983999999998,14.338366999999998
15-2806906,,,,,,,,,,,,,,,0,0.6556850000000001,1.473207,1.972106,2.4271209999999996,2.8709409999999997,3.0918349999999997,3.668452,4.457909,4.96156,5.302519,5.615171,5.962086,6.26384,6.507132,6.732362,7.278258,7.748792,8.186096,8.672025,9.316726,9.668000999999999,10.122412999999998,10.517495999999998,10.736136999999998,11.152307999999998,11.657784999999999,11.981558999999999,12.275066999999998,12.553342999999998,12.980303999999999,13.188517999999998,13.972900999999998
16-2802763,,,,,,,,,,,,,,,,0,0.817522,1.316421,1.771436,2.215256,2.43615,3.012767,3.8022240000000003,4.305875,4.646834,4.959486,5.306401,5.608155,5.851447,6.076677,6.622573,7.093107,7.530411,8.01634,8.661040999999999,9.012315999999998,9.466727999999998,9.861810999999998,10.080451999999998,10.496622999999998,11.002099999999999,11.325873999999999,11.619381999999998,11.897657999999998,12.324618999999998,12.532832999999998,13.317215999999998
17-2802635,,,,,,,,,,,,,,,,,0,0.498899,0.9539139999999999,1.3977339999999998,1.6186279999999997,2.195245,2.984702,3.488353,3.829312,4.141964,4.488879,4.790633,5.033925,5.259155,5.805051,6.2755849999999995,6.712889,7.198817999999999,7.843518999999999,8.194793999999998,8.649205999999998,9.044288999999997,9.262929999999997,9.679100999999998,10.184577999999998,10.508351999999999,10.801859999999998,11.080135999999998,11.507096999999998,11.715310999999998,12.499693999999998
18-2802730,,,,,,,,,,,,,,,,,,0,0.45501499999999995,0.8988349999999999,1.119729,1.6963460000000001,2.485803,2.9894540000000003,3.330413,3.643065,3.98998,4.291734,4.535026,4.760256,5.306152,5.776686,6.21399,6.6999189999999995,7.344619999999999,7.695894999999999,8.150307,8.54539,8.764031,9.180202,9.685679,10.009453,10.302961,10.581237,11.008198,11.216412,12.000795
19-2802727,,,,,,,,,,,,,,,,,,,0,0.44382,0.664714,1.2413310000000002,2.0307880000000003,2.5344390000000003,2.8753980000000006,3.1880500000000005,3.5349650000000006,3.8367190000000004,4.080011000000001,4.3052410000000005,4.8511370000000005,5.321671,5.758975,6.244904,6.8896049999999995,7.24088,7.695291999999999,8.090375,8.309016,8.725187,9.230664,9.554438000000001,9.847946,10.126222,10.553183,10.761397,11.54578
20-2802718,,,,,,,,,,,,,,,,,,,,0,0.220894,0.7975110000000001,1.5869680000000002,2.0906190000000002,2.431578,2.74423,3.091145,3.392899,3.6361909999999997,3.8614209999999995,4.407317,4.877851,5.315155,5.8010839999999995,6.445784999999999,6.797059999999999,7.251471999999999,7.646554999999998,7.865195999999998,8.281366999999998,8.786843999999999,9.110617999999999,9.404125999999998,9.682401999999998,10.109362999999998,10.317576999999998,11.101959999999998
21-2802712,,,,,,,,,,,,,,,,,,,,,0,0.576617,1.366074,1.869725,2.210684,2.523336,2.870251,3.172005,3.415297,3.6405269999999996,4.186423,4.656956999999999,5.0942609999999995,5.580189999999999,6.2248909999999995,6.576166,7.030577999999999,7.425660999999999,7.644301999999999,8.060472999999998,8.565949999999999,8.889724,9.183231999999999,9.461507999999998,9.888468999999999,10.096682999999999,10.881065999999999
22-2802708,,,,,,,,,,,,,,,,,,,,,,0,0.789457,1.2931080000000001,1.6340670000000002,1.946719,2.293634,2.595388,2.8386799999999996,3.0639099999999995,3.6098059999999994,4.08034,4.517644,5.003572999999999,5.648273999999999,5.999548999999999,6.453960999999999,6.849043999999998,7.067684999999998,7.4838559999999985,7.9893329999999985,8.313106999999999,8.606614999999998,8.884890999999998,9.311851999999998,9.520065999999998,10.304448999999998
23-2802738,,,,,,,,,,,,,,,,,,,,,,,0,0.5036510000000001,0.8446100000000001,1.157262,1.504177,1.8059310000000002,2.049223,2.274453,2.8203489999999998,3.290883,3.728187,4.214116,4.858817,5.210092,5.664504,6.059587,6.2782279999999995,6.694399,7.199876,7.52365,7.817158,8.095434000000001,8.522395000000001,8.730609000000001,9.514992000000001
24-2802728,,,,,,,,,,,,,,,,,,,,,,,,0,0.340959,0.6536109999999999,1.000526,1.30228,1.5455720000000002,1.7708020000000002,2.316698,2.7872320000000004,3.2245360000000005,3.7104650000000006,4.3551660000000005,4.706441000000001,5.160853,5.555936,5.774577,6.190748,6.696225,7.019999,7.313507,7.591783,8.018744,8.226958,9.011341
25-2802744,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312652,0.659567,0.9613210000000001,1.2046130000000002,1.4298430000000002,1.9757390000000004,2.4462730000000006,2.8835770000000007,3.369506000000001,4.014207000000001,4.365482000000001,4.819894000000001,5.214977,5.433618,5.849789,6.355266,6.6790400000000005,6.972548000000001,7.250824000000001,7.677785000000001,7.885999000000001,8.670382
26-2802767,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34691500000000003,0.648669,0.891961,1.117191,1.663087,2.1336209999999998,2.570925,3.056854,3.701555,4.05283,4.507242,4.902324999999999,5.120965999999999,5.5371369999999995,6.0426139999999995,6.366388,6.659896,6.938172,7.365133,7.573347,8.35773
27-2802785,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301754,0.545046,0.7702760000000001,1.3161720000000001,1.7867060000000001,2.2240100000000003,2.7099390000000003,3.3546400000000003,3.705915,4.160327,4.555409999999999,4.774050999999999,5.1902219999999994,5.695698999999999,6.019473,6.312981,6.591257,7.018218,7.226432,8.010815
28-2802812,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243292,0.468522,1.014418,1.484952,1.922256,2.408185,3.052886,3.404161,3.8585730000000003,4.253656,4.472297,4.8884680000000005,5.393945,5.717719000000001,6.011227000000001,6.289503000000001,6.716464000000001,6.924678000000001,7.709061000000001
29-2802844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22523,0.7711260000000001,1.24166,1.678964,2.1648929999999997,2.8095939999999997,3.160869,3.615281,4.010364,4.229005,4.645176,5.150653,5.474427,5.7679350000000005,6.0462110000000004,6.473172000000001,6.681386000000001,7.465769000000001
30-2802867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545896,1.0164300000000002,1.453734,1.9396630000000001,2.584364,2.935639,3.390051,3.785134,4.003775,4.419946,4.925423,5.249197000000001,5.542705000000001,5.820981000000001,6.247942000000001,6.456156000000001,7.240539000000001
31-2805711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.470534,0.9078379999999999,1.393767,2.038468,2.389743,2.844155,3.2392380000000003,3.457879,3.87405,4.379527,4.703301000000001,4.996809000000001,5.275085000000001,5.702046000000001,5.910260000000001,6.694643000000001
32-2802393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43730399999999997,0.923233,1.567934,1.919209,2.373621,2.768704,2.987345,3.4035159999999998,3.9089929999999997,4.232767,4.526275,4.804551,5.231512,5.439726,6.224109
33-2802395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.485929,1.13063,1.481905,1.936317,2.3314,2.550041,2.9662119999999996,3.4716889999999996,3.7954629999999994,4.088970999999999,4.367246999999999,4.794207999999999,5.002421999999999,5.786804999999999
34-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.644701,0.995976,1.450388,1.845471,2.064112,2.480283,2.98576,3.3095339999999998,3.603042,3.881318,4.308279,4.516493,5.300876
35-2802406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351275,0.805687,1.2007700000000001,1.4194110000000002,1.8355820000000003,2.3410590000000004,2.6648330000000002,2.9583410000000003,3.2366170000000003,3.6635780000000002,3.871792,4.656175
36-2802412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454412,0.849495,1.068136,1.484307,1.9897840000000002,2.313558,2.607066,2.885342,3.312303,3.520517,4.3049
37-2802372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395083,0.6137239999999999,1.029895,1.5353720000000002,1.8591460000000002,2.152654,2.43093,2.857891,3.066105,3.850488
38-2802474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21864099999999997,0.6348119999999999,1.140289,1.4640630000000001,1.757571,2.035847,2.462808,2.671022,3.455405
39-2802487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416171,0.921648,1.245422,1.5389300000000001,1.817206,2.244167,2.452381,3.236764
40-2802530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5054770000000001,0.829251,1.1227589999999998,1.4010349999999998,1.8279959999999997,2.0362099999999996,2.8205929999999997
41-2802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32377399999999995,0.6172819999999999,0.8955579999999999,1.3225189999999998,1.5307329999999997,2.3151159999999997
42-2802562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293508,0.5717840000000001,0.998745,1.206959,1.991342
43-2802571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278276,0.705237,0.913451,1.6978339999999998
44-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426961,0.6351749999999999,1.4195579999999999
45-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20821399999999998,0.992597
46-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7843829999999999
47-2802588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
