순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801665,12-2801604,13-2801520,14-2801485,15-2801450,16-2804871,17-2801387,18-2801368,19-2801353,20-2801350,21-2801330,22-2801287,23-2801270,24-2801057,25-2801035,26-2801027,27-2800998,28-2800971,29-2800841,30-2800840,31-2800839,32-2800981,33-2800992,34-2800526,35-2800528,36-2800532,37-2800535,38-2800544,39-2804975,40-2800560,41-2800569,42-2807222,43-2800563,44-2806626,45-2807223,46-2806160,47-2807520,48-2807504,49-2803359,50-2803214,51-2805065,52-2803360,53-2805324,54-2803380,55-2803377,56-2805199,57-2805233,58-2805235,59-2805245,60-2805244,61-2805238,62-2805240,63-2805241,64-2805201,65-2805942,66-2803372,67-2803369,68-2803364,69-2805057,70-2805247
1-2801795,0,0.411063,0.644956,1.012276,1.383547,1.788005,2.118594,2.663286,3.055166,3.5265299999999997,3.7942139999999998,4.439164,4.972836,5.283844,5.6030690000000005,5.941668000000001,6.2360690000000005,6.573751000000001,6.983366,7.147397,7.4431389999999995,7.874611999999999,8.268973999999998,9.283884999999998,9.647982999999998,9.815366999999998,10.246256999999998,10.606693999999997,11.187773999999997,11.688195999999998,11.990724999999998,12.315034999999998,12.669998999999999,14.633258999999999,14.961739,15.347113,15.766123,16.587986,16.884303,18.215657,18.946201,19.277724,19.632685,20.20357,20.892079,21.363061,24.811466999999997,34.652666999999994,46.81833699999999,46.996013999999995,47.281065999999996,48.838649,49.648771999999994,54.00075399999999,54.60436099999999,55.11743399999999,55.52466499999999,56.173154999999994,57.116558999999995,57.87921899999999,58.23283099999999,58.755844999999994,59.348532999999996,60.080507999999995,60.542669,60.945009,61.467804,62.082683,62.727288,63.453463
2-2801793,,0,0.233893,0.601213,0.972484,1.376942,1.7075310000000001,2.252223,2.644103,3.1154669999999998,3.383151,4.0281009999999995,4.561773,4.872781,5.192006,5.530605,5.825006,6.162688,6.572303,6.736333999999999,7.032075999999999,7.463548999999999,7.857910999999999,8.872822,9.23692,9.404304,9.835194,10.195630999999999,10.776710999999999,11.277133,11.579661999999999,11.903972,12.258936,14.222196,14.550676000000001,14.936050000000002,15.355060000000002,16.176923000000002,16.47324,17.804594,18.535138,18.866661,19.221622,19.792507,20.481016,20.951998,24.400403999999998,34.241603999999995,46.407273999999994,46.584951,46.870003,48.427586,49.237708999999995,53.589690999999995,54.19329799999999,54.70637099999999,55.11360199999999,55.762091999999996,56.705496,57.46815599999999,57.82176799999999,58.344781999999995,58.93747,59.669444999999996,60.131606,60.533946,61.056741,61.671620000000004,62.316225,63.0424
3-2801779,,,0,0.36732,0.738591,1.143049,1.473638,2.0183299999999997,2.4102099999999997,2.8815739999999996,3.1492579999999997,3.794208,4.3278799999999995,4.638888,4.958113,5.296712,5.591113,5.928795,6.33841,6.502440999999999,6.798182999999999,7.2296559999999985,7.624017999999999,8.638929,9.003027,9.170411,9.601301,9.961737999999999,10.542817999999999,11.043239999999999,11.345768999999999,11.670079,12.025043,13.988303,14.316783000000001,14.702157000000001,15.121167000000002,15.943030000000002,16.239347000000002,17.570701000000003,18.301245,18.632768000000002,18.987729,19.558614000000002,20.247123000000002,20.718105,24.166511,34.007711,46.173381,46.351058,46.63611,48.193693,49.003816,53.355798,53.959405,54.472477999999995,54.879709,55.528199,56.471603,57.234263,57.587875,58.110889,58.703577,59.435552,59.897713,60.300053000000005,60.82284800000001,61.43772700000001,62.08233200000001,62.808507000000006
4-2801766,,,,0,0.371271,0.775729,1.106318,1.6510099999999999,2.04289,2.5142539999999998,2.781938,3.426888,3.96056,4.271568,4.590793000000001,4.929392000000001,5.223793000000001,5.561475000000001,5.97109,6.135121,6.4308629999999996,6.862335999999999,7.256697999999999,8.271609,8.635707,8.803091,9.233981,9.594418,10.175498,10.67592,10.978449,11.302759,11.657723,13.620983,13.949463000000002,14.334837000000002,14.753847000000002,15.575710000000003,15.872027000000003,17.203381000000004,17.933925000000002,18.265448000000003,18.620409000000002,19.191294000000003,19.879803000000003,20.350785000000002,23.799191,33.640391,45.806061,45.983738,46.26879,47.826373000000004,48.636496,52.988478,53.592085,54.105157999999996,54.512389,55.160879,56.104283,56.866943,57.220555,57.743569,58.336257,59.068232,59.530393000000004,59.932733000000006,60.45552800000001,61.07040700000001,61.71501200000001,62.441187000000006
5-2801756,,,,,0,0.404458,0.735047,1.279739,1.671619,2.142983,2.410667,3.0556170000000002,3.5892890000000004,3.9002970000000006,4.219522,4.558121000000001,4.8525220000000004,5.1902040000000005,5.599819,5.76385,6.059591999999999,6.491064999999999,6.885426999999999,7.900338,8.264436,8.43182,8.86271,9.223146999999999,9.804227,10.304649,10.607178,10.931488,11.286452,13.249712,13.578192000000001,13.963566000000002,14.382576000000002,15.204439000000002,15.500756000000003,16.832110000000004,17.562654000000002,17.894177000000003,18.249138000000002,18.820023000000003,19.508532000000002,19.979514,23.42792,33.26912,45.43479,45.612467,45.897519,47.455102000000004,48.265225,52.617207,53.220814,53.733886999999996,54.141118,54.789608,55.733012,56.495672,56.849284,57.372298,57.964986,58.696961,59.159122,59.561462000000006,60.08425700000001,60.69913600000001,61.34374100000001,62.069916000000006
6-2801749,,,,,,0,0.33058899999999997,0.875281,1.267161,1.738525,2.006209,2.6511590000000003,3.1848310000000004,3.4958390000000006,3.8150640000000005,4.153663000000001,4.4480640000000005,4.7857460000000005,5.195361,5.359392,5.655133999999999,6.086606999999999,6.480968999999999,7.49588,7.859978,8.027362,8.458252,8.818689,9.399769,9.900191,10.20272,10.52703,10.881994,12.845254,13.173734000000001,13.559108000000002,13.978118000000002,14.799981000000002,15.096298000000003,16.427652000000002,17.158196,17.489719,17.84468,18.415565,19.104074,19.575056,23.023462,32.864661999999996,45.030331999999994,45.208009,45.493061,47.050644,47.860766999999996,52.212748999999995,52.81635599999999,53.32942899999999,53.73665999999999,54.385149999999996,55.328554,56.091213999999994,56.44482599999999,56.967839999999995,57.560528,58.292502999999996,58.754664,59.157004,59.679799,60.294678000000005,60.939283,61.665458
7-2801743,,,,,,,0,0.544692,0.936572,1.4079359999999999,1.6756199999999999,2.32057,2.854242,3.1652500000000003,3.484475,3.823074,4.117475,4.455157,4.864771999999999,5.028802999999999,5.324544999999999,5.756017999999998,6.150379999999998,7.165290999999998,7.529388999999998,7.6967729999999985,8.127662999999998,8.488099999999998,9.069179999999998,9.569601999999998,9.872130999999998,10.196440999999998,10.551404999999999,12.514664999999999,12.843145,13.228519,13.647529,14.469392000000001,14.765709000000001,16.097063000000002,16.827607,17.15913,17.514091,18.084976,18.773485,19.244467,22.692873,32.534073,44.699743,44.87742,45.162472,46.720055,47.530178,51.88216,52.485766999999996,52.998839999999994,53.406071,54.054561,54.997965,55.760625,56.114236999999996,56.637251,57.229939,57.961914,58.424075,58.826415000000004,59.34921000000001,59.96408900000001,60.60869400000001,61.334869000000005
8-2801185,,,,,,,,0,0.39188,0.863244,1.130928,1.775878,2.30955,2.6205580000000004,2.9397830000000003,3.278382,3.5727830000000003,3.9104650000000003,4.32008,4.4841109999999995,4.779852999999999,5.211325999999999,5.605687999999999,6.620598999999999,6.984696999999999,7.152080999999999,7.582970999999999,7.943407999999999,8.524487999999998,9.024909999999998,9.327438999999998,9.651748999999999,10.006713,11.969973,12.298453,12.683827,13.102837000000001,13.924700000000001,14.221017000000002,15.552371,16.282915,16.614438,16.969399,17.540284,18.228793,18.699775,22.148180999999997,31.989380999999998,44.155051,44.332728,44.61778,46.175363000000004,46.985486,51.337468,51.941075,52.454147999999996,52.861379,53.509869,54.453273,55.215933,55.569545,56.092559,56.685247000000004,57.417222,57.879383000000004,58.28172300000001,58.80451800000001,59.41939700000001,60.06400200000001,60.79017700000001
9-2801687,,,,,,,,,0,0.471364,0.739048,1.383998,1.9176700000000002,2.2286780000000004,2.5479030000000003,2.886502,3.1809030000000003,3.5185850000000003,3.9282000000000004,4.092231,4.387973,4.819445999999999,5.213807999999999,6.228719,6.592817,6.760201,7.191091,7.551528,8.132608000000001,8.633030000000002,8.935559000000001,9.259869000000002,9.614833000000003,11.578093000000003,11.906573000000003,12.291947000000004,12.710957000000004,13.532820000000005,13.829137000000005,15.160491000000004,15.891035000000004,16.222558000000003,16.577519000000002,17.148404000000003,17.836913000000003,18.307895000000002,21.756301,31.597501,43.763171,43.940848,44.2259,45.783483000000004,46.593606,50.945588,51.549195,52.062267999999996,52.469499,53.117989,54.061393,54.824053,55.177665,55.700679,56.293367,57.025342,57.487503000000004,57.889843000000006,58.41263800000001,59.02751700000001,59.67212200000001,60.39829700000001
10-2801184,,,,,,,,,,0,0.26768400000000003,0.9126340000000001,1.446306,1.757314,2.076539,2.415138,2.709539,3.047221,3.456836,3.620867,3.9166090000000002,4.348082,4.742444,5.7573550000000004,6.121453000000001,6.288837000000001,6.719727000000001,7.080164000000001,7.661244000000001,8.161666,8.464195,8.788505,9.143469000000001,11.106729000000001,11.435209000000002,11.820583000000003,12.239593000000003,13.061456000000003,13.357773000000003,14.689127000000003,15.419671000000003,15.751194000000003,16.106155000000005,16.677040000000005,17.365549000000005,17.836531000000004,21.284937000000003,31.126137000000003,43.291807000000006,43.46948400000001,43.75453600000001,45.31211900000001,46.12224200000001,50.47422400000001,51.077831,51.590904,51.998135000000005,52.64662500000001,53.59002900000001,54.352689000000005,54.706301,55.22931500000001,55.82200300000001,56.55397800000001,57.01613900000001,57.41847900000001,57.941274000000014,58.556153000000016,59.200758000000015,59.92693300000001
