순번_정류장ID,1-2803221,2-2803159,3-2805513,4-2806606,5-2805639,6-2805702,7-2805700,8-2805698,9-2806024,10-2805696,11-2805694,12-2805636,13-2805692,14-2805703,15-2805975,16-2803158,17-2803654,18-2803157,19-2803651,20-2806491,21-2803182,22-2803678,23-2803679,24-2803155,25-2805705,26-2803198,27-2806037,28-2803656,29-2806607,30-2805970,31-2805972,32-2807630,33-2807300,34-2803298,35-2803190,36-2805833,37-2803288,38-2803285,39-2803650,40-2803291,41-2803296,42-2803179,43-2807232,44-2807362
1-2803221,0,0.396896,1.307537,1.798392,2.157403,2.491759,2.683812,3.4812380000000003,3.6898090000000003,4.008929,4.98787,5.403175,5.8389050000000005,6.1272020000000005,6.79436,7.056235,7.442879,7.875133,8.229249,8.551487999999999,8.978466999999998,9.477339999999998,9.765266999999998,10.238064999999997,11.106246999999996,12.381509999999995,12.908449999999995,13.228803999999995,13.606958999999994,14.120908999999994,14.428515999999995,14.951436999999995,15.424752999999995,15.987041999999995,16.318251999999994,16.620038999999995,17.091677999999995,17.541982999999995,17.784209999999995,18.046248999999996,18.194774999999996,18.491416999999995,28.300394999999995,28.679558999999994
2-2803159,,0,0.910641,1.401496,1.760507,2.094863,2.286916,3.0843420000000004,3.2929130000000004,3.6120330000000003,4.590974,5.006279,5.4420090000000005,5.730306000000001,6.397464,6.659339,7.045983,7.478237,7.832353,8.154592000000001,8.581571,9.080444,9.368371,9.841168999999999,10.709350999999998,11.984613999999997,12.511553999999997,12.831907999999997,13.210062999999996,13.724012999999996,14.031619999999997,14.554540999999997,15.027856999999997,15.590145999999997,15.921355999999998,16.223142999999997,16.694781999999996,17.145086999999997,17.387313999999996,17.649352999999998,17.797879,18.094520999999997,27.903498999999996,28.282662999999996
3-2805513,,,0,0.49085500000000004,0.849866,1.184222,1.3762750000000001,2.1737010000000003,2.3822720000000004,2.7013920000000002,3.680333,4.095638,4.5313680000000005,4.8196650000000005,5.486823,5.748698,6.135342,6.567596,6.921712,7.243951,7.67093,8.169803,8.45773,8.930527999999999,9.79871,11.073972999999999,11.600912999999998,11.921266999999999,12.299421999999998,12.813371999999998,13.120978999999998,13.643899999999999,14.117215999999999,14.679504999999999,15.010715,15.312501999999999,15.784140999999998,16.234446,16.476672999999998,16.738712,16.887238,17.18388,26.992858,27.372021999999998
4-2806606,,,,0,0.359011,0.6933670000000001,0.8854200000000001,1.682846,1.8914170000000001,2.210537,3.189478,3.604783,4.040513,4.32881,4.9959679999999995,5.257842999999999,5.644487,6.076741,6.4308570000000005,6.753096,7.180075,7.678948,7.966875,8.439672999999999,9.307855,10.583117999999999,11.110057999999999,11.430411999999999,11.808566999999998,12.322516999999998,12.630123999999999,13.153044999999999,13.626361,14.188649999999999,14.51986,14.821646999999999,15.293285999999998,15.743590999999999,15.985817999999998,16.247857,16.396383,16.693025,26.502003,26.881166999999998
5-2805639,,,,,0,0.334356,0.526409,1.3238349999999999,1.532406,1.8515259999999998,2.8304669999999996,3.2457719999999997,3.6815019999999996,3.9697989999999996,4.636957,4.898832,5.285475999999999,5.7177299999999995,6.071846,6.394085,6.821064,7.3199369999999995,7.607863999999999,8.080661999999998,8.948843999999998,10.224106999999997,10.751046999999996,11.071400999999996,11.449555999999996,11.963505999999995,12.271112999999996,12.794033999999996,13.267349999999997,13.829638999999997,14.160848999999997,14.462635999999996,14.934274999999996,15.384579999999996,15.626806999999996,15.888845999999996,16.037371999999994,16.334013999999993,26.142991999999992,26.522155999999992
6-2805702,,,,,,0,0.192053,0.989479,1.19805,1.5171700000000001,2.496111,2.911416,3.347146,3.635443,4.302601,4.564476,4.9511199999999995,5.383374,5.73749,6.059729,6.486708,6.985581,7.273508,7.746306,8.614488,9.889751,10.416691,10.737045,11.1152,11.62915,11.936757,12.459678,12.932994,13.495283,13.826493000000001,14.12828,14.599919,15.050224,15.292451,15.55449,15.703016,15.999658,25.808636,26.1878
7-2805700,,,,,,,0,0.797426,1.005997,1.325117,2.304058,2.719363,3.155093,3.44339,4.110548,4.3724229999999995,4.759067,5.191321,5.545437000000001,5.867676,6.2946550000000006,6.793528,7.081455,7.554253,8.422435,9.697697999999999,10.224637999999999,10.544991999999999,10.923146999999998,11.437096999999998,11.744703999999999,12.267624999999999,12.740941,13.30323,13.63444,13.936226999999999,14.407865999999999,14.858170999999999,15.100397999999998,15.362436999999998,15.510962999999999,15.807604999999999,25.616583,25.995746999999998
8-2805698,,,,,,,,0,0.208571,0.5276909999999999,1.5066319999999997,1.9219369999999998,2.3576669999999997,2.6459639999999998,3.313122,3.5749969999999998,3.9616409999999997,4.393895,4.748011,5.07025,5.497229,5.996102,6.284028999999999,6.7568269999999995,7.6250089999999995,8.900272,9.427211999999999,9.747565999999999,10.125720999999999,10.639670999999998,10.947277999999999,11.470199,11.943515,12.505804,12.837014,13.138800999999999,13.610439999999999,14.060744999999999,14.302971999999999,14.565010999999998,14.713536999999999,15.010178999999999,24.819156999999997,25.198320999999996
9-2806024,,,,,,,,,0,0.31911999999999996,1.298061,1.713366,2.149096,2.437393,3.1045510000000003,3.366426,3.75307,4.1853240000000005,4.539440000000001,4.8616790000000005,5.288658000000001,5.787531,6.075458,6.548256,7.416438,8.691701,9.218641,9.538995,9.91715,10.431099999999999,10.738707,11.261628,11.734944,12.297233,12.628443,12.93023,13.401869,13.852174,14.094401,14.35644,14.504966,14.801608,24.610585999999998,24.989749999999997
10-2805696,,,,,,,,,,0,0.978941,1.3942459999999999,1.8299759999999998,2.118273,2.785431,3.047306,3.43395,3.8662039999999998,4.22032,4.542559,4.969538,5.468411,5.7563379999999995,6.229136,7.097318,8.372581,8.899521,9.219875,9.59803,10.111979999999999,10.419587,10.942508,11.415824,11.978113,12.309323000000001,12.61111,13.082749,13.533054,13.775281,14.03732,14.185846,14.482488,24.291466,24.67063
11-2805694,,,,,,,,,,,0,0.41530500000000004,0.851035,1.139332,1.8064900000000002,2.068365,2.455009,2.887263,3.241379,3.563618,3.990597,4.48947,4.777397,5.250195,6.118377,7.3936399999999995,7.920579999999999,8.240934,8.619088999999999,9.133038999999998,9.440646,9.963567,10.436883,10.999172,11.330382,11.632169,12.103807999999999,12.554113,12.796339999999999,13.058378999999999,13.206904999999999,13.503547,23.312525,23.691689
12-2805636,,,,,,,,,,,,0,0.43573,0.724027,1.3911850000000001,1.6530600000000002,2.0397040000000004,2.4719580000000003,2.826074,3.1483130000000004,3.575292,4.074165,4.362092,4.83489,5.703072,6.9783349999999995,7.505274999999999,7.825628999999999,8.203783999999999,8.717733999999998,9.025341,9.548262,10.021578,10.583867,10.915077,11.216864,11.688502999999999,12.138808,12.381034999999999,12.643073999999999,12.791599999999999,13.088242,22.897219999999997,23.276383999999997
