순번_정류장ID,42-2805764,43-2803452,44-2803434,45-2803436,46-2803437,47-2803431,48-2803435,49-2800899,50-2800896,51-2800894,52-2800892,53-2800403,54-2800419,55-2800430,56-2800432,57-2800435,58-2800440,59-2800446,60-2800393,61-2800472,62-2800478,63-2800482,64-2800488,65-2800481,66-2805944,67-2803595,68-2800468,69-2800465,70-2800462,71-2800460,72-2800453,73-2800445,74-2800437,75-2800416,76-2804855,77-2800343,78-2800303
42-2805764,0,0.671955,1.1310669999999998,1.4212879999999999,1.9351509999999998,2.3216189999999997,2.8635319999999997,10.322987,10.759772,11.303387,11.932414000000001,13.200262000000002,13.528538000000003,14.616435000000003,15.120841000000002,15.415731000000003,15.641665000000003,16.404575000000005,17.011073000000003,17.877208000000003,18.022858000000003,18.240170000000003,18.434176000000004,18.709941000000004,18.998158000000004,19.307711000000005,19.530022000000006,19.826998000000007,20.09978200000001,20.34591900000001,20.770820000000008,21.162028000000007,21.484357000000006,22.248596000000006,22.663306000000006,23.094384000000005,23.228539000000005
43-2803452,,0,0.45911199999999996,0.749333,1.263196,1.649664,2.191577,9.651032,10.087817000000001,10.631432,11.260459,12.528307000000002,12.856583000000002,13.944480000000002,14.448886000000002,14.743776000000002,14.969710000000003,15.732620000000002,16.339118000000003,17.205253000000003,17.350903000000002,17.568215000000002,17.762221000000004,18.037986000000004,18.326203000000003,18.635756000000004,18.858067000000005,19.155043000000006,19.427827000000008,19.67396400000001,20.098865000000007,20.490073000000006,20.812402000000006,21.576641000000006,21.991351000000005,22.422429000000005,22.556584000000004
44-2803434,,,0,0.290221,0.804084,1.190552,1.732465,9.19192,9.628705,10.17232,10.801347,12.069195,12.397471000000001,13.485368000000001,13.989774,14.284664000000001,14.510598000000002,15.273508000000001,15.880006000000002,16.746141,16.891791,17.109103,17.303109000000003,17.578874000000003,17.867091000000002,18.176644000000003,18.398955000000004,18.695931000000005,18.968715000000007,19.214852000000008,19.639753000000006,20.030961000000005,20.353290000000005,21.117529000000005,21.532239000000004,21.963317000000004,22.097472000000003
45-2803436,,,,0,0.513863,0.900331,1.442244,8.901699,9.338484000000001,9.882099,10.511126,11.778974000000002,12.107250000000002,13.195147000000002,13.699553000000002,13.994443000000002,14.220377000000003,14.983287000000002,15.589785000000003,16.455920000000003,16.601570000000002,16.818882000000002,17.012888000000004,17.288653000000004,17.576870000000003,17.886423000000004,18.108734000000005,18.405710000000006,18.678494000000008,18.92463100000001,19.349532000000007,19.740740000000006,20.063069000000006,20.827308000000006,21.242018000000005,21.673096000000005,21.807251000000004
46-2803437,,,,,0,0.386468,0.9283809999999999,8.387836,8.824621,9.368236,9.997263,11.265111000000001,11.593387000000002,12.681284000000002,13.185690000000001,13.480580000000002,13.706514000000002,14.469424000000002,15.075922000000002,15.942057000000002,16.087707,16.305019,16.499025000000003,16.774790000000003,17.063007000000002,17.372560000000004,17.594871000000005,17.891847000000006,18.164631000000007,18.410768000000008,18.835669000000006,19.226877000000005,19.549206000000005,20.313445000000005,20.728155000000005,21.159233000000004,21.293388000000004
47-2803431,,,,,,0,0.541913,8.001368,8.438153,8.981767999999999,9.610795,10.878643,11.206919000000001,12.294816,12.799222,13.094112,13.320046000000001,14.082956000000001,14.689454000000001,15.555589000000001,15.701239000000001,15.918551,16.112557000000002,16.388322000000002,16.676539000000002,16.986092000000003,17.208403000000004,17.505379000000005,17.778163000000006,18.024300000000007,18.449201000000006,18.840409000000005,19.162738000000004,19.926977000000004,20.341687000000004,20.772765000000003,20.906920000000003
48-2803435,,,,,,,0,7.459455,7.896240000000001,8.439855000000001,9.068882000000002,10.336730000000003,10.665006000000004,11.752903000000003,12.257309000000003,12.552199000000003,12.778133000000004,13.541043000000004,14.147541000000004,15.013676000000004,15.159326000000004,15.376638000000003,15.570644000000003,15.846409000000003,16.134626000000004,16.444179000000005,16.666490000000007,16.963466000000007,17.23625000000001,17.48238700000001,17.90728800000001,18.298496000000007,18.620825000000007,19.385064000000007,19.799774000000006,20.230852000000006,20.365007000000006
49-2800899,,,,,,,,0,0.43678500000000003,0.9803999999999999,1.609427,2.877275,3.205551,4.293448,4.797854,5.092744,5.318677999999999,6.081587999999999,6.688085999999999,7.554220999999999,7.699870999999999,7.917182999999999,8.111189,8.386954,8.675170999999999,8.984723999999998,9.207034999999998,9.504010999999998,9.776794999999998,10.022931999999997,10.447832999999997,10.839040999999998,11.161369999999998,11.925608999999998,12.340318999999997,12.771396999999997,12.905551999999997
50-2800896,,,,,,,,,0,0.543615,1.172642,2.4404899999999996,2.7687659999999994,3.8566629999999993,4.361069,4.655958999999999,4.881892999999999,5.644802999999999,6.251300999999999,7.117435999999999,7.263085999999999,7.480397999999998,7.674403999999998,7.950168999999998,8.238385999999998,8.547938999999998,8.770249999999997,9.067225999999998,9.340009999999998,9.586146999999997,10.011047999999997,10.402255999999998,10.724584999999998,11.488823999999997,11.903533999999997,12.334611999999996,12.468766999999996
51-2800894,,,,,,,,,,0,0.629027,1.8968749999999999,2.225151,3.3130479999999998,3.8174539999999997,4.112343999999999,4.338277999999999,5.101187999999999,5.707685999999999,6.573820999999999,6.719470999999999,6.936782999999998,7.130788999999998,7.406553999999998,7.6947709999999985,8.004323999999999,8.226634999999998,8.523610999999999,8.796394999999999,9.042531999999998,9.467432999999998,9.858640999999999,10.180969999999999,10.945208999999998,11.359918999999998,11.790996999999997,11.925151999999997
