순번_정류장ID,79-2805804,80-2801168,81-2803645,82-2801666,83-2801633,84-2801192,85-2801604,86-2801555,87-2801181,88-2801508,89-2801482,90-2801450,91-2801438,92-2805321,93-2801461,94-2801462,95-2804438,96-2803644,97-2800676,98-2800667,99-2800657,100-2800340,101-2800624,102-2800619,103-2806215,104-2807461,105-2806729,106-2806175,107-2806745,108-2806743,109-2806902,110-2800582,111-2800579,112-2800570,113-2800558,114-2800552,115-2800338,116-2800538,117-2800525,118-2800520,119-2800513,120-2805304,121-2800498,122-2800497,123-2800493,124-2800489,125-2800483,126-2800475,127-2800471,128-2800467,129-2800449,130-2800441,131-2800436,132-2800433,133-2800425,134-2800321,135-2803560,136-2803561,137-2803562,138-2800395,139-2800397,140-2800399,141-2800316,142-2805901,143-2800410,144-2800434,145-2800443,146-2800458,147-2800330,148-2800473,149-2805322,150-2800356,151-2800358,152-2800360
99-2800657,,,,,,,,,,,,,,,,,,,,,0,0.28815,0.833399,1.113694,1.9032049999999998,2.389293,2.7460359999999997,3.2098759999999995,3.6054729999999995,4.675115,5.021592,5.183173,5.604643,5.883809,6.126930000000001,6.410918000000001,6.685977,7.222891000000001,7.8577330000000005,8.221189,8.712266000000001,9.152181,10.168849000000002,10.448583000000001,10.948993000000002,11.392875000000002,11.592426000000001,11.825777000000002,11.957451000000002,12.190110000000002,12.846749000000003,13.655696000000002,13.949527000000003,14.199376000000003,14.885452000000003,15.482654000000002,16.483256,17.299159,17.651531,18.022,18.275492999999997,18.493118,18.640658,19.371471999999997,20.216094999999996,21.034268999999995,21.330415999999996,21.652992999999995,21.891809999999996,22.213455999999997,23.503182999999996,24.295578999999996,24.758094999999997,25.013409999999997
100-2800340,,,,,,,,,,,,,,,,,,,,,,0,0.545249,0.825544,1.615055,2.101143,2.457886,2.9217259999999996,3.3173229999999996,4.386965,4.733442,4.895023,5.316493,5.595659,5.838780000000001,6.122768000000001,6.397827,6.934741000000001,7.569583000000001,7.933039000000001,8.424116000000001,8.864031,9.880699,10.160433,10.660843,11.104725,11.304276,11.537627,11.669301,11.90196,12.558599000000001,13.367546,13.661377000000002,13.911226000000001,14.597302,15.194504,16.195106,17.011008999999998,17.363380999999997,17.733849999999997,17.987342999999996,18.204967999999997,18.352507999999997,19.083321999999995,19.927944999999994,20.746118999999993,21.042265999999994,21.364842999999993,21.603659999999994,21.925305999999996,23.215032999999995,24.007428999999995,24.469944999999996,24.725259999999995
101-2800624,,,,,,,,,,,,,,,,,,,,,,,0,0.28029499999999996,1.0698059999999998,1.5558939999999999,1.912637,2.376477,2.772074,3.841716,4.188193,4.349774,4.771244,5.05041,5.293531000000001,5.577519000000001,5.852578,6.389492000000001,7.0243340000000005,7.387790000000001,7.8788670000000005,8.318782,9.335450000000002,9.615184000000001,10.115594000000002,10.559476000000002,10.759027000000001,10.992378000000002,11.124052000000002,11.356711000000002,12.013350000000003,12.822297000000002,13.116128000000003,13.365977000000003,14.052053000000003,14.649255000000002,15.649857000000003,16.465760000000003,16.818132000000002,17.188601000000002,17.442094,17.659719000000003,17.807259000000002,18.538073,19.382696,20.20087,20.497017,20.819594,21.058411,21.380057,22.669784,23.46218,23.924696,24.180011
102-2800619,,,,,,,,,,,,,,,,,,,,,,,,0,0.789511,1.275599,1.632342,2.0961819999999998,2.4917789999999997,3.5614209999999997,3.907898,4.069479,4.4909490000000005,4.7701150000000005,5.013236000000001,5.297224000000001,5.5722830000000005,6.109197000000001,6.744039000000001,7.107495000000001,7.598572000000001,8.038487,9.055155,9.334888999999999,9.835299,10.279181,10.478731999999999,10.712083,10.843757,11.076416,11.733055,12.542002,12.835833000000001,13.085682,13.771758,14.36896,15.369562,16.185465,16.537837,16.908306,17.161799,17.379424,17.526964,18.257778,19.102400999999997,19.920574999999996,20.216721999999997,20.539298999999996,20.778115999999997,21.099762,22.389488999999998,23.181884999999998,23.644401,23.899715999999998
103-2806215,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486088,0.842831,1.306671,1.702268,2.77191,3.1183870000000002,3.279968,3.701438,3.980604,4.223725,4.507713,4.782772,5.319686,5.954528,6.317984,6.809061,7.248976,8.265644,8.545378,9.045788,9.48967,9.689221,9.922572,10.054246000000001,10.286905,10.943544000000001,11.752491000000001,12.046322000000002,12.296171000000001,12.982247000000001,13.579449,14.580051000000001,15.395954000000001,15.748326000000002,16.118795000000002,16.372288,16.589913000000003,16.737453000000002,17.468267,18.31289,19.131064,19.427211,19.749788,19.988605,20.310251,21.599978,22.392374,22.85489,23.110205
104-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356743,0.820583,1.21618,2.285822,2.632299,2.79388,3.21535,3.494516,3.737637,4.021625,4.296684,4.833598,5.46844,5.831896,6.322973,6.762888,7.779556,8.05929,8.559700000000001,9.003582000000002,9.203133000000001,9.436484000000002,9.568158000000002,9.800817000000002,10.457456000000002,11.266403000000002,11.560234000000003,11.810083000000002,12.496159000000002,13.093361000000002,14.093963000000002,14.909866000000003,15.262238000000004,15.632707000000003,15.886200000000004,16.103825000000004,16.251365000000003,16.982179000000002,17.826802,18.644976,18.941123,19.2637,19.502517,19.824163000000002,21.11389,21.906286,22.368802000000002,22.624117000000002
105-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46384,0.859437,1.929079,2.275556,2.437137,2.8586069999999997,3.1377729999999997,3.3808939999999996,3.6648819999999995,3.9399409999999997,4.476855,5.1116969999999995,5.475153,5.9662299999999995,6.4061449999999995,7.422813,7.702547,8.202957,8.646839,8.84639,9.079741,9.211415,9.444074,10.100713,10.90966,11.203491000000001,11.45334,12.139416,12.736618,13.73722,14.553123000000001,14.905495000000002,15.275964000000002,15.529457000000003,15.747082000000002,15.894622000000002,16.625436,17.470059,18.288232999999998,18.58438,18.906957,19.145774,19.46742,20.757147,21.549543,22.012059,22.267374
106-2806175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395597,1.465239,1.8117159999999999,1.9732969999999999,2.394767,2.673933,2.917054,3.2010419999999997,3.476101,4.013015,4.647857,5.011313,5.50239,5.942305,6.958973,7.238707000000001,7.739117,8.182999,8.38255,8.615901000000001,8.747575000000001,8.980234000000001,9.636873000000001,10.445820000000001,10.739651000000002,10.989500000000001,11.675576000000001,12.272778,13.273380000000001,14.089283000000002,14.441655000000003,14.812124000000003,15.065617000000003,15.283242000000003,15.430782000000002,16.161596000000003,17.006219,17.824393,18.120540000000002,18.443117,18.681934000000002,19.003580000000003,20.293307000000002,21.085703000000002,21.548219000000003,21.803534000000003
107-2806745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.069642,1.416119,1.5776999999999999,1.99917,2.278336,2.521457,2.8054449999999997,3.080504,3.617418,4.25226,4.615716,5.106793,5.546708,6.563376,6.84311,7.34352,7.787402,7.986953,8.220304,8.351978,8.584637,9.241276000000001,10.050223,10.344054000000002,10.593903000000001,11.279979,11.877181,12.877783,13.693686000000001,14.046058000000002,14.416527000000002,14.670020000000003,14.887645000000003,15.035185000000002,15.765999000000003,16.610622000000003,17.428796000000002,17.724943000000003,18.047520000000002,18.286337000000003,18.607983000000004,19.897710000000004,20.690106000000004,21.152622000000004,21.407937000000004
108-2806743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346477,0.508058,0.9295279999999999,1.208694,1.4518149999999999,1.7358029999999998,2.010862,2.547776,3.1826179999999997,3.546074,4.037151,4.477066,5.493734,5.773468,6.273878,6.71776,6.917311,7.150662,7.282336,7.514995,8.171634,8.980580999999999,9.274412,9.524261,10.210336999999999,10.807538999999998,11.808140999999999,12.624044,12.976416,13.346885,13.600378000000001,13.818003000000001,13.965543,14.696357,15.540980000000001,16.359154,16.655301,16.977878,17.216695,17.538341000000003,18.828068000000002,19.620464000000002,20.082980000000003,20.338295000000002
109-2806902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161581,0.583051,0.862217,1.105338,1.389326,1.664385,2.201299,2.836141,3.199597,3.690674,4.130589,5.147257,5.426991,5.927401,6.371283,6.570834,6.8041849999999995,6.935859,7.168518,7.825157,8.634104,8.927935000000002,9.177784,9.86386,10.461062,11.461664,12.277567000000001,12.629939000000002,13.000408000000002,13.253901000000003,13.471526000000003,13.619066000000002,14.349880000000002,15.194503000000003,16.012677000000004,16.308824000000005,16.631401000000004,16.870218000000005,17.191864000000006,18.481591000000005,19.273987000000005,19.736503000000006,19.991818000000006
