순번_정류장ID,1-2807632,2-2800680,3-2806689,4-2800722,5-2800307,6-2800758,7-2803491,8-2806937,9-2804966,10-2800663,11-2800655,12-2800654,13-2800340,14-2800624,15-2807077,16-2807079,17-2806633,18-2805743,19-2804896,20-2805037,21-2805221,22-2805232,23-2805872,24-2805230,25-2805333,26-2805228,27-2805226,28-2805575,29-2805499,30-2805843,31-2805408,32-2804947,33-2805317,34-2805874,35-2805024,36-2806658,37-2806743,38-2806902,39-2800582,40-2800571,41-2800554,42-2800544,43-2804975,44-2800560,45-2803766,46-2800351,47-2800549,48-2800543,49-2800385,50-2800536,51-2807212,52-2803764,53-2800530,54-2800523,55-2800519,56-2800517,57-2800515,58-2800508,59-2800506
11-2800655,,,,,,,,,,,0,0.32147,0.866719,1.75814,2.116907,2.713383,3.123485,3.376963,3.6836599999999997,3.924965,4.266439999999999,4.458098999999999,4.6849669999999985,4.903408999999998,5.104840999999998,5.563760999999998,5.782882999999997,6.099263999999997,6.373180999999997,6.582076999999997,6.867613999999997,7.028750999999997,7.294462999999997,7.4960229999999966,7.7179879999999965,9.119434999999996,9.465911999999996,9.627492999999996,10.092384999999997,10.566299999999996,11.114879999999996,11.411196999999996,12.742550999999995,12.998642999999996,13.370998999999996,13.613068999999996,13.799853999999996,14.152487999999996,14.803079999999996,15.280291999999996,15.634434999999996,15.725792999999996,16.010679999999997,16.254897999999997,16.413937999999998,16.593584999999997,17.160020999999997,17.453894,18.007514999999998
12-2800654,,,,,,,,,,,,0,0.545249,1.43667,1.795437,2.3919129999999997,2.802015,3.055493,3.36219,3.603495,3.94497,4.136629,4.363497,4.581938999999999,4.783370999999999,5.242290999999999,5.4614129999999985,5.777793999999998,6.051710999999998,6.2606069999999985,6.546143999999998,6.707280999999998,6.972992999999998,7.174552999999998,7.396517999999998,8.797964999999998,9.144441999999998,9.306022999999998,9.770914999999999,10.244829999999999,10.793409999999998,11.089726999999998,12.421080999999997,12.677172999999998,13.049528999999998,13.291598999999998,13.478383999999998,13.831017999999998,14.481609999999998,14.958821999999998,15.312964999999998,15.404322999999998,15.689209999999997,15.933427999999997,16.092467999999997,16.272114999999996,16.838550999999995,17.132423999999997,17.686044999999996
13-2800340,,,,,,,,,,,,,0,0.8914209999999999,1.2501879999999999,1.8466639999999999,2.256766,2.5102439999999997,2.816941,3.058246,3.399721,3.59138,3.818248,4.03669,4.238122,4.697042,4.916163999999999,5.232544999999999,5.506461999999999,5.715357999999999,6.000894999999999,6.162031999999999,6.427743999999999,6.6293039999999985,6.8512689999999985,8.252715999999998,8.599192999999998,8.760773999999998,9.225665999999999,9.699580999999998,10.248160999999998,10.544477999999998,11.875831999999999,12.131924,12.50428,12.74635,12.933135,13.285769,13.936361,14.413573,14.767716,14.859074,15.143961,15.388179,15.547218999999998,15.726865999999998,16.293301999999997,16.587175,17.140795999999998
14-2800624,,,,,,,,,,,,,,0,0.358767,0.9552430000000001,1.365345,1.6188230000000001,1.9255200000000001,2.1668250000000002,2.5083,2.699959,2.9268270000000003,3.1452690000000003,3.3467010000000004,3.8056210000000004,4.024743,4.341124,4.615041,4.823937,5.109474,5.270611,5.536322999999999,5.737882999999999,5.959847999999999,7.361294999999999,7.707771999999999,7.869352999999999,8.334245,8.808159999999999,9.356739999999999,9.653056999999999,10.984410999999998,11.240502999999999,11.612858999999998,11.854928999999998,12.041713999999999,12.394347999999999,13.044939999999999,13.522151999999998,13.876294999999999,13.967652999999999,14.252539999999998,14.496757999999998,14.655797999999997,14.835444999999996,15.401880999999996,15.695753999999996,16.249374999999997
15-2807077,,,,,,,,,,,,,,,0,0.596476,1.006578,1.260056,1.566753,1.8080580000000002,2.149533,2.341192,2.56806,2.786502,2.987934,3.446854,3.665976,3.982357,4.256274,4.4651700000000005,4.750707,4.911844,5.177556,5.379116,5.601081,7.002528,7.349005,7.510586,7.975478,8.449393,8.997973,9.29429,10.625644000000001,10.881736000000002,11.254092000000002,11.496162000000002,11.682947000000002,12.035581000000002,12.686173000000002,13.163385000000002,13.517528000000002,13.608886000000002,13.893773000000001,14.137991000000001,14.297031,14.476678,15.043114,15.336986999999999,15.890607999999999
16-2807079,,,,,,,,,,,,,,,,0,0.410102,0.6635800000000001,0.9702770000000001,1.2115820000000002,1.5530570000000001,1.7447160000000002,1.9715840000000002,2.190026,2.391458,2.850378,3.0695,3.385881,3.659798,3.868694,4.154231,4.315368,4.58108,4.78264,5.004605,6.406052,6.752529,6.91411,7.379002,7.852917,8.401496999999999,8.697814,10.029167999999999,10.28526,10.657615999999999,10.899685999999999,11.086471,11.439105,12.089697,12.566908999999999,12.921052,13.01241,13.297296999999999,13.541514999999999,13.700554999999998,13.880201999999997,14.446637999999997,14.740510999999996,15.294131999999996
17-2806633,,,,,,,,,,,,,,,,,0,0.25347800000000004,0.5601750000000001,0.8014800000000001,1.1429550000000002,1.3346140000000002,1.5614820000000003,1.7799240000000003,1.9813560000000003,2.4402760000000003,2.6593980000000004,2.975779,3.249696,3.4585920000000003,3.7441290000000005,3.9052660000000006,4.170978000000001,4.3725380000000005,4.5945030000000004,5.995950000000001,6.342427000000001,6.504008000000001,6.9689000000000005,7.442815,7.991395000000001,8.287712,9.619066,9.875158,10.247514,10.489584,10.676369000000001,11.029003000000001,11.679595,12.156807,12.510950000000001,12.602308,12.887195,13.131413,13.290453,13.470099999999999,14.036535999999998,14.330408999999998,14.884029999999997
18-2805743,,,,,,,,,,,,,,,,,,0,0.306697,0.548002,0.889477,1.0811359999999999,1.308004,1.526446,1.727878,2.186798,2.40592,2.722301,2.996218,3.205114,3.490651,3.6517880000000003,3.9175000000000004,4.11906,4.341025,5.742472,6.088949,6.25053,6.715422,7.189337,7.737917,8.034234,9.365587999999999,9.62168,9.994036,10.236106,10.422891,10.775525,11.426117,11.903329,12.257472,12.34883,12.633716999999999,12.877934999999999,13.036974999999998,13.216621999999997,13.783057999999997,14.076930999999997,14.630551999999996
19-2804896,,,,,,,,,,,,,,,,,,,0,0.24130500000000002,0.58278,0.774439,1.001307,1.219749,1.421181,1.880101,2.099223,2.4156039999999996,2.6895209999999996,2.898417,3.183954,3.345091,3.610803,3.8123630000000004,4.034328,5.4357750000000005,5.782252000000001,5.943833000000001,6.4087250000000004,6.88264,7.431220000000001,7.727537000000001,9.058891000000001,9.314983000000002,9.687339000000001,9.929409000000001,10.116194000000002,10.468828000000002,11.119420000000002,11.596632000000001,11.950775000000002,12.042133000000002,12.327020000000001,12.571238000000001,12.730278,12.909925,13.476360999999999,13.770233999999999,14.323854999999998
20-2805037,,,,,,,,,,,,,,,,,,,,0,0.341475,0.533134,0.760002,0.978444,1.179876,1.638796,1.857918,2.174299,2.448216,2.657112,2.9426490000000003,3.1037860000000004,3.3694980000000005,3.5710580000000007,3.7930230000000007,5.194470000000001,5.540947000000001,5.702528000000001,6.167420000000001,6.641335000000001,7.189915000000001,7.486232000000001,8.817586000000002,9.073678000000003,9.446034000000003,9.688104000000003,9.874889000000003,10.227523000000003,10.878115000000003,11.355327000000003,11.709470000000003,11.800828000000003,12.085715000000002,12.329933000000002,12.488973000000001,12.66862,13.235056,13.528929,14.08255
21-2805221,,,,,,,,,,,,,,,,,,,,,0,0.191659,0.418527,0.636969,0.838401,1.297321,1.516443,1.832824,2.106741,2.315637,2.6011740000000003,2.7623110000000004,3.0280230000000006,3.2295830000000008,3.4515480000000007,4.852995000000001,5.199472000000001,5.361053000000001,5.825945000000001,6.299860000000001,6.848440000000001,7.144757000000001,8.476111000000001,8.732203000000002,9.104559000000002,9.346629000000002,9.533414000000002,9.886048000000002,10.536640000000002,11.013852000000002,11.367995000000002,11.459353000000002,11.744240000000001,11.988458000000001,12.147498,12.327145,12.893581,13.187453999999999,13.741074999999999
22-2805232,,,,,,,,,,,,,,,,,,,,,,0,0.226868,0.44531,0.6467419999999999,1.105662,1.324784,1.641165,1.915082,2.123978,2.4095150000000003,2.5706520000000004,2.8363640000000006,3.0379240000000007,3.2598890000000007,4.661336,5.0078130000000005,5.1693940000000005,5.634286,6.108201,6.6567810000000005,6.953098000000001,8.284452000000002,8.540544000000002,8.912900000000002,9.154970000000002,9.341755000000003,9.694389000000003,10.344981000000002,10.822193000000002,11.176336000000003,11.267694000000002,11.552581000000002,11.796799000000002,11.955839000000001,12.135486,12.701922,12.995795,13.549415999999999
23-2805872,,,,,,,,,,,,,,,,,,,,,,,0,0.218442,0.41987399999999997,0.878794,1.097916,1.414297,1.6882139999999999,1.8971099999999999,2.182647,2.343784,2.609496,2.811056,3.033021,4.434468,4.780945,4.942526,5.407418,5.881333,6.429913,6.72623,8.057584,8.313676000000001,8.686032,8.928102,9.114887000000001,9.467521000000001,10.118113000000001,10.595325,10.949468000000001,11.040826000000001,11.325713,11.569931,11.728971,11.908617999999999,12.475053999999998,12.768926999999998,13.322547999999998
24-2805230,,,,,,,,,,,,,,,,,,,,,,,,0,0.201432,0.660352,0.8794740000000001,1.1958550000000001,1.469772,1.678668,1.964205,2.125342,2.391054,2.592614,2.814579,4.216026,4.562503,4.724084,5.188976,5.662891,6.211471,6.507788000000001,7.839142000000001,8.095234000000001,8.467590000000001,8.709660000000001,8.896445000000002,9.249079000000002,9.899671000000001,10.376883000000001,10.731026000000002,10.822384000000001,11.107271,11.351489,11.510529,11.690176,12.256611999999999,12.550484999999998,13.104105999999998
25-2805333,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45892,0.678042,0.9944230000000001,1.26834,1.477236,1.762773,1.92391,2.189622,2.391182,2.613147,4.014594,4.361071,4.522652,4.987544,5.461459,6.010039,6.306356,7.63771,7.893802,8.266158,8.508228,8.695013000000001,9.047647000000001,9.698239000000001,10.175451,10.529594000000001,10.620952,10.905839,11.150057,11.309097,11.488743999999999,12.055179999999998,12.349052999999998,12.902673999999998
26-2805228,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21912199999999998,0.535503,0.80942,1.018316,1.303853,1.46499,1.730702,1.932262,2.154227,3.555674,3.902151,4.063732,4.528624,5.002539,5.551119,5.847436,7.17879,7.434882,7.807238,8.049308,8.236093,8.588727,9.239319,9.716531,10.070674,10.162032,10.446919,10.691137,10.850176999999999,11.029823999999998,11.596259999999997,11.890132999999997,12.443753999999997
27-2805226,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31638099999999997,0.590298,0.799194,1.084731,1.245868,1.51158,1.7131399999999999,1.9351049999999999,3.3365519999999997,3.683029,3.84461,4.309502,4.783417,5.331997,5.6283140000000005,6.959668000000001,7.21576,7.588116,7.830186,8.016971,8.369605,9.020197,9.497409,9.851552,9.94291,10.227796999999999,10.472014999999999,10.631054999999998,10.810701999999997,11.377137999999997,11.671010999999996,12.224631999999996
28-2805575,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273917,0.48281300000000005,0.7683500000000001,0.9294870000000001,1.1951990000000001,1.396759,1.618724,3.020171,3.366648,3.528229,3.993121,4.467036,5.0156160000000005,5.311933000000001,6.643287000000001,6.899379000000001,7.2717350000000005,7.5138050000000005,7.70059,8.053224,8.703816,9.181028,9.535171,9.626529,9.911416,10.155634,10.314673999999998,10.494320999999998,11.060756999999997,11.354629999999997,11.908250999999996
29-2805499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208896,0.494433,0.65557,0.9212819999999999,1.122842,1.3448069999999999,2.7462539999999995,3.0927309999999997,3.2543119999999996,3.7192039999999995,4.193118999999999,4.741699,5.038016,6.36937,6.625462,6.997818,7.239888,7.426672999999999,7.779306999999999,8.429898999999999,8.907110999999999,9.261254,9.352611999999999,9.637498999999998,9.881716999999998,10.040756999999997,10.220403999999997,10.786839999999996,11.080712999999996,11.634333999999996
30-2805843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285537,0.446674,0.712386,0.9139459999999999,1.135911,2.537358,2.883835,3.045416,3.5103079999999998,3.9842229999999996,4.5328029999999995,4.82912,6.160474,6.4165659999999995,6.7889219999999995,7.0309919999999995,7.217777,7.570411,8.221003,8.698215,9.052358,9.143716,9.428602999999999,9.672820999999999,9.831860999999998,10.011507999999997,10.577943999999997,10.871816999999997,11.425437999999996
31-2805408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161137,0.42684900000000003,0.628409,0.850374,2.2518209999999996,2.5982979999999998,2.7598789999999997,3.2247709999999996,3.6986859999999995,4.247266,4.543583,5.874937,6.131029,6.503385,6.745455,6.93224,7.284874,7.935466,8.412678,8.766821,8.858179,9.143066,9.387284,9.546323999999998,9.725970999999998,10.292406999999997,10.586279999999997,11.139900999999997
32-2804947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265712,0.467272,0.689237,2.090684,2.437161,2.598742,3.063634,3.537549,4.086129,4.382446,5.7138,5.969892,6.342248,6.584318,6.771103,7.123737,7.774329,8.251541,8.605684,8.697042,8.981929,9.226147,9.385186999999998,9.564833999999998,10.131269999999997,10.425142999999997,10.978763999999996
33-2805317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20156,0.423525,1.8249719999999998,2.171449,2.33303,2.797922,3.2718369999999997,3.820417,4.116734,5.448088,5.70418,6.076536,6.318606,6.5053909999999995,6.858025,7.508616999999999,7.985828999999999,8.339972,8.431329999999999,8.716216999999999,8.960434999999999,9.119474999999998,9.299121999999997,9.865557999999996,10.159430999999996,10.713051999999996
34-2805874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221965,1.6234119999999999,1.9698889999999998,2.1314699999999998,2.5963619999999996,3.0702769999999995,3.6188569999999993,3.9151739999999995,5.246528,5.502619999999999,5.874975999999999,6.117045999999999,6.303830999999999,6.656464999999999,7.307056999999999,7.784268999999998,8.138411999999999,8.229769999999998,8.514656999999998,8.758874999999998,8.917914999999997,9.097561999999996,9.663997999999996,9.957870999999995,10.511491999999995
35-2805024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4014469999999999,1.7479239999999998,1.9095049999999998,2.3743969999999996,2.8483119999999995,3.3968919999999994,3.6932089999999995,5.024563,5.280654999999999,5.653010999999999,5.895080999999999,6.081866,6.4345,7.0850919999999995,7.562303999999999,7.916446999999999,8.007805,8.292691999999999,8.536909999999999,8.695949999999998,8.875596999999997,9.442032999999997,9.735905999999996,10.289526999999996
36-2806658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346477,0.508058,0.97295,1.4468649999999998,1.995445,2.291762,3.623116,3.879208,4.251564,4.493634,4.6804190000000006,5.033053000000001,5.683645,6.160857,6.515,6.606357999999999,6.891245,7.135463,7.294503,7.47415,8.040586,8.334458999999999,8.888079999999999
37-2806743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161581,0.6264730000000001,1.1003880000000001,1.6489680000000002,1.9452850000000002,3.2766390000000003,3.532731,3.905087,4.147157,4.333942,4.6865760000000005,5.337168,5.81438,6.1685229999999995,6.259880999999999,6.5447679999999995,6.7889859999999995,6.948026,7.127673,7.694108999999999,7.987981999999999,8.541602999999999
38-2806902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.464892,0.938807,1.487387,1.783704,3.1150580000000003,3.37115,3.743506,3.985576,4.172361,4.5249950000000005,5.175587,5.652799,6.006942,6.098299999999999,6.3831869999999995,6.6274049999999995,6.786445,6.966092,7.532527999999999,7.826400999999999,8.380021999999999
39-2800582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.473915,1.0224950000000002,1.318812,2.6501660000000005,2.9062580000000002,3.278614,3.520684,3.707469,4.060103,4.710694999999999,5.187906999999999,5.542049999999999,5.633407999999998,5.918294999999999,6.162512999999999,6.321552999999999,6.501199999999999,7.0676359999999985,7.361508999999998,7.915129999999998
40-2800571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5485800000000001,0.844897,2.176251,2.4323430000000004,2.8046990000000003,3.0467690000000003,3.2335540000000003,3.5861880000000004,4.23678,4.713992,5.068135,5.159492999999999,5.44438,5.688598,5.847638,6.027285,6.593721,6.887594,7.441215
41-2800554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296317,1.627671,1.883763,2.256119,2.498189,2.684974,3.037608,3.6882,4.165412,4.5195549999999995,4.610912999999999,4.8957999999999995,5.1400179999999995,5.299058,5.478705,6.045140999999999,6.339013999999999,6.8926349999999985
42-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3313540000000001,1.5874460000000001,1.9598020000000003,2.2018720000000003,2.3886570000000003,2.7412910000000004,3.3918830000000004,3.8690950000000006,4.223238,4.314596,4.599483,4.843701,5.002741,5.182388,5.748824000000001,6.042697,6.596318
43-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.256092,0.628448,0.870518,1.057303,1.4099370000000002,2.0605290000000003,2.5377410000000005,2.8918840000000006,2.9832420000000006,3.2681290000000005,3.5123470000000006,3.6713870000000006,3.8510340000000007,4.417470000000001,4.711343,5.264964
44-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372356,0.614426,0.801211,1.153845,1.804437,2.281649,2.635792,2.72715,3.012037,3.256255,3.415295,3.594942,4.161378,4.455251,5.008871999999999
45-2803766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24206999999999998,0.428855,0.781489,1.4320810000000002,1.9092930000000001,2.263436,2.354794,2.639681,2.883899,3.042939,3.222586,3.789022,4.082895,4.636515999999999
46-2800351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18678499999999998,0.539419,1.1900110000000002,1.6672230000000001,2.021366,2.112724,2.397611,2.641829,2.800869,2.980516,3.546952,3.840825,4.394446
47-2800549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352634,1.0032260000000002,1.4804380000000001,1.834581,1.925939,2.210826,2.455044,2.614084,2.793731,3.360167,3.65404,4.207661
48-2800543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6505920000000001,1.127804,1.481947,1.573305,1.8581919999999998,2.10241,2.26145,2.441097,3.007533,3.301406,3.855027
49-2800385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47721199999999997,0.831355,0.922713,1.2076,1.451818,1.6108580000000001,1.790505,2.356941,2.650814,3.204435
50-2800536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354143,0.445501,0.730388,0.9746060000000001,1.1336460000000002,1.3132930000000003,1.8797290000000002,2.1736020000000003,2.7272230000000004
51-2807212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.09135800000000001,0.376245,0.620463,0.7795030000000001,0.9591500000000001,1.525586,1.8194590000000002,2.3730800000000003
52-2803764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.284887,0.5291049999999999,0.688145,0.867792,1.434228,1.728101,2.2817220000000002
53-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244218,0.403258,0.582905,1.149341,1.443214,1.996835
54-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15904000000000001,0.338687,0.9051229999999999,1.198996,1.7526169999999999
