순번_정류장ID,69-2806759,70-2806767,71-2807087,72-2806757,73-2803768,74-2803666,75-2804907,76-2803796,77-2802358,78-2804867,79-2802347,80-2803527,81-2806216,82-2806694,83-2805397,84-2805059,85-2805587,86-2804865,87-2806094,88-2805553,89-2805205,90-2805308,91-2804420,92-2806239,93-2802371,94-2802441,95-2802955,96-2802945,97-2802936,98-2802918,99-2802864,100-2802824,101-2802618,102-2802176,103-2802169,104-2802154,105-2801846,106-2802103,107-2802052,108-2801847,109-2801990,110-2801996,111-2802015,112-2802035,113-2802609,114-2802689,115-2802699,116-2802710,117-2802716,118-2802722,119-2802707,120-2802715,121-2802729,122-2805440,123-2802632,124-2803129,125-2803120,126-2805594,127-2803099,128-2803071,129-2803082,130-2803079,131-2803068,132-2803630,133-2805651,134-2800372,135-2807637,136-2805746,137-2805747,138-2806935,139-2806814
79-2802347,,,,,,,,,,,0,0.754421,1.156488,1.38141,1.683707,1.88985,2.1122900000000002,2.350276,2.736056,2.912772,3.101908,3.51722,4.019308,5.142822,7.257106,7.706907,9.827868,9.951564000000001,10.08224,10.427985,11.247867,11.498788999999999,11.850749999999998,12.097050999999999,12.469233,12.869950999999999,13.292767999999999,13.594178999999999,14.065997,14.340456999999999,14.636323999999998,15.474196999999998,15.723400999999999,16.045019,16.408392,17.10346,17.495327999999997,18.099292,18.358860999999997,18.758029999999998,19.452889999999996,19.682245999999996,20.181026999999997,20.379460999999996,20.637127999999997,20.938111999999997,21.224371999999995,21.417048999999995,21.717993999999994,22.171004999999994,22.472770999999995,22.733608999999994,22.944819999999993,23.252095999999995,23.587859999999996,24.477402999999995,25.274617999999997,25.589894999999995,26.043538999999996,26.436736999999997,27.112934999999997
80-2803527,,,,,,,,,,,,0,0.402067,0.626989,0.9292860000000001,1.135429,1.357869,1.595855,1.981635,2.158351,2.347487,2.7627990000000002,3.2648870000000003,4.388401,6.502685,6.9524859999999995,9.073447,9.197143,9.327819,9.673563999999999,10.493445999999999,10.744367999999998,11.096328999999997,11.342629999999998,11.714811999999998,12.115529999999998,12.538346999999998,12.839757999999998,13.311575999999999,13.586035999999998,13.881902999999998,14.719775999999998,14.968979999999998,15.290598,15.653970999999999,16.349038999999998,16.740906999999996,17.344870999999998,17.604439999999997,18.003608999999997,18.698468999999996,18.927824999999995,19.426605999999996,19.625039999999995,19.882706999999996,20.183690999999996,20.469950999999995,20.662627999999994,20.963572999999993,21.416583999999993,21.718349999999994,21.979187999999994,22.190398999999992,22.497674999999994,22.833438999999995,23.722981999999995,24.520196999999996,24.835473999999994,25.289117999999995,25.682315999999997,26.358513999999996
81-2806216,,,,,,,,,,,,,0,0.22492199999999998,0.527219,0.733362,0.9558019999999999,1.1937879999999998,1.5795679999999999,1.756284,1.94542,2.360732,2.86282,3.9863340000000003,6.100618000000001,6.550419000000001,8.671380000000001,8.795076000000002,8.925752000000001,9.271497,10.091379,10.342300999999999,10.694261999999998,10.940563,11.312745,11.713462999999999,12.13628,12.437691,12.909509,13.183969,13.479835999999999,14.317708999999999,14.566913,14.888531,15.251904,15.946971999999999,16.338839999999998,16.942804,17.202372999999998,17.601542,18.296401999999997,18.525757999999996,19.024538999999997,19.222972999999996,19.480639999999998,19.781623999999997,20.067883999999996,20.260560999999996,20.561505999999994,21.014516999999994,21.316282999999995,21.577120999999995,21.788331999999993,22.095607999999995,22.431371999999996,23.320914999999996,24.118129999999997,24.433406999999995,24.887050999999996,25.280248999999998,25.956446999999997
82-2806694,,,,,,,,,,,,,,0,0.302297,0.50844,0.73088,0.968866,1.354646,1.5313620000000001,1.720498,2.13581,2.6378980000000003,3.761412,5.875696,6.3254969999999995,8.446458,8.570154,8.70083,9.046575,9.866457,10.117379,10.469339999999999,10.715641,11.087823,11.488541,11.911358,12.212769,12.684587,12.959047,13.254914,14.092787,14.341991,14.663609000000001,15.026982,15.72205,16.113917999999998,16.717882,16.977451,17.37662,18.071479999999998,18.300835999999997,18.799616999999998,18.998050999999997,19.255717999999998,19.556701999999998,19.842961999999996,20.035638999999996,20.336583999999995,20.789594999999995,21.091360999999996,21.352198999999995,21.563409999999994,21.870685999999996,22.206449999999997,23.095992999999996,23.893207999999998,24.208484999999996,24.662128999999997,25.055327,25.731524999999998
83-2805397,,,,,,,,,,,,,,,0,0.206143,0.428583,0.666569,1.052349,1.229065,1.418201,1.833513,2.335601,3.4591149999999997,5.573399,6.0232,8.144161,8.267857000000001,8.398533,8.744278000000001,9.564160000000001,9.815082,10.167043,10.413344,10.785526,11.186244,11.609061,11.910472,12.382290000000001,12.65675,12.952617,13.79049,14.039694,14.361312000000002,14.724685000000001,15.419753,15.811621,16.415585,16.675154,17.074323,17.769182999999998,17.998538999999997,18.49732,18.695753999999997,18.953421,19.254405,19.540664999999997,19.733341999999997,20.034286999999996,20.487297999999996,20.789063999999996,21.049901999999996,21.261112999999995,21.568388999999996,21.904152999999997,22.793695999999997,23.590911,23.906187999999997,24.359831999999997,24.75303,25.429228
84-2805059,,,,,,,,,,,,,,,,0,0.22244,0.460426,0.846206,1.022922,1.212058,1.62737,2.129458,3.2529719999999998,5.367255999999999,5.817056999999999,7.938018,8.061714,8.19239,8.538135,9.358017,9.608939,9.960899999999999,10.207201,10.579383,10.980101,11.402918,11.704329,12.176147,12.450607,12.746474,13.584347,13.833551,14.155169,14.518542,15.21361,15.605478,16.209442,16.469011,16.86818,17.563039999999997,17.792395999999997,18.291176999999998,18.489610999999996,18.747277999999998,19.048261999999998,19.334521999999996,19.527198999999996,19.828143999999995,20.281154999999995,20.582920999999995,20.843758999999995,21.054969999999994,21.362245999999995,21.698009999999996,22.587552999999996,23.384767999999998,23.700044999999996,24.153688999999996,24.546886999999998,25.223084999999998
85-2805587,,,,,,,,,,,,,,,,,0,0.237986,0.623766,0.800482,0.989618,1.40493,1.9070179999999999,3.030532,5.1448160000000005,5.594617,7.715578000000001,7.8392740000000005,7.969950000000001,8.315695000000002,9.135577000000001,9.386499,9.73846,9.984761,10.356943000000001,10.757661,11.180478,11.481889,11.953707000000001,12.228167000000001,12.524034,13.361907,13.611111000000001,13.932729000000002,14.296102000000001,14.99117,15.383038,15.987002,16.246571,16.64574,17.3406,17.569955999999998,18.068737,18.267170999999998,18.524838,18.825822,19.112081999999997,19.304758999999997,19.605703999999996,20.058714999999996,20.360480999999996,20.621318999999996,20.832529999999995,21.139805999999997,21.475569999999998,22.365112999999997,23.162328,23.477604999999997,23.931248999999998,24.324447,25.000645
86-2804865,,,,,,,,,,,,,,,,,,0,0.38578,0.562496,0.751632,1.166944,1.669032,2.7925459999999998,4.906829999999999,5.356630999999999,7.477592,7.601287999999999,7.731964,8.077708999999999,8.897590999999998,9.148512999999998,9.500473999999997,9.746774999999998,10.118956999999998,10.519674999999998,10.942491999999998,11.243902999999998,11.715720999999998,11.990180999999998,12.286047999999997,13.123920999999998,13.373124999999998,13.694742999999999,14.058115999999998,14.753183999999997,15.145051999999998,15.749015999999997,16.008584999999997,16.407753999999997,17.102613999999996,17.331969999999995,17.830750999999996,18.029184999999995,18.286851999999996,18.587835999999996,18.874095999999994,19.066772999999994,19.367717999999993,19.820728999999993,20.122494999999994,20.383332999999993,20.594543999999992,20.901819999999994,21.237583999999995,22.127126999999994,22.924341999999996,23.239618999999994,23.693262999999995,24.086460999999996,24.762658999999996
87-2806094,,,,,,,,,,,,,,,,,,,0,0.176716,0.365852,0.781164,1.283252,2.406766,4.521050000000001,4.970851000000001,7.091812000000001,7.215508000000001,7.346184000000001,7.691929000000001,8.511811000000002,8.762733,9.114694,9.360995,9.733177000000001,10.133895,10.556712000000001,10.858123,11.329941000000002,11.604401000000001,11.900268,12.738141,12.987345000000001,13.308963000000002,13.672336000000001,14.367404,14.759272000000001,15.363236,15.622805000000001,16.021974,16.716834,16.946189999999998,17.444971,17.643404999999998,17.901072,18.202056,18.488315999999998,18.680992999999997,18.981937999999996,19.434948999999996,19.736714999999997,19.997552999999996,20.208763999999995,20.516039999999997,20.851803999999998,21.741346999999998,22.538562,22.853838999999997,23.307482999999998,23.700681,24.376879
88-2805553,,,,,,,,,,,,,,,,,,,,0,0.189136,0.604448,1.106536,2.23005,4.344334,4.794135,6.915096,7.038792,7.169468,7.515213,8.335095,8.586017,8.937978,9.184279,9.556461,9.957179,10.379996,10.681407,11.153225,11.427685,11.723552,12.561425,12.810629,13.132247,13.495619999999999,14.190687999999998,14.582555999999999,15.186519999999998,15.446088999999999,15.845258,16.540118,16.769474,17.268255,17.466689,17.724356,18.02534,18.3116,18.504277,18.805221999999997,19.258232999999997,19.559998999999998,19.820836999999997,20.032047999999996,20.339323999999998,20.675088,21.564631,22.361846,22.677122999999998,23.130767,23.523965,24.200163
89-2805205,,,,,,,,,,,,,,,,,,,,,0,0.415312,0.9174,2.040914,4.155198,4.604999,6.725960000000001,6.849656,6.980332000000001,7.326077000000001,8.145959000000001,8.396881,8.748842,8.995143,9.367325000000001,9.768043,10.19086,10.492271,10.964089000000001,11.238549,11.534416,12.372289,12.621493000000001,12.943111000000002,13.306484000000001,14.001552,14.39342,14.997384,15.256953000000001,15.656122000000002,16.350982000000002,16.580338,17.079119000000002,17.277553,17.535220000000002,17.836204000000002,18.122464,18.315141,18.616086,19.069097,19.370863,19.631701,19.842912,20.150188,20.485952,21.375495,22.172710000000002,22.487987,22.941631,23.334829000000003,24.011027000000002
90-2805308,,,,,,,,,,,,,,,,,,,,,,0,0.502088,1.6256019999999998,3.739886,4.189687,6.3106480000000005,6.434344,6.5650200000000005,6.9107650000000005,7.730647,7.981569,8.33353,8.579831,8.952013,9.352731,9.775548,10.076959,10.548777000000001,10.823237,11.119104,11.956977,12.206181,12.527799000000002,12.891172000000001,13.58624,13.978108,14.582072,14.841641000000001,15.240810000000002,15.935670000000002,16.165026,16.663807000000002,16.862241,17.119908000000002,17.420892000000002,17.707152,17.899829,18.200774,18.653785,18.955551,19.216389,19.427599999999998,19.734876,20.07064,20.960183,21.757398000000002,22.072675,22.526319,22.919517000000003,23.595715000000002
91-2804420,,,,,,,,,,,,,,,,,,,,,,,0,1.123514,3.2377979999999997,3.6875989999999996,5.80856,5.932256,6.062932,6.408677,7.228559,7.479481,7.831442,8.077743,8.449925,8.850643,9.27346,9.574871,10.046689,10.321149,10.617016,11.454889,11.704093,12.025711000000001,12.389084,13.084152,13.47602,14.079984,14.339553,14.738722000000001,15.433582000000001,15.662938,16.161719,16.360153,16.617820000000002,16.918804,17.205064,17.397741,17.698686,18.151697,18.453463,18.714301,18.925511999999998,19.232788,19.568552,20.458095,21.25531,21.570587,22.024231,22.417429000000002,23.093627
92-2806239,,,,,,,,,,,,,,,,,,,,,,,,0,2.114284,2.564085,4.685046,4.808742,4.939418,5.285163,6.105045,6.355967,6.707928,6.954229,7.326411,7.727129000000001,8.149946,8.451357,8.923175,9.197635,9.493502,10.331375,10.580579,10.902197000000001,11.26557,11.960638,12.352506,12.95647,13.216039,13.615208,14.310068000000001,14.539424,15.038205,15.236639,15.494306,15.79529,16.08155,16.274227,16.575172,17.028183,17.329949,17.590787,17.801997999999998,18.109274,18.445038,19.334581,20.131796,20.447073,20.900717,21.293915000000002,21.970113
93-2802371,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449801,2.5707619999999998,2.6944579999999996,2.8251339999999994,3.1708789999999993,3.990760999999999,4.241682999999999,4.593643999999999,4.839944999999999,5.212126999999999,5.612844999999999,6.035661999999999,6.337072999999999,6.808890999999999,7.0833509999999995,7.379218,8.217091,8.466295,8.787913,9.151285999999999,9.846353999999998,10.238221999999999,10.842185999999998,11.101754999999999,11.500924,12.195784,12.425139999999999,12.923920999999998,13.122354999999999,13.380021999999999,13.681005999999998,13.967265999999999,14.159942999999998,14.460887999999999,14.913898999999999,15.215665,15.476503,15.687714,15.99499,16.330754,17.220297,18.017512,18.332789,18.786433,19.179631,19.855829
94-2802441,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.120961,2.2446569999999997,2.3753329999999995,2.7210779999999994,3.540959999999999,3.7918819999999993,4.1438429999999995,4.390143999999999,4.762326,5.163044,5.585861,5.887272,6.35909,6.6335500000000005,6.929417000000001,7.767290000000001,8.016494000000002,8.338112000000002,8.701485000000002,9.396553,9.788421000000001,10.392385,10.651954000000002,11.051123000000002,11.745983000000003,11.975339000000002,12.474120000000001,12.672554000000002,12.930221000000001,13.231205000000001,13.517465000000001,13.710142000000001,14.011087000000002,14.464098000000002,14.765864000000002,15.026702000000002,15.237913000000002,15.545189000000002,15.880953000000002,16.770496,17.567711000000003,17.882988,18.336632,18.729830000000003,19.406028000000003
95-2802955,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123696,0.254372,0.600117,1.419999,1.6709209999999999,2.022882,2.269183,2.641365,3.042083,3.4649,3.766311,4.238129,4.512589,4.8084560000000005,5.646329000000001,5.895533,6.217151,6.5805240000000005,7.2755920000000005,7.66746,8.271424,8.530993,8.930162000000001,9.625022000000001,9.854378,10.353159,10.551593,10.80926,11.110244,11.396504,11.589181,11.890126,12.343137,12.644903000000001,12.905741,13.116952000000001,13.424228000000001,13.759992,14.649535,15.44675,15.762027,16.215671,16.608869000000002,17.285067
96-2802945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.130676,0.476421,1.296303,1.547225,1.899186,2.145487,2.517669,2.918387,3.3412040000000003,3.642615,4.114433,4.388893,4.684760000000001,5.522633000000001,5.7718370000000006,6.0934550000000005,6.456828000000001,7.151896000000001,7.543764,8.147728,8.407297000000002,8.806466000000002,9.501326000000002,9.730682000000002,10.229463,10.427897000000002,10.685564000000001,10.986548,11.272808000000001,11.465485000000001,11.766430000000001,12.219441000000002,12.521207000000002,12.782045000000002,12.993256000000002,13.300532000000002,13.636296000000002,14.525839000000001,15.323054,15.638331,16.091975,16.485173000000003,17.161371000000003
97-2802936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34574499999999997,1.165627,1.4165489999999998,1.7685099999999998,2.014811,2.386993,2.787711,3.210528,3.511939,3.9837569999999998,4.258217,4.5540840000000005,5.3919570000000006,5.641161,5.962779,6.326152,7.0212200000000005,7.413088,8.017052,8.276621,8.675790000000001,9.370650000000001,9.600006,10.098787,10.297221,10.554888,10.855872,11.142132,11.334809,11.635754,12.088765,12.390531000000001,12.651369,12.862580000000001,13.169856000000001,13.50562,14.395163,15.192378,15.507655,15.961299,16.354497000000002,17.030695
98-2802918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.819882,1.0708039999999999,1.4227649999999998,1.669066,2.041248,2.441966,2.864783,3.166194,3.638012,3.9124719999999997,4.208339,5.046212,5.2954159999999995,5.617033999999999,5.980407,6.675475,7.067342999999999,7.671307,7.930876,8.330045,9.024905,9.254261,9.753041999999999,9.951476,10.209143,10.510126999999999,10.796387,10.989063999999999,11.290009,11.74302,12.044786,12.305624,12.516835,12.824111,13.159875,14.049418,14.846632999999999,15.161909999999999,15.615554,16.008752,16.68495
99-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250922,0.6028830000000001,0.849184,1.2213660000000002,1.622084,2.0449010000000003,2.346312,2.81813,3.09259,3.388457,4.22633,4.475534,4.797152,5.160525,5.855593,6.2474609999999995,6.851425,7.110994,7.5101629999999995,8.205022999999999,8.434378999999998,8.933159999999997,9.131593999999998,9.389260999999998,9.690244999999997,9.976504999999998,10.169181999999998,10.470126999999998,10.923137999999998,11.224903999999999,11.485741999999998,11.696952999999999,12.004228999999999,12.339992999999998,13.229535999999998,14.026750999999997,14.342027999999997,14.795671999999998,15.188869999999998,15.865067999999997
100-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351961,0.5982620000000001,0.9704440000000001,1.371162,1.793979,2.09539,2.567208,2.841668,3.1375349999999997,3.975408,4.224612,4.5462299999999995,4.909603,5.604671,5.996538999999999,6.600503,6.860072,7.259240999999999,7.954101,8.183456999999999,8.682237999999998,8.880671999999999,9.138338999999998,9.439322999999998,9.725582999999999,9.918259999999998,10.219204999999999,10.672215999999999,10.973982,11.23482,11.446031,11.753307,12.089070999999999,12.978613999999999,13.775828999999998,14.091105999999998,14.544749999999999,14.937947999999999,15.614145999999998
101-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24630100000000002,0.618483,1.019201,1.442018,1.7434290000000001,2.215247,2.489707,2.785574,3.623447,3.8726510000000003,4.194269,4.557642,5.25271,5.644578,6.2485420000000005,6.508111,6.90728,7.60214,7.8314960000000005,8.330277,8.528711000000001,8.786378000000001,9.087362,9.373622000000001,9.566299,9.867244000000001,10.320255000000001,10.622021000000002,10.882859000000002,11.094070000000002,11.401346000000002,11.737110000000001,12.626653000000001,13.423868,13.739145,14.192789000000001,14.585987000000001,15.262185
102-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372182,0.7728999999999999,1.195717,1.497128,1.968946,2.2434060000000002,2.539273,3.377146,3.6263500000000004,3.9479680000000004,4.3113410000000005,5.0064090000000006,5.398277,6.002241000000001,6.2618100000000005,6.660979,7.3558390000000005,7.585195000000001,8.083976,8.28241,8.540077,8.841061,9.127321,9.319998,9.620943,10.073954,10.375720000000001,10.636558,10.847769000000001,11.155045000000001,11.490809,12.380352,13.177567,13.492844,13.946488,14.339686,15.015884
