순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801659,12-2801647,13-2806781,14-2801568,15-2801498,16-2801479,17-2801473,18-2801486,19-2801519,20-2801571,21-2801610,22-2807616,23-2807617,24-2806090,25-2800225,26-2800217,27-2800210,28-2800187,29-2800177,30-2800143,31-2803592,32-2801030,33-2801024,34-2801003,35-2800959,36-2800841,37-2800840,38-2800839,39-2800981,40-2800535,41-2800544,42-2804975,43-2800560,44-2800569,45-2807222,46-2800563,47-2807520,48-2807504,49-2803359,50-2803214,51-2805065
11-2801659,,,,,,,,,,,0,0.329627,0.878079,1.131162,1.681571,2.187325,2.394146,2.7259860000000002,3.0082210000000003,3.170182,3.521404,4.009455,4.244745,4.923737,5.389304,5.670949,6.2447040000000005,7.0406130000000005,7.764727000000001,8.250274000000001,10.046889,11.424566,12.018666,12.381026,13.046667000000001,13.688318,14.188740000000001,14.491269,14.815579000000001,18.266667,19.088530000000002,19.384847,20.716201,21.446745,21.778268,22.133229,24.463011,34.304211,46.469881,46.647558000000004,46.932610000000004
12-2801647,,,,,,,,,,,,0,0.548452,0.8015350000000001,1.351944,1.857698,2.064519,2.3963590000000003,2.6785940000000004,2.840555,3.191777,3.679828,3.915118,4.594110000000001,5.059677000000001,5.341322000000001,5.915077000000001,6.710986000000001,7.435100000000001,7.9206470000000015,9.717262000000002,11.094939000000002,11.689039000000001,12.051399000000002,12.717040000000003,13.358691000000002,13.859113000000002,14.161642000000002,14.485952000000003,17.937040000000003,18.758903000000004,19.055220000000002,20.386574000000003,21.117118,21.448641000000002,21.803602,24.133384,33.974584,46.140254,46.317931,46.602983
13-2806781,,,,,,,,,,,,,0,0.253083,0.8034920000000001,1.3092460000000001,1.516067,1.8479070000000002,2.130142,2.292103,2.643325,3.131376,3.366666,4.0456579999999995,4.511225,4.79287,5.366625,6.162534,6.886648,7.3721950000000005,9.16881,10.546487,11.140587,11.502947,12.168588000000002,12.810239000000001,13.310661000000001,13.613190000000001,13.937500000000002,17.388588000000002,18.210451000000003,18.506768,19.838122000000002,20.568666,20.900189,21.25515,23.584932000000002,33.426132,45.591802,45.769479000000004,46.054531000000004
14-2801568,,,,,,,,,,,,,,0,0.550409,1.0561630000000002,1.262984,1.594824,1.877059,2.03902,2.3902419999999998,2.8782929999999998,3.1135829999999998,3.792575,4.258141999999999,4.539787,5.113542,5.909451,6.633565,7.119112,8.915727,10.293404,10.887504,11.249864,11.915505000000001,12.557156,13.057578000000001,13.360107000000001,13.684417000000002,17.135505000000002,17.957368000000002,18.253685,19.585039000000002,20.315583,20.647106,21.002067,23.331849,33.173049,45.338719,45.516396,45.801448
15-2801498,,,,,,,,,,,,,,,0,0.505754,0.7125750000000001,1.044415,1.32665,1.4886110000000001,1.839833,2.327884,2.563174,3.242166,3.707733,3.9893780000000003,4.5631330000000005,5.3590420000000005,6.083156000000001,6.568703000000001,8.365318000000002,9.742995000000002,10.337095000000001,10.699455000000002,11.365096000000003,12.006747000000003,12.507169000000003,12.809698000000003,13.134008000000003,16.585096000000004,17.406959000000004,17.703276000000002,19.034630000000003,19.765174000000002,20.096697000000002,20.451658000000002,22.781440000000003,32.622640000000004,44.78831,44.965987000000005,45.251039000000006
16-2801479,,,,,,,,,,,,,,,,0,0.206821,0.5386610000000001,0.8208960000000001,0.9828570000000001,1.334079,1.82213,2.05742,2.736412,3.201979,3.4836240000000003,4.057379,4.853288,5.577402,6.062949000000001,7.859564000000001,9.237241000000001,9.831341,10.193701,10.859342000000002,11.500993000000001,12.001415000000001,12.303944000000001,12.628254000000002,16.079342,16.901205,17.197522,18.528876,19.25942,19.590943,19.945904,22.275686,32.116886,44.282556,44.460233,44.745285
17-2801473,,,,,,,,,,,,,,,,,0,0.33184,0.614075,0.7760360000000001,1.127258,1.615309,1.850599,2.529591,2.995158,3.276803,3.8505580000000004,4.646467,5.3705810000000005,5.856128000000001,7.652743000000001,9.030420000000001,9.62452,9.986880000000001,10.652521000000002,11.294172000000001,11.794594000000002,12.097123000000002,12.421433000000002,15.872521000000003,16.694384000000003,16.990701,18.322055000000002,19.052599,19.384122,19.739083,22.068865000000002,31.910065000000003,44.075735,44.253412000000004,44.538464000000005
18-2801486,,,,,,,,,,,,,,,,,,0,0.282235,0.44419600000000004,0.795418,1.283469,1.518759,2.1977510000000002,2.6633180000000003,2.9449630000000004,3.5187180000000007,4.314627000000001,5.038741000000001,5.524288000000001,7.320903000000001,8.698580000000002,9.29268,9.655040000000001,10.320681000000002,10.962332000000002,11.462754000000002,11.765283000000002,12.089593000000002,15.540681000000003,16.362544000000003,16.658861,17.990215000000003,18.720759,19.052282,19.407243,21.737025000000003,31.578225000000003,43.743895,43.921572000000005,44.206624000000005
19-2801519,,,,,,,,,,,,,,,,,,,0,0.161961,0.513183,1.001234,1.236524,1.915516,2.381083,2.662728,3.2364829999999998,4.032392,4.756506,5.242053,7.038668,8.416345,9.010444999999999,9.372805,10.038446,10.680097,11.180519,11.483048,11.807358,15.258446000000001,16.080309,16.376625999999998,17.70798,18.438523999999997,18.770046999999998,19.125007999999998,21.454789999999996,31.295989999999996,43.461659999999995,43.639337,43.924389
20-2801571,,,,,,,,,,,,,,,,,,,,0,0.351222,0.8392729999999999,1.074563,1.753555,2.219122,2.500767,3.074522,3.870431,4.594545,5.0800920000000005,6.876707000000001,8.254384,8.848484,9.210844,9.876485,10.518136,11.018558,11.321087,11.645397,15.096485000000001,15.918348000000002,16.214665,17.546019,18.276563,18.608086,18.963047,21.292828999999998,31.134028999999998,43.299699,43.477376,43.762428
21-2801610,,,,,,,,,,,,,,,,,,,,,0,0.488051,0.723341,1.402333,1.8679000000000001,2.1495450000000003,2.7233,3.519209,4.243323,4.728870000000001,6.525485000000001,7.903162000000001,8.497262000000001,8.859622000000002,9.525263000000002,10.166914000000002,10.667336000000002,10.969865000000002,11.294175000000003,14.745263000000003,15.567126000000004,15.863443000000004,17.194797000000005,17.925341000000003,18.256864000000004,18.611825000000003,20.941607000000005,30.782807000000005,42.948477000000004,43.12615400000001,43.41120600000001
22-2807616,,,,,,,,,,,,,,,,,,,,,,0,0.23529,0.914282,1.379849,1.661494,2.235249,3.031158,3.755272,4.240819,6.037434,7.4151110000000005,8.009211,8.371571000000001,9.037212000000002,9.678863000000002,10.179285000000002,10.481814000000002,10.806124000000002,14.257212000000003,15.079075000000003,15.375392000000003,16.706746000000003,17.43729,17.768813,18.123774,20.453556,30.294756,42.460426,42.638103,42.923155
23-2807617,,,,,,,,,,,,,,,,,,,,,,,0,0.678992,1.144559,1.426204,1.999959,2.795868,3.519982,4.005529,5.802144,7.1798210000000005,7.7739210000000005,8.136281,8.801922000000001,9.443573,9.943995000000001,10.246524,10.570834000000001,14.021922000000002,14.843785000000002,15.140102000000002,16.471456000000003,17.202,17.533523000000002,17.888484000000002,20.218266,30.059466,42.225136,42.402813,42.687865
24-2806090,,,,,,,,,,,,,,,,,,,,,,,,0,0.465567,0.747212,1.320967,2.116876,2.84099,3.326537,5.123152,6.500829,7.0949290000000005,7.457289,8.12293,8.764581,9.265003,9.567532,9.891842,13.34293,14.164793000000001,14.461110000000001,15.792464000000002,16.523008,16.854531,17.209492,19.539274,29.380474,41.546144,41.723821,42.008873
25-2800225,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281645,0.8553999999999999,1.651309,2.375423,2.86097,4.657585,6.035262,6.629362,6.991722,7.657363,8.299014,8.799436,9.101965,9.426275,12.877363,13.699226000000001,13.995543000000001,15.326897000000002,16.057441,16.388964,16.743925,19.073707,28.914907,41.080577,41.258254,41.543306
26-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.573755,1.369664,2.093778,2.579325,4.37594,5.753617,6.347717,6.710077,7.375718,8.017369,8.517791,8.82032,9.144630000000001,12.595718000000002,13.417581000000002,13.713898000000002,15.045252000000001,15.775796000000001,16.107319,16.46228,18.792062,28.633262000000002,40.798932,40.976609,41.261661000000004
27-2800210,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.795909,1.5200230000000001,2.00557,3.802185,5.179862,5.773962,6.136322,6.801963,7.443614,7.9440360000000005,8.246565,8.570875000000001,12.021963000000001,12.843826000000002,13.140143000000002,14.471497000000003,15.202041000000003,15.533564000000004,15.888525000000003,18.218307000000003,28.059507000000004,40.225177,40.402854000000005,40.687906000000005
28-2800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.724114,1.209661,3.006276,4.383953,4.978053,5.340413,6.006054,6.647705,7.148127000000001,7.450656,7.774966,11.226054,12.047917,12.344234,13.675588000000001,14.406132000000001,14.737655000000002,15.092616000000001,17.422398,27.263598,39.429268,39.606945,39.891997
29-2800177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.485547,2.282162,3.659839,4.253939,4.616299,5.28194,5.923591,6.424013,6.726542,7.050852,10.50194,11.323803,11.62012,12.951474000000001,13.682018000000001,14.013541000000002,14.368502000000001,16.698284,26.539484,38.705154,38.882831,39.167883
30-2800143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.796615,3.1742920000000003,3.7683920000000004,4.130752,4.796393,5.438044,5.938466,6.240995,6.5653049999999995,10.016392999999999,10.838256,11.134573,12.465927,13.196471,13.527994000000001,13.882955,16.212737,26.053937,38.219607,38.397284000000006,38.68233600000001
31-2803592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.377677,1.971777,2.334137,2.999778,3.641429,4.141851,4.44438,4.768689999999999,8.219778,9.041641,9.337958,10.669312000000001,11.399856000000002,11.731379000000002,12.086340000000002,14.416122000000001,24.257322000000002,36.422992,36.600669,36.885721000000004
32-2801030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5941,0.95646,1.622101,2.263752,2.764174,3.066703,3.391013,6.8421009999999995,7.663963999999999,7.960280999999999,9.291635,10.022179,10.353702,10.708663,13.038445,22.879645,35.045315,35.222992000000005,35.508044000000005
33-2801024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36236,1.0280010000000002,1.6696520000000001,2.170074,2.472603,2.796913,6.248001,7.069864,7.366181,8.697535,9.428079,9.759602000000001,10.114563,12.444345,22.285545,34.451215,34.628892,34.913944
34-2801003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.665641,1.307292,1.8077139999999998,2.1102429999999996,2.4345529999999997,5.885641,6.707503999999999,7.003820999999999,8.335175,9.065719,9.397242,9.752203,12.081985,21.923185,34.088855,34.266532000000005,34.551584000000005
35-2800959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641651,1.142073,1.444602,1.7689119999999998,5.22,6.041862999999999,6.3381799999999995,7.669534,8.400077999999999,8.731601,9.086561999999999,11.416343999999999,21.257544,33.423214,33.600891000000004,33.885943000000005
36-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500422,0.802951,1.1272609999999998,4.578348999999999,5.400211999999999,5.696528999999999,7.027882999999999,7.758426999999999,8.08995,8.444911,10.774693,20.615893,32.781563,32.95924,33.244292
37-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302529,0.6268389999999999,4.077927,4.899789999999999,5.196107,6.527461,7.258005,7.589528,7.944489,10.274270999999999,20.115471,32.281141,32.458818,32.74387
38-2800839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32431,3.775398,4.597261,4.893578,6.224932,6.955476,7.286999,7.64196,9.971741999999999,19.812942,31.978612,32.156289,32.441341
39-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.451088,4.272951,4.569268,5.900622,6.631166,6.962689,7.31765,9.647432,19.488632000000003,31.654302,31.831979,32.117031
40-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8218629999999999,1.11818,2.449534,3.180078,3.5116009999999998,3.8665619999999996,6.196344,16.037544,28.203214000000003,28.380891000000002,28.665943000000002
41-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296317,1.627671,2.358215,2.689738,3.044699,5.374480999999999,15.215681,27.381351000000002,27.559028,27.84408
42-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3313540000000001,2.0618980000000002,2.393421,2.748382,5.078163999999999,14.919364,27.085034,27.262711,27.547763
43-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.730544,1.0620669999999999,1.417028,3.74681,13.58801,25.753680000000003,25.931357000000002,26.216409000000002
44-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331523,0.6864840000000001,3.016266,12.857466,25.023136,25.200813,25.485865
45-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354961,2.6847429999999997,12.525943,24.691613,24.86929,25.154342
46-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.329782,12.170982,24.336652,24.514329,24.799381
47-2807520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.8412,22.00687,22.184547,22.469599
48-2807504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.16567,12.343347,12.628399
49-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177677,0.46272899999999995
50-2803214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28505199999999997
51-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
