순번_정류장ID,48-2801317,49-2801280,50-2801115,51-2800857,52-2800855,53-2800853,54-2800851,55-2805991,56-2805932,57-2806000,58-2801156,59-2806243,60-2806241,61-2806215,62-2807267,63-2807077,64-2807079,65-2806418,66-2806633,67-2806604,68-2806745,69-2806743,70-2805680,71-2800575,72-2800562,73-2800555,74-2800541,75-2800530,76-2800523,77-2800519,78-2800517,79-2800515,80-2804977,81-2800507,82-2800503,83-2805796
58-2801156,,,,,,,,,,,0,0.789836,1.147647,1.757374,2.339166,2.568988,2.927755,3.0658879999999997,3.5242319999999996,4.399836,4.611642,5.681284,6.009039,6.316339999999999,6.534762,6.872997,7.292504,7.772644,8.057530999999999,8.301749,8.460788999999998,8.640435999999998,9.065736999999997,9.299506999999997,9.533481999999996,9.662923999999995
59-2806243,,,,,,,,,,,,0,0.357811,0.967538,1.5493299999999999,1.7791519999999998,2.1379189999999997,2.2760519999999995,2.7343959999999994,3.6099999999999994,3.8218059999999996,4.891448,5.219202999999999,5.526503999999999,5.7449259999999995,6.083161,6.502668,6.9828079999999995,7.267695,7.511913,7.670953,7.8506,8.275901,8.509670999999999,8.743645999999998,8.873087999999997
60-2806241,,,,,,,,,,,,,0,0.609727,1.191519,1.421341,1.780108,1.918241,2.376585,3.252189,3.463995,4.533637000000001,4.861392,5.168693,5.3871150000000005,5.725350000000001,6.144857000000001,6.6249970000000005,6.909884000000001,7.154102000000001,7.313142000000001,7.492789000000001,7.918090000000001,8.151860000000001,8.385835,8.515277
61-2806215,,,,,,,,,,,,,,0,0.581792,0.811614,1.170381,1.308514,1.766858,2.642462,2.8542680000000002,3.9239100000000002,4.251665,4.558966,4.777388,5.115623,5.5351300000000005,6.01527,6.3001570000000005,6.5443750000000005,6.703415000000001,6.883062000000001,7.308363000000001,7.542133000000001,7.776108000000001,7.905550000000001
62-2807267,,,,,,,,,,,,,,,0,0.22982199999999997,0.588589,0.7267220000000001,1.185066,2.06067,2.272476,3.342118,3.669873,3.9771739999999998,4.195596,4.533831,4.9533380000000005,5.433478,5.718365,5.962583,6.1216230000000005,6.301270000000001,6.726571000000001,6.9603410000000006,7.194316000000001,7.323758000000001
63-2807077,,,,,,,,,,,,,,,,0,0.358767,0.4969,0.955244,1.830848,2.042654,3.112296,3.4400510000000004,3.7473520000000002,3.965774,4.304009,4.723516,5.203656,5.488543,5.732761,5.891801,6.071448,6.496749,6.730519,6.964494,7.093936
64-2807079,,,,,,,,,,,,,,,,,0,0.138133,0.5964769999999999,1.472081,1.683887,2.753529,3.081284,3.388585,3.607007,3.945242,4.364749,4.844888999999999,5.129776,5.373994,5.533034,5.712681,6.137982,6.371752,6.605727,6.735169
65-2806418,,,,,,,,,,,,,,,,,,0,0.458344,1.333948,1.5457539999999999,2.6153959999999996,2.9431509999999994,3.2504519999999992,3.468873999999999,3.807108999999999,4.226615999999999,4.706755999999999,4.991642999999999,5.235860999999999,5.394900999999999,5.574547999999999,5.999848999999999,6.233618999999999,6.467593999999999,6.597035999999999
66-2806633,,,,,,,,,,,,,,,,,,,0,0.875604,1.08741,2.157052,2.484807,2.792108,3.0105299999999997,3.3487649999999998,3.7682719999999996,4.248411999999999,4.5332989999999995,4.777517,4.936557,5.116204,5.541505,5.775275,6.00925,6.138692
67-2806604,,,,,,,,,,,,,,,,,,,,0,0.211806,1.281448,1.609203,1.916504,2.134926,2.473161,2.892668,3.372808,3.657695,3.901913,4.060953,4.2406,4.665901,4.899671,5.133646,5.263088
68-2806745,,,,,,,,,,,,,,,,,,,,,0,1.069642,1.397397,1.704698,1.92312,2.261355,2.680862,3.161002,3.4458889999999998,3.690107,3.849147,4.0287939999999995,4.454095,4.6878649999999995,4.9218399999999995,5.051282
69-2806743,,,,,,,,,,,,,,,,,,,,,,0,0.327755,0.6350560000000001,0.8534780000000001,1.191713,1.6112199999999999,2.09136,2.3762469999999998,2.620465,2.779505,2.959152,3.384453,3.618223,3.852198,3.98164
70-2805680,,,,,,,,,,,,,,,,,,,,,,,0,0.30730100000000005,0.525723,0.863958,1.283465,1.763605,2.048492,2.29271,2.45175,2.631397,3.0566980000000004,3.290468,3.524443,3.6538850000000003
71-2800575,,,,,,,,,,,,,,,,,,,,,,,,0,0.21842199999999998,0.556657,0.9761639999999999,1.4563039999999998,1.7411909999999997,1.9854089999999998,2.144449,2.324096,2.749397,2.983167,3.217142,3.346584
72-2800562,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338235,0.7577419999999999,1.237882,1.5227689999999998,1.7669869999999999,1.926027,2.105674,2.530975,2.764745,2.99872,3.128162
73-2800555,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41950699999999996,0.8996469999999999,1.1845339999999998,1.4287519999999998,1.5877919999999999,1.767439,2.19274,2.42651,2.660485,2.789927
74-2800541,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48013999999999996,0.7650269999999999,1.009245,1.168285,1.3479320000000001,1.7732330000000003,2.007003,2.240978,2.37042
75-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.284887,0.5291049999999999,0.688145,0.867792,1.293093,1.526863,1.7608380000000001,1.8902800000000002
76-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244218,0.403258,0.582905,1.008206,1.241976,1.475951,1.605393
77-2800519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15904000000000001,0.338687,0.7639880000000001,0.9977580000000001,1.2317330000000002,1.3611750000000002
78-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.179647,0.604948,0.8387180000000001,1.0726930000000001,1.2021350000000002
79-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42530100000000004,0.659071,0.893046,1.022488
80-2804977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23376999999999998,0.46774499999999997,0.5971869999999999
81-2800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233975,0.363417
82-2800503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.129442
83-2805796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
