순번_정류장ID,56-2802256,57-2802268,58-2802276,59-2801862,60-2801815,61-2805040,62-2802261,63-2802258,64-2802252,65-2802249,66-2802368,67-2802440,68-2802421,69-2802407,70-2802398,71-2802396,72-2802394,73-2802392,74-2802185,75-2801848,76-2802173,77-2802172,78-2802162,79-2802153,80-2802137,81-2802128,82-2802124,83-2802114,84-2802097,85-2802088,86-2802105,87-2802127,88-2802131,89-2802148,90-2802155,91-2806098,92-2802187,93-2802189,94-2802201,95-2802210,96-2802213,97-2802220,98-2801901,99-2805900,100-2801903,101-2801864,102-2802234,103-2802241,104-2802244,105-2805898,106-2805895,107-2805893,108-2803802,109-2805002
56-2802256,0,0.33447,0.6736679999999999,1.104517,1.488082,1.804951,2.237648,2.672921,3.236799,3.503611,3.723003,4.088756,4.45351,5.126747,5.587734,6.01218,6.711868,7.485359,7.7215419999999995,8.023724999999999,8.165873999999999,8.473296,8.7865,9.641229000000001,10.081412,10.347281,10.686578,11.240432,11.46724,11.729919,12.505901000000001,12.853139000000002,13.231241000000002,13.628748000000002,14.071962000000001,14.521269,15.176941,15.696591,16.121092,16.263763,16.480899,16.776942000000002,17.482495,17.691974000000002,18.125551,18.944668,19.254006,19.382619000000002,19.70135,20.067339,20.227275,20.543342,20.887199,21.270809
57-2802268,,0,0.339198,0.7700469999999999,1.1536119999999999,1.470481,1.903178,2.338451,2.902329,3.1691409999999998,3.388533,3.7542859999999996,4.11904,4.792277,5.253264000000001,5.67771,6.377398,7.150889,7.387072,7.689255,7.831404,8.138826,8.45203,9.306759000000001,9.746942,10.012811000000001,10.352108000000001,10.905962,11.13277,11.395449000000001,12.171431000000002,12.518669000000003,12.896771000000003,13.294278000000002,13.737492000000001,14.186799,14.842471,15.362121,15.786622,15.929293,16.146429,16.442472000000002,17.148025,17.357504000000002,17.791081000000002,18.610198,18.919536,19.048149000000002,19.366880000000002,19.732869,19.892805,20.208872,20.552729,20.936339
58-2802276,,,0,0.430849,0.814414,1.131283,1.56398,1.999253,2.563131,2.8299429999999997,3.0493349999999997,3.415088,3.779842,4.453079,4.914066,5.338512,6.0382,6.811691,7.047873999999999,7.350057,7.4922059999999995,7.799627999999999,8.112832,8.967561,9.407744,9.673613,10.01291,10.566764,10.793572,11.056251,11.832232999999999,12.179471,12.557573,12.955079999999999,13.398293999999998,13.847600999999997,14.503272999999997,15.022922999999997,15.447423999999996,15.590094999999996,15.807230999999996,16.103273999999995,16.808826999999994,17.018305999999995,17.451882999999995,18.270999999999994,18.580337999999994,18.708950999999995,19.027681999999995,19.393670999999994,19.553606999999992,19.869673999999993,20.213530999999993,20.597140999999993
59-2801862,,,,0,0.383565,0.700434,1.133131,1.5684040000000001,2.132282,2.399094,2.618486,2.9842389999999996,3.3489929999999997,4.0222299999999995,4.483217,4.907662999999999,5.6073509999999995,6.3808419999999995,6.617024999999999,6.919207999999999,7.061356999999999,7.368778999999999,7.681982999999999,8.536712,8.976894999999999,9.242764,9.582061,10.135914999999999,10.362722999999999,10.625402,11.401384,11.748622000000001,12.126724000000001,12.524231,12.967445,13.416751999999999,14.072423999999998,14.592073999999998,15.016574999999998,15.159245999999998,15.376381999999998,15.672424999999997,16.377977999999995,16.587456999999997,17.021033999999997,17.840150999999995,18.149488999999996,18.278101999999997,18.596832999999997,18.962821999999996,19.122757999999994,19.438824999999994,19.782681999999994,20.166291999999995
60-2801815,,,,,0,0.316869,0.749566,1.184839,1.748717,2.015529,2.234921,2.6006739999999997,2.9654279999999997,3.6386649999999996,4.099652,4.5240979999999995,5.223786,5.9972769999999995,6.233459999999999,6.535642999999999,6.677791999999999,6.985213999999999,7.298417999999999,8.153146999999999,8.593329999999998,8.859198999999998,9.198495999999999,9.752349999999998,9.979157999999998,10.241836999999999,11.017819,11.365057,11.743159,12.140666,12.583879999999999,13.033186999999998,13.688858999999997,14.208508999999998,14.633009999999997,14.775680999999997,14.992816999999997,15.288859999999996,15.994412999999996,16.203891999999996,16.637468999999996,17.456585999999994,17.765923999999995,17.894536999999996,18.213267999999996,18.579256999999995,18.739192999999993,19.055259999999993,19.399116999999993,19.782726999999994
61-2805040,,,,,,0,0.432697,0.8679699999999999,1.431848,1.69866,1.918052,2.283805,2.648559,3.321796,3.782783,4.207229,4.906917,5.680408,5.9165909999999995,6.218774,6.360923,6.6683449999999995,6.981548999999999,7.836277999999999,8.276461,8.54233,8.881627,9.435481,9.662289,9.924968,10.700949999999999,11.048188,11.42629,11.823796999999999,12.267010999999998,12.716317999999998,13.371989999999997,13.891639999999997,14.316140999999996,14.458811999999996,14.675947999999996,14.971990999999996,15.677543999999996,15.887022999999996,16.320599999999995,17.139716999999994,17.449054999999994,17.577667999999996,17.896398999999995,18.262387999999994,18.422323999999993,18.738390999999993,19.082247999999993,19.465857999999994
62-2802261,,,,,,,0,0.43527299999999997,0.9991509999999999,1.265963,1.485355,1.851108,2.215862,2.889099,3.3500859999999997,3.7745319999999998,4.47422,5.247711,5.483893999999999,5.786077,5.9282259999999996,6.235647999999999,6.548851999999999,7.403580999999999,7.843763999999999,8.109632999999999,8.448929999999999,9.002783999999998,9.229591999999998,9.492270999999999,10.268252999999998,10.615490999999999,10.993592999999999,11.391099999999998,11.834313999999997,12.283620999999997,12.939292999999996,13.458942999999996,13.883443999999995,14.026114999999995,14.243250999999995,14.539293999999995,15.244846999999995,15.454325999999995,15.887902999999994,16.707019999999993,17.016357999999993,17.144970999999995,17.463701999999994,17.829690999999993,17.98962699999999,18.305693999999992,18.64955099999999,19.033160999999993
63-2802258,,,,,,,,0,0.563878,0.8306899999999999,1.050082,1.415835,1.780589,2.453826,2.9148129999999997,3.3392589999999998,4.038946999999999,4.812437999999999,5.048620999999999,5.350803999999999,5.492952999999999,5.800374999999999,6.113578999999999,6.968307999999999,7.408490999999999,7.674359999999999,8.013656999999998,8.567510999999998,8.794318999999998,9.056997999999998,9.83298,10.180218,10.55832,10.955827,11.399040999999999,11.848347999999998,12.504019999999997,13.023669999999997,13.448170999999997,13.590841999999997,13.807977999999997,14.104020999999996,14.809573999999996,15.019052999999996,15.452629999999996,16.271746999999994,16.581084999999995,16.709697999999996,17.028428999999996,17.394417999999995,17.554353999999993,17.870420999999993,18.214277999999993,18.597887999999994
64-2802252,,,,,,,,,0,0.266812,0.48620399999999997,0.851957,1.216711,1.889948,2.3509349999999998,2.775381,3.475069,4.24856,4.484743,4.786926,4.929075,5.236497,5.549701,6.40443,6.844613,7.110482,7.449779,8.003633,8.230441,8.493120000000001,9.269102,9.616340000000001,9.994442000000001,10.391949,10.835163,11.284469999999999,11.940141999999998,12.459791999999998,12.884292999999998,13.026963999999998,13.244099999999998,13.540142999999997,14.245695999999997,14.455174999999997,14.888751999999997,15.707868999999997,16.017206999999996,16.145819999999997,16.464550999999997,16.830539999999996,16.990475999999994,17.306542999999994,17.650399999999994,18.034009999999995
65-2802249,,,,,,,,,,0,0.219392,0.585145,0.949899,1.6231360000000001,2.084123,2.508569,3.208257,3.981748,4.217931,4.520114,4.662263,4.969685,5.282889,6.137618,6.577801,6.84367,7.1829670000000005,7.736821000000001,7.963629000000001,8.226308000000001,9.002290000000002,9.349528000000003,9.727630000000003,10.125137000000002,10.568351000000002,11.017658,11.67333,12.19298,12.617481,12.760152,12.977288,13.273330999999999,13.978883999999999,14.188362999999999,14.621939999999999,15.441056999999999,15.750395,15.879007999999999,16.197739,16.563727999999998,16.723663999999996,17.039730999999996,17.383587999999996,17.767197999999997
66-2802368,,,,,,,,,,,0,0.365753,0.730507,1.403744,1.8647310000000001,2.289177,2.988865,3.762356,3.998539,4.300722,4.442871,4.750293,5.063497,5.918226,6.358409,6.624278,6.9635750000000005,7.517429000000001,7.744237000000001,8.006916,8.782898,9.130136,9.508238,9.905745,10.348958999999999,10.798265999999998,11.453937999999997,11.973587999999998,12.398088999999997,12.540759999999997,12.757895999999997,13.053938999999996,13.759491999999996,13.968970999999996,14.402547999999996,15.221664999999996,15.531002999999997,15.659615999999996,15.978346999999996,16.344335999999995,16.504271999999993,16.820338999999993,17.164195999999993,17.547805999999994
67-2802440,,,,,,,,,,,,0,0.364754,1.0379909999999999,1.498978,1.9234239999999998,2.623112,3.396603,3.632786,3.9349689999999997,4.077118,4.384539999999999,4.697743999999999,5.552472999999999,5.992655999999999,6.258525,6.597822,7.151676,7.378484,7.641163000000001,8.417145000000001,8.764383000000002,9.142485000000002,9.539992000000002,9.983206000000001,10.432513,11.088185,11.607835,12.032335999999999,12.175006999999999,12.392142999999999,12.688185999999998,13.393738999999998,13.603217999999998,14.036794999999998,14.855911999999998,15.165249999999999,15.293862999999998,15.612593999999998,15.978582999999999,16.138519,16.454586,16.798443,17.182053
68-2802421,,,,,,,,,,,,,0,0.673237,1.134224,1.5586699999999998,2.258358,3.031849,3.268032,3.5702149999999997,3.7123639999999996,4.019786,4.33299,5.1877189999999995,5.627902,5.893771,6.233068,6.786922000000001,7.013730000000001,7.276409000000001,8.052391,8.399629000000001,8.777731000000001,9.175238,9.618452,10.067758999999999,10.723430999999998,11.243080999999998,11.667581999999998,11.810252999999998,12.027388999999998,12.323431999999997,13.028984999999997,13.238463999999997,13.672040999999997,14.491157999999997,14.800495999999997,14.929108999999997,15.247839999999997,15.613828999999997,15.773764999999997,16.089831999999998,16.433688999999998,16.817299
69-2802407,,,,,,,,,,,,,,0,0.460987,0.8854329999999999,1.585121,2.358612,2.594795,2.896978,3.0391269999999997,3.3465489999999996,3.6597529999999994,4.514481999999999,4.954664999999999,5.220534,5.559831,6.113685,6.340493,6.603172000000001,7.379154000000001,7.726392000000001,8.104494,8.502001,8.945215,9.394521999999998,10.050193999999998,10.569843999999998,10.994344999999997,11.137015999999997,11.354151999999997,11.650194999999997,12.355747999999997,12.565226999999997,12.998803999999996,13.817920999999997,14.127258999999997,14.255871999999997,14.574602999999996,14.940591999999997,15.100527999999997,15.416594999999997,15.760451999999997,16.144061999999998
70-2802398,,,,,,,,,,,,,,,0,0.424446,1.124134,1.8976250000000001,2.133808,2.435991,2.57814,2.8855619999999997,3.1987659999999996,4.053495,4.493678,4.759547,5.098844000000001,5.652698000000001,5.879506000000001,6.142185000000001,6.918167000000001,7.265405000000001,7.643507000000001,8.041014,8.484228,8.933535,9.589206999999998,10.108856999999999,10.533357999999998,10.676028999999998,10.893164999999998,11.189207999999997,11.894760999999997,12.104239999999997,12.537816999999997,13.356933999999997,13.666271999999998,13.794884999999997,14.113615999999997,14.479604999999998,14.639540999999998,14.955607999999998,15.299464999999998,15.683074999999999
