순번_정류장ID,73-2802155,74-2807105,75-2802127,76-2802109,77-2802072,78-2802061,79-2802077,80-2802068,81-2802032,82-2802007,83-2801989,84-2801958,85-2801947,86-2801939,87-2801934,88-2801940,89-2801951,90-2801962,91-2801979,92-2801967,93-2801973,94-2801956,95-2801945,96-2801169,97-2805307,98-2801700,99-2801706,100-2801713,101-2801703,102-2801681,103-2801666,104-2801633,105-2801192,106-2801636,107-2801604,108-2801564,109-2801518,110-2801490,111-2801458,112-2801434,113-2801399,114-2801370,115-2801341,116-2801316,117-2801297,118-2801318,119-2801325,120-2807166,121-2801351,122-2803551,123-2801331,124-2801344,125-2801357,126-2801360,127-2800384,128-2800607,129-2800618,130-2800623,131-2800631,132-2800642,133-2800664,134-2800333,135-2803555,136-2800688,137-2805582,138-2800715,139-2800729,140-2800743,141-2800755,142-2800308,143-2800317,144-2800369
73-2802155,0,0.257289,0.936153,1.259428,1.589218,1.871604,2.171904,2.378245,2.60323,2.97947,3.301272,3.556048,3.736174,3.943215,4.159917,4.47121,4.699747,4.931295,5.261938000000001,5.499865000000001,5.825758,6.239393000000001,6.377800000000001,9.220737,9.386235,9.509708,9.732417,9.917784,10.227932999999998,10.777577999999998,11.140119999999998,11.585576999999997,11.837130999999998,12.203069999999997,12.455596999999997,12.722061999999998,13.183486999999998,13.380869999999998,13.703860999999998,13.933333999999999,14.213793999999998,14.503061999999998,14.760454999999999,15.081501,15.382575,15.741276,15.921686999999999,16.324735999999998,16.735333999999998,17.096967,17.592247999999998,17.939216,18.231939999999998,18.507263,19.170316999999997,19.376905999999998,19.647980999999998,19.962937999999998,20.221169999999997,20.537360999999997,20.934366999999998,21.219714,21.889741,22.485757,22.688796,22.858887,23.091196,23.704915,24.148072,24.598755,24.886281,25.318533
74-2807105,,0,0.678864,1.0021390000000001,1.3319290000000001,1.6143150000000002,1.9146150000000002,2.120956,2.345941,2.722181,3.043983,3.298759,3.478885,3.685926,3.902628,4.213921,4.442458,4.674006,5.004649000000001,5.242576000000001,5.568469,5.9821040000000005,6.1205110000000005,8.963448,9.128946,9.252419,9.475128,9.660495,9.970643999999998,10.520288999999998,10.882830999999998,11.328287999999997,11.579841999999998,11.945780999999997,12.198307999999997,12.464772999999997,12.926197999999998,13.123580999999998,13.446571999999998,13.676044999999998,13.956504999999998,14.245772999999998,14.503165999999998,14.824212,15.125286,15.483986999999999,15.664397999999998,16.067446999999998,16.478044999999998,16.839678,17.334958999999998,17.681926999999998,17.974650999999998,18.249973999999998,18.913027999999997,19.119616999999998,19.390691999999998,19.705648999999998,19.963880999999997,20.280071999999997,20.677077999999998,20.962425,21.632452,22.228468,22.431507,22.601598,22.833907,23.447626,23.890783,24.341466,24.628992,25.061244
75-2802127,,,0,0.323275,0.653065,0.935451,1.235751,1.4420920000000002,1.6670770000000001,2.043317,2.365119,2.619895,2.800021,3.007062,3.223764,3.535057,3.7635940000000003,3.9951420000000004,4.325785000000001,4.563712000000001,4.889605,5.303240000000001,5.441647000000001,8.284584,8.450082,8.573555,8.796264,8.981631,9.29178,9.841425,10.203966999999999,10.649423999999998,10.900977999999999,11.266917,11.519444,11.785909,12.247334,12.444717,12.767708,12.997181000000001,13.277641000000001,13.566909,13.824302000000001,14.145348000000002,14.446422000000002,14.805123000000002,14.985534000000001,15.388583,15.799181,16.160814000000002,16.656095,17.003063,17.295787,17.57111,18.234164,18.440753,18.711828,19.026785,19.285017,19.601208,19.998214,20.283561000000002,20.953588000000003,21.549604000000002,21.752643000000003,21.922734000000002,22.155043000000003,22.768762000000002,23.211919,23.662602000000003,23.950128000000003,24.38238
76-2802109,,,,0,0.32979,0.612176,0.9124760000000001,1.118817,1.343802,1.7200419999999998,2.0418439999999998,2.29662,2.476746,2.6837869999999997,2.900489,3.211782,3.4403189999999997,3.6718669999999998,4.00251,4.240437,4.56633,4.979965,5.118372,7.961309,8.126807,8.25028,8.472989,8.658356,8.968504999999999,9.518149999999999,9.880691999999998,10.326148999999997,10.577702999999998,10.943641999999997,11.196168999999998,11.462633999999998,11.924058999999998,12.121441999999998,12.444432999999998,12.673905999999999,12.954365999999998,13.243633999999998,13.501026999999999,13.822073,14.123147,14.481848,14.662258999999999,15.065307999999998,15.475905999999998,15.837538999999998,16.332819999999998,16.679788,16.972512,17.247835,17.910888999999997,18.117478,18.388552999999998,18.703509999999998,18.961741999999997,19.277932999999997,19.674939,19.960286,20.630313,21.226329,21.429368,21.599459,21.831768,22.445487,22.888644,23.339327,23.626853,24.059105
77-2802072,,,,,0,0.282386,0.582686,0.789027,1.0140120000000001,1.3902520000000003,1.7120540000000002,1.9668300000000003,2.1469560000000003,2.353997,2.5706990000000003,2.8819920000000003,3.1105290000000005,3.3420770000000006,3.6727200000000004,3.9106470000000004,4.236540000000001,4.650175000000001,4.788582000000001,7.631519000000001,7.797017000000001,7.920490000000001,8.143199000000001,8.328566,8.638715,9.18836,9.550901999999999,9.996358999999998,10.247912999999999,10.613851999999998,10.866378999999998,11.132843999999999,11.594268999999999,11.791652,12.114643,12.344116,12.624576,12.913844,13.171237,13.492283,13.793357,14.152058,14.332469,14.735517999999999,15.146116,15.507748999999999,16.00303,16.349998,16.642722,16.918045,17.581099,17.787688,18.058763,18.37372,18.631952,18.948142999999998,19.345149,19.630496,20.300523000000002,20.896539,21.099578,21.269669,21.501978,22.115697,22.558854,23.009537,23.297063,23.729315
78-2802061,,,,,,0,0.3003,0.506641,0.731626,1.107866,1.429668,1.684444,1.86457,2.071611,2.288313,2.599606,2.828143,3.059691,3.3903339999999997,3.6282609999999997,3.954154,4.367789,4.506196,7.349133,7.5146310000000005,7.638104,7.860813,8.04618,8.356328999999999,8.905973999999999,9.268515999999998,9.713972999999998,9.965526999999998,10.331465999999999,10.583993,10.850458,11.311883,11.509266,11.832257,12.06173,12.34219,12.631458,12.888851,13.209897000000002,13.510971000000001,13.869672000000001,14.050083,14.453132,14.86373,15.225363,15.720644,16.067612,16.360336,16.635659,17.298713,17.505302,17.776377,18.091334,18.349566,18.665757,19.062763,19.348110000000002,20.018137000000003,20.614153,20.817192000000002,20.987283,21.219592000000002,21.833311000000002,22.276468,22.727151000000003,23.014677000000002,23.446929
79-2802077,,,,,,,0,0.206341,0.431326,0.807566,1.129368,1.384144,1.56427,1.771311,1.988013,2.299306,2.527843,2.759391,3.0900339999999997,3.3279609999999997,3.653854,4.067489,4.205896,7.048833,7.2143310000000005,7.337804,7.560513,7.7458800000000005,8.056029,8.605674,8.968216,9.413673,9.665227,10.031165999999999,10.283693,10.550158,11.011583,11.208966,11.531957,11.76143,12.04189,12.331158,12.588551,12.909597000000002,13.210671000000001,13.569372000000001,13.749783,14.152832,14.56343,14.925063,15.420344,15.767312,16.060036,16.335359,16.998413,17.205002,17.476077,17.791034,18.049266,18.365457,18.762463,19.047810000000002,19.717837000000003,20.313853,20.516892000000002,20.686983,20.919292000000002,21.533011000000002,21.976168,22.426851000000003,22.714377000000002,23.146629
80-2802068,,,,,,,,0,0.224985,0.601225,0.923027,1.177803,1.357929,1.56497,1.781672,2.092965,2.3215019999999997,2.55305,2.8836929999999996,3.1216199999999996,3.447513,3.861148,3.999555,6.842492,7.00799,7.131463,7.354172,7.539539,7.849688,8.399333,8.761875,9.207332,9.458886,9.824825,10.077352000000001,10.343817000000001,10.805242000000002,11.002625000000002,11.325616000000002,11.555089000000002,11.835549000000002,12.124817000000002,12.382210000000002,12.703256000000003,13.004330000000003,13.363031000000003,13.543442000000002,13.946491000000002,14.357089000000002,14.718722000000001,15.214003000000002,15.560971000000002,15.853695000000002,16.129018000000002,16.792072,16.998661000000002,17.269736,17.584693,17.842925,18.159116,18.556122000000002,18.841469000000004,19.511496000000005,20.107512000000003,20.310551000000004,20.480642000000003,20.712951000000004,21.326670000000004,21.769827000000003,22.220510000000004,22.508036000000004,22.940288000000002
81-2802032,,,,,,,,,0,0.37624,0.698042,0.952818,1.1329440000000002,1.3399850000000002,1.5566870000000002,1.8679800000000002,2.0965170000000004,2.3280650000000005,2.6587080000000003,2.8966350000000003,3.2225280000000005,3.6361630000000007,3.7745700000000006,6.617507000000001,6.783005000000001,6.906478000000001,7.129187000000001,7.314554000000001,7.624703000000001,8.174348000000002,8.536890000000001,8.982347,9.233901000000001,9.59984,9.852367000000001,10.118832000000001,10.580257000000001,10.777640000000002,11.100631000000002,11.330104000000002,11.610564000000002,11.899832000000002,12.157225000000002,12.478271000000003,12.779345000000003,13.138046000000003,13.318457000000002,13.721506000000002,14.132104000000002,14.493737000000001,14.989018000000002,15.335986000000002,15.628710000000002,15.904033000000002,16.567087,16.773676000000002,17.044751,17.359708,17.61794,17.934131,18.331137000000002,18.616484000000003,19.286511000000004,19.882527000000003,20.085566000000004,20.255657000000003,20.487966000000004,21.101685000000003,21.544842000000003,21.995525000000004,22.283051000000004,22.715303000000002
82-2802007,,,,,,,,,,0,0.321802,0.576578,0.756704,0.9637450000000001,1.180447,1.49174,1.720277,1.9518250000000001,2.282468,2.520395,2.8462880000000004,3.2599230000000006,3.3983300000000005,6.241267000000001,6.406765000000001,6.530238000000001,6.752947000000001,6.938314000000001,7.248463000000001,7.798108000000001,8.16065,8.606107,8.857661,9.223600000000001,9.476127000000002,9.742592000000002,10.204017000000002,10.401400000000002,10.724391000000002,10.953864000000003,11.234324000000003,11.523592000000002,11.780985000000003,12.102031000000004,12.403105000000004,12.761806000000004,12.942217000000003,13.345266000000002,13.755864000000003,14.117497000000002,14.612778000000002,14.959746000000003,15.252470000000002,15.527793000000003,16.190847,16.397436000000003,16.668511000000002,16.983468000000002,17.2417,17.557891,17.954897000000003,18.240244000000004,18.910271000000005,19.506287000000004,19.709326000000004,19.879417000000004,20.111726000000004,20.725445000000004,21.168602000000003,21.619285000000005,21.906811000000005,22.339063000000003
