순번_정류장ID,66-2801276,67-2801240,68-2801161,69-2801158,70-2801159,71-2801409,72-2801449,73-2801493,74-2801515,75-2801589,76-2801619,77-2801658,78-2801672,79-2801684,80-2801718,81-2801741,82-2801750,83-2801755,84-2801765,85-2801773,86-2801774,87-2801787,88-2801992,89-2802022,90-2802038,91-2802672,92-2802683,93-2802685,94-2802695,95-2802702,96-2802707,97-2802715,98-2802729,99-2805440,100-2802632,101-2803129,102-2803120,103-2805594,104-2803115,105-2803134,106-2803231,107-2803226,108-2803217,109-2803219,110-2803223,111-2803227,112-2803239,113-2803240,114-2803236,115-2803248,116-2804859,117-2803205,118-2806612
76-2801619,,,,,,,,,,,0,0.45949700000000004,0.8216330000000001,1.261128,1.7435100000000001,2.178084,2.577493,2.960089,3.332847,3.818396,3.994202,4.498831,5.166607,5.574165,6.036417,6.470073,6.979832,7.199226,7.603044000000001,7.933492,8.349799,8.579155,9.077936,9.27637,9.534037,9.835021,10.121281,10.313958,10.609736,11.059735,11.468461,11.86875,12.394713,12.680468,13.003743,13.156098,13.529912,13.902847999999999,14.055886999999998,14.798642,14.900103999999999,15.198981999999999,15.539983999999999
77-2801658,,,,,,,,,,,,0,0.362136,0.801631,1.2840129999999998,1.7185869999999999,2.1179959999999998,2.5005919999999997,2.87335,3.3588989999999996,3.5347049999999998,4.039334,4.70711,5.114668,5.57692,6.010576,6.520335,6.7397290000000005,7.143547000000001,7.473995,7.890302,8.119658,8.618438999999999,8.816873,9.074539999999999,9.375523999999999,9.661783999999999,9.854460999999999,10.150239,10.600238,11.008963999999999,11.409253,11.935216,12.220971,12.544246000000001,12.696601000000001,13.070415,13.443351,13.59639,14.339145,14.440607,14.739485,15.080487
78-2801672,,,,,,,,,,,,,0,0.43949499999999997,0.921877,1.3564509999999999,1.7558599999999998,2.1384559999999997,2.511214,2.9967629999999996,3.1725689999999998,3.6771979999999997,4.344974,4.7525319999999995,5.214784,5.64844,6.158199,6.377593,6.781411,7.111859,7.528166,7.757522,8.256302999999999,8.454737,8.712404,9.013387999999999,9.299648,9.492325,9.788103,10.238102,10.646828,11.047117,11.573080000000001,11.858835000000001,12.182110000000002,12.334465000000002,12.708279000000001,13.081215,13.234254,13.977009,14.078471,14.377349,14.718351
79-2801684,,,,,,,,,,,,,,0,0.482382,0.9169559999999999,1.3163649999999998,1.6989609999999997,2.071719,2.5572679999999997,2.733074,3.2377029999999998,3.9054789999999997,4.313037,4.775289,5.208945,5.718704,5.938098,6.341916,6.672364,7.088671,7.318027,7.816808,8.015242,8.272909,8.573893,8.860153,9.05283,9.348608,9.798607,10.207333,10.607622000000001,11.133585,11.41934,11.742615,11.89497,12.268784,12.64172,12.794758999999999,13.537514,13.638976,13.937854,14.278856
80-2801718,,,,,,,,,,,,,,,0,0.43457399999999996,0.8339829999999999,1.2165789999999999,1.5893369999999998,2.074886,2.250692,2.755321,3.423097,3.8306549999999997,4.292907,4.726563,5.2363219999999995,5.455716,5.859534,6.189982,6.606288999999999,6.8356449999999995,7.334426,7.5328599999999994,7.790526999999999,8.091510999999999,8.377771,8.570447999999999,8.866226,9.316225,9.724950999999999,10.12524,10.651202999999999,10.936957999999999,11.260233,11.412588,11.786401999999999,12.159337999999998,12.312376999999998,13.055131999999999,13.156593999999998,13.455471999999999,13.796473999999998
81-2801741,,,,,,,,,,,,,,,,0,0.399409,0.7820050000000001,1.154763,1.640312,1.816118,2.320747,2.988523,3.3960809999999997,3.8583329999999996,4.291988999999999,4.801747999999999,5.021141999999999,5.42496,5.755407999999999,6.171714999999999,6.401070999999999,6.899851999999999,7.098285999999999,7.355952999999999,7.656936999999998,7.943196999999999,8.135874,8.431652,8.881651,9.290377,9.690666,10.216629000000001,10.502384000000001,10.825659000000002,10.978014000000002,11.351828000000001,11.724764,11.877803,12.620558,12.72202,13.020898,13.3619
82-2801750,,,,,,,,,,,,,,,,,0,0.382596,0.755354,1.2409029999999999,1.4167089999999998,1.9213379999999998,2.589114,2.996672,3.4589239999999997,3.8925799999999997,4.402339,4.621733,5.025551,5.355999,5.7723059999999995,6.001662,6.500443,6.6988769999999995,6.956543999999999,7.257527999999999,7.543787999999999,7.736464999999999,8.032243,8.482242,8.890967999999999,9.291257,9.817219999999999,10.102974999999999,10.42625,10.578605,10.952418999999999,11.325354999999998,11.478393999999998,12.221148999999999,12.322610999999998,12.621488999999999,12.962490999999998
83-2801755,,,,,,,,,,,,,,,,,,0,0.372758,0.8583069999999999,1.0341129999999998,1.5387419999999998,2.206518,2.614076,3.0763279999999997,3.5099839999999998,4.019743,4.239137,4.642955000000001,4.973403,5.38971,5.619066,6.117847,6.316281,6.573948,6.874931999999999,7.161192,7.3538689999999995,7.649647,8.099646,8.508372,8.908661,9.434624,9.720379,10.043654,10.196009,10.569823,10.942758999999999,11.095797999999998,11.838553,11.940014999999999,12.238893,12.579894999999999
84-2801765,,,,,,,,,,,,,,,,,,,0,0.48554899999999995,0.6613549999999999,1.165984,1.8337599999999998,2.2413179999999997,2.7035699999999996,3.1372259999999996,3.6469849999999995,3.8663789999999993,4.270197,4.600644999999999,5.016951999999999,5.246307999999999,5.745088999999999,5.943522999999999,6.201189999999999,6.502173999999998,6.788433999999999,6.9811109999999985,7.276888999999999,7.726887999999999,8.135613999999999,8.535903,9.061865999999998,9.347620999999998,9.670895999999999,9.823250999999999,10.197064999999998,10.570000999999998,10.723039999999997,11.465794999999998,11.567256999999998,11.866134999999998,12.207136999999998
85-2801773,,,,,,,,,,,,,,,,,,,,0,0.175806,0.680435,1.348211,1.755769,2.218021,2.651677,3.1614359999999997,3.3808299999999996,3.784648,4.115095999999999,4.531402999999999,4.760758999999999,5.259539999999999,5.457973999999999,5.715640999999999,6.016624999999999,6.302884999999999,6.495561999999999,6.791339999999999,7.241338999999999,7.650064999999999,8.050353999999999,8.576317,8.862072,9.185347,9.337702,9.711516,10.084451999999999,10.237490999999999,10.980246,11.081707999999999,11.380586,11.721587999999999
86-2801774,,,,,,,,,,,,,,,,,,,,,0,0.504629,1.172405,1.5799629999999998,2.0422149999999997,2.4758709999999997,2.9856299999999996,3.2050239999999994,3.608841999999999,3.9392899999999993,4.3555969999999995,4.584953,5.083734,5.2821679999999995,5.539834999999999,5.840818999999999,6.127078999999999,6.319755999999999,6.615533999999999,7.065532999999999,7.474258999999999,7.874547999999999,8.400510999999998,8.686265999999998,9.009540999999999,9.161895999999999,9.535709999999998,9.908645999999997,10.061684999999997,10.804439999999998,10.905901999999998,11.204779999999998,11.545781999999997
87-2801787,,,,,,,,,,,,,,,,,,,,,,0,0.667776,1.075334,1.5375860000000001,1.9712420000000002,2.481001,2.700395,3.1042129999999997,3.4346609999999997,3.850968,4.080324,4.579105,4.777539,5.035206,5.336189999999999,5.62245,5.8151269999999995,6.110905,6.560904,6.9696299999999995,7.369918999999999,7.895881999999999,8.181637,8.504912000000001,8.657267000000001,9.031081,9.404017,9.557056,10.299811,10.401273,10.700151,11.041153
88-2801992,,,,,,,,,,,,,,,,,,,,,,,0,0.407558,0.86981,1.303466,1.813225,2.032619,2.4364369999999997,2.766885,3.183192,3.412548,3.9113290000000003,4.109763,4.36743,4.668413999999999,4.954674,5.147351,5.443129,5.893128,6.301854,6.7021429999999995,7.2281059999999995,7.5138609999999995,7.837135999999999,7.989490999999999,8.363304999999999,8.736240999999998,8.889279999999998,9.632034999999998,9.733496999999998,10.032374999999998,10.373376999999998
89-2802022,,,,,,,,,,,,,,,,,,,,,,,,0,0.46225200000000005,0.8959080000000001,1.4056670000000002,1.6250610000000003,2.0288790000000003,2.3593270000000004,2.775634,3.0049900000000003,3.5037710000000004,3.702205,3.9598720000000003,4.260856,4.547116000000001,4.739793000000001,5.035571000000001,5.485570000000001,5.894296000000001,6.2945850000000005,6.8205480000000005,7.1063030000000005,7.429578,7.581933,7.955747000000001,8.328683,8.481722,9.224477,9.325939,9.624817,9.965819
90-2802038,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43365600000000004,0.943415,1.162809,1.566627,1.897075,2.313382,2.542738,3.041519,3.239953,3.49762,3.798604,4.0848640000000005,4.277541,4.573319000000001,5.023318000000001,5.432044,5.832333,6.358296,6.644051,6.967326,7.119681,7.493495,7.866431,8.01947,8.762225,8.863687,9.162565,9.503567
91-2802672,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.509759,0.7291529999999999,1.132971,1.463419,1.879726,2.109082,2.607863,2.806297,3.063964,3.364948,3.651208,3.843885,4.1396630000000005,4.589662000000001,4.998388,5.398677,5.92464,6.210395,6.53367,6.686025,7.059839,7.432775,7.585814,8.328569,8.430031,8.728909,9.069911
92-2802683,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219394,0.623212,0.95366,1.369967,1.599323,2.098104,2.296538,2.554205,2.855189,3.141449,3.3341260000000004,3.6299040000000002,4.079903,4.4886289999999995,4.888917999999999,5.414880999999999,5.700635999999999,6.023910999999999,6.176265999999999,6.5500799999999995,6.923016,7.076054999999999,7.818809999999999,7.920271999999999,8.219149999999999,8.560151999999999
93-2802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403818,0.7342660000000001,1.150573,1.3799290000000002,1.8787100000000003,2.0771440000000005,2.3348110000000006,2.6357950000000008,2.9220550000000007,3.114732000000001,3.410510000000001,3.860509000000001,4.269235000000001,4.669524000000001,5.195487000000001,5.481242000000001,5.804517000000001,5.956872000000001,6.330686000000001,6.703622000000001,6.856661000000001,7.599416000000001,7.700878,7.9997560000000005,8.340758000000001
94-2802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330448,0.7467550000000001,0.9761110000000001,1.474892,1.673326,1.9309930000000002,2.231977,2.518237,2.710914,3.0066919999999997,3.4566909999999997,3.865417,4.265706,4.791669,5.077424,5.4006989999999995,5.5530539999999995,5.926868,6.299804,6.452843,7.1955979999999995,7.297059999999999,7.595937999999999,7.936939999999999
95-2802702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416307,0.645663,1.144444,1.342878,1.600545,1.901529,2.187789,2.380466,2.676244,3.126243,3.5349690000000002,3.935258,4.461221,4.746976,5.070251,5.222606,5.59642,5.969356,6.122395,6.86515,6.966612,7.26549,7.606491999999999
96-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229356,0.728137,0.926571,1.1842380000000001,1.4852220000000003,1.7714820000000002,1.9641590000000002,2.2599370000000003,2.7099360000000003,3.1186620000000005,3.5189510000000004,4.044914,4.330669,4.653944,4.806299,5.180113,5.553049000000001,5.706088,6.448843,6.550305,6.849183,7.190185
97-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49878100000000003,0.697215,0.954882,1.2558660000000001,1.542126,1.734803,2.030581,2.4805800000000002,2.8893060000000004,3.2895950000000003,3.8155580000000002,4.101313,4.424588,4.576943,4.950757,5.3236930000000005,5.476732,6.219487,6.320949,6.619827,6.9608289999999995
98-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198434,0.45610100000000003,0.757085,1.043345,1.236022,1.5318,1.981799,2.3905250000000002,2.790814,3.316777,3.602532,3.925807,4.078162,4.451976,4.824912,4.977951,5.720706,5.822168,6.121046,6.462047999999999
99-2805440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25766700000000003,0.558651,0.844911,1.037588,1.333366,1.783365,2.192091,2.59238,3.118343,3.404098,3.727373,3.879728,4.253542,4.6264780000000005,4.779517,5.522272,5.623734,5.922612,6.263614
100-2802632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30098400000000003,0.5872440000000001,0.7799210000000001,1.0756990000000002,1.5256980000000002,1.9344240000000004,2.3347130000000003,2.860676,3.146431,3.4697060000000004,3.6220610000000004,3.9958750000000003,4.368811,4.52185,5.2646049999999995,5.366066999999999,5.6649449999999995,6.005946999999999
101-2803129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28626,0.478937,0.774715,1.224714,1.6334400000000002,2.033729,2.559692,2.845447,3.168722,3.321077,3.6948909999999997,4.067826999999999,4.220865999999999,4.963620999999999,5.065082999999999,5.363960999999999,5.7049629999999985
102-2803120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192677,0.48845500000000003,0.938454,1.34718,1.7474690000000002,2.273432,2.559187,2.8824620000000003,3.0348170000000003,3.408631,3.7815670000000003,3.9346060000000005,4.677361,4.778823,5.077701,5.418703
103-2805594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29577800000000004,0.745777,1.154503,1.554792,2.080755,2.36651,2.6897849999999996,2.8421399999999997,3.2159539999999995,3.5888899999999997,3.741929,4.484684,4.586145999999999,4.885024,5.226025999999999
104-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449999,0.858725,1.259014,1.784977,2.070732,2.394007,2.5463620000000002,2.920176,3.2931120000000003,3.4461510000000004,4.188906,4.290368,4.589246,4.930248
105-2803134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40872600000000003,0.809015,1.334978,1.620733,1.944008,2.0963629999999998,2.4701769999999996,2.843113,2.996152,3.738907,3.8403690000000004,4.139247,4.480249
106-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400289,0.926252,1.212007,1.535282,1.687637,2.061451,2.434387,2.5874260000000002,3.3301810000000005,3.4316430000000007,3.730521000000001,4.071523000000001
107-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525963,0.8117179999999999,1.134993,1.287348,1.661162,2.034098,2.1871370000000003,2.9298920000000006,3.0313540000000008,3.330232000000001,3.671234000000001
108-2803217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28575500000000004,0.60903,0.761385,1.135199,1.508135,1.661174,2.4039289999999998,2.505391,2.804269,3.145271
109-2803219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323275,0.47563,0.849444,1.22238,1.375419,2.118174,2.219636,2.518514,2.859516
110-2803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152355,0.526169,0.899105,1.052144,1.794899,1.896361,2.195239,2.536241
111-2803227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.373814,0.74675,0.8997890000000001,1.642544,1.744006,2.042884,2.383886
112-2803239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372936,0.525975,1.2687300000000001,1.370192,1.66907,2.010072
113-2803240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153039,0.8957940000000001,0.9972560000000001,1.2961340000000001,1.6371360000000001
114-2803236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.742755,0.844217,1.143095,1.484097
115-2803248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.101462,0.40034000000000003,0.741342
116-2804859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29887800000000003,0.63988
117-2803205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34100199999999997
118-2806612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
