순번_정류장ID,71-2806940,72-2806941,73-2806942,74-2806943,75-2806944,76-2807134,77-2806945,78-2806957,79-2807608,80-2807164,81-2806946,82-2807137,83-2806947,84-2806948,85-2806949,86-2807147,87-2807148,88-2807149,89-2806951,90-2807138,91-2806973,92-2807139,93-2807409,94-2807123,95-2806891,96-2806890,97-2806888,98-2807293,99-2806886,100-2804580,101-2804213,102-2804211,103-2804209,104-2804207,105-2804205,106-2804204,107-2806290,108-2804202,109-2806292,110-2803609,111-2806232,112-2803608,113-2803607,114-2803606,115-2806297,116-2803616,117-2803853,118-2803850,119-2803617,120-2806299,121-2803618,122-2806300,123-2803600,124-2800273,125-2803601,126-2804331,127-2803581,128-2800271,129-2807150,130-2804581,131-2804582,132-2800267,133-2804032
71-2806940,0,0.32719000000000004,0.654603,1.015005,1.348919,1.653305,3.383183,4.953613,6.2719689999999995,8.436617,8.670097,8.970847000000001,9.274702000000001,10.631198000000001,11.192583,12.053296000000001,12.305303000000002,12.710544000000002,12.979185000000003,13.956888000000003,14.783765000000002,15.238953000000002,15.707988000000002,17.531972000000003,18.051685000000003,18.632385000000003,18.975764,19.554517,19.925118,20.429913000000003,20.794032,21.284943000000002,21.673440000000003,22.392109,22.628016000000002,22.97566,23.39678,23.649085,24.14638,24.522632,24.843479000000002,25.355403000000003,25.648685000000004,26.191654000000003,26.516393000000004,26.715284000000004,27.117173000000005,27.705163000000006,28.235352000000006,28.505890000000004,28.823259000000004,29.524021000000005,29.966950000000004,30.169559000000003,30.351175000000005,30.605495000000005,31.086827000000003,31.958006000000005,32.298941000000006,32.60019400000001,32.96038200000001,33.59910700000001,33.79520500000001
72-2806941,,0,0.327413,0.6878150000000001,1.021729,1.3261150000000002,3.055993,4.626423,5.944779,8.109427,8.342907,8.643657000000001,8.947512000000001,10.304008000000001,10.865393000000001,11.726106000000001,11.978113000000002,12.383354000000002,12.651995000000003,13.629698000000003,14.456575000000003,14.911763000000002,15.380798000000002,17.204782,17.724495,18.305195,18.648574,19.227327,19.597928,20.102723,20.466842,20.957753,21.34625,22.064919,22.300826,22.64847,23.069589999999998,23.321894999999998,23.81919,24.195442,24.516289,25.028213,25.321495000000002,25.864464,26.189203000000003,26.388094000000002,26.789983000000003,27.377973000000004,27.908162000000004,28.178700000000003,28.496069000000002,29.196831000000003,29.639760000000003,29.842369,30.023985000000003,30.278305000000003,30.759637,31.630816000000003,31.971751000000005,32.27300400000001,32.63319200000001,33.27191700000001,33.46801500000001
73-2806942,,,0,0.360402,0.6943159999999999,0.998702,2.72858,4.29901,5.617366,7.782014,8.015494,8.316244000000001,8.620099000000002,9.976595000000001,10.537980000000001,11.398693000000002,11.650700000000002,12.055941000000002,12.324582000000003,13.302285000000003,14.129162000000003,14.584350000000002,15.053385000000002,16.877369,17.397082,17.977782,18.321161,18.899914,19.270515,19.77531,20.139429,20.63034,21.018837,21.737506,21.973413,22.321057,22.742176999999998,22.994481999999998,23.491777,23.868029,24.188876,24.7008,24.994082000000002,25.537051,25.861790000000003,26.060681000000002,26.462570000000003,27.050560000000004,27.580749000000004,27.851287000000003,28.168656000000002,28.869418000000003,29.312347000000003,29.514956,29.696572000000003,29.950892000000003,30.432224,31.303403000000003,31.644338000000005,31.945591000000004,32.305779,32.944504,33.140602
74-2806943,,,,0,0.333914,0.6383,2.368178,3.938608,5.256964,7.421612,7.655092,7.955842,8.259697,9.616192999999999,10.177577999999999,11.038291,11.290298,11.695539,11.96418,12.941883,13.76876,14.223948,14.692983,16.516967,17.03668,17.61738,17.960759,18.539512,18.910113,19.414908,19.779027,20.269938,20.658435,21.377104,21.613011,21.960655,22.381774999999998,22.634079999999997,23.131375,23.507627,23.828474,24.340398,24.633680000000002,25.176649,25.501388000000002,25.700279000000002,26.102168000000002,26.690158000000004,27.220347000000004,27.490885000000002,27.808254,28.509016000000003,28.951945000000002,29.154554,29.336170000000003,29.590490000000003,30.071822,30.943001000000002,31.283936000000004,31.585189000000003,31.945377000000004,32.584102,32.7802
75-2806944,,,,,0,0.304386,2.034264,3.604694,4.92305,7.087698,7.321178,7.621928,7.925783,9.282278999999999,9.843663999999999,10.704377,10.956384,11.361625,11.630266,12.607969,13.434846,13.890034,14.359069,16.183053,16.702766,17.283466,17.626845,18.205598,18.576199,19.080994,19.445113,19.936024,20.324521,21.04319,21.279097,21.626741,22.047860999999997,22.300165999999997,22.797461,23.173713,23.49456,24.006484,24.299766,24.842735,25.167474000000002,25.366365000000002,25.768254000000002,26.356244000000004,26.886433000000004,27.156971000000002,27.47434,28.175102000000003,28.618031000000002,28.82064,29.002256000000003,29.256576000000003,29.737908,30.609087000000002,30.950022000000004,31.251275000000003,31.611463000000004,32.250188,32.446286
76-2807134,,,,,,0,1.7298779999999998,3.300308,4.618664,6.7833120000000005,7.016792000000001,7.317542,7.621397000000001,8.977893000000002,9.539278000000001,10.399991000000002,10.651998000000003,11.057239000000003,11.325880000000003,12.303583000000003,13.130460000000003,13.585648000000003,14.054683000000002,15.878667000000002,16.398380000000003,16.979080000000003,17.322459000000002,17.901212,18.271813,18.776608000000003,19.140727000000002,19.631638000000002,20.020135000000003,20.738804000000002,20.974711000000003,21.322355,21.743475,21.99578,22.493075,22.869327000000002,23.190174000000003,23.702098000000003,23.995380000000004,24.538349000000004,24.863088000000005,25.061979000000004,25.463868000000005,26.051858000000006,26.582047000000006,26.852585000000005,27.169954000000004,27.870716000000005,28.313645000000005,28.516254000000004,28.69787,28.95219,29.433522,30.304701,30.645636000000003,30.946889000000002,31.307077000000003,31.945802000000004,32.14190000000001
77-2806945,,,,,,,0,1.57043,2.8887859999999996,5.053433999999999,5.2869139999999994,5.587663999999999,5.891519,7.248015,7.8094,8.670113,8.922120000000001,9.327361000000002,9.596002000000002,10.573705000000002,11.400582000000002,11.855770000000001,12.324805000000001,14.148789,14.668502,15.249202,15.592581000000001,16.171334,16.541935000000002,17.046730000000004,17.410849000000002,17.901760000000003,18.290257000000004,19.008926000000002,19.244833000000003,19.592477000000002,20.013597,20.265902,20.763197,21.139449000000003,21.460296000000003,21.972220000000004,22.265502000000005,22.808471000000004,23.133210000000005,23.332101000000005,23.733990000000006,24.321980000000007,24.852169000000007,25.122707000000005,25.440076000000005,26.140838000000006,26.583767000000005,26.786376000000004,26.967992000000002,27.222312000000002,27.703644,28.574823000000002,28.915758000000004,29.217011000000003,29.577199000000004,30.215924000000005,30.412022000000004
78-2806957,,,,,,,,0,1.3183559999999999,3.483004,3.7164840000000003,4.017234,4.321089000000001,5.6775850000000005,6.23897,7.099683,7.35169,7.756931,8.025572,9.003275,9.830152,10.28534,10.754375,12.578358999999999,13.098071999999998,13.678771999999999,14.022151,14.600904,14.971505,15.4763,15.840419,16.33133,16.719827000000002,17.438496,17.674403,18.022047,18.443167,18.695472,19.192767,19.569019,19.889866,20.401790000000002,20.695072000000003,21.238041000000003,21.562780000000004,21.761671000000003,22.163560000000004,22.751550000000005,23.281739000000005,23.552277000000004,23.869646000000003,24.570408000000004,25.013337000000003,25.215946000000002,25.397562,25.651882,26.133214,27.004393,27.345328000000002,27.646581,28.006769000000002,28.645494000000003,28.841592000000002
79-2807608,,,,,,,,,0,2.164648,2.3981280000000003,2.698878,3.002733,4.359229,4.9206140000000005,5.781327,6.033334,6.438575,6.707216,7.684919,8.511796,8.966984,9.436019,11.260003,11.779715999999999,12.360415999999999,12.703795,13.282548,13.653149,14.157944,14.522063000000001,15.012974000000002,15.401471,16.12014,16.356047,16.703691,17.124810999999998,17.377115999999997,17.874411,18.250663,18.57151,19.083434,19.376716000000002,19.919685,20.244424000000002,20.443315000000002,20.845204000000003,21.433194000000004,21.963383000000004,22.233921000000002,22.55129,23.252052000000003,23.694981000000002,23.89759,24.079206,24.333526,24.814857999999997,25.686037,26.026972,26.328225,26.688413,27.327138,27.523236
80-2807164,,,,,,,,,,0,0.23348000000000002,0.53423,0.838085,2.194581,2.755966,3.616679,3.868686,4.273927,4.542567999999999,5.520270999999999,6.347147999999999,6.802335999999999,7.2713709999999985,9.095354999999998,9.615067999999997,10.195767999999997,10.539146999999998,11.117899999999999,11.488501,11.993295999999999,12.357415,12.848326,13.236823,13.955492,14.191398999999999,14.539043,14.960163,15.212468,15.709762999999999,16.086015,16.406862,16.918786,17.212068000000002,17.755037,18.079776000000003,18.278667000000002,18.680556000000003,19.268546000000004,19.798735000000004,20.069273000000003,20.386642000000002,21.087404000000003,21.530333000000002,21.732942,21.914558,22.168878,22.650209999999998,23.521389,23.862324,24.163577,24.523765,25.162490000000002,25.358588
