순번_정류장ID,43-2804576,44-2804078,45-2806308,46-2804557,47-2804080,48-2804082,49-2806234,50-2804565,51-2804563,52-2804561,53-2804560,54-2806311,55-2804084,56-2804612,57-2804067,58-2804571,59-2804538,60-2804536,61-2804065,62-2800297,63-2800261,64-2803997,65-2804792,66-2800289,67-2803934,68-2806662,69-2800286,70-2803932,71-2803596,72-2800283,73-2800281,74-2800280,75-2800278,76-2806663,77-2804031,78-2800260,79-2800275,80-2804713,81-2803598,82-2803600,83-2800273,84-2803601,85-2804331,86-2803581,87-2800271,88-2805489,89-2807150,90-2804581,91-2804582,92-2800267,93-2804032
53-2804560,,,,,,,,,,,0,0.357204,0.8276680000000001,1.301936,2.09265,2.9296309999999997,3.3155629999999996,3.8249289999999996,4.041862999999999,4.622710999999999,4.8419789999999985,5.432511999999998,5.936183999999998,6.338230999999998,6.795035999999998,7.157044999999998,8.102020999999999,8.988183,9.274443,10.26591,10.710339,11.419779,11.991998,12.128932,13.069758,13.711075000000001,13.943803,14.269482,14.447626,14.958762,15.401691,15.6043,15.785916,16.040236,16.521568,17.028498,17.392747,17.733682,18.034935,18.395123,19.033848000000003
54-2806311,,,,,,,,,,,,0,0.47046400000000005,0.9447320000000001,1.735446,2.5724270000000002,2.958359,3.467725,3.6846590000000004,4.265507,4.484775,5.075308,5.57898,5.981026999999999,6.437831999999999,6.799840999999999,7.744816999999999,8.630979,8.917239,9.908706,10.353135,11.062575,11.634794000000001,11.771728000000001,12.712554,13.353871000000002,13.586599000000001,13.912278,14.090422,14.601558,15.044487,15.247096,15.428712,15.683032,16.164364,16.671294,17.035543,17.376478,17.677730999999998,18.037919,18.676644
55-2804084,,,,,,,,,,,,,0,0.474268,1.264982,2.101963,2.487895,2.997261,3.214195,3.795043,4.014311,4.604844,5.108516,5.510562999999999,5.967368,6.329376999999999,7.274353,8.160515,8.446775,9.438242,9.882671,10.592111000000001,11.164330000000001,11.301264000000002,12.242090000000001,12.883407000000002,13.116135000000002,13.441814,13.619958,14.131094000000001,14.574023,14.776632000000001,14.958248000000001,15.212568000000001,15.693900000000001,16.20083,16.565079,16.906014,17.207266999999998,17.567455,18.20618
56-2804612,,,,,,,,,,,,,,0,0.790714,1.6276950000000001,2.013627,2.522993,2.7399270000000002,3.3207750000000003,3.5400430000000003,4.1305760000000005,4.634248,5.036295,5.4931,5.855109000000001,6.800085000000001,7.686247000000002,7.972507000000002,8.963974000000002,9.408403000000002,10.117843000000002,10.690062000000003,10.826996000000003,11.767822000000002,12.409139000000003,12.641867000000003,12.967546000000002,13.145690000000002,13.656826000000002,14.099755000000002,14.302364000000003,14.483980000000003,14.738300000000002,15.219632000000002,15.726562000000003,16.090811000000002,16.431746000000004,16.732999000000003,17.093187000000004,17.731912000000005
57-2804067,,,,,,,,,,,,,,,0,0.836981,1.222913,1.732279,1.9492129999999999,2.530061,2.749329,3.339862,3.843534,4.245581,4.702386,5.064394999999999,6.009371,6.895533,7.181793000000001,8.17326,8.617689,9.327129000000001,9.899348000000002,10.036282000000002,10.977108000000001,11.618425000000002,11.851153000000002,12.176832000000001,12.354976,12.866112000000001,13.309041,13.511650000000001,13.693266000000001,13.947586000000001,14.428918000000001,14.935848000000002,15.300097000000001,15.641032000000001,15.942285000000002,16.302473000000003,16.941198000000004
58-2804571,,,,,,,,,,,,,,,,0,0.385932,0.8952979999999999,1.1122319999999999,1.6930799999999997,1.9123479999999997,2.5028809999999995,3.0065529999999994,3.4085999999999994,3.8654049999999995,4.227414,5.17239,6.058552000000001,6.344812000000001,7.336279000000001,7.7807080000000015,8.490148000000001,9.062367000000002,9.199301000000002,10.140127000000001,10.781444000000002,11.014172000000002,11.339851000000001,11.517995,12.029131000000001,12.47206,12.674669000000002,12.856285000000002,13.110605000000001,13.591937000000001,14.098867000000002,14.463116000000001,14.804051000000001,15.105304,15.465492000000001,16.104217000000002
59-2804538,,,,,,,,,,,,,,,,,0,0.509366,0.7263,1.3071479999999998,1.5264159999999998,2.116949,2.620621,3.022668,3.479473,3.841482,4.786458,5.67262,5.958880000000001,6.950347000000001,7.394776000000001,8.104216000000001,8.676435000000001,8.813369000000002,9.754195000000001,10.395512000000002,10.628240000000002,10.953919,11.132063,11.643199000000001,12.086128,12.288737000000001,12.470353000000001,12.724673000000001,13.206005000000001,13.712935000000002,14.077184,14.418119,14.719372,15.07956,15.718285000000002
60-2804536,,,,,,,,,,,,,,,,,,0,0.21693400000000002,0.797782,1.01705,1.607583,2.111255,2.513302,2.970107,3.332116,4.277092,5.163254,5.449514000000001,6.440981000000001,6.885410000000001,7.594850000000001,8.167069000000001,8.304003000000002,9.244829000000001,9.886146000000002,10.118874000000002,10.444553,10.622697,11.133833000000001,11.576762,11.779371000000001,11.960987000000001,12.215307000000001,12.696639000000001,13.203569000000002,13.567818,13.908753,14.210006,14.570194,15.208919000000002
61-2804065,,,,,,,,,,,,,,,,,,,0,0.5808479999999999,0.8001159999999999,1.3906489999999998,1.8943209999999997,2.2963679999999997,2.753173,3.115182,4.0601579999999995,4.94632,5.2325800000000005,6.2240470000000006,6.668476000000001,7.377916000000001,7.950135,8.087069,9.027895,9.669212,9.90194,10.227618999999999,10.405762999999999,10.916898999999999,11.359827999999998,11.562437,11.744053,11.998372999999999,12.479705,12.986635,13.350883999999999,13.691818999999999,13.993071999999998,14.353259999999999,14.991985
62-2800297,,,,,,,,,,,,,,,,,,,,0,0.219268,0.809801,1.3134730000000001,1.7155200000000002,2.1723250000000003,2.5343340000000003,3.4793100000000003,4.3654720000000005,4.651732000000001,5.643199000000001,6.087628000000001,6.797068000000001,7.369287000000001,7.506221000000001,8.447047000000001,9.088364000000002,9.321092000000002,9.646771000000001,9.824915,10.336051000000001,10.77898,10.981589000000001,11.163205000000001,11.417525000000001,11.898857000000001,12.405787000000002,12.770036000000001,13.110971000000001,13.412224000000002,13.772412000000003,14.411137000000004
63-2800261,,,,,,,,,,,,,,,,,,,,,0,0.590533,1.094205,1.4962520000000001,1.9530570000000003,2.3150660000000003,3.2600420000000003,4.146204000000001,4.432464000000001,5.423931000000001,5.868360000000002,6.577800000000002,7.150019000000001,7.286953000000001,8.227779000000002,8.869096000000003,9.101824000000002,9.427503000000002,9.605647000000001,10.116783000000002,10.559712000000001,10.762321000000002,10.943937000000002,11.198257000000002,11.679589000000002,12.186519000000002,12.550768000000001,12.891703000000001,13.192956000000002,13.553144000000003,14.191869000000004
64-2803997,,,,,,,,,,,,,,,,,,,,,,0,0.503672,0.9057189999999999,1.362524,1.724533,2.669509,3.5556710000000002,3.841931,4.833398,5.277827,5.987267,6.559486,6.69642,7.637246,8.278563,8.511291,8.836969999999999,9.015113999999999,9.52625,9.969178999999999,10.171788,10.353404,10.607724,11.089056,11.595986,11.960234999999999,12.301169999999999,12.602422999999998,12.962610999999999,13.601336
65-2804792,,,,,,,,,,,,,,,,,,,,,,,0,0.402047,0.858852,1.220861,2.165837,3.051999,3.338259,4.329726,4.774155,5.483595,6.055814,6.192748,7.133574,7.774891,8.007619,8.333298,8.511441999999999,9.022578,9.465506999999999,9.668116,9.849732,10.104052,10.585384,11.092314,11.456563,11.797498,12.098751,12.458939,13.097664000000002
66-2800289,,,,,,,,,,,,,,,,,,,,,,,,0,0.456805,0.818814,1.7637900000000002,2.6499520000000003,2.9362120000000003,3.9276790000000004,4.372108000000001,5.081548000000001,5.653767,5.790701,6.731527000000001,7.372844000000001,7.605572,7.9312510000000005,8.109395000000001,8.620531000000001,9.063460000000001,9.266069000000002,9.447685000000002,9.702005000000002,10.183337000000002,10.690267000000002,11.054516000000001,11.395451000000001,11.696704,12.056892000000001,12.695617000000002
67-2803934,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362009,1.306985,2.193147,2.479407,3.4708740000000002,3.915303,4.6247430000000005,5.196962,5.333896,6.274722000000001,6.9160390000000005,7.148767,7.474446,7.65259,8.163726,8.606655,8.809264,8.99088,9.2452,9.726532,10.233462000000001,10.597711,10.938646,11.239899000000001,11.600087000000002,12.238812000000003
68-2806662,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.944976,1.8311380000000002,2.117398,3.108865,3.553294,4.262734,4.834953,4.971887,5.912713,6.55403,6.786758,7.112437,7.2905809999999995,7.801716999999999,8.244646,8.447255,8.628871,8.883191,9.364523,9.871453,10.235702,10.576637,10.87789,11.238078000000002,11.876803000000002
69-2800286,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8861620000000001,1.172422,2.163889,2.608318,3.317758,3.889977,4.026911,4.9677370000000005,5.609054,5.841782,6.167461,6.345605,6.8567409999999995,7.29967,7.502279,7.683895,7.938215,8.419547,8.926477,9.290726,9.631661,9.932914,10.293102000000001,10.931827000000002
70-2803932,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28626,1.277727,1.722156,2.431596,3.003815,3.140749,4.081575,4.722892,4.95562,5.281299,5.459442999999999,5.970578999999999,6.413507999999999,6.616116999999999,6.797732999999999,7.052052999999999,7.533384999999999,8.040315,8.404563999999999,8.745498999999999,9.046751999999998,9.406939999999999,10.045665
71-2803596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991467,1.435896,2.145336,2.717555,2.854489,3.795315,4.436632,4.66936,4.995039,5.173183,5.6843189999999995,6.127248,6.329857,6.511473,6.7657929999999995,7.247125,7.754054999999999,8.118303999999998,8.459238999999998,8.760492,9.12068,9.759405000000001
72-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444429,1.153869,1.7260879999999998,1.863022,2.803848,3.445165,3.6778929999999996,4.003571999999999,4.181715999999999,4.6928519999999985,5.135780999999999,5.338389999999999,5.520005999999999,5.7743259999999985,6.255657999999999,6.762587999999998,7.126836999999998,7.467771999999998,7.769024999999998,8.129212999999998,8.767937999999997
73-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.70944,1.2816589999999999,1.418593,2.359419,3.000736,3.2334639999999997,3.5591429999999997,3.737287,4.248423,4.691352,4.893961,5.075577,5.329897,5.811229,6.318159,6.682408,7.023343,7.324596,7.684784,8.323509
74-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722189999999999,0.7091529999999999,1.649979,2.291296,2.524024,2.849703,3.027847,3.538983,3.981912,4.184521,4.366137,4.620457,5.101789,5.608719,5.972968,6.313903,6.615156,6.975344,7.614069
75-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136934,1.07776,1.719077,1.951805,2.277484,2.455628,2.966764,3.409693,3.6123019999999997,3.7939179999999997,4.048238,4.52957,5.036499999999999,5.400748999999999,5.741683999999999,6.042936999999999,6.403124999999999,7.041849999999999
76-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.940826,1.582143,1.8148710000000001,2.14055,2.3186940000000003,2.8298300000000003,3.272759,3.475368,3.656984,3.911304,4.3926359999999995,4.899565999999999,5.263814999999999,5.604749999999999,5.906002999999999,6.266190999999999,6.904915999999999
77-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641317,0.8740450000000001,1.199724,1.377868,1.889004,2.331933,2.5345419999999996,2.7161579999999996,2.9704779999999995,3.4518099999999996,3.9587399999999997,4.322989,4.663924,4.965177,5.325365,5.96409
78-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23272800000000002,0.558407,0.736551,1.247687,1.690616,1.893225,2.074841,2.329161,2.810493,3.3174230000000002,3.6816720000000003,4.022607000000001,4.323860000000001,4.684048000000001,5.322773000000001
79-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325679,0.503823,1.014959,1.457888,1.6604970000000001,1.8421130000000001,2.096433,2.5777650000000003,3.0846950000000004,3.4489440000000005,3.7898790000000004,4.091132,4.45132,5.090045
80-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178144,0.6892799999999999,1.132209,1.334818,1.516434,1.7707540000000002,2.2520860000000003,2.7590160000000004,3.1232650000000004,3.4642000000000004,3.7654530000000004,4.125641000000001,4.764366000000001
81-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5111359999999999,0.9540649999999999,1.156674,1.33829,1.59261,2.073942,2.5808720000000003,2.9451210000000003,3.2860560000000003,3.5873090000000003,3.9474970000000003,4.586222
82-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.0697360000000002,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001
83-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.626807,1.991056,2.331991,2.633244,2.993432,3.632157
84-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.424198,1.7884470000000001,2.129382,2.430635,2.790823,3.429548
85-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.242582,1.6068310000000001,1.947766,2.249019,2.609207,3.247932
86-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,0.988262,1.352511,1.693446,1.994699,2.354887,2.993612
87-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50693,0.8711789999999999,1.212114,1.513367,1.8735549999999999,2.5122799999999996
88-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364249,0.705184,1.006437,1.366625,2.00535
89-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101
90-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166
91-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999
92-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
93-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
